"","DateTime","PPM","VID"
"2687",2019-07-16 19:11:45,1915,"V2"
"2688",2019-07-16 19:12:45,1920,"V2"
"2689",2019-07-16 19:13:45,1920,"V2"
"2690",2019-07-16 19:14:45,1920,"V2"
"2691",2019-07-16 19:15:45,1925,"V2"
"2692",2019-07-16 19:16:45,1885,"V2"
"2693",2019-07-16 19:17:45,1890,"V2"
"2694",2019-07-16 19:18:45,1875,"V2"
"2695",2019-07-16 19:19:45,1870,"V2"
"2696",2019-07-16 19:20:45,1875,"V2"
"2697",2019-07-16 19:21:45,1885,"V2"
"2698",2019-07-16 19:22:45,1865,"V2"
"2699",2019-07-16 19:23:45,1890,"V2"
"2700",2019-07-16 19:24:45,1860,"V2"
"2701",2019-07-16 19:25:45,1865,"V2"
"2702",2019-07-16 19:26:45,1870,"V2"
"2703",2019-07-16 19:27:45,1875,"V2"
"2704",2019-07-16 19:28:45,1870,"V2"
"2705",2019-07-16 19:29:45,1885,"V2"
"2706",2019-07-16 19:30:45,1910,"V2"
"2707",2019-07-16 19:31:45,1910,"V2"
"2708",2019-07-16 19:32:45,1940,"V2"
"2709",2019-07-16 19:33:45,1955,"V2"
"2710",2019-07-16 19:34:45,1945,"V2"
"2711",2019-07-16 19:35:45,1960,"V2"
"2712",2019-07-16 19:36:45,1960,"V2"
"2713",2019-07-16 19:37:45,1960,"V2"
"2714",2019-07-16 19:38:45,1975,"V2"
"2715",2019-07-16 19:39:45,1975,"V2"
"2716",2019-07-16 19:40:45,2005,"V2"
"2717",2019-07-16 19:41:45,2030,"V2"
"2718",2019-07-16 19:42:45,2050,"V2"
"2719",2019-07-16 19:43:45,2060,"V2"
"2720",2019-07-16 19:44:45,2070,"V2"
"2721",2019-07-16 19:45:45,2080,"V2"
"2722",2019-07-16 19:46:45,2080,"V2"
"2723",2019-07-16 19:47:45,2095,"V2"
"2724",2019-07-16 19:48:45,2110,"V2"
"2725",2019-07-16 19:49:45,2110,"V2"
"2726",2019-07-16 19:50:45,2105,"V2"
"2727",2019-07-16 19:51:45,2100,"V2"
"2728",2019-07-16 19:52:45,2100,"V2"
"2729",2019-07-16 19:53:45,2100,"V2"
"2730",2019-07-16 19:54:45,2085,"V2"
"2731",2019-07-16 19:55:45,2100,"V2"
"2732",2019-07-16 19:56:45,2105,"V2"
"2733",2019-07-16 19:57:45,2105,"V2"
"2734",2019-07-16 19:58:45,2090,"V2"
"2735",2019-07-16 19:59:45,2095,"V2"
"2736",2019-07-16 20:00:45,2085,"V2"
"2737",2019-07-16 20:01:45,2095,"V2"
"2738",2019-07-16 20:02:45,2120,"V2"
"2739",2019-07-16 20:03:45,2125,"V2"
"2740",2019-07-16 20:04:45,2085,"V2"
"2741",2019-07-16 20:05:45,2000,"V2"
"2742",2019-07-16 20:06:45,1900,"V2"
"2743",2019-07-16 20:07:45,1855,"V2"
"2744",2019-07-16 20:08:45,1785,"V2"
"2745",2019-07-16 20:09:45,1750,"V2"
"2746",2019-07-16 20:10:45,1745,"V2"
"2747",2019-07-16 20:11:45,1690,"V2"
"2748",2019-07-16 20:12:45,1700,"V2"
"2749",2019-07-16 20:13:45,1680,"V2"
"2750",2019-07-16 20:14:45,1680,"V2"
"2751",2019-07-16 20:15:45,1685,"V2"
"2752",2019-07-16 20:40:00,1700,"V2"
"2753",2019-07-16 20:55:00,1715,"V2"
"2754",2019-07-16 21:10:00,1720,"V2"
"2755",2019-07-16 21:25:00,1760,"V2"
"2756",2019-07-16 21:40:00,1765,"V2"
"2757",2019-07-16 21:55:00,1805,"V2"
"2758",2019-07-16 22:10:00,1825,"V2"
"2759",2019-07-16 22:25:00,1835,"V2"
"2760",2019-07-16 22:40:00,1870,"V2"
"2761",2019-07-16 22:55:00,1905,"V2"
"2762",2019-07-16 23:10:00,1905,"V2"
"2763",2019-07-16 23:25:00,1910,"V2"
"2764",2019-07-16 23:40:00,1925,"V2"
"2765",2019-07-16 23:55:00,1945,"V2"
"2766",2019-07-17 00:10:00,1955,"V2"
"2767",2019-07-17 00:25:00,1975,"V2"
"2768",2019-07-17 00:40:00,1965,"V2"
"2769",2019-07-17 00:55:00,1990,"V2"
"2770",2019-07-17 01:10:00,2020,"V2"
"2771",2019-07-17 01:25:00,2015,"V2"
"2772",2019-07-17 01:40:00,2010,"V2"
"2773",2019-07-17 01:55:00,2010,"V2"
"2774",2019-07-17 02:10:00,2050,"V2"
"2775",2019-07-17 02:25:00,2075,"V2"
"2776",2019-07-17 02:40:00,2055,"V2"
"2777",2019-07-17 02:55:00,2055,"V2"
"2778",2019-07-17 03:10:00,2060,"V2"
"2779",2019-07-17 03:25:00,2065,"V2"
"2780",2019-07-17 03:40:00,2070,"V2"
"2781",2019-07-17 03:55:00,2065,"V2"
"2782",2019-07-17 04:10:00,2085,"V2"
"2783",2019-07-17 04:25:00,2085,"V2"
"2784",2019-07-17 04:40:00,2115,"V2"
"2785",2019-07-17 04:55:00,2140,"V2"
"2786",2019-07-17 05:10:00,2160,"V2"
"2787",2019-07-17 05:25:00,2170,"V2"
"2788",2019-07-17 05:40:00,2200,"V2"
"2789",2019-07-17 05:55:00,2190,"V2"
"2790",2019-07-17 06:10:00,2210,"V2"
"2791",2019-07-17 06:25:00,2225,"V2"
"2792",2019-07-17 06:40:00,2200,"V2"
"2793",2019-07-17 06:55:00,2220,"V2"
"2794",2019-07-17 07:10:00,2195,"V2"
"2795",2019-07-17 07:25:00,2165,"V2"
"2796",2019-07-17 07:40:00,2150,"V2"
"2797",2019-07-17 07:55:00,2100,"V2"
"2798",2019-07-17 08:10:00,2085,"V2"
"2799",2019-07-17 08:25:00,2035,"V2"
"2800",2019-07-17 08:40:00,2010,"V2"
"2801",2019-07-17 08:55:00,1995,"V2"
"2802",2019-07-17 09:10:00,1950,"V2"
"2803",2019-07-17 09:25:00,1935,"V2"
"2804",2019-07-17 09:40:00,1900,"V2"
"2805",2019-07-17 09:55:00,1865,"V2"
"2806",2019-07-17 10:10:00,1830,"V2"
"2807",2019-07-17 10:25:00,1810,"V2"
"2808",2019-07-17 10:40:00,1760,"V2"
"2809",2019-07-17 10:55:00,1725,"V2"
"2810",2019-07-17 11:10:00,1685,"V2"
"2811",2019-07-17 11:25:00,1675,"V2"
"2812",2019-07-17 11:40:00,1640,"V2"
"2813",2019-07-17 11:55:00,1605,"V2"
"2814",2019-07-17 12:10:00,1560,"V2"
"2815",2019-07-17 12:25:00,1545,"V2"
"2816",2019-07-17 12:40:00,1510,"V2"
"2817",2019-07-17 12:55:00,1490,"V2"
"2818",2019-07-17 13:10:00,1465,"V2"
"2819",2019-07-17 13:25:00,1445,"V2"
"2820",2019-07-17 13:40:00,1420,"V2"
"2821",2019-07-17 13:55:00,1385,"V2"
"2822",2019-07-17 14:10:00,1375,"V2"
"2823",2019-07-17 14:25:00,1365,"V2"
"2824",2019-07-17 14:40:00,1340,"V2"
"2825",2019-07-17 14:55:00,1365,"V2"
"2826",2019-07-17 15:10:00,1365,"V2"
"2827",2019-07-17 15:25:00,1355,"V2"
"2828",2019-07-17 15:40:00,1355,"V2"
"2829",2019-07-17 15:55:00,1340,"V2"
"2830",2019-07-17 16:10:00,1355,"V2"
"2831",2019-07-17 16:25:00,1355,"V2"
"2832",2019-07-17 16:40:00,1355,"V2"
"2833",2019-07-17 16:55:00,1380,"V2"
"2834",2019-07-17 17:10:00,1400,"V2"
"2835",2019-07-17 17:25:00,1410,"V2"
"2836",2019-07-17 17:40:00,1420,"V2"
"2837",2019-07-17 17:55:00,1460,"V2"
"2838",2019-07-17 18:10:00,1505,"V2"
"2839",2019-07-17 18:25:00,1520,"V2"
"2840",2019-07-17 18:40:00,1585,"V2"
"2841",2019-07-17 18:55:00,1655,"V2"
"2842",2019-07-17 19:10:00,1695,"V2"
"2843",2019-07-17 19:25:00,1725,"V2"
"2844",2019-07-17 19:40:00,1775,"V2"
"2845",2019-07-17 19:55:00,1825,"V2"
"2846",2019-07-17 20:10:00,1870,"V2"
"2847",2019-07-17 20:25:00,1895,"V2"
"2848",2019-07-17 20:40:00,1910,"V2"
"2849",2019-07-17 20:55:00,1955,"V2"
"2850",2019-07-17 21:10:00,1985,"V2"
"2851",2019-07-17 21:25:00,1975,"V2"
"2852",2019-07-17 21:40:00,1995,"V2"
"2853",2019-07-17 21:55:00,2030,"V2"
"2854",2019-07-17 22:10:00,2025,"V2"
"2855",2019-07-17 22:25:00,2075,"V2"
"2856",2019-07-17 22:40:00,2060,"V2"
"2857",2019-07-17 22:55:00,2070,"V2"
"2858",2019-07-17 23:10:00,2085,"V2"
"2859",2019-07-17 23:25:00,2070,"V2"
"2860",2019-07-17 23:40:00,2055,"V2"
"2861",2019-07-17 23:55:00,2085,"V2"
"2862",2019-07-18 00:10:00,2120,"V2"
"2863",2019-07-18 00:25:00,2155,"V2"
"2864",2019-07-18 00:40:00,2165,"V2"
"2865",2019-07-18 00:55:00,2190,"V2"
"2866",2019-07-18 01:10:00,2175,"V2"
"2867",2019-07-18 01:25:00,2220,"V2"
"2868",2019-07-18 01:40:00,2205,"V2"
"2869",2019-07-18 01:55:00,2220,"V2"
"2870",2019-07-18 02:10:00,2220,"V2"
"2871",2019-07-18 02:25:00,2250,"V2"
"2872",2019-07-18 02:40:00,2255,"V2"
"2873",2019-07-18 02:55:00,2295,"V2"
"2874",2019-07-18 03:10:00,2305,"V2"
"2875",2019-07-18 03:25:00,2320,"V2"
"2876",2019-07-18 03:40:00,2325,"V2"
"2877",2019-07-18 03:55:00,2340,"V2"
"2878",2019-07-18 04:10:00,2345,"V2"
"2879",2019-07-18 04:25:00,2365,"V2"
"2880",2019-07-18 04:40:00,2365,"V2"
"2881",2019-07-18 04:55:00,2360,"V2"
"2882",2019-07-18 05:10:00,2375,"V2"
"2883",2019-07-18 05:25:00,2395,"V2"
"2884",2019-07-18 05:40:00,2435,"V2"
"2885",2019-07-18 05:55:00,2415,"V2"
"2886",2019-07-18 06:10:00,2405,"V2"
"2887",2019-07-18 06:25:00,2415,"V2"
"2888",2019-07-18 06:40:00,2405,"V2"
"2889",2019-07-18 06:55:00,2415,"V2"
"2890",2019-07-18 07:10:00,2420,"V2"
"2891",2019-07-18 07:25:00,2395,"V2"
"2892",2019-07-18 07:40:00,2360,"V2"
"2893",2019-07-18 07:55:00,2365,"V2"
"2894",2019-07-18 08:10:00,2315,"V2"
"2895",2019-07-18 08:25:00,2290,"V2"
"2896",2019-07-18 08:40:00,2275,"V2"
"2897",2019-07-18 08:55:00,2225,"V2"
"2898",2019-07-18 09:10:00,2195,"V2"
"2899",2019-07-18 09:25:00,2145,"V2"
"2900",2019-07-18 09:40:00,2110,"V2"
"2901",2019-07-18 09:55:00,2070,"V2"
"2902",2019-07-18 10:10:00,2040,"V2"
"2903",2019-07-18 10:25:00,2020,"V2"
"2904",2019-07-18 10:40:00,1965,"V2"
"2905",2019-07-18 10:55:00,1945,"V2"
"2906",2019-07-18 11:10:00,1885,"V2"
"2907",2019-07-18 11:25:00,1875,"V2"
"2908",2019-07-18 11:40:00,1825,"V2"
"2909",2019-07-18 11:55:00,1800,"V2"
"2910",2019-07-18 12:10:00,1785,"V2"
"2911",2019-07-18 12:25:00,1750,"V2"
"2912",2019-07-18 12:40:00,1720,"V2"
"2913",2019-07-18 12:55:00,1710,"V2"
"2914",2019-07-18 13:10:00,1685,"V2"
"2915",2019-07-18 13:25:00,1670,"V2"
"2916",2019-07-18 13:40:00,1635,"V2"
"2917",2019-07-18 13:55:00,1640,"V2"
"2918",2019-07-09 12:00:00,297.5,"V3"
"2919",2019-07-09 12:15:00,302.5,"V3"
"2920",2019-07-09 12:30:00,302.5,"V3"
"2921",2019-07-09 12:45:00,1407.5,"V3"
"2922",2019-07-09 13:00:00,1407.5,"V3"
"2923",2019-07-09 13:15:00,317.5,"V3"
"2924",2019-07-09 13:30:00,322.5,"V3"
"2925",2019-07-09 13:45:00,467.5,"V3"
"2926",2019-07-09 14:00:00,1207.5,"V3"
"2927",2019-07-09 14:15:00,1202.5,"V3"
"2928",2019-07-09 14:30:00,1197.5,"V3"
"2929",2019-07-09 14:45:00,1187.5,"V3"
"2930",2019-07-09 15:00:00,1167.5,"V3"
"2931",2019-07-09 15:15:00,1152.5,"V3"
"2932",2019-07-09 15:30:00,1152.5,"V3"
"2933",2019-07-09 15:45:00,1147.5,"V3"
"2934",2019-07-09 16:00:00,1157.5,"V3"
"2935",2019-07-09 16:15:00,1142.5,"V3"
"2936",2019-07-09 16:30:00,1122.5,"V3"
"2937",2019-07-09 16:45:00,1127.5,"V3"
"2938",2019-07-09 17:00:00,1152.5,"V3"
"2939",2019-07-09 17:15:00,1142.5,"V3"
"2940",2019-07-09 17:30:00,1152.5,"V3"
"2941",2019-07-09 17:45:00,1172.5,"V3"
"2942",2019-07-09 18:00:00,1197.5,"V3"
"2943",2019-07-09 18:15:00,1232.5,"V3"
"2944",2019-07-09 18:30:00,1257.5,"V3"
"2945",2019-07-09 18:45:00,1267.5,"V3"
"2946",2019-07-09 19:00:00,1297.5,"V3"
"2947",2019-07-09 19:15:00,1332.5,"V3"
"2948",2019-07-09 19:30:00,1347.5,"V3"
"2949",2019-07-09 19:45:00,1382.5,"V3"
"2950",2019-07-09 20:00:00,1397.5,"V3"
"2951",2019-07-09 20:15:00,1422.5,"V3"
"2952",2019-07-09 20:30:00,1437.5,"V3"
"2953",2019-07-09 20:45:00,1447.5,"V3"
"2954",2019-07-09 21:00:00,1487.5,"V3"
"2955",2019-07-09 21:15:00,1487.5,"V3"
"2956",2019-07-09 21:30:00,1512.5,"V3"
"2957",2019-07-09 21:45:00,1537.5,"V3"
"2958",2019-07-09 22:00:00,1557.5,"V3"
"2959",2019-07-09 22:15:00,1542.5,"V3"
"2960",2019-07-09 22:30:00,1562.5,"V3"
"2961",2019-07-09 22:45:00,1567.5,"V3"
"2962",2019-07-09 23:00:00,1562.5,"V3"
"2963",2019-07-09 23:15:00,1562.5,"V3"
"2964",2019-07-09 23:30:00,1592.5,"V3"
"2965",2019-07-09 23:45:00,1572.5,"V3"
"2966",2019-07-10 00:00:00,1577.5,"V3"
"2967",2019-07-10 00:15:00,1567.5,"V3"
"2968",2019-07-10 00:30:00,1602.5,"V3"
"2969",2019-07-10 00:45:00,1597.5,"V3"
"2970",2019-07-10 01:00:00,1602.5,"V3"
"2971",2019-07-10 01:15:00,1612.5,"V3"
"2972",2019-07-10 01:30:00,1622.5,"V3"
"2973",2019-07-10 01:45:00,1622.5,"V3"
"2974",2019-07-10 02:00:00,1617.5,"V3"
"2975",2019-07-10 02:15:00,1607.5,"V3"
"2976",2019-07-10 02:30:00,1612.5,"V3"
"2977",2019-07-10 02:45:00,1637.5,"V3"
"2978",2019-07-10 03:00:00,1647.5,"V3"
"2979",2019-07-10 03:15:00,1642.5,"V3"
"2980",2019-07-10 03:30:00,1657.5,"V3"
"2981",2019-07-10 03:45:00,1627.5,"V3"
"2982",2019-07-10 04:00:00,1637.5,"V3"
"2983",2019-07-10 04:15:00,1607.5,"V3"
"2984",2019-07-10 04:30:00,1587.5,"V3"
"2985",2019-07-10 04:45:00,1542.5,"V3"
"2986",2019-07-10 05:00:00,1552.5,"V3"
"2987",2019-07-10 05:15:00,1537.5,"V3"
"2988",2019-07-10 05:30:00,1552.5,"V3"
"2989",2019-07-10 05:45:00,1507.5,"V3"
"2990",2019-07-10 06:00:00,1512.5,"V3"
"2991",2019-07-10 06:15:00,1457.5,"V3"
"2992",2019-07-10 06:30:00,1432.5,"V3"
"2993",2019-07-10 06:45:00,1467.5,"V3"
"2994",2019-07-10 07:00:00,1442.5,"V3"
"2995",2019-07-10 07:15:00,1402.5,"V3"
"2996",2019-07-10 07:30:00,1377.5,"V3"
"2997",2019-07-10 07:45:00,1317.5,"V3"
"2998",2019-07-10 08:00:00,1287.5,"V3"
"2999",2019-07-10 08:15:00,1262.5,"V3"
"3000",2019-07-10 08:30:00,1267.5,"V3"
"3001",2019-07-10 08:45:00,1247.5,"V3"
"3002",2019-07-10 09:00:00,1227.5,"V3"
"3003",2019-07-10 09:15:00,1212.5,"V3"
"3004",2019-07-10 09:30:00,1202.5,"V3"
"3005",2019-07-10 09:45:00,1182.5,"V3"
"3006",2019-07-10 10:00:00,1152.5,"V3"
"3007",2019-07-10 10:15:00,1152.5,"V3"
"3008",2019-07-10 10:30:00,1132.5,"V3"
"3009",2019-07-10 10:45:00,1097.5,"V3"
"3010",2019-07-10 11:00:00,1087.5,"V3"
"3011",2019-07-10 11:15:00,1097.5,"V3"
"3012",2019-07-10 11:30:00,1072.5,"V3"
"3013",2019-07-10 11:45:00,1072.5,"V3"
"3014",2019-07-10 12:00:00,1067.5,"V3"
"3015",2019-07-10 12:15:00,1047.5,"V3"
"3016",2019-07-10 12:30:00,1022.5,"V3"
"3017",2019-07-10 12:45:00,1057.5,"V3"
"3018",2019-07-10 13:00:00,1027.5,"V3"
"3019",2019-07-10 13:15:00,1007.5,"V3"
"3020",2019-07-10 13:30:00,987.5,"V3"
"3021",2019-07-10 13:45:00,922.5,"V3"
"3022",2019-07-10 14:00:00,957.5,"V3"
"3023",2019-07-10 14:15:00,947.5,"V3"
"3024",2019-07-10 14:30:00,932.5,"V3"
"3025",2019-07-10 14:45:00,932.5,"V3"
"3026",2019-07-10 15:00:00,922.5,"V3"
"3027",2019-07-10 15:15:00,937.5,"V3"
"3028",2019-07-10 15:30:00,917.5,"V3"
"3029",2019-07-10 15:45:00,952.5,"V3"
"3030",2019-07-10 16:00:00,972.5,"V3"
"3031",2019-07-10 16:15:00,962.5,"V3"
"3032",2019-07-10 16:30:00,947.5,"V3"
"3033",2019-07-10 16:45:00,972.5,"V3"
"3034",2019-07-10 17:00:00,982.5,"V3"
"3035",2019-07-10 17:15:00,997.5,"V3"
"3036",2019-07-10 17:30:00,1027.5,"V3"
"3037",2019-07-10 17:45:00,1047.5,"V3"
"3038",2019-07-10 18:00:00,1042.5,"V3"
"3039",2019-07-10 18:15:00,1042.5,"V3"
"3040",2019-07-10 18:30:00,1137.5,"V3"
"3041",2019-07-10 18:45:00,1147.5,"V3"
"3042",2019-07-10 19:00:00,1212.5,"V3"
"3043",2019-07-10 19:15:00,1272.5,"V3"
"3044",2019-07-10 19:30:00,1317.5,"V3"
"3045",2019-07-10 19:45:00,1297.5,"V3"
"3046",2019-07-10 20:00:00,1367.5,"V3"
"3047",2019-07-10 20:15:00,1377.5,"V3"
"3048",2019-07-10 20:30:00,1417.5,"V3"
"3049",2019-07-10 20:45:00,1422.5,"V3"
"3050",2019-07-10 21:00:00,1397.5,"V3"
"3051",2019-07-10 21:15:00,1477.5,"V3"
"3052",2019-07-10 21:30:00,1497.5,"V3"
"3053",2019-07-10 21:45:00,1527.5,"V3"
"3054",2019-07-10 22:00:00,1522.5,"V3"
"3055",2019-07-10 22:15:00,1517.5,"V3"
"3056",2019-07-10 22:30:00,1517.5,"V3"
"3057",2019-07-10 22:45:00,1532.5,"V3"
"3058",2019-07-10 23:00:00,1582.5,"V3"
"3059",2019-07-10 23:15:00,1567.5,"V3"
"3060",2019-07-10 23:30:00,1602.5,"V3"
"3061",2019-07-10 23:45:00,1662.5,"V3"
"3062",2019-07-11 00:00:00,1637.5,"V3"
"3063",2019-07-11 00:15:00,1707.5,"V3"
"3064",2019-07-11 00:30:00,1652.5,"V3"
"3065",2019-07-11 00:45:00,1687.5,"V3"
"3066",2019-07-11 01:00:00,1732.5,"V3"
"3067",2019-07-11 01:15:00,1747.5,"V3"
"3068",2019-07-11 01:30:00,1782.5,"V3"
"3069",2019-07-11 01:45:00,1737.5,"V3"
"3070",2019-07-11 02:00:00,1787.5,"V3"
"3071",2019-07-11 02:15:00,1767.5,"V3"
"3072",2019-07-11 02:30:00,1762.5,"V3"
"3073",2019-07-11 02:45:00,1762.5,"V3"
"3074",2019-07-11 03:00:00,1817.5,"V3"
"3075",2019-07-11 03:15:00,1772.5,"V3"
"3076",2019-07-11 03:30:00,1792.5,"V3"
"3077",2019-07-11 03:45:00,1802.5,"V3"
"3078",2019-07-11 04:00:00,1847.5,"V3"
"3079",2019-07-11 04:15:00,1827.5,"V3"
"3080",2019-07-11 04:30:00,1832.5,"V3"
"3081",2019-07-11 04:45:00,1887.5,"V3"
"3082",2019-07-11 05:00:00,1877.5,"V3"
"3083",2019-07-11 05:15:00,1852.5,"V3"
"3084",2019-07-11 05:30:00,1862.5,"V3"
"3085",2019-07-11 05:45:00,1852.5,"V3"
"3086",2019-07-11 06:00:00,1837.5,"V3"
"3087",2019-07-11 06:15:00,1907.5,"V3"
"3088",2019-07-11 06:30:00,1852.5,"V3"
"3089",2019-07-11 06:45:00,1912.5,"V3"
"3090",2019-07-11 07:00:00,1847.5,"V3"
"3091",2019-07-11 07:15:00,1877.5,"V3"
"3092",2019-07-11 07:30:00,1867.5,"V3"
"3093",2019-07-11 07:45:00,1837.5,"V3"
"3094",2019-07-11 08:00:00,1817.5,"V3"
"3095",2019-07-11 08:15:00,1802.5,"V3"
"3096",2019-07-11 08:30:00,1802.5,"V3"
"3097",2019-07-11 08:45:00,1802.5,"V3"
"3098",2019-07-11 09:00:00,1812.5,"V3"
"3099",2019-07-11 09:15:00,1752.5,"V3"
"3100",2019-07-11 09:30:00,1667.5,"V3"
"3101",2019-07-11 09:45:00,1742.5,"V3"
"3102",2019-07-11 10:00:00,1682.5,"V3"
"3103",2019-07-11 10:15:00,1677.5,"V3"
"3104",2019-07-11 10:30:00,1652.5,"V3"
"3105",2019-07-11 10:45:00,1617.5,"V3"
"3106",2019-07-11 11:00:00,1562.5,"V3"
"3107",2019-07-11 11:15:00,1582.5,"V3"
"3108",2019-07-11 11:30:00,1542.5,"V3"
"3109",2019-07-11 11:45:00,1487.5,"V3"
"3110",2019-07-11 12:00:00,1492.5,"V3"
"3111",2019-07-11 12:15:00,1467.5,"V3"
"3112",2019-07-11 12:30:00,1362.5,"V3"
"3113",2019-07-11 12:45:00,1327.5,"V3"
"3114",2019-07-11 13:00:00,1337.5,"V3"
"3115",2019-07-11 13:15:00,1377.5,"V3"
"3116",2019-07-11 13:30:00,407.5,"V3"
"3117",2019-07-11 13:45:00,1737.5,"V3"
"3118",2019-07-11 14:00:00,1727.5,"V3"
"3119",2019-07-11 14:15:00,1697.5,"V3"
"3120",2019-07-11 14:30:00,1687.5,"V3"
"3121",2019-07-11 14:45:00,1712.5,"V3"
"3122",2019-07-11 15:00:00,1717.5,"V3"
"3123",2019-07-11 15:15:00,1722.5,"V3"
"3124",2019-07-11 15:30:00,1767.5,"V3"
"3125",2019-07-11 15:45:00,1772.5,"V3"
"3126",2019-07-11 16:00:00,1782.5,"V3"
"3127",2019-07-11 16:15:00,1787.5,"V3"
"3128",2019-07-11 16:30:00,1807.5,"V3"
"3129",2019-07-11 16:45:00,1827.5,"V3"
"3130",2019-07-11 17:00:00,1817.5,"V3"
"3131",2019-07-11 17:15:00,1842.5,"V3"
"3132",2019-07-11 17:30:00,1842.5,"V3"
"3133",2019-07-11 17:45:00,1872.5,"V3"
"3134",2019-07-11 18:00:00,1927.5,"V3"
"3135",2019-07-11 18:15:00,1957.5,"V3"
"3136",2019-07-11 18:30:00,2027.5,"V3"
"3137",2019-07-11 18:45:00,2052.5,"V3"
"3138",2019-07-11 19:00:00,2122.5,"V3"
"3139",2019-07-11 19:15:00,2182.5,"V3"
"3140",2019-07-11 19:30:00,2222.5,"V3"
"3141",2019-07-11 19:45:00,2277.5,"V3"
"3142",2019-07-11 20:00:00,2312.5,"V3"
"3143",2019-07-11 20:15:00,2367.5,"V3"
"3144",2019-07-11 20:30:00,2407.5,"V3"
"3145",2019-07-11 20:45:00,2442.5,"V3"
"3146",2019-07-11 21:00:00,2477.5,"V3"
"3147",2019-07-11 21:15:00,2512.5,"V3"
"3148",2019-07-11 21:30:00,2557.5,"V3"
"3149",2019-07-11 21:45:00,2577.5,"V3"
"3150",2019-07-11 22:00:00,2602.5,"V3"
"3151",2019-07-11 22:15:00,2642.5,"V3"
"3152",2019-07-11 22:30:00,2652.5,"V3"
"3153",2019-07-11 22:45:00,2702.5,"V3"
"3154",2019-07-11 23:00:00,2702.5,"V3"
"3155",2019-07-11 23:15:00,2742.5,"V3"
"3156",2019-07-11 23:30:00,2737.5,"V3"
"3157",2019-07-11 23:45:00,2752.5,"V3"
"3158",2019-07-12 00:00:00,2752.5,"V3"
"3159",2019-07-12 00:15:00,2762.5,"V3"
"3160",2019-07-12 00:30:00,2777.5,"V3"
"3161",2019-07-12 00:45:00,2787.5,"V3"
"3162",2019-07-12 01:00:00,2842.5,"V3"
"3163",2019-07-12 01:15:00,2852.5,"V3"
"3164",2019-07-12 01:30:00,2847.5,"V3"
"3165",2019-07-12 01:45:00,2877.5,"V3"
"3166",2019-07-12 02:00:00,2897.5,"V3"
"3167",2019-07-12 02:15:00,2917.5,"V3"
"3168",2019-07-12 02:30:00,2922.5,"V3"
"3169",2019-07-12 02:45:00,2937.5,"V3"
"3170",2019-07-12 03:00:00,2932.5,"V3"
"3171",2019-07-12 03:15:00,2967.5,"V3"
"3172",2019-07-12 03:30:00,2997.5,"V3"
"3173",2019-07-12 03:45:00,2962.5,"V3"
"3174",2019-07-12 04:00:00,2972.5,"V3"
"3175",2019-07-12 04:15:00,2987.5,"V3"
"3176",2019-07-12 04:30:00,2997.5,"V3"
"3177",2019-07-12 04:45:00,3017.5,"V3"
"3178",2019-07-12 05:00:00,3007.5,"V3"
"3179",2019-07-12 05:15:00,3007.5,"V3"
"3180",2019-07-12 05:30:00,3012.5,"V3"
"3181",2019-07-12 05:45:00,3017.5,"V3"
"3182",2019-07-12 06:00:00,3002.5,"V3"
"3183",2019-07-12 06:15:00,3022.5,"V3"
"3184",2019-07-12 06:30:00,3042.5,"V3"
"3185",2019-07-12 06:45:00,3022.5,"V3"
"3186",2019-07-12 07:00:00,2992.5,"V3"
"3187",2019-07-12 07:15:00,2972.5,"V3"
"3188",2019-07-12 07:30:00,2947.5,"V3"
"3189",2019-07-12 07:45:00,2927.5,"V3"
"3190",2019-07-12 08:00:00,2887.5,"V3"
"3191",2019-07-12 08:15:00,2862.5,"V3"
"3192",2019-07-12 08:30:00,2802.5,"V3"
"3193",2019-07-12 08:45:00,2772.5,"V3"
"3194",2019-07-12 09:00:00,2732.5,"V3"
"3195",2019-07-12 09:15:00,2657.5,"V3"
"3196",2019-07-12 09:30:00,2612.5,"V3"
"3197",2019-07-12 09:45:00,2587.5,"V3"
"3198",2019-07-12 10:00:00,2532.5,"V3"
"3199",2019-07-12 10:15:00,2482.5,"V3"
"3200",2019-07-12 10:30:00,2452.5,"V3"
"3201",2019-07-12 10:45:00,2417.5,"V3"
"3202",2019-07-12 11:00:00,2387.5,"V3"
"3203",2019-07-12 11:15:00,2367.5,"V3"
"3204",2019-07-12 11:30:00,2357.5,"V3"
"3205",2019-07-12 12:31:38,3427.5,"V3"
"3206",2019-07-12 12:32:38,3412.5,"V3"
"3207",2019-07-12 12:33:38,3392.5,"V3"
"3208",2019-07-12 12:34:38,3422.5,"V3"
"3209",2019-07-12 12:35:38,3417.5,"V3"
"3210",2019-07-12 12:36:38,3392.5,"V3"
"3211",2019-07-12 12:37:38,3412.5,"V3"
"3212",2019-07-12 12:38:38,3377.5,"V3"
"3213",2019-07-12 12:39:38,3387.5,"V3"
"3214",2019-07-12 12:40:38,3387.5,"V3"
"3215",2019-07-12 12:41:38,3387.5,"V3"
"3216",2019-07-12 12:42:38,3337.5,"V3"
"3217",2019-07-12 12:43:38,3287.5,"V3"
"3218",2019-07-12 12:44:38,3207.5,"V3"
"3219",2019-07-12 12:45:38,3072.5,"V3"
"3220",2019-07-12 12:46:38,2987.5,"V3"
"3221",2019-07-12 12:47:38,2892.5,"V3"
