"Date_Time","EC_us","EC_Temp","DO_mgl","DO_Temp","airpress_kpa","Air_Temp_c","Air_Temp_LaVirgin"
"2019-07-21 08:00:00 UTC",7.1,8.37222222222222,7.3,8.06111111111111,62.4081,5.939,4.104
"2019-07-21 08:15:00 UTC",6.7,8.57222222222222,7.27,8.23888888888889,62.401,5.939,4.862
"2019-07-21 08:30:00 UTC",6.7,8.78888888888889,7.23,8.43888888888889,62.3921,5.939,4.765
"2019-07-21 08:45:00 UTC",7.1,8.98888888888889,7.2,8.63888888888889,62.3875,5.938,4.757
"2019-07-21 09:00:00 UTC",7,9.25,7.15,8.9,62.3615,5.939,5.017
"2019-07-21 09:15:00 UTC",7,9.6,7.08,9.2,62.3521,5.939,5.245
"2019-07-21 09:30:00 UTC",7,9.86111111111111,7.02,9.52222222222222,62.3469,5.939,5.086
"2019-07-21 09:45:00 UTC",6.3,10.0111111111111,6.98,9.72222222222222,62.3123,5.939,5.208
"2019-07-21 10:00:00 UTC",7,10.2388888888889,6.95,9.92222222222222,62.2965,5.937,4.642
"2019-07-21 10:15:00 UTC",6.7,10.1277777777778,6.94,9.92222222222222,62.3104,5.936,5.111
"2019-07-21 10:30:00 UTC",6.7,10.2111111111111,6.93,9.96111111111111,62.2975,5.934,4.837
"2019-07-21 10:45:00 UTC",6.7,10.1722222222222,6.93,9.96111111111111,62.3075,5.932,4.714
"2019-07-21 11:00:00 UTC",7,10.0222222222222,6.94,9.83888888888889,62.3119,5.93,4.572
"2019-07-21 11:15:00 UTC",7,9.93888888888889,6.96,9.72222222222222,62.3164,5.929,4.72
"2019-07-21 11:30:00 UTC",7,9.9,6.98,9.67777777777778,62.338,5.927,4.534
"2019-07-21 11:45:00 UTC",6.7,9.77777777777778,7,9.57777777777778,62.3335,5.926,4.403
"2019-07-21 12:00:00 UTC",6.7,9.68888888888889,7.01,9.47777777777778,62.3237,5.925,4.169
"2019-07-21 12:15:00 UTC",6.7,9.6,7.03,9.4,62.3116,5.924,4.232
"2019-07-21 12:30:00 UTC",7.4,9.52777777777778,7.03,9.32222222222222,62.3298,5.922,4.312
"2019-07-21 12:45:00 UTC",6.7,9.38888888888889,7.05,9.2,62.343,5.922,4.128
"2019-07-21 13:00:00 UTC",7,9.2,7.08,9.03888888888889,62.3514,5.92,3.985
"2019-07-21 13:15:00 UTC",7.1,9.05,7.12,8.87777777777777,62.3553,5.919,3.987
"2019-07-21 13:30:00 UTC",7.1,8.87777777777777,7.15,8.7,62.3481,5.918,3.827
"2019-07-21 13:45:00 UTC",6.7,8.72222222222222,7.18,8.53888888888889,62.3504,5.917,3.68
"2019-07-21 14:00:00 UTC",7.1,8.56111111111111,7.2,8.37777777777778,62.3676,5.916,3.553
"2019-07-21 14:15:00 UTC",6.7,8.41111111111111,7.24,8.22222222222222,62.3853,5.915,3.045
"2019-07-21 14:30:00 UTC",7.1,8.27777777777778,7.26,8.07777777777778,62.4,5.915,2.772
"2019-07-21 14:45:00 UTC",7.1,8.16111111111111,7.28,7.96111111111111,62.4024,5.914,2.884
"2019-07-21 15:00:00 UTC",6.7,8.02777777777778,7.31,7.82222222222222,62.4071,5.914,2.969
"2019-07-21 15:15:00 UTC",7.1,7.91111111111111,7.33,7.7,62.4281,5.913,2.819
"2019-07-21 15:30:00 UTC",7.1,7.77777777777778,7.35,7.57777777777778,62.4328,5.913,2.699
"2019-07-21 15:45:00 UTC",6.7,7.67222222222222,7.37,7.46111111111111,62.4547,5.912,2.715
"2019-07-21 16:00:00 UTC",7.1,7.57777777777778,7.39,7.36111111111111,62.4731,5.912,2.714
"2019-07-21 16:15:00 UTC",7.1,7.47777777777778,7.41,7.26111111111111,62.4678,5.912,2.68
"2019-07-21 16:30:00 UTC",7.1,7.4,7.43,7.17777777777778,62.4809,5.912,2.761
"2019-07-21 16:45:00 UTC",7.1,7.31111111111111,7.45,7.07777777777778,62.4826,5.911,2.793
"2019-07-21 17:00:00 UTC",7.1,7.22777777777778,7.46,7,62.4858,5.911,2.769
"2019-07-21 17:15:00 UTC",7.1,7.13888888888889,7.48,6.92222222222222,62.4841,5.911,2.882
"2019-07-21 17:30:00 UTC",7.1,7.06111111111111,7.49,6.83888888888889,62.4822,5.911,2.909
"2019-07-21 17:45:00 UTC",6.3,6.97777777777778,7.5,6.76111111111111,62.4756,5.911,2.848
"2019-07-21 18:00:00 UTC",7.1,6.9,7.52,6.67777777777778,62.4606,5.911,2.766
"2019-07-21 18:15:00 UTC",6.7,6.82222222222222,7.53,6.6,62.462,5.912,2.804
"2019-07-21 18:30:00 UTC",7.1,6.77222222222222,7.54,6.53888888888889,62.455,5.913,2.708
"2019-07-21 18:45:00 UTC",7.1,6.71111111111111,7.55,6.47777777777778,62.4738,5.913,2.47
"2019-07-21 19:00:00 UTC",7.1,6.66111111111111,7.56,6.43888888888889,62.4635,5.914,2.548
"2019-07-21 19:15:00 UTC",7.1,6.62222222222222,7.57,6.37777777777778,62.4726,5.914,2.676
"2019-07-21 19:30:00 UTC",7.1,6.57222222222222,7.57,6.32222222222222,62.4446,5.915,2.588
"2019-07-21 19:45:00 UTC",7.1,6.5,7.59,6.26111111111111,62.435,5.915,2.584
"2019-07-21 20:00:00 UTC",6.3,6.47222222222222,7.59,6.22222222222222,62.4285,5.917,2.653
"2019-07-21 20:15:00 UTC",7.1,6.42222222222222,7.6,6.17777777777778,62.4157,5.917,2.604
"2019-07-21 20:30:00 UTC",7.1,6.37222222222222,7.61,6.13888888888889,62.4006,5.918,2.544
"2019-07-21 20:45:00 UTC",7.1,6.32777777777778,7.61,6.1,62.4005,5.919,2.514
"2019-07-21 21:00:00 UTC",7.1,6.28888888888889,7.62,6.06111111111111,62.3859,5.92,2.513
"2019-07-21 21:15:00 UTC",7.1,6.26111111111111,7.64,6.02222222222222,62.3616,5.92,2.551
"2019-07-21 21:30:00 UTC",7.1,6.21111111111111,7.64,5.97777777777778,62.3483,5.921,2.557
"2019-07-21 21:45:00 UTC",7.1,6.17222222222222,7.65,5.93888888888889,62.3371,5.922,2.585
"2019-07-21 22:00:00 UTC",7.1,6.13888888888889,7.66,5.9,62.3158,5.923,2.602
"2019-07-21 22:15:00 UTC",7.1,6.11111111111111,7.65,5.87777777777778,62.3339,5.924,2.644
"2019-07-21 22:30:00 UTC",7.1,6.08888888888889,7.66,5.83888888888889,62.3315,5.925,2.683
"2019-07-21 22:45:00 UTC",7.1,6.06111111111111,7.67,5.82222222222222,62.3218,5.926,2.688
"2019-07-21 23:00:00 UTC",7.1,6.02777777777778,7.66,5.8,62.3259,5.927,2.728
"2019-07-21 23:15:00 UTC",7.1,6.01111111111111,7.68,5.76111111111111,62.3211,5.929,2.761
"2019-07-21 23:30:00 UTC",7.5,5.97777777777778,7.7,5.73888888888889,62.329,5.929,2.827
"2019-07-21 23:45:00 UTC",7.1,5.93888888888889,7.69,5.7,62.3444,5.931,2.851
"2019-07-22 00:00:00 UTC",7.5,5.91111111111111,7.7,5.66111111111111,62.3511,5.931,2.855
"2019-07-22 00:15:00 UTC",7.1,5.86111111111111,7.7,5.63888888888889,62.3595,5.932,2.74
"2019-07-22 00:30:00 UTC",7.1,5.82777777777778,7.7,5.6,62.3628,5.933,2.652
"2019-07-22 00:45:00 UTC",6.3,5.81111111111111,7.72,5.56111111111111,62.3629,5.933,2.49
"2019-07-22 01:00:00 UTC",7.1,5.77222222222222,7.72,5.52222222222222,62.3722,5.932,2.436
"2019-07-22 01:15:00 UTC",7.1,5.73888888888889,7.73,5.47777777777778,62.3693,5.932,2.617
"2019-07-22 01:30:00 UTC",7.1,5.7,7.74,5.46111111111111,62.3751,5.931,2.642
"2019-07-22 01:45:00 UTC",7.1,5.65,7.75,5.42222222222222,62.3794,5.932,2.707
"2019-07-22 02:00:00 UTC",7.1,5.62777777777778,7.76,5.37777777777778,62.3929,5.933,2.775
"2019-07-22 02:15:00 UTC",7.1,5.62222222222222,7.76,5.37777777777778,62.3978,5.934,2.88
"2019-07-22 02:30:00 UTC",7.1,5.65,7.76,5.37777777777778,62.4019,5.936,2.876
"2019-07-22 02:45:00 UTC",7.1,5.7,7.76,5.42222222222222,62.4285,5.938,2.945
"2019-07-22 03:00:00 UTC",7.1,5.73888888888889,7.75,5.46111111111111,62.4301,5.94,2.945
"2019-07-22 03:15:00 UTC",7.1,5.77777777777778,7.74,5.5,62.4421,5.941,3.013
"2019-07-22 03:30:00 UTC",7.1,5.82222222222222,7.75,5.53888888888889,62.4493,5.943,2.906
"2019-07-22 03:45:00 UTC",10.5,5.91111111111111,7.73,5.62222222222222,62.4593,5.943,3.266
"2019-07-22 04:00:00 UTC",7.1,6.11111111111111,7.71,5.76111111111111,62.473,5.947,3.501
"2019-07-22 04:15:00 UTC",7.1,6.26111111111111,7.68,5.93888888888889,62.4977,5.949,3.501
"2019-07-22 04:30:00 UTC",6.3,6.42777777777778,7.65,6.1,62.5036,5.951,3.637
"2019-07-22 04:45:00 UTC",6.3,6.62222222222222,7.63,6.27777777777778,62.5065,5.952,3.825
"2019-07-22 05:00:00 UTC",7.1,6.77777777777778,7.58,6.43888888888889,62.5092,5.954,3.841
"2019-07-22 05:15:00 UTC",7.1,6.9,7.56,6.57777777777778,62.5012,5.955,3.771
"2019-07-22 05:30:00 UTC",10.9,7.11111111111111,7.52,6.77777777777778,62.4951,5.956,3.736
"2019-07-22 05:45:00 UTC",7.8,7.23888888888889,7.5,6.93888888888889,62.4931,5.957,3.95
"2019-07-22 06:00:00 UTC",7.1,7.38888888888889,7.47,7.07777777777778,62.4763,5.957,4.004
"2019-07-22 06:15:00 UTC",7.1,7.55,7.43,7.22222222222222,62.4833,5.958,4.166
"2019-07-22 06:30:00 UTC",7.1,7.75,7.41,7.4,62.4746,5.959,4.225
"2019-07-22 06:45:00 UTC",6.3,7.91111111111111,7.36,7.6,62.474,5.959,4.307
"2019-07-22 07:00:00 UTC",7.1,8.03888888888889,7.34,7.73888888888889,62.4671,5.959,4.479
"2019-07-22 07:15:00 UTC",7.1,8.17222222222222,7.32,7.86111111111111,62.4615,5.959,4.515
"2019-07-22 07:30:00 UTC",7.1,8.32777777777778,7.29,8.02222222222222,62.4554,5.959,4.687
"2019-07-22 07:45:00 UTC",6.3,8.52222222222222,7.25,8.2,62.4486,5.96,5.084
"2019-07-22 08:00:00 UTC",7.1,8.67777777777778,7.23,8.36111111111111,62.4441,5.96,5.139
"2019-07-22 08:15:00 UTC",7.1,8.83888888888889,7.2,8.52222222222222,62.4347,5.96,4.859
"2019-07-22 08:30:00 UTC",7.1,8.92777777777778,7.17,8.66111111111111,62.43,5.959,4.978
"2019-07-22 08:45:00 UTC",7.1,8.98888888888889,7.16,8.7,62.4228,5.959,5.336
"2019-07-22 09:00:00 UTC",7,9.21111111111111,7.14,8.86111111111111,62.4045,5.96,5.562
"2019-07-22 09:15:00 UTC",7,9.41111111111111,7.09,9.07777777777778,62.3885,5.96,5.087
"2019-07-22 09:30:00 UTC",6.7,9.61111111111111,7.04,9.3,62.3895,5.96,5.257
"2019-07-22 09:45:00 UTC",6.7,9.67777777777778,7.02,9.4,62.3805,5.96,5.624
"2019-07-22 10:00:00 UTC",7,9.93888888888889,7,9.56111111111111,62.3668,5.961,5.421
"2019-07-22 10:15:00 UTC",6.7,10.1388888888889,6.95,9.83888888888889,62.3645,5.961,5.144
"2019-07-22 10:30:00 UTC",7,10.1,6.93,9.87777777777778,62.3691,5.959,5.182
"2019-07-22 10:45:00 UTC",7,10.05,6.93,9.83888888888889,62.3554,5.958,5.147
"2019-07-22 11:00:00 UTC",6.3,10.0111111111111,6.94,9.77777777777778,62.3402,5.958,5.047
"2019-07-22 11:15:00 UTC",11.6,9.93888888888889,6.95,9.73888888888889,62.3371,5.956,4.782
"2019-07-22 11:30:00 UTC",7,9.86111111111111,6.96,9.66111111111111,62.3324,5.955,4.831
"2019-07-22 11:45:00 UTC",6.3,9.73888888888889,6.97,9.56111111111111,62.3312,5.954,4.73
"2019-07-22 12:00:00 UTC",7,9.62222222222222,6.99,9.43888888888889,62.3494,5.953,4.823
"2019-07-22 12:15:00 UTC",7,9.52222222222222,7.01,9.32222222222222,62.3656,5.953,4.658
"2019-07-22 12:30:00 UTC",7,9.38888888888889,7.03,9.2,62.3769,5.952,4.573
"2019-07-22 12:45:00 UTC",6.7,9.27222222222222,7.06,9.07777777777778,62.3762,5.951,4.489
"2019-07-22 13:00:00 UTC",7.1,9.15,7.08,8.96111111111111,62.3856,5.951,4.478
"2019-07-22 13:15:00 UTC",7.1,9.01111111111111,7.1,8.82222222222222,62.4005,5.951,4.383
"2019-07-22 13:30:00 UTC",7.1,8.91111111111111,7.14,8.7,62.4158,5.95,4.349
"2019-07-22 13:45:00 UTC",7.1,8.78888888888889,7.16,8.6,62.4208,5.95,4.287
"2019-07-22 14:00:00 UTC",7.1,8.67222222222222,7.17,8.47777777777778,62.4392,5.95,4.166
"2019-07-22 14:15:00 UTC",7.1,8.57222222222222,7.19,8.36111111111111,62.4444,5.95,4.008
"2019-07-22 14:30:00 UTC",7.1,8.47222222222222,7.21,8.26111111111111,62.4515,5.951,4.012
"2019-07-22 14:45:00 UTC",7.1,8.36111111111111,7.23,8.16111111111111,62.4714,5.951,3.922
"2019-07-22 15:00:00 UTC",7.8,8.27777777777778,7.25,8.06111111111111,62.4741,5.952,3.872
"2019-07-22 15:15:00 UTC",7.4,8.2,7.27,7.97777777777778,62.4967,5.952,3.936
"2019-07-22 15:30:00 UTC",10.8,8.12222222222222,7.28,7.9,62.5098,5.953,3.901
"2019-07-22 15:45:00 UTC",7.1,8.03888888888889,7.3,7.82222222222222,62.5056,5.953,3.919
"2019-07-22 16:00:00 UTC",7.1,7.97777777777778,7.31,7.76111111111111,62.5191,5.954,3.86
"2019-07-22 16:15:00 UTC",7.1,7.91111111111111,7.32,7.67777777777778,62.5323,5.955,3.777
"2019-07-22 16:30:00 UTC",7.1,7.82777777777778,7.34,7.62222222222222,62.5503,5.956,3.826
"2019-07-22 16:45:00 UTC",7.1,7.72222222222222,7.35,7.52222222222222,62.5426,5.957,3.703
"2019-07-22 17:00:00 UTC",7.1,7.62222222222222,7.38,7.4,62.5402,5.957,3.704
"2019-07-22 17:15:00 UTC",7.1,7.47777777777778,7.42,7.3,62.5536,5.958,3.613
"2019-07-22 17:30:00 UTC",9.7,7.33888888888889,7.47,7.13888888888889,62.5496,5.959,3.48
"2019-07-22 17:45:00 UTC",7.4,7.27222222222222,7.48,7.03888888888889,62.55,5.96,3.684
"2019-07-22 18:00:00 UTC",10.5,7.23888888888889,7.48,7,62.5507,5.961,3.72
"2019-07-22 18:15:00 UTC",7.1,7.2,7.49,6.96111111111111,62.5535,5.962,3.666
"2019-07-22 18:30:00 UTC",7.1,7.15,7.5,6.92222222222222,62.5444,5.964,3.445
"2019-07-22 18:45:00 UTC",7.5,7.12222222222222,7.52,6.87777777777778,62.5613,5.965,3.373
"2019-07-22 19:00:00 UTC",9.3,7.1,7.52,6.83888888888889,62.5583,5.967,3.37
"2019-07-22 19:15:00 UTC",7.1,7.03888888888889,7.52,6.82222222222222,62.5411,5.968,3.333
"2019-07-22 19:30:00 UTC",9.3,7,7.52,6.77777777777778,62.5282,5.97,3.314
"2019-07-22 19:45:00 UTC",7.1,6.96111111111111,7.53,6.73888888888889,62.5115,5.971,3.346
"2019-07-22 20:00:00 UTC",7.1,6.92222222222222,7.54,6.7,62.4971,5.972,3.32
"2019-07-22 20:15:00 UTC",7.1,6.9,7.54,6.66111111111111,62.4753,5.974,3.363
"2019-07-22 20:30:00 UTC",7.8,6.83888888888889,7.54,6.62222222222222,62.4529,5.976,3.332
"2019-07-22 20:45:00 UTC",7.1,6.8,7.56,6.56111111111111,62.4554,5.977,3.25
"2019-07-22 21:00:00 UTC",7.5,6.75,7.55,6.52222222222222,62.4485,5.979,3.259
"2019-07-22 21:15:00 UTC",7.1,6.71111111111111,7.56,6.47777777777778,62.4244,5.98,3.182
"2019-07-22 21:30:00 UTC",7.1,6.67222222222222,7.57,6.43888888888889,62.4142,5.981,3.264
"2019-07-22 21:45:00 UTC",7.1,6.62222222222222,7.58,6.37777777777778,62.4166,5.982,3.204
"2019-07-22 22:00:00 UTC",7.1,6.55,7.58,6.32222222222222,62.41,5.982,3.061
"2019-07-22 22:15:00 UTC",7.1,6.51111111111111,7.59,6.27777777777778,62.3979,5.984,3.063
"2019-07-22 22:30:00 UTC",9.7,6.47222222222222,7.59,6.23888888888889,62.3967,5.985,3.17
"2019-07-22 22:45:00 UTC",7.1,6.41111111111111,7.6,6.17777777777778,62.3765,5.986,3.286
"2019-07-22 23:00:00 UTC",7.1,6.35,7.61,6.12222222222222,62.3804,5.988,3.102
"2019-07-22 23:15:00 UTC",7.1,6.31111111111111,7.62,6.07777777777778,62.3805,5.988,3.092
"2019-07-22 23:30:00 UTC",7.1,6.27222222222222,7.63,6.03888888888889,62.3812,5.99,3.151
"2019-07-22 23:45:00 UTC",7.1,6.22777777777778,7.64,6,62.3794,5.991,3.18
"2019-07-23 00:00:00 UTC",7.1,6.18888888888889,7.65,5.96111111111111,62.3925,5.993,3.175
"2019-07-23 00:15:00 UTC",7.1,6.15,7.65,5.92222222222222,62.398,5.994,3.059
"2019-07-23 00:30:00 UTC",6.3,6.11111111111111,7.65,5.87777777777778,62.4084,5.995,3.012
"2019-07-23 00:45:00 UTC",7.1,6.08888888888889,7.66,5.83888888888889,62.401,5.996,3.02
"2019-07-23 01:00:00 UTC",7.1,6.05,7.66,5.82222222222222,62.3947,5.997,3.112
"2019-07-23 01:15:00 UTC",7.1,5.98888888888889,7.68,5.76111111111111,62.4051,5.996,3.09
"2019-07-23 01:30:00 UTC",7.1,5.93888888888889,7.68,5.72222222222222,62.4053,5.998,3.064
"2019-07-23 01:45:00 UTC",7.1,5.92777777777778,7.69,5.67777777777778,62.4184,5.999,3.027
"2019-07-23 02:00:00 UTC",7.1,5.9,7.7,5.66111111111111,62.4235,6.001,3.031
"2019-07-23 02:15:00 UTC",7.1,5.86111111111111,7.7,5.62222222222222,62.4403,6.001,3.095
"2019-07-23 02:30:00 UTC",7.1,5.87222222222222,7.71,5.62222222222222,62.4326,6.002,3.163
"2019-07-23 02:45:00 UTC",7.1,5.88888888888889,7.71,5.62222222222222,62.4529,6.004,3.379
"2019-07-23 03:00:00 UTC",7.1,5.91111111111111,7.7,5.63888888888889,62.4803,6.007,3.528
"2019-07-23 03:15:00 UTC",7.1,5.93888888888889,7.7,5.67777777777778,62.4852,6.008,3.699
"2019-07-23 03:30:00 UTC",7.1,5.97777777777778,7.7,5.72222222222222,62.5038,6.011,3.618
"2019-07-23 03:45:00 UTC",7.1,6.02222222222222,7.71,5.73888888888889,62.5193,6.012,3.698
"2019-07-23 04:00:00 UTC",7.1,6.07222222222222,7.71,5.8,62.5601,6.014,3.751
"2019-07-23 04:15:00 UTC",7.1,6.06111111111111,7.71,5.82222222222222,62.5592,6.015,3.668
"2019-07-23 04:30:00 UTC",7.1,6.06111111111111,7.73,5.8,62.557,6.014,3.671
"2019-07-23 04:45:00 UTC",7.1,6.08888888888889,7.73,5.82222222222222,62.5767,6.006,3.469
"2019-07-23 05:00:00 UTC",8.2,6.12777777777778,7.73,5.83888888888889,62.5608,5.993,3.3
"2019-07-23 05:15:00 UTC",7.1,6.13888888888889,7.74,5.87777777777778,62.5674,5.979,3.404
"2019-07-23 05:30:00 UTC",7.1,6.22222222222222,7.74,5.93888888888889,62.5572,5.962,3.458
"2019-07-23 05:45:00 UTC",7.5,6.28888888888889,7.73,6,62.5668,5.949,3.612
"2019-07-23 06:00:00 UTC",6.7,6.46111111111111,7.72,6.13888888888889,62.5533,5.94,3.78
"2019-07-23 06:15:00 UTC",6.7,6.87777777777778,7.66,6.46111111111111,62.5452,5.934,4.03
"2019-07-23 06:30:00 UTC",7.5,7.15,7.57,6.8,62.5645,5.932,3.574
"2019-07-23 06:45:00 UTC",6.7,7.37777777777778,7.53,7.03888888888889,62.5574,5.927,3.348
"2019-07-23 07:00:00 UTC",7.4,7.33888888888889,7.51,7.1,62.5456,5.923,3.159
"2019-07-23 07:15:00 UTC",6.7,7.33888888888889,7.52,7.07777777777778,62.5355,5.92,3.162
"2019-07-23 07:30:00 UTC",6.7,7.46111111111111,7.5,7.13888888888889,62.5204,5.919,3.408
"2019-07-23 07:45:00 UTC",6.7,7.62777777777778,7.47,7.27777777777778,62.5776,10.356,3.763
"2019-07-23 07:51:57 UTC",NA,NA,NA,NA,NA,NA,NA
"2019-07-23 07:51:58 UTC",NA,NA,NA,NA,NA,NA,NA
"2019-07-23 07:52:34 UTC",NA,NA,NA,NA,NA,NA,NA
"2019-07-23 08:00:00 UTC",8.6,7.75,7.54,7.47777777777778,62.5086,13.431,3.758
"2019-07-23 08:15:00 UTC",7.1,8,7.43,7.67777777777778,62.4917,13.056,3.975
"2019-07-23 08:30:00 UTC",6.3,8.2,7.38,7.87777777777778,62.5036,8.324,4.184
"2019-07-23 08:45:00 UTC",6.3,8.42777777777778,7.35,8.1,62.4728,6.839,4.125
"2019-07-23 09:00:00 UTC",6.7,8.65,7.31,8.33888888888889,62.4461,6.388,4.364
"2019-07-23 09:15:00 UTC",6.3,8.81111111111111,7.27,8.52222222222222,62.4416,6.213,4.202
"2019-07-23 09:30:00 UTC",6.7,8.87777777777777,7.25,8.6,62.4398,6.134,4.146
"2019-07-23 09:45:00 UTC",6.7,8.85,7.24,8.62222222222223,62.4243,6.093,3.816
"2019-07-23 10:00:00 UTC",6.7,8.92222222222222,7.22,8.66111111111111,62.409,6.07,3.792
"2019-07-23 10:15:00 UTC",6.7,8.85,7.24,8.63888888888889,62.3951,6.055,3.906
"2019-07-23 10:30:00 UTC",6.7,8.8,7.25,8.57777777777778,62.3937,6.045,3.715
"2019-07-23 10:45:00 UTC",6.7,8.75,7.24,8.52222222222222,62.4014,6.038,4.062
"2019-07-23 11:00:00 UTC",6.7,8.68888888888889,7.26,8.46111111111111,62.3965,6.033,3.907
"2019-07-23 11:15:00 UTC",6.7,8.63888888888889,7.25,8.4,62.3896,6.029,3.892
"2019-07-23 11:30:00 UTC",6.7,8.58888888888889,7.25,8.36111111111111,62.3908,6.025,4.01
"2019-07-23 11:45:00 UTC",6.7,8.52777777777778,7.26,8.3,62.3826,6.023,3.986
"2019-07-23 12:00:00 UTC",6.7,8.45,7.29,8.23888888888889,62.3938,6.021,3.818
"2019-07-23 12:15:00 UTC",6.7,8.36111111111111,7.3,8.16111111111111,62.4033,6.019,3.858
"2019-07-23 12:30:00 UTC",6.7,8.27777777777778,7.32,8.07777777777778,62.4036,6.018,3.83
"2019-07-23 12:45:00 UTC",6.7,8.21111111111111,7.34,8,62.4066,6.017,3.858
"2019-07-23 13:00:00 UTC",6.7,8.11111111111111,7.38,7.92222222222222,62.4206,6.016,3.817
"2019-07-23 13:15:00 UTC",6.7,8,7.42,7.82222222222222,62.4362,6.015,3.729
"2019-07-23 13:30:00 UTC",6.7,7.9,7.46,7.7,62.4452,6.015,3.716
"2019-07-23 13:45:00 UTC",6.7,7.8,7.49,7.57777777777778,62.4581,6.014,3.689
"2019-07-23 14:00:00 UTC",6.7,7.71111111111111,7.51,7.5,62.4645,6.014,3.642
"2019-07-23 14:15:00 UTC",6.7,7.62777777777778,7.55,7.42222222222222,62.4742,6.014,3.659
"2019-07-23 14:30:00 UTC",6.7,7.56111111111111,7.53,7.33888888888889,62.4709,6.014,3.72
"2019-07-23 14:45:00 UTC",6.7,7.51111111111111,7.55,7.27777777777778,62.4961,6.014,3.749
"2019-07-23 15:00:00 UTC",6.7,7.42777777777778,7.55,7.2,62.5009,6.015,3.747
"2019-07-23 15:15:00 UTC",6.7,7.37777777777778,7.57,7.13888888888889,62.5052,6.015,3.701
"2019-07-23 15:30:00 UTC",6.7,7.31111111111111,7.57,7.07777777777778,62.528,6.016,3.644
"2019-07-23 15:45:00 UTC",6.7,7.22777777777778,7.57,7,62.5397,6.017,3.7
"2019-07-23 16:00:00 UTC",6.7,7.15,7.6,6.92222222222222,62.5509,6.017,3.685
"2019-07-23 16:15:00 UTC",7.1,7.06111111111111,7.63,6.83888888888889,62.5617,6.016,3.801
"2019-07-23 16:30:00 UTC",6.7,7,7.65,6.77777777777778,62.5659,6.017,3.855
"2019-07-23 16:45:00 UTC",6.7,6.95,7.66,6.72222222222222,62.5753,6.016,3.756
"2019-07-23 17:00:00 UTC",6.7,6.9,7.65,6.66111111111111,62.574,6.016,3.779
"2019-07-23 17:15:00 UTC",6.7,6.86111111111111,7.64,6.62222222222222,62.5667,6.017,3.764
"2019-07-23 17:30:00 UTC",6.7,6.8,7.64,6.57777777777778,62.571,6.02,3.7
"2019-07-23 17:45:00 UTC",7.1,6.75,7.66,6.52222222222222,62.5663,6.021,3.686
"2019-07-23 18:00:00 UTC",7.5,6.7,7.67,6.46111111111111,62.5642,6.023,3.677
"2019-07-23 18:15:00 UTC",6.7,6.62777777777778,7.66,6.42222222222222,62.5628,6.025,3.651
"2019-07-23 18:30:00 UTC",7.5,6.57777777777778,7.64,6.36111111111111,62.5634,6.026,3.464
"2019-07-23 18:45:00 UTC",7.1,6.53888888888889,7.63,6.32222222222222,62.5602,6.028,3.46
"2019-07-23 19:00:00 UTC",6.7,6.5,7.65,6.26111111111111,62.5534,6.029,3.568
"2019-07-23 19:15:00 UTC",6.7,6.45,7.66,6.22222222222222,62.5466,6.027,3.442
"2019-07-23 19:30:00 UTC",7.5,6.37777777777778,7.64,6.16111111111111,62.5492,6.023,3.276
"2019-07-23 19:45:00 UTC",7.1,6.33888888888889,7.65,6.1,62.5418,6.027,2.924
"2019-07-23 20:00:00 UTC",6.7,6.28888888888889,7.66,6.06111111111111,62.5305,6.012,2.859
"2019-07-23 20:15:00 UTC",6.7,6.22777777777778,7.67,6,62.5178,6.01,2.882
"2019-07-23 20:30:00 UTC",7.5,6.17222222222222,7.69,5.93888888888889,62.5064,6.02,2.89
"2019-07-23 20:45:00 UTC",7.1,6.12777777777778,7.71,5.9,62.4939,6.026,2.846
"2019-07-23 21:00:00 UTC",7.1,6.11111111111111,7.73,5.87777777777778,62.4797,6.03,2.89
"2019-07-23 21:15:00 UTC",6.7,6.08888888888889,7.75,5.83888888888889,62.4733,6.031,2.898
"2019-07-23 21:30:00 UTC",7.5,6.05,7.72,5.82222222222222,62.4654,6.034,2.931
"2019-07-23 21:45:00 UTC",6.7,6.02222222222222,7.76,5.77777777777778,62.461,6.035,2.977
"2019-07-23 22:00:00 UTC",7.1,5.98888888888889,7.73,5.73888888888889,62.4556,6.033,3.002
"2019-07-23 22:15:00 UTC",7.1,5.97222222222222,7.75,5.72222222222222,62.4471,6.036,3.01
"2019-07-23 22:30:00 UTC",7.1,5.93888888888889,7.79,5.7,62.4423,6.038,3.041
"2019-07-23 22:45:00 UTC",7.1,5.92777777777778,7.79,5.67777777777778,62.4333,6.039,3.071
"2019-07-23 23:00:00 UTC",7.1,5.9,7.79,5.66111111111111,62.4338,6.04,3.085
"2019-07-23 23:15:00 UTC",7.1,5.88888888888889,7.83,5.63888888888889,62.4455,6.042,3.118
"2019-07-23 23:30:00 UTC",7.1,5.86111111111111,7.84,5.62222222222222,62.4434,6.042,3.126
"2019-07-23 23:45:00 UTC",7.1,5.82222222222222,7.86,5.6,62.4454,6.043,3.118
"2019-07-24 00:00:00 UTC",7.1,5.78888888888889,7.86,5.56111111111111,62.4386,6.043,3.084
"2019-07-24 00:15:00 UTC",6.7,5.77777777777778,7.9,5.53888888888889,62.4449,6.044,3.064
"2019-07-24 00:30:00 UTC",7.1,5.75,7.92,5.52222222222222,62.4473,6.044,3.137
"2019-07-24 00:45:00 UTC",7.1,5.71111111111111,7.91,5.47777777777778,62.4519,6.041,3.146
