"Date_Time","DO_mgl","DO_Temp","WL_m","WL_Temp","EC_us","EC_Temp","airpress_kpa","Air_Temp_c","Air_Temp_LaVirgin"
"2019-11-22 20:00:00 UTC",-0.01,9.32222222222222,1.1471,8.555,18.4,16.4,62.4215,8.004,3.607
"2019-11-22 20:15:00 UTC",0,9.26111111111111,1.1469,8.514,18.9,16.8,62.3937,7.997,3.486
"2019-11-22 20:30:00 UTC",0.02,9.22222222222222,1.1443,8.48,18.9,16.8,62.3614,7.988,3.761
"2019-11-22 20:45:00 UTC",0.06,9.16111111111111,1.1422,8.447,18.8,16.8,62.3497,7.981,4.048
"2019-11-22 21:00:00 UTC",0.14,9.12222222222222,1.1452,8.411,18.6,16.4,62.3404,7.977,3.653
"2019-11-22 21:15:00 UTC",0.19,9.07777777777778,1.1438,8.373,18.8,16.8,62.3276,7.974,3.71
"2019-11-22 21:30:00 UTC",0.24,9.03888888888889,1.144,8.335,19,16.8,62.3142,7.974,3.661
"2019-11-22 21:45:00 UTC",0.3,9,1.1421,8.297,18.8,16.8,62.2991,7.973,3.828
"2019-11-22 22:00:00 UTC",0.32,8.96111111111111,1.1393,8.263,18.7,16.8,62.3107,7.966,3.895
"2019-11-22 22:15:00 UTC",0.34,8.9,1.1374,8.235,18.6,16.8,62.3091,7.959,3.782
"2019-11-22 22:30:00 UTC",0.39,8.86111111111111,1.1429,8.211,18.7,16.8,62.3077,7.953,3.709
"2019-11-22 22:45:00 UTC",0.46,8.82222222222222,1.1375,8.19,18.9,16.8,62.2995,7.952,3.729
"2019-11-22 23:00:00 UTC",0.51,8.77777777777778,1.1373,8.169,18.7,16.8,62.3007,7.955,3.997
"2019-11-22 23:15:00 UTC",0.52,8.76111111111111,1.1356,8.148,18.6,16.8,62.3106,7.951,3.852
"2019-11-22 23:30:00 UTC",0.48,8.72222222222222,1.1356,8.125,18.4,16,62.3097,7.943,3.668
"2019-11-22 23:45:00 UTC",0.44,8.7,1.1391,8.099,18.4,16.8,62.3251,7.938,3.212
"2019-11-23 00:00:00 UTC",0.4,8.66111111111111,1.1337,8.073,18.4,16,62.325,7.937,3.301
"2019-11-23 00:15:00 UTC",0.34,8.63888888888889,1.1363,8.048,18.5,16.4,62.3376,7.94,2.989
"2019-11-23 00:30:00 UTC",0.3,8.6,1.1308,8.02,18.3,16,62.3479,7.94,3.168
"2019-11-23 00:45:00 UTC",0.26,8.57777777777778,1.136,7.992,18.3,16,62.3548,7.939,3.175
"2019-11-23 01:00:00 UTC",0.26,8.56111111111111,1.1307,7.965,18.4,16,62.3775,7.938,2.888
"2019-11-23 01:15:00 UTC",0.26,8.52222222222222,1.1335,7.939,18.5,16.4,62.3923,7.939,3.307
"2019-11-23 01:30:00 UTC",0.27,8.5,1.1344,7.915,18.5,16.4,62.4067,7.942,3.221
"2019-11-23 01:45:00 UTC",0.27,8.46111111111111,1.1303,7.893,18.3,16.4,62.4138,7.948,3.122
"2019-11-23 02:00:00 UTC",0.27,8.43888888888889,1.1288,7.878,18.2,16,62.4153,7.957,3.358
"2019-11-23 02:15:00 UTC",0.28,8.42222222222222,1.1298,7.871,18.2,16.4,62.4402,7.966,3.626
"2019-11-23 02:30:00 UTC",0.26,8.37777777777778,1.1281,7.871,18.4,16.4,62.4474,7.978,3.714
"2019-11-23 02:45:00 UTC",0.24,8.36111111111111,1.1255,7.883,18.3,16.4,62.4639,7.993,3.94
"2019-11-23 03:00:00 UTC",0.25,8.33888888888889,1.1291,7.905,18.5,16.4,62.475,8.008,4.224
"2019-11-23 03:15:00 UTC",0.23,8.33888888888889,1.1269,7.943,18.3,16,62.4951,8.024,4.674
"2019-11-23 03:30:00 UTC",0.17,8.32222222222222,1.1312,7.988,18.5,16.4,62.5202,8.036,5.11
"2019-11-23 03:45:00 UTC",0.11,8.32222222222222,1.1287,8.043,18.6,16.4,62.5298,8.048,5.492
"2019-11-23 04:00:00 UTC",0.04,8.33888888888889,1.1299,8.11,18.4,16.4,62.5319,8.059,6.113
"2019-11-23 04:15:00 UTC",0,8.33888888888889,1.1375,8.188,18.4,16.4,62.5413,8.067,6.202
"2019-11-23 04:30:00 UTC",-0.02,8.36111111111111,1.1322,8.278,18.6,16.8,62.5487,8.073,6.485
"2019-11-23 04:45:00 UTC",-0.03,8.37777777777778,1.1336,8.38,19,16.8,62.5503,8.081,7.472
"2019-11-23 05:00:00 UTC",-0.04,8.4,1.1356,8.491,19.3,16.8,62.5424,8.09,7.835
"2019-11-23 05:15:00 UTC",-0.04,8.43888888888889,1.1332,8.612,19.3,17.2,62.5445,8.096,8.272
"2019-11-23 05:30:00 UTC",-0.04,8.47777777777778,1.1342,8.771,19.1,16.8,62.5304,8.102,8.359
"2019-11-23 05:45:00 UTC",-0.04,8.52222222222222,1.1443,8.974,19.3,16.8,62.5156,8.107,8.669
"2019-11-23 06:00:00 UTC",-0.04,8.57777777777778,1.1387,9.18,19.5,17.1,62.5118,8.109,9.022
"2019-11-23 06:15:00 UTC",-0.04,8.63888888888889,1.1433,9.386,20.1,17.9,62.5012,8.11,8.873
"2019-11-23 06:30:00 UTC",-0.04,8.72222222222222,1.1466,9.598,20.4,18.2,62.498,8.112,9.365
"2019-11-23 06:45:00 UTC",-0.04,8.8,1.1429,9.794,20.5,18.2,62.4974,8.113,9.091
"2019-11-23 07:00:00 UTC",-0.04,8.87777777777777,1.1596,9.975,20.6,18.2,62.4724,8.115,9.247
"2019-11-23 07:15:00 UTC",-0.04,9,1.1456,10.174,20.5,17.8,62.4727,8.119,9.393
"2019-11-23 07:30:00 UTC",-0.04,9.1,1.1506,10.34,20.2,17.8,62.4533,8.121,9.393
"2019-11-23 07:45:00 UTC",-0.04,9.23888888888889,1.1568,10.509,20.1,17.8,62.4421,8.123,9.751
"2019-11-23 08:00:00 UTC",-0.04,9.36111111111111,1.1548,10.703,20,17.8,62.4202,8.123,9.879
"2019-11-23 08:15:00 UTC",-0.04,9.47777777777778,1.1535,10.923,19.7,17.8,62.4156,8.123,10.19
"2019-11-23 08:30:00 UTC",-0.05,9.62222222222222,1.1607,11.126,20,17.8,62.3834,8.121,10.618
"2019-11-23 08:45:00 UTC",-0.05,9.76111111111111,1.1545,11.316,20.3,17.8,62.367,8.12,10.171
"2019-11-23 09:00:00 UTC",-0.05,9.92222222222222,1.1564,11.464,20.6,18.5,62.3562,8.119,9.913
"2019-11-23 09:15:00 UTC",-0.05,10.0777777777778,1.154,11.574,21.7,18.9,62.3438,8.116,10.494
"2019-11-23 09:30:00 UTC",-0.05,10.2611111111111,1.158,11.661,23.1,20.4,62.3309,8.111,9.828
"2019-11-23 09:45:00 UTC",-0.05,10.4222222222222,1.1534,11.723,24.2,21.5,62.3282,8.103,8.866
"2019-11-23 10:00:00 UTC",-0.05,10.6,1.146,11.76,23.9,21.5,62.3122,8.097,9.344
"2019-11-23 10:15:00 UTC",-0.05,10.7777777777778,1.1492,11.745,24.4,21.5,62.3045,8.091,8.938
"2019-11-23 10:30:00 UTC",-0.05,10.9388888888889,1.1511,11.682,23.9,21.5,62.2968,8.084,8.835
"2019-11-23 10:45:00 UTC",-0.05,11.1,1.1489,11.603,22.9,20.4,62.2953,8.078,7.983
"2019-11-23 11:00:00 UTC",0.43,11.5388888888889,1.1408,11.529,25.4,22.6,62.2962,8.07,7.121
"2019-11-23 11:15:00 UTC",0.22,11.8222222222222,1.1483,11.446,25.9,23,62.2779,8.063,6.687
"2019-11-23 11:30:00 UTC",0.09,11.9388888888889,1.1453,11.349,25.8,22.7,62.2805,8.057,6.216
"2019-11-23 11:45:00 UTC",0.02,11.9222222222222,1.1449,11.23,25.8,23.1,62.2961,8.053,6.061
"2019-11-23 12:00:00 UTC",-0.02,11.8,1.1425,11.097,25.1,22.3,62.3143,8.05,5.669
"2019-11-23 12:15:00 UTC",-0.05,11.6222222222222,1.1374,10.964,23.9,21.2,62.3347,8.047,5.329
"2019-11-23 12:30:00 UTC",-0.05,11.4611111111111,1.1351,10.845,22.5,19.7,62.3556,8.044,5.291
"2019-11-23 12:45:00 UTC",-0.04,11.3222222222222,1.1347,10.737,21.3,19,62.3625,8.042,5.219
"2019-11-23 13:00:00 UTC",-0.04,11.2222222222222,1.1356,10.636,20.4,17.5,62.37,8.039,5.124
"2019-11-23 13:15:00 UTC",-0.04,11.1222222222222,1.1305,10.541,21.1,18.6,62.3989,8.037,4.812
"2019-11-23 13:30:00 UTC",-0.04,11.0388888888889,1.1304,10.451,21.2,18.6,62.4054,8.037,4.76
"2019-11-23 13:45:00 UTC",-0.04,10.9611111111111,1.1298,10.366,21.8,19,62.4066,8.036,4.552
"2019-11-23 14:00:00 UTC",-0.04,10.8777777777778,1.1263,10.285,23.3,20.5,62.4205,8.036,4.344
"2019-11-23 14:15:00 UTC",-0.04,10.8,1.1264,10.211,23.2,20.5,62.436,8.036,4.09
"2019-11-23 14:30:00 UTC",-0.04,10.7388888888889,1.1239,10.14,23,20.5,62.4545,8.037,3.906
"2019-11-23 14:45:00 UTC",-0.04,10.6777777777778,1.124,10.071,22.8,20.5,62.4649,8.037,3.748
"2019-11-23 15:00:00 UTC",-0.04,10.6222222222222,1.1235,10.007,22.3,19.7,62.4865,8.036,3.653
"2019-11-23 15:15:00 UTC",-0.04,10.5388888888889,1.1229,9.948,22.4,19.7,62.5046,8.035,3.536
"2019-11-23 15:30:00 UTC",-0.04,10.4777777777778,1.1222,9.892,23,20.5,62.523,8.034,3.564
"2019-11-23 15:45:00 UTC",-0.04,10.4388888888889,1.1198,9.837,22.9,20.1,62.5279,8.03,3.257
"2019-11-23 16:00:00 UTC",-0.04,10.3777777777778,1.1193,9.783,22.7,20.1,62.5381,8.017,2.996
"2019-11-23 16:15:00 UTC",-0.04,10.3222222222222,1.1175,9.728,22.7,20.1,62.5402,7.987,3.071
"2019-11-23 16:30:00 UTC",-0.04,10.2777777777778,1.1205,9.664,23.3,20.5,62.5403,7.951,2.558
"2019-11-23 16:45:00 UTC",-0.04,10.2388888888889,1.1161,9.589,24.1,21.6,62.554,7.927,2.459
"2019-11-23 17:00:00 UTC",-0.04,10.1777777777778,1.1164,9.505,23.9,21.3,62.5561,7.911,2.121
"2019-11-23 17:15:00 UTC",0,10.0777777777778,1.1136,9.422,23.5,20.5,62.5576,7.902,2.348
"2019-11-23 17:30:00 UTC",0.04,9.97777777777778,1.1135,9.344,23.1,20.5,62.5435,7.9,2.395
"2019-11-23 17:45:00 UTC",0.09,9.87777777777778,1.1102,9.273,24.2,21.3,62.5574,7.906,2.233
"2019-11-23 18:00:00 UTC",0.15,9.77777777777778,1.1109,9.217,23.6,20.5,62.5454,7.913,2.566
"2019-11-23 18:15:00 UTC",0.21,9.72222222222222,1.1111,9.168,22.5,19.8,62.5381,7.92,2.345
"2019-11-23 18:30:00 UTC",0.26,9.67777777777778,1.1118,9.128,21.9,19.4,62.5281,7.92,2.353
"2019-11-23 18:45:00 UTC",0.3,9.63888888888889,1.1063,9.093,21.8,19,62.5182,7.915,2.473
"2019-11-23 19:00:00 UTC",0.32,9.62222222222222,1.1098,9.061,22.4,19.4,62.4964,7.913,2.225
"2019-11-23 19:15:00 UTC",0.31,9.62222222222222,1.1103,9.026,22.6,20.2,62.4793,7.901,2.068
"2019-11-23 19:30:00 UTC",0.3,9.6,1.1082,8.99,23.2,20.5,62.4649,7.878,2.019
"2019-11-23 19:45:00 UTC",0.32,9.57777777777778,1.1103,8.949,23.9,21.3,62.4469,7.871,2.383
"2019-11-23 20:00:00 UTC",0.35,9.53888888888889,1.1066,8.905,24.2,21.3,62.4266,7.876,2.398
"2019-11-23 20:15:00 UTC",0.4,9.5,1.1064,8.857,24,21.3,62.4163,7.876,1.931
"2019-11-23 20:30:00 UTC",0.39,9.43888888888889,1.1094,8.814,24.3,21.7,62.3874,7.888,2.655
"2019-11-23 20:45:00 UTC",0.39,9.37777777777778,1.1047,8.773,24.8,22,62.3658,7.902,2.807
"2019-11-23 21:00:00 UTC",0.4,9.32222222222222,1.102,8.738,24.6,22,62.3557,7.907,2.563
"2019-11-23 21:15:00 UTC",0.4,9.26111111111111,1.1047,8.712,24.6,22,62.3491,7.908,2.666
"2019-11-23 21:30:00 UTC",0.38,9.22222222222222,1.1004,8.691,24.6,22.8,62.3372,7.907,2.652
"2019-11-23 21:45:00 UTC",0.35,9.2,1.1051,8.669,23,20.5,62.3272,7.906,2.853
"2019-11-23 22:00:00 UTC",0.31,9.2,1.1044,8.649,22.5,19.4,62.3285,7.908,3.126
"2019-11-23 22:15:00 UTC",0.26,9.16111111111111,1.1037,8.632,22.5,19.8,62.3323,7.911,2.848
"2019-11-23 22:30:00 UTC",0.21,9.16111111111111,1.1032,8.615,22.5,20.2,62.3308,7.916,3.231
"2019-11-23 22:45:00 UTC",0.19,9.13888888888889,1.1021,8.599,22.1,19.8,62.3318,7.921,3.607
"2019-11-23 23:00:00 UTC",0.18,9.1,1.1029,8.585,22.7,20.2,62.3262,7.924,3.157
"2019-11-23 23:15:00 UTC",0.15,9.1,1.1022,8.571,22.9,20.2,62.3229,7.907,2.042
"2019-11-23 23:30:00 UTC",0.14,9.07777777777778,1.106,8.553,22.7,20.2,62.3375,7.879,2.712
"2019-11-23 23:45:00 UTC",0.11,9.07777777777778,1.1002,8.53,22.2,19.4,62.3481,7.862,2.033
"2019-11-24 00:00:00 UTC",0.09,9.06111111111111,1.1001,8.5,22.2,19.4,62.3511,7.835,1.304
"2019-11-24 00:15:00 UTC",0.07,9.03888888888889,1.1011,8.463,22.7,20.2,62.3554,7.813,1.198
"2019-11-24 00:30:00 UTC",0.04,9,1.1,8.422,22.8,20.2,62.3521,7.795,1.683
"2019-11-24 00:45:00 UTC",0.03,8.96111111111111,1.1013,8.379,22.7,20.2,62.3577,7.788,1.269
"2019-11-24 01:00:00 UTC",0.02,8.92222222222222,1.0966,8.334,22.3,19.8,62.3765,7.785,1.151
"2019-11-24 01:15:00 UTC",0.02,8.86111111111111,1.0981,8.291,22.3,19.8,62.3858,7.776,1.286
"2019-11-24 01:30:00 UTC",0.03,8.82222222222222,1.0929,8.25,22.1,19.8,62.4032,7.775,1.77
"2019-11-24 01:45:00 UTC",0.04,8.76111111111111,1.0957,8.212,21.9,19.8,62.4101,7.791,2.284
"2019-11-24 02:00:00 UTC",0.04,8.72222222222222,1.0923,8.182,21.9,19,62.4199,7.82,2.633
"2019-11-24 02:15:00 UTC",0.03,8.67777777777778,1.0958,8.161,21.8,19.1,62.434,7.854,4.144
"2019-11-24 02:30:00 UTC",0.04,8.66111111111111,1.0953,8.157,21.8,19.4,62.4502,7.898,5.306
"2019-11-24 02:45:00 UTC",0.03,8.63888888888889,1.0948,8.169,21.7,19,62.4666,7.939,5.742
"2019-11-24 03:00:00 UTC",0.02,8.62222222222223,1.0976,8.192,21.7,19,62.4756,7.974,6.194
"2019-11-24 03:15:00 UTC",0.02,8.62222222222223,1.0991,8.225,22,19.8,62.4847,8.003,6.852
"2019-11-24 03:30:00 UTC",0,8.63888888888889,1.0954,8.268,22.1,19.8,62.4924,8.029,7.246
"2019-11-24 03:45:00 UTC",0,8.66111111111111,1.096,8.32,22.1,19.8,62.5032,8.052,7.371
"2019-11-24 04:00:00 UTC",-0.01,8.67777777777778,1.0956,8.383,22.1,19.8,62.5157,8.071,8.175
"2019-11-24 04:15:00 UTC",-0.03,8.72222222222222,1.0967,8.461,22.2,19.8,62.5253,8.086,8.462
"2019-11-24 04:30:00 UTC",-0.04,8.76111111111111,1.0984,8.556,22.3,19.8,62.5238,8.098,8.442
"2019-11-24 04:45:00 UTC",-0.04,8.8,1.0962,8.662,22.5,20.2,62.5282,8.106,7.201
"2019-11-24 05:00:00 UTC",-0.04,8.83888888888889,1.1025,8.783,22.9,20.1,62.5298,8.117,7.759
"2019-11-24 05:15:00 UTC",-0.04,8.9,1.1028,8.913,23.1,20.5,62.5311,8.125,8.356
"2019-11-24 05:30:00 UTC",-0.04,8.96111111111111,1.1079,9.108,23.3,20.5,62.5201,8.135,9.236
"2019-11-24 05:45:00 UTC",-0.04,9.02222222222222,1.1115,9.347,23.6,20.9,62.5129,8.138,8.353
"2019-11-24 06:00:00 UTC",-0.04,9.07777777777778,1.1031,9.552,23.9,21.6,62.509,8.136,8.773
"2019-11-24 06:15:00 UTC",-0.04,9.16111111111111,1.1127,9.7,24.2,21.6,62.4918,8.132,8.645
"2019-11-24 06:30:00 UTC",-0.04,9.23888888888889,1.1125,9.833,24.9,22.3,62.4859,8.132,8.533
"2019-11-24 06:45:00 UTC",-0.04,9.36111111111111,1.1106,9.981,25.3,22.7,62.4687,8.141,9.082
"2019-11-24 07:00:00 UTC",-0.04,9.5,1.1195,10.134,24.6,21.6,62.461,8.151,8.83
"2019-11-24 07:15:00 UTC",-0.04,9.66111111111111,1.1174,10.256,24.7,22.3,62.4414,8.15,7.794
"2019-11-24 07:30:00 UTC",-0.04,9.8,1.1166,10.362,24.2,21.6,62.4157,8.156,8.861
"2019-11-24 07:45:00 UTC",-0.04,9.92222222222222,1.1187,10.495,24.5,21.6,62.3982,8.155,8.565
"2019-11-24 08:00:00 UTC",-0.04,10.0388888888889,1.1173,10.612,24.8,21.9,62.3823,8.147,8.828
"2019-11-24 08:15:00 UTC",-0.05,10.1777777777778,1.1241,10.705,24.5,21.5,62.3691,8.138,8.532
"2019-11-24 08:30:00 UTC",-0.05,10.3222222222222,1.1201,10.77,24.6,21.9,62.3489,8.131,8.365
"2019-11-24 08:45:00 UTC",-0.05,10.4611111111111,1.1214,10.776,24.1,21.5,62.3334,8.128,8.521
"2019-11-24 09:00:00 UTC",-0.05,10.6222222222222,1.1167,10.736,23.8,21.2,62.3197,8.128,8.488
"2019-11-24 09:15:00 UTC",-0.05,10.7777777777778,1.1144,10.674,23.8,20.8,62.2955,8.129,8.042
"2019-11-24 09:30:00 UTC",-0.05,10.9,1.1172,10.611,23.4,21.2,62.2791,8.133,9.014
"2019-11-24 09:45:00 UTC",-0.05,11,1.1148,10.566,23.6,20.8,62.2718,8.126,7.601
"2019-11-24 10:00:00 UTC",-0.05,11.0611111111111,1.1164,10.54,23.6,20.8,62.2627,8.117,7.071
"2019-11-24 10:15:00 UTC",-0.05,11.0777777777778,1.1163,10.535,23.6,20.8,62.2452,8.108,6.666
"2019-11-24 10:30:00 UTC",-0.05,11.0777777777778,1.1137,10.523,23.7,21.2,62.2441,8.101,6.473
"2019-11-24 10:45:00 UTC",-0.05,11.1,1.1145,10.476,23.6,20.8,62.2519,8.096,6.533
"2019-11-24 11:00:00 UTC",-0.05,11.1,1.1176,10.403,23.4,20.4,62.2576,8.092,6.316
"2019-11-24 11:15:00 UTC",-0.05,11.1,1.1189,10.322,23.2,20.8,62.2605,8.088,5.798
"2019-11-24 11:30:00 UTC",-0.05,11.0777777777778,1.1167,10.243,23.2,20.5,62.2711,8.085,5.544
"2019-11-24 11:45:00 UTC",-0.04,11.0222222222222,1.1211,10.167,23,20.5,62.2696,8.082,5.53
"2019-11-24 12:00:00 UTC",-0.04,10.9611111111111,1.1158,10.097,22.8,20.1,62.2822,8.081,5.414
"2019-11-24 12:15:00 UTC",-0.04,10.8611111111111,1.1156,10.035,22.5,19.7,62.2793,8.079,5.437
"2019-11-24 12:30:00 UTC",-0.04,10.7,1.113,9.979,22.8,20.5,62.2815,8.078,5.285
"2019-11-24 12:45:00 UTC",-0.04,10.5777777777778,1.1176,9.931,23.3,20.5,62.2819,8.078,5.325
"2019-11-24 13:00:00 UTC",0,10.4777777777778,1.1157,9.89,23.5,20.9,62.2963,8.078,5.306
"2019-11-24 13:15:00 UTC",0.12,10.4,1.1106,9.854,24,21.2,62.3102,8.077,5.204
"2019-11-24 13:30:00 UTC",0.16,10.3611111111111,1.1113,9.82,24.3,21.6,62.3238,8.077,5.17
"2019-11-24 13:45:00 UTC",0.15,10.3222222222222,1.1102,9.788,24.8,21.6,62.3367,8.077,5.231
"2019-11-24 14:00:00 UTC",0.15,10.3,1.1137,9.759,24.9,22,62.3532,8.078,5.229
"2019-11-24 14:15:00 UTC",0.17,10.2777777777778,1.111,9.731,25,22,62.3671,8.079,5.242
"2019-11-24 14:30:00 UTC",0.19,10.2611111111111,1.1133,9.706,25.1,22.4,62.3752,8.079,5.217
"2019-11-24 14:45:00 UTC",0.19,10.2388888888889,1.1143,9.681,25.1,22.4,62.3902,8.081,4.912
"2019-11-24 15:00:00 UTC",0.19,10.2222222222222,1.1088,9.656,25.2,22.4,62.4084,8.082,4.822
"2019-11-24 15:15:00 UTC",0.19,10.2,1.1106,9.631,25.2,22.4,62.4197,8.083,4.631
"2019-11-24 15:30:00 UTC",0.18,10.1777777777778,1.1123,9.604,25.3,22.4,62.4372,8.084,4.732
"2019-11-24 15:45:00 UTC",0.17,10.1611111111111,1.1147,9.577,25.3,22.4,62.441,8.085,4.685
"2019-11-24 16:00:00 UTC",0.16,10.1388888888889,1.1113,9.549,25.2,22.4,62.459,8.087,4.645
"2019-11-24 16:15:00 UTC",0.17,10.1,1.1082,9.526,25.5,22.8,62.4514,8.088,4.59
"2019-11-24 16:30:00 UTC",0.18,10.0777777777778,1.1098,9.501,25.5,22.8,62.4542,8.091,4.492
"2019-11-24 16:45:00 UTC",0.17,10.0611111111111,1.1104,9.477,25,22.4,62.4601,8.092,4.452
"2019-11-24 17:00:00 UTC",0.19,10.0388888888889,1.109,9.456,25,22,62.4682,8.094,4.187
"2019-11-24 17:15:00 UTC",0.22,10.0222222222222,1.1101,9.438,25.8,22.8,62.4654,8.095,4.123
"2019-11-24 17:30:00 UTC",0.24,10.0222222222222,1.1089,9.419,27.3,24.3,62.461,8.096,4.069
"2019-11-24 17:45:00 UTC",0.25,10,1.1073,9.401,27.3,24.6,62.4617,8.097,4.041
"2019-11-24 18:00:00 UTC",0.24,10,1.1044,9.384,24.9,22,62.4448,8.098,4.01
"2019-11-24 18:15:00 UTC",0.23,9.97777777777778,1.1042,9.366,25.1,22.4,62.4304,8.1,4.023
"2019-11-24 18:30:00 UTC",0.26,9.96111111111111,1.1064,9.35,25.3,22.8,62.4167,8.101,4.058
"2019-11-24 18:45:00 UTC",0.3,9.96111111111111,1.1059,9.334,27,23.9,62.4143,8.103,4.062
"2019-11-24 19:00:00 UTC",0.32,9.96111111111111,1.1083,9.321,28.1,25,62.4019,8.105,3.923
"2019-11-24 19:15:00 UTC",0.32,9.93888888888889,1.1071,9.308,28.3,25,62.3961,8.106,3.941
"2019-11-24 19:30:00 UTC",0.33,9.92222222222222,1.1081,9.296,27.8,24.6,62.3822,8.107,3.813
"2019-11-24 19:45:00 UTC",0.37,9.9,1.1056,9.285,26.9,23.9,62.3621,8.107,3.713
"2019-11-24 20:00:00 UTC",0.42,9.9,1.1042,9.273,27.3,24.6,62.3541,8.108,3.715
"2019-11-24 20:15:00 UTC",0.48,9.87777777777778,1.1064,9.262,27.4,24.3,62.3433,8.111,3.653
"2019-11-24 20:30:00 UTC",0.55,9.86111111111111,1.1092,9.252,30.9,28,62.328,8.111,3.496
"2019-11-24 20:45:00 UTC",0.6,9.83888888888889,1.1112,9.241,31.5,28.4,62.3184,8.112,3.477
"2019-11-24 21:00:00 UTC",0.61,9.83888888888889,1.1067,9.228,31.3,28.4,62.3176,8.111,3.415
"2019-11-24 21:15:00 UTC",0.57,9.82222222222222,1.1033,9.213,31.1,28,62.3168,8.111,3.244
"2019-11-24 21:30:00 UTC",0.53,9.82222222222222,1.1045,9.195,30.2,26.9,62.3007,8.109,3.114
"2019-11-24 21:45:00 UTC",0.47,9.8,1.1058,9.177,29.5,26.5,62.283,8.095,2.947
"2019-11-24 22:00:00 UTC",0.42,9.8,1.102,9.156,30,26.9,62.2782,8.068,2.773
"2019-11-24 22:15:00 UTC",0.38,9.77777777777778,1.1019,9.131,28.7,25.8,62.2799,8.045,1.877
"2019-11-24 22:30:00 UTC",0.36,9.76111111111111,1.103,9.097,29.9,26.9,62.2789,8.038,2.54
"2019-11-24 22:45:00 UTC",0.35,9.76111111111111,1.1065,9.055,29.1,25.8,62.2715,8.038,2.859
"2019-11-24 23:00:00 UTC",0.37,9.72222222222222,1.106,9.011,28.7,25.8,62.2551,8.039,2.511
"2019-11-24 23:15:00 UTC",0.36,9.63888888888889,1.1043,8.969,28.4,25.4,62.2531,8.041,2.656
"2019-11-24 23:30:00 UTC",0.39,9.6,1.1022,8.929,28.6,25.8,62.2529,8.037,2.378
"2019-11-24 23:45:00 UTC",0.39,9.56111111111111,1.1047,8.887,28.6,25.8,62.2649,8.024,2.261
"2019-11-25 00:00:00 UTC",0.38,9.52222222222222,1.105,8.843,29.3,26.5,62.2729,8.01,2.03
"2019-11-25 00:15:00 UTC",0.35,9.47777777777778,1.1031,8.799,29.4,26.5,62.2835,8.007,2.233
"2019-11-25 00:30:00 UTC",0.34,9.43888888888889,1.1001,8.758,29.1,25.8,62.292,8.004,2.231
"2019-11-25 00:45:00 UTC",0.36,9.4,1.1026,8.722,28.8,25.8,62.2998,8.004,2.1
"2019-11-25 01:00:00 UTC",0.37,9.36111111111111,1.1017,8.688,28.6,25.8,62.3132,8.007,2.09
"2019-11-25 01:15:00 UTC",0.37,9.32222222222222,1.0973,8.656,27.7,25,62.3286,8.02,2.714
"2019-11-25 01:30:00 UTC",0.39,9.27777777777778,1.0999,8.631,28.6,25.8,62.3463,8.037,2.809
"2019-11-25 01:45:00 UTC",0.37,9.23888888888889,1.099,8.612,28.9,25.8,62.3563,8.051,2.928
"2019-11-25 02:00:00 UTC",0.3,9.2,1.1009,8.6,29.2,26.5,62.3691,8.061,2.993
"2019-11-25 02:15:00 UTC",0.26,9.17777777777778,1.1014,8.594,29.4,26.9,62.3858,8.07,3.094
"2019-11-25 02:30:00 UTC",0.27,9.16111111111111,1.1038,8.596,29.4,26.5,62.3966,8.078,3.277
"2019-11-25 02:45:00 UTC",0.31,9.16111111111111,1.1001,8.599,29.5,26.9,62.4197,8.085,3.472
"2019-11-25 03:00:00 UTC",0.33,9.16111111111111,1.0947,8.606,29.4,26.9,62.4345,8.091,3.651
"2019-11-25 03:15:00 UTC",0.34,9.16111111111111,1.0992,8.616,29.4,26.1,62.4438,8.096,3.83
"2019-11-25 03:30:00 UTC",0.35,9.16111111111111,1.0998,8.632,29.2,26.1,62.4545,8.109,4.216
"2019-11-25 03:45:00 UTC",0.38,9.17777777777778,1.0998,8.655,29,25.8,62.459,8.12,4.261
"2019-11-25 04:00:00 UTC",0.36,9.17777777777778,1.1038,8.683,28.9,25.8,62.46,8.129,4.559
"2019-11-25 04:15:00 UTC",0.36,9.2,1.106,8.717,28.7,25.8,62.4617,8.137,4.724
"2019-11-25 04:30:00 UTC",0.37,9.22222222222222,1.101,8.757,28.6,25.8,62.4695,8.143,4.816
"2019-11-25 04:45:00 UTC",0.37,9.23888888888889,1.1005,8.798,28.4,25.4,62.4744,8.147,4.854
"2019-11-25 05:00:00 UTC",0.34,9.26111111111111,1.1031,8.839,28.2,25,62.4728,8.152,5.473
"2019-11-25 05:15:00 UTC",0.32,9.3,1.1063,8.88,27.7,24.6,62.4676,8.155,5.431
"2019-11-25 05:30:00 UTC",0.3,9.33888888888889,1.0993,8.92,27.3,24.3,62.4679,8.157,5.437
"2019-11-25 05:45:00 UTC",0.26,9.37777777777778,1.0996,8.958,27.1,23.9,62.4633,8.157,5.261
"2019-11-25 06:00:00 UTC",0.23,9.42222222222222,1.0991,8.993,27,23.9,62.4566,8.157,4.658
"2019-11-25 06:15:00 UTC",0.22,9.46111111111111,1.1047,9.023,27,23.9,62.4293,8.157,4.983
"2019-11-25 06:30:00 UTC",0.21,9.5,1.1046,9.046,26.9,23.5,62.4234,8.157,4.742
"2019-11-25 06:45:00 UTC",0.21,9.53888888888889,1.1039,9.064,26.7,23.5,62.411,8.156,4.885
