Date_Time,DO_mgl,DO_Temp,WL_m,WL_Temp,EC_us,EC_Temp,airpress_kpa,Air_Temp_c,CO2_ppm_1,Turbidity_NTU,Chlorophylla_ug.L,CDOM_ppb,Q_m3L,Air_Temp_LaVirgin
2019-07-29 07:15:00,5.88,14,0.1647,13.687,-1.3,10.13888889,62.5179,6.078,3169.38119,NA,NA,NA,0.007893927,6.924
2019-07-29 07:30:00,5.88,14.46111111,0.1667,14.152,-1.7,13.25,62.5004,6.079,3105.973233,NA,NA,NA,0.008081174,6.436
2019-07-29 07:45:00,5.86,14.86111111,0.1699,14.504,8,15.28888889,62.4798,6.08,3118.114549,NA,NA,NA,0.008443965,6.584
2019-07-29 08:00:00,5.86,15.13888889,0.1691,14.826,7.6,15.61111111,62.505,7.316,3155.282592,NA,NA,NA,0.006987491,6.472
2019-07-29 08:15:00,5.79,15.27777778,0.167,14.755,7.6,15.48888889,62.4957,6.701,3127.750426,NA,NA,NA,0.007335782,5.699
2019-07-29 08:30:00,5.75,15.1,0.1638,14.522,7.6,15.25,62.4844,6.433,3127.065627,NA,NA,NA,0.00716794,5.378
2019-07-29 08:45:00,5.75,15.07777778,0.1659,14.601,7.6,15.32222222,62.4686,6.302,3165.930427,NA,NA,NA,0.006699977,5.341
2019-07-29 09:00:00,5.67,14.66111111,0.1611,14.031,7.6,14.72777778,62.462,6.215,3165.615496,NA,NA,NA,0.006368975,4.119
2019-07-29 09:15:00,5.63,14.23888889,0.1602,13.632,7.6,14.33888889,62.4437,6.166,3141.69483,NA,NA,NA,0.005514963,4.039
2019-07-29 09:30:00,5.61,13.93888889,0.1588,13.338,7.6,14.02777778,62.4505,6.142,3216.314776,NA,NA,NA,0.005076349,4.125
2019-07-29 09:45:00,5.53,13.46111111,0.1608,12.845,7.7,13.55,62.4246,6.119,3220.827811,NA,NA,NA,0.005076349,3.623
2019-07-29 10:00:00,5.52,13.2,0.161,12.687,8,13.45,62.4128,6.118,3204.840935,NA,NA,NA,0.004523752,4.439
2019-07-29 10:15:00,5.51,13.03888889,0.1595,12.466,7.7,13.16111111,62.4124,6.117,3270.847803,NA,NA,NA,0.004863357,4.174
2019-07-29 10:30:00,5.46,12.67777778,0.1596,12.104,7.7,12.8,62.4186,6.111,3236.976912,NA,NA,NA,0.004771178,3.711
2019-07-29 10:45:00,5.43,12.47777778,0.1611,12.022,7.7,12.81111111,62.4061,6.118,3242.772635,NA,NA,NA,0.004510098,4.302
2019-07-29 11:00:00,5.46,12.66111111,0.1613,12.206,7.7,12.91111111,62.4079,6.135,3304.417158,NA,NA,NA,0.004525706,4.893
2019-07-29 11:15:00,5.41,12.4,0.1582,11.847,7.7,12.56111111,62.4054,6.132,3365.980801,NA,NA,NA,0.004480004,4.031
2019-07-29 11:30:00,5.39,12.23888889,0.1592,11.747,7.7,12.47777778,62.39,6.138,3447.501517,NA,NA,NA,0.00448969,4.045
2019-07-29 11:45:00,5.38,12.1,0.1579,11.571,7.7,12.27777778,62.3884,6.142,3468.854642,NA,NA,NA,0.004580743,4.031
2019-07-29 12:00:00,5.34,11.86111111,0.1567,11.319,7.7,12,62.3956,6.145,3526.099224,NA,NA,NA,0.004754777,3.566
2019-07-29 12:15:00,5.25,11.57777778,0.1573,11.032,8,11.72777778,62.3869,6.146,3630.877709,NA,NA,NA,0.004589648,3.223
2019-07-29 12:30:00,5.16,11.3,0.1564,10.768,7.7,11.46111111,62.3883,6.15,3695.277406,NA,NA,NA,0.004718062,3.092
2019-07-29 12:45:00,5.06,11.03888889,0.156,10.508,7.7,11.2,62.3862,6.155,3805.553411,NA,NA,NA,0.004808271,2.987
2019-07-29 13:00:00,4.97,10.82222222,0.1555,10.304,7.7,11,62.3919,6.159,3924.008273,NA,NA,NA,0.004729253,2.959
2019-07-29 13:15:00,4.87,10.6,0.1546,10.098,7.7,10.78888889,62.411,6.162,3974.088039,NA,NA,NA,0.004599561,2.825
2019-07-29 13:30:00,4.76,10.4,0.154,9.89,7.7,10.56111111,62.4256,6.164,4062.70986,NA,NA,NA,0.004393737,2.609
2019-07-29 13:45:00,4.65,10.2,0.1542,9.708,7.7,10.38888889,62.428,6.166,4112.649269,NA,NA,NA,0.004401339,2.752
2019-07-29 14:00:00,4.54,10.02222222,0.1541,9.543,8.1,10.22222222,62.4336,6.169,4215.309877,NA,NA,NA,0.004501341,2.725
2019-07-29 14:15:00,4.44,9.877777778,0.1534,9.401,8.1,10.07222222,62.4451,6.173,4271.780661,NA,NA,NA,0.004652437,2.642
2019-07-29 14:30:00,4.34,9.738888889,0.1527,9.279,7.7,9.95,62.4542,6.176,4278.418287,NA,NA,NA,0.004405145,2.604
2019-07-29 14:45:00,4.24,9.622222222,0.1524,9.141,8.1,9.822222222,62.4635,6.179,4328.278915,NA,NA,NA,0.004488721,2.593
2019-07-29 15:00:00,4.17,9.477777778,0.1526,9.004,8.1,9.672222222,62.4743,6.178,4363.180754,NA,NA,NA,0.004496483,2.239
2019-07-29 15:15:00,4.09,9.338888889,0.1521,8.854,8.1,9.511111111,62.479,6.168,4421.778469,NA,NA,NA,0.004408001,1.993
2019-07-29 15:30:00,4.02,9.122222222,0.1514,8.614,8.1,9.261111111,62.4921,6.14,4493.317524,NA,NA,NA,0.004458765,1.603
2019-07-29 15:45:00,3.97,8.877777778,0.1508,8.393,8.1,9.038888889,62.5046,6.102,4512.47385,NA,NA,NA,0.00428404,1.441
2019-07-29 16:00:00,3.92,8.677777778,0.149,8.185,8.1,8.827777778,62.5298,6.077,4530.11871,NA,NA,NA,0.004255439,1.573
2019-07-29 16:15:00,3.87,8.461111111,0.1496,7.988,8.1,8.611111111,62.5369,6.048,4549.226119,NA,NA,NA,0.004204266,1.694
2019-07-29 16:30:00,3.83,8.277777778,0.1491,7.819,8.1,8.461111111,62.5384,6.03,4613.629134,NA,NA,NA,0.004229774,1.66
2019-07-29 16:45:00,3.78,8.122222222,0.1488,7.663,7.7,8.3,62.5368,6.012,4618.953127,NA,NA,NA,0.004182529,2.61
2019-07-29 17:00:00,3.74,7.961111111,0.1487,7.506,8.1,8.138888889,62.537,6,4639.518536,NA,NA,NA,0.004108254,2.695
2019-07-29 17:15:00,3.7,7.822222222,0.1479,7.358,7.7,7.977777778,62.5339,5.983,4712.278702,NA,NA,NA,0.004121574,2.761
2019-07-29 17:30:00,3.67,7.661111111,0.1481,7.209,8.1,7.822222222,62.5344,5.986,4703.559559,NA,NA,NA,0.003963032,2.946
2019-07-29 17:45:00,3.64,7.522222222,0.1477,7.063,7.7,7.672222222,62.5313,5.989,4715.659158,NA,NA,NA,0.004042337,2.984
2019-07-29 18:00:00,3.61,7.377777778,0.1467,6.924,8.1,7.538888889,62.5353,6.013,4705.660725,NA,NA,NA,0.004027554,3.141
2019-07-29 18:15:00,3.58,7.238888889,0.1466,6.78,8.1,7.377777778,62.5311,6.015,4786.103822,NA,NA,NA,0.004033634,3.096
2019-07-29 18:30:00,3.56,7.077777778,0.1457,6.627,7.7,7.25,62.5356,6.02,4761.324283,NA,NA,NA,0.003970715,2.913
2019-07-29 18:45:00,3.53,6.961111111,0.1463,6.519,8.1,7.127777778,62.5262,6.011,4804.599552,NA,NA,NA,0.00397499,2.701
2019-07-29 19:00:00,3.51,6.838888889,0.1457,6.396,8.1,7,62.5182,6.013,4841.823012,NA,NA,NA,0.003854718,2.953
2019-07-29 19:15:00,3.48,6.722222222,0.1454,6.279,7.7,6.877777778,62.512,6.009,4832.336435,NA,NA,NA,0.003897138,2.828
2019-07-29 19:30:00,3.46,6.6,0.1459,6.164,7.7,6.761111111,62.5015,6.004,4839.23761,NA,NA,NA,0.00383576,3.179
2019-07-29 19:45:00,3.45,6.5,0.1456,6.073,7.7,6.677777778,62.4915,6.005,4867.505493,NA,NA,NA,0.003900487,3.067
2019-07-29 20:00:00,3.43,6.422222222,0.1458,5.988,8.1,6.6,62.4814,6.001,4919.345039,NA,NA,NA,0.003887944,2.741
2019-07-29 20:15:00,3.42,6.338888889,0.1448,5.901,8.1,6.511111111,62.4807,5.995,4888.409875,NA,NA,NA,0.003848937,2.928
2019-07-29 20:30:00,3.41,6.238888889,0.1447,5.823,8.1,6.427777778,62.4733,5.985,4925.579493,NA,NA,NA,0.003775491,2.877
2019-07-29 20:45:00,3.4,6.177777778,0.1451,5.754,7.7,6.361111111,62.4559,5.969,4932.235752,NA,NA,NA,0.003871291,2.623
2019-07-29 21:00:00,3.39,6.1,0.1449,5.676,7.7,6.277777778,62.4441,5.953,4924.421361,NA,NA,NA,0.003876278,2.669
2019-07-29 21:15:00,3.38,6.022222222,0.1443,5.594,7.7,6.188888889,62.4335,5.942,4962.198303,NA,NA,NA,0.00377872,2.657
2019-07-29 21:30:00,3.37,5.922222222,0.1435,5.503,8.1,6.1,62.4211,5.954,4991.817413,NA,NA,NA,0.003766627,2.847
2019-07-29 21:45:00,3.36,5.822222222,0.1439,5.403,8.1,5.988888889,62.4146,5.965,4969.766575,NA,NA,NA,0.00361355,2.911
2019-07-29 22:00:00,3.36,5.738888889,0.1438,5.313,8.1,5.9,62.4118,5.97,4997.21765,NA,NA,NA,0.003712372,2.974
2019-07-29 22:15:00,3.36,5.661111111,0.1434,5.236,7.7,5.822222222,62.4052,5.965,5034.041407,NA,NA,NA,0.003664499,2.808
2019-07-29 22:30:00,3.34,5.561111111,0.1431,5.15,7.7,5.727777778,62.4028,5.968,4995.81642,NA,NA,NA,0.003631975,2.988
2019-07-29 22:45:00,3.34,5.5,0.1423,5.079,8.1,5.661111111,62.4074,5.954,5068.112716,NA,NA,NA,0.003696593,2.667
2019-07-29 23:00:00,3.34,5.422222222,0.1428,5.008,7.7,5.588888889,62.4004,5.937,5045.612128,NA,NA,NA,0.003632745,2.41
2019-07-29 23:15:00,3.34,5.338888889,0.1424,4.936,8.1,5.527777778,62.3959,5.93,5074.398773,NA,NA,NA,0.003648192,2.382
2019-07-29 23:30:00,3.33,5.277777778,0.1422,4.875,8.1,5.461111111,62.407,5.918,5102.498866,NA,NA,NA,0.003611255,2.228
2019-07-29 23:45:00,3.33,5.222222222,0.1418,4.822,7.7,5.411111111,62.4081,5.921,5123.424172,NA,NA,NA,0.003638914,2.086
2019-07-30 00:00:00,3.33,5.177777778,0.1413,4.774,8.1,5.361111111,62.4034,5.909,5108.570387,NA,NA,NA,0.003586889,2.174
2019-07-30 00:15:00,3.33,5.161111111,0.1425,4.758,8.1,5.338888889,62.3869,5.925,5093.44228,NA,NA,NA,0.003651292,2.197
2019-07-30 00:30:00,3.32,5.1,0.1419,4.709,8.1,5.288888889,62.3917,5.928,5137.335311,NA,NA,NA,0.0036575,2.586
2019-07-30 00:45:00,3.32,5.077777778,0.1416,4.67,8.1,5.25,62.3984,5.944,5128.823704,NA,NA,NA,0.003636599,2.484
2019-07-30 01:00:00,3.32,5.022222222,0.1415,4.618,7.8,5.177777778,62.4044,5.942,5113.426647,NA,NA,NA,0.003561979,2.52
2019-07-30 01:15:00,3.32,4.977777778,0.1415,4.582,8.1,5.172222222,62.4066,5.952,5075.366444,NA,NA,NA,0.003523914,2.291
2019-07-30 01:30:00,3.32,4.961111111,0.1414,4.565,8.1,5.138888889,62.4139,5.966,5051.695139,NA,NA,NA,0.003544747,2.363
2019-07-30 01:45:00,3.33,4.961111111,0.1416,4.569,7.8,5.138888889,62.4155,5.986,4953.710231,NA,NA,NA,0.003601331,2.416
2019-07-30 02:00:00,3.36,4.977777778,0.1414,4.599,8.1,5.211111111,62.4312,6.002,4916.414255,NA,NA,NA,0.0035003,2.427
2019-07-30 02:15:00,3.42,5.022222222,0.1415,4.639,7.8,5.211111111,62.4426,6.02,4841.089176,NA,NA,NA,0.003532823,2.415
2019-07-30 02:30:00,3.52,5.061111111,0.1418,4.703,8.1,5.3,62.4563,6.042,4788.417763,NA,NA,NA,0.003546989,2.429
2019-07-30 02:45:00,3.62,5.138888889,0.1423,4.791,8.1,5.377777778,62.4791,6.063,4705.978905,NA,NA,NA,0.00353208,2.602
2019-07-30 03:00:00,3.74,5.238888889,0.1423,4.88,7.7,5.472222222,62.5039,6.079,4637.949,NA,NA,NA,0.003586131,2.657
2019-07-30 03:15:00,3.87,5.338888889,0.1428,4.968,7.7,5.55,62.521,6.095,4600.069027,NA,NA,NA,0.00367933,2.607
2019-07-30 03:30:00,4,5.4,0.1434,5.049,8.1,5.65,62.5354,6.106,4555.569333,NA,NA,NA,0.00369109,2.568
2019-07-30 03:45:00,4.14,5.538888889,0.1435,5.206,8.1,5.827777778,62.5439,6.13,4505.166534,NA,NA,NA,0.003624284,2.963
2019-07-30 04:00:00,4.27,5.722222222,0.1444,5.375,7.7,5.988888889,62.5666,6.152,4444.54576,NA,NA,NA,0.003834117,3.043
2019-07-30 04:15:00,4.4,5.877777778,0.145,5.533,7.7,6.15,62.5726,6.172,4379.678508,NA,NA,NA,0.003811193,2.89
2019-07-30 04:30:00,4.53,6.1,0.1455,5.778,8.1,6.4,62.575,6.195,4343.906491,NA,NA,NA,0.003932466,2.905
2019-07-30 04:45:00,4.67,6.377777778,0.1472,6.069,8.1,6.722222222,62.5775,6.215,4315.055371,NA,NA,NA,0.004279414,3.11
2019-07-30 05:00:00,4.8,6.677777778,0.1481,6.413,8.1,7.1,62.5635,6.235,4267.242998,NA,NA,NA,0.004432833,3.795
2019-07-30 05:15:00,4.93,7.122222222,0.1502,6.836,8.1,7.488888889,62.5617,6.253,4212.116939,NA,NA,NA,0.004684638,3.841
2019-07-30 05:30:00,5.05,7.461111111,0.1498,7.16,8.1,7.822222222,62.5625,6.262,4179.702471,NA,NA,NA,0.004675561,4.288
2019-07-30 05:45:00,5.18,7.861111111,0.1517,7.579,8.1,8.238888889,62.5639,6.271,4087.025285,NA,NA,NA,0.00477837,4.213
2019-07-30 06:00:00,5.27,8.122222222,0.1533,7.773,8.1,8.422222222,62.5536,6.268,4100.511087,NA,NA,NA,0.004696767,4.029
2019-07-30 06:15:00,5.36,8.438888889,0.1556,8.12,8.1,8.761111111,62.5594,6.271,4087.446203,NA,NA,NA,0.004919012,4.324
2019-07-30 06:30:00,5.44,8.738888889,0.156,8.429,8.1,9.088888889,62.549,6.273,4040.454086,NA,NA,NA,0.004838342,4.384
2019-07-30 06:45:00,5.52,8.961111111,0.1568,8.597,8.1,9.261111111,62.5459,6.268,3977.541064,NA,NA,NA,0.004735367,4.593
2019-07-30 07:00:00,5.61,9.338888889,0.1583,9.068,8.1,9.75,62.5421,6.276,3937.397502,NA,NA,NA,0.004480004,5.283
2019-07-30 07:15:00,5.69,9.922222222,0.1584,9.718,8.1,10.42222222,62.5311,6.289,3920.035501,NA,NA,NA,0.00485292,6.076
2019-07-30 07:30:00,5.72,10.46111111,0.1591,10.12,8.1,10.76111111,62.531,6.293,3874.715778,NA,NA,NA,0.005000881,5.818
2019-07-30 07:45:00,5.75,10.67777778,0.1579,10.276,8.1,10.92777778,62.5044,6.287,3849.966528,NA,NA,NA,0.005103542,5.773
2019-07-30 08:00:00,5.75,10.62222222,0.1576,10.144,8.1,10.78888889,62.4822,6.269,3855.34707,NA,NA,NA,0.004571855,4.539
2019-07-30 08:15:00,5.78,10.7,0.1606,10.358,8.1,11.01111111,62.4613,6.266,3824.449853,NA,NA,NA,0.004725181,5.311
2019-07-30 08:30:00,5.76,10.66111111,0.1578,10.164,8.1,10.78888889,62.4533,6.252,3828.288554,NA,NA,NA,0.004445301,4.495
2019-07-30 08:45:00,5.73,10.52222222,0.1565,10.003,8.1,10.6,62.4398,6.241,3842.58412,NA,NA,NA,0.004411812,4.004
2019-07-30 09:00:00,5.71,10.23888889,0.1532,9.706,8.1,10.31111111,62.4222,6.224,3781.557868,NA,NA,NA,0.004199728,3.572
2019-07-30 09:15:00,5.7,10.07777778,0.1538,9.62,7.7,10.23888889,62.3963,6.22,3818.092156,NA,NA,NA,0.004177113,3.521
2019-07-30 09:30:00,5.69,9.9,0.1527,9.404,8.1,10,62.3833,6.21,3803.271701,NA,NA,NA,0.004048441,3.258
2019-07-30 09:45:00,5.65,9.677777778,0.1494,9.176,8.1,9.777777778,62.3749,6.201,3795.381312,NA,NA,NA,0.003746571,3.048
2019-07-30 10:00:00,5.63,9.5,0.1479,9.038,7.7,9.65,62.3735,6.195,3718.341774,NA,NA,NA,0.00356273,3.115
2019-07-30 10:15:00,5.61,9.361111111,0.1446,8.883,8.1,9.488888889,62.378,6.191,3725.579112,NA,NA,NA,0.003340798,3.139
2019-07-30 10:30:00,5.61,9.222222222,0.1445,8.763,7.7,9.372222222,62.366,6.186,3738.872956,NA,NA,NA,0.003419992,3.263
2019-07-30 10:45:00,5.6,9.061111111,0.1449,8.592,8.1,9.2,62.3611,6.176,3789.692849,NA,NA,NA,0.003521692,3.239
2019-07-30 11:00:00,5.59,8.922222222,0.1458,8.466,8.1,9.077777778,62.3589,6.163,3803.706823,NA,NA,NA,0.003419992,3.158
2019-07-30 11:15:00,5.58,8.822222222,0.1456,8.352,8.1,8.961111111,62.3543,6.156,3832.281414,NA,NA,NA,0.003468168,3.047
2019-07-30 11:30:00,5.54,8.661111111,0.1451,8.193,8.1,8.788888889,62.3494,6.147,3869.723747,NA,NA,NA,0.00335324,2.996
2019-07-30 11:45:00,5.46,8.5,0.145,8.018,8.1,8.6,62.3474,6.139,3927.606748,NA,NA,NA,0.003421417,2.921
2019-07-30 12:00:00,5.42,8.338888889,0.1438,7.881,8.1,8.477777778,62.3516,6.134,3956.328735,NA,NA,NA,0.003303187,2.816
2019-07-30 12:15:00,5.37,8.2,0.1437,7.74,8.1,8.338888889,62.3481,6.128,4021.759795,NA,NA,NA,0.003400834,2.768
2019-07-30 12:30:00,5.32,8.077777778,0.1435,7.612,8.1,8.2,62.3649,6.128,4093.968173,NA,NA,NA,0.003437144,2.87
2019-07-30 12:45:00,5.27,7.961111111,0.1446,7.499,8.1,8.1,62.356,6.128,4152.893024,NA,NA,NA,0.003468168,2.769
2019-07-30 13:00:00,5.2,7.822222222,0.1431,7.371,8.1,7.972222222,62.3604,6.127,4173.267765,NA,NA,NA,0.003493695,2.697
2019-07-30 13:15:00,5.13,7.7,0.1431,7.242,8.1,7.827777778,62.3801,6.125,4261.861334,NA,NA,NA,0.003361571,2.57
2019-07-30 13:30:00,5.05,7.538888889,0.1407,7.091,7.7,7.688888889,62.4085,6.119,4319.923547,NA,NA,NA,0.003182452,2.354
2019-07-30 13:45:00,4.97,7.422222222,0.1425,6.967,8.1,7.55,62.4066,6.115,4361.547534,NA,NA,NA,0.003337353,2.227
2019-07-30 14:00:00,4.9,7.277777778,0.1407,6.84,8.1,7.422222222,62.4024,6.105,4397.876847,NA,NA,NA,0.003299798,2.205
2019-07-30 14:15:00,4.82,7.177777778,0.1411,6.735,8.1,7.322222222,62.4137,6.098,4409.768196,NA,NA,NA,0.003346319,2.201
2019-07-30 14:30:00,4.75,7.061111111,0.1407,6.62,7.7,7.211111111,62.415,6.091,4468.439248,NA,NA,NA,0.003315428,2.104
2019-07-30 14:45:00,4.67,6.961111111,0.1409,6.538,7.7,7.138888889,62.4225,6.088,4518.789847,NA,NA,NA,0.00332568,2.009
2019-07-30 15:00:00,4.61,6.861111111,0.1443,6.449,8.1,7.038888889,62.4109,6.078,4524.281821,NA,NA,NA,0.003471799,1.974
2019-07-30 15:15:00,4.55,6.777777778,0.1419,6.364,8.1,6.961111111,62.4456,6.076,4559.143076,NA,NA,NA,0.003348393,1.882
2019-07-30 15:30:00,4.5,6.7,0.1406,6.282,7.7,6.872222222,62.476,6.073,4608.197473,NA,NA,NA,0.003345628,1.956
2019-07-30 15:45:00,4.45,6.622222222,0.1398,6.201,8.1,6.788888889,62.4926,6.067,4629.513134,NA,NA,NA,0.003218026,1.989
2019-07-30 16:00:00,4.4,6.538888889,0.1399,6.14,8.1,6.727777778,62.5101,6.073,4672.659297,NA,NA,NA,0.003160766,2.163
2019-07-30 16:15:00,4.35,6.5,0.139,6.091,8.1,6.677777778,62.5311,6.077,4714.60508,NA,NA,NA,0.003212163,2.289
2019-07-30 16:30:00,4.3,6.438888889,0.1397,6.022,8.1,6.627777778,62.5367,6.078,4713.119538,NA,NA,NA,0.003219984,2.299
2019-07-30 16:45:00,4.26,6.377777778,0.1401,5.973,8.1,6.572222222,62.5387,6.077,4764.58962,NA,NA,NA,0.00320178,2.263
2019-07-30 17:00:00,4.22,6.322222222,0.1406,5.914,8.1,6.488888889,62.5419,6.077,4770.521478,NA,NA,NA,0.003239005,2.146
2019-07-30 17:15:00,4.19,6.261111111,0.1391,5.857,7.7,6.461111111,62.5557,6.075,4799.433145,NA,NA,NA,0.003142455,2.257
2019-07-30 17:30:00,4.16,6.222222222,0.14,5.832,8.1,6.427777778,62.5498,6.074,4813.453095,NA,NA,NA,0.0031979,2.341
2019-07-30 17:45:00,4.13,6.2,0.1403,5.812,8.1,6.422222222,62.5489,6.077,4880.903915,NA,NA,NA,0.003165212,2.238
2019-07-30 18:00:00,4.09,6.161111111,0.1389,5.764,8.1,6.35,62.5576,6.066,4917.39001,NA,NA,NA,0.003146859,2.267
2019-07-30 18:15:00,4.06,6.138888889,0.1395,5.733,8.1,6.322222222,62.5563,6.062,4902.008355,NA,NA,NA,0.003118718,2.278
2019-07-30 18:30:00,4.03,6.1,0.1394,5.708,8.1,6.311111111,62.5482,6.059,4953.642715,NA,NA,NA,0.003192093,2.293
2019-07-30 18:45:00,4,6.077777778,0.1394,5.683,8.1,6.277777778,62.5554,6.062,4960.676436,NA,NA,NA,0.003143712,2.318
2019-07-30 19:00:00,3.97,6.061111111,0.1396,5.665,7.7,6.261111111,62.5518,6.061,4975.750964,NA,NA,NA,0.003126183,2.319
2019-07-30 19:15:00,3.94,6.038888889,0.1386,5.637,8.1,6.227777778,62.5524,6.063,5057.75614,NA,NA,NA,0.003121825,2.15
2019-07-30 19:30:00,3.9,6.022222222,0.1402,5.624,8.1,6.227777778,62.5317,6.065,5035.639698,NA,NA,NA,0.003186303,2.27
2019-07-30 19:45:00,3.87,5.977777778,0.14,5.595,8.1,6.2,62.5192,6.065,5067.233461,NA,NA,NA,0.00311252,2.173
2019-07-30 20:00:00,3.84,5.977777778,0.1419,5.582,8.1,6.177777778,62.4905,6.066,5074.379051,NA,NA,NA,0.00328562,2.158
2019-07-30 20:15:00,3.82,5.938888889,0.1407,5.547,8.1,6.15,62.4881,6.064,5089.453931,NA,NA,NA,0.003271532,2.124
2019-07-30 20:30:00,3.8,5.922222222,0.1411,5.528,8.1,6.122222222,62.4674,6.066,5128.976333,NA,NA,NA,0.003188231,1.974
2019-07-30 20:45:00,3.78,5.877777778,0.1406,5.492,8.1,6.077777778,62.4634,6.059,5128.840494,NA,NA,NA,0.003188231,1.913
2019-07-30 21:00:00,3.77,5.861111111,0.1413,5.467,8.1,6.061111111,62.4414,6.053,5106.627316,NA,NA,NA,0.003261523,1.895
2019-07-30 21:15:00,3.75,5.838888889,0.1415,5.442,8.1,6.027777778,62.424,6.048,5107.390855,NA,NA,NA,0.003278229,2.035
2019-07-30 21:30:00,3.73,5.822222222,0.1419,5.42,8.1,6.022222222,62.408,6.039,5063.009478,NA,NA,NA,0.00331066,1.946
2019-07-30 21:45:00,3.71,5.761111111,0.142,5.362,8.1,5.972222222,62.3813,6.032,4952.493804,NA,NA,NA,0.003267523,1.746
2019-07-30 22:00:00,3.69,5.7,0.1401,5.259,8.1,5.777777778,62.3802,6.013,4794.741157,NA,NA,NA,0.003231114,1.496
2019-07-30 22:15:00,3.69,5.477777778,0.1386,5.039,8.1,5.611111111,62.3672,5.948,4538.945145,NA,NA,NA,0.003190161,1.387
2019-07-30 22:30:00,3.7,5.361111111,0.1394,4.933,8.1,5.461111111,62.3436,5.911,4410.339038,NA,NA,NA,0.003206965,1.356
2019-07-30 22:45:00,3.73,5.138888889,0.1397,4.687,8.1,5.222222222,62.3489,5.899,4377.097763,NA,NA,NA,0.003261523,1.011
2019-07-30 23:00:00,3.77,4.877777778,0.1395,4.242,8.1,4.627777778,62.3612,5.893,4336.47141,NA,NA,NA,0.003113758,0.918
2019-07-30 23:15:00,3.84,4.161111111,0.1412,3.601,8.1,4.1,62.3591,5.885,4324.664709,NA,NA,NA,0.003455136,0.962
2019-07-30 23:30:00,4,3.877777778,0.1436,3.453,7.8,3.972222222,62.3499,5.885,4300.341641,NA,NA,NA,0.003704473,1.026
2019-07-30 23:45:00,4.14,3.838888889,0.1434,3.469,7.8,4.022222222,62.3548,5.875,4327.515429,NA,NA,NA,0.003764213,1.115
2019-07-31 00:00:00,4.22,3.9,0.1456,3.551,7.8,4.111111111,62.3466,5.869,4349.545129,NA,NA,NA,0.003942626,1.071
2019-07-31 00:15:00,4.27,3.977777778,0.1461,3.634,7.8,4.188888889,62.3576,5.863,4342.383823,NA,NA,NA,0.003970715,1.22
2019-07-31 00:30:00,4.3,4.061111111,0.146,3.698,7.8,4.261111111,62.3704,5.85,4350.645758,NA,NA,NA,0.00390384,1.265
2019-07-31 00:45:00,4.31,4.1,0.1454,3.738,7.8,4.3,62.3758,5.834,4350.961063,NA,NA,NA,0.003919808,1.506
2019-07-31 01:00:00,4.31,4.077777778,0.1466,3.663,7.8,4.227777778,62.364,5.836,4349.602537,NA,NA,NA,0.004206083,1.389
2019-07-31 01:15:00,4.33,4.061111111,0.1469,3.675,8.1,4.238888889,62.3612,5.826,4312.870445,NA,NA,NA,0.004094979,1.426
2019-07-31 01:30:00,4.31,4.1,0.1483,3.723,7.8,4.277777778,62.3653,5.83,4260.405855,NA,NA,NA,0.004153728,1.475
2019-07-31 01:45:00,4.31,4.122222222,0.1482,3.748,7.8,4.311111111,62.3705,5.812,4193.628666,NA,NA,NA,0.004168103,1.526
2019-07-31 02:00:00,4.33,4.161111111,0.1481,3.782,7.8,4.35,62.3961,5.832,4118.969507,NA,NA,NA,0.004041465,1.578
2019-07-31 02:15:00,4.34,4.1,0.1465,3.669,7.8,4.222222222,62.4105,5.838,4080.033087,NA,NA,NA,0.004197008,1.285
2019-07-31 02:30:00,4.37,4.038888889,0.146,3.554,7.8,4.022222222,62.4355,5.828,4041.083176,NA,NA,NA,0.00402929,1.334
2019-07-31 02:45:00,4.44,3.922222222,0.1466,3.535,7.8,4.077777778,62.447,5.822,3859.050449,NA,NA,NA,0.004205175,1.41
2019-07-31 03:00:00,4.52,3.877777778,0.1488,3.489,7.8,4.061111111,62.4484,5.816,3849.940778,NA,NA,NA,0.004392788,1.805
2019-07-31 03:15:00,4.62,3.938888889,0.1491,3.584,8.1,4.161111111,62.4741,5.818,3802.612203,NA,NA,NA,0.004606512,1.762
2019-07-31 03:30:00,4.69,3.977777778,0.1491,3.51,7.8,3.888888889,62.4786,5.778,3750.49015,NA,NA,NA,0.004793815,1.58
2019-07-31 03:45:00,4.81,3.777777778,0.1519,3.406,7.8,3.988888889,62.4883,5.754,3688.114561,NA,NA,NA,0.004792784,1.826
2019-07-31 04:00:00,4.91,3.9,0.1539,3.575,7.8,4.177777778,62.506,5.762,3597.540459,NA,NA,NA,0.005024493,1.929
2019-07-31 04:15:00,5,4.061111111,0.1561,3.709,7.8,4.3,62.499,5.779,3583.440877,NA,NA,NA,0.005349429,1.996
2019-07-31 04:30:00,5.1,4.161111111,0.1573,3.781,7.8,4.361111111,62.4895,5.786,3526.161696,NA,NA,NA,0.005381287,2.031
2019-07-31 04:45:00,5.2,4.177777778,0.1578,3.79,7.8,4.377777778,62.4948,5.784,3474.273983,NA,NA,NA,0.00548013,2.049
2019-07-31 05:00:00,5.3,4.261111111,0.1605,3.911,7.8,4.511111111,62.4927,5.791,3362.03573,NA,NA,NA,0.005861063,2.087
2019-07-31 05:15:00,5.41,4.361111111,0.1601,3.985,7.8,4.572222222,62.5078,5.817,3333.014914,NA,NA,NA,0.005836648,2.172
