"Date_Time","DO_mgl","DO_Temp","WL_m","WL_Temp","EC_us","EC_Temp","airpress_kpa","Air_Temp_c","Q_m3s"
2019-08-16 12:00:00,6.7,10.6611111111111,0.1889816,9.517,9.2,8.9,62.5215,4.471,0.00561647132368493
2019-08-16 12:15:00,6.66,10.4777777777778,0.188135,9.314,9.2,9.2,62.5214,4.473,0.00550683913844249
2019-08-16 12:30:00,6.63,10.2777777777778,0.1871048,9.097,9.2,8.9,62.5204,4.476,0.00537503859996115
2019-08-16 12:45:00,6.59,10.0611111111111,0.1854422,8.908,9.2,8.9,62.5279,4.48,0.00516605257130029
2019-08-16 13:00:00,6.56,9.9,0.1868906,8.687,9.2,9.2,62.5271,4.483,0.00534785611101767
2019-08-16 13:15:00,6.51,9.7,0.1830248,8.481,9.2,8.5,62.5441,4.487,0.00487038855512275
2019-08-16 13:30:00,6.47,9.47777777777778,0.1819334,8.275,9.2,9.3,62.541,4.491,0.00474008658016103
2019-08-16 13:45:00,6.43,9.27777777777778,0.1821374,8.094,9.2,8.5,62.5556,4.494,0.00476429159959319
2019-08-16 14:00:00,6.36,9.06111111111111,0.1810052,7.902,9.2,8.9,62.541,4.498,0.00463082736159835
2019-08-16 14:15:00,6.29,8.83888888888889,0.1810664,7.742,9.1,9.3,62.5484,4.503,0.00463798715700845
2019-08-16 14:30:00,6.21,8.63888888888889,0.1796588,7.585,9.1,8.9,62.5488,4.508,0.00447488733621788
2019-08-16 14:45:00,6.12,8.46111111111111,0.1778432,7.43,9.1,8.5,62.552,4.512,0.00426937700750131
2019-08-16 15:00:00,6.04,8.26111111111111,0.1773944,7.286,9.1,8.9,62.5726,4.516,0.00421942152072557
2019-08-16 15:15:00,5.96,8.07777777777778,0.1773638,7.14,9.1,8.5,62.5787,4.521,0.00421602765968077
2019-08-16 15:30:00,5.9,7.93888888888889,0.1780982,7.015,9.2,8.9,62.5803,4.526,0.00429790999938541
2019-08-16 15:45:00,5.84,7.77777777777778,0.175742,6.888,9.1,8.5,62.5904,4.53,0.0040383807938532
2019-08-16 16:00:00,5.77,7.62222222222222,0.1755686,6.766,9,8.9,62.5952,4.534,0.00401964587724455
2019-08-16 16:15:00,5.73,7.47777777777778,0.1734266,6.656,9.1,8.9,62.6078,4.538,0.00379233745893863
2019-08-16 16:30:00,5.68,7.33888888888889,0.1738856,6.561,9.1,9.3,62.5862,4.541,0.00384040422896237
2019-08-16 16:45:00,5.63,7.22222222222222,0.1737632,6.454,9.1,8.5,62.5666,4.543,0.00382755217419571
