Date_Time,DO_mgl,DO_Temp,WL_m,WL_Temp,EC_us,EC_Temp,CO2_ppm_2,airpress_kpa,Air_Temp_c,Q_m3s
2019-07-23 13:30:00,6.46,7.738888889,0.26851267,7.403,7.8,46,NA,62.4452,6.015,0.021229612
2019-07-23 13:45:00,6.36,7.638888889,0.266758752,7.306,7.8,45.84,NA,62.4581,6.014,0.02077189
2019-07-23 14:00:00,6.25,7.538888889,0.26250652,7.222,7.8,45.72,NA,62.4645,6.014,0.019683412
2019-07-23 14:15:00,6.15,7.461111111,0.263138746,7.145,7.8,45.57,NA,62.4742,6.014,0.019843345
2019-07-23 14:30:00,6.07,7.377777778,0.258835528,7.07,7.8,45.43,NA,62.4709,6.014,0.018767897
2019-07-23 14:45:00,6,7.322222222,0.256796088,6.998,7.8,45.34,NA,62.4961,6.014,0.018268959
2019-07-23 15:00:00,5.91,7.238888889,0.256316819,6.933,7.8,45.19,NA,62.5009,6.015,0.018152712
2019-07-23 15:15:00,5.84,7.177777778,0.254226393,6.875,7.8,45.07,NA,62.5052,6.015,0.017650143
2019-07-23 15:30:00,5.77,7.122222222,0.253410617,6.806,7.8,44.96,NA,62.528,6.016,0.017455989
2019-07-23 15:45:00,5.76,7.022222222,0.261099306,6.715,8.2,44.8,NA,62.5397,6.017,0.019329816
2019-07-23 16:00:00,5.74,6.938888889,0.258957894,6.642,8.2,44.65,NA,62.5509,6.017,0.018798053
2019-07-23 16:15:00,5.71,6.861111111,0.261711138,6.561,7.8,44.51,NA,62.5617,6.016,0.019483149
2019-07-23 16:30:00,5.66,6.822222222,0.261038123,6.507,7.8,44.42,NA,62.5659,6.017,0.019314517
2019-07-23 16:45:00,5.63,6.761111111,0.26046708,6.453,7.8,44.31,NA,62.5753,6.016,0.019172026
2019-07-23 17:00:00,5.59,6.7,0.259743078,6.399,7.8,44.2,NA,62.574,6.016,0.018992147
2019-07-23 17:15:00,5.54,6.661111111,0.262567703,6.356,7.8,44.13,NA,62.5667,6.017,0.01969886
2019-07-23 17:30:00,5.5,6.622222222,0.263199929,6.307,8.2,44.04,NA,62.571,6.02,0.019858858
2019-07-23 17:45:00,5.47,6.561111111,0.263118352,6.252,8.2,43.93,NA,62.5663,6.021,0.019838176
2019-07-23 18:00:00,5.46,6.5,0.263301901,6.189,7.8,43.83,NA,62.5642,6.023,0.019884726
2019-07-23 18:15:00,5.45,6.438888889,0.264821284,6.13,8.2,43.72,NA,62.5628,6.025,0.020272212
2019-07-23 18:30:00,5.43,6.377777778,0.267574528,6.08,7.8,43.61,NA,62.5634,6.026,0.020984148
2019-07-23 18:45:00,5.38,6.338888889,0.26633047,6.034,7.8,43.54,NA,62.5602,6.028,0.020660898
2019-07-23 19:00:00,5.34,6.277777778,0.264270635,5.989,8.2,43.45,NA,62.5534,6.029,0.020131338
2019-07-23 19:15:00,5.31,6.238888889,0.265392327,5.939,8.2,43.38,NA,62.5466,6.027,0.020418837
2019-07-23 19:30:00,5.32,6.177777778,0.267635711,5.872,8.2,43.25,NA,62.5492,6.023,0.021000112
2019-07-23 19:45:00,5.32,6.122222222,0.266830132,5.82,7.8,43.14,NA,62.5418,6.027,0.020790419
2019-07-23 20:00:00,5.3,6.061111111,0.268961347,5.772,8.2,43.02,NA,62.5305,6.012,0.021347526
2019-07-23 20:15:00,5.32,6.022222222,0.267686697,5.714,7.8,42.94,NA,62.5178,6.01,0.02101342
2019-07-23 20:30:00,5.31,5.961111111,0.269369235,5.661,8.2,42.85,NA,62.5064,6.02,0.02145501
2019-07-23 20:45:00,5.29,5.922222222,0.268420896,5.624,8.2,42.8,NA,62.4939,6.026,0.021205535
2019-07-23 21:00:00,5.25,5.877777778,0.268288332,5.598,8.2,42.75,NA,62.4797,6.03,0.021170781
2019-07-23 21:15:00,5.23,5.861111111,0.269501799,5.559,8.2,42.69,NA,62.4733,6.031,0.021490002
2019-07-23 21:30:00,5.22,5.822222222,0.271286309,5.524,7.8,42.62,NA,62.4654,6.034,0.021963891
2019-07-23 21:45:00,5.2,5.777777778,0.26684033,5.494,8.2,42.57,NA,62.461,6.035,0.020793066
2019-07-23 22:00:00,5.19,5.761111111,0.270083039,5.467,7.8,42.51,NA,62.4556,6.033,0.021643773
2019-07-23 22:15:00,5.16,5.738888889,0.270592899,5.441,7.8,42.44,NA,62.4471,6.036,0.021779122
2019-07-23 22:30:00,5.13,5.7,0.27040935,5.415,8.2,42.42,NA,62.4423,6.038,0.021730347
2019-07-23 22:45:00,5.11,5.677777778,0.267034076,5.391,8.2,42.35,NA,62.4333,6.039,0.020843404
2019-07-23 23:00:00,5.1,5.661111111,0.269185686,5.372,7.8,42.33,NA,62.4338,6.04,0.021406608
2019-07-23 23:15:00,5.09,5.638888889,0.266320272,5.355,8.2,42.3,NA,62.4455,6.042,0.020658259
2019-07-23 23:30:00,5.09,5.622222222,0.266962696,5.333,7.8,42.26,NA,62.4434,6.042,0.020824851
2019-07-23 23:45:00,5.1,5.577777778,0.26454596,5.294,8.2,42.19,NA,62.4454,6.043,0.020201712
2019-07-24 00:00:00,5.09,5.561111111,0.265351538,5.266,8.2,42.13,NA,62.4386,6.043,0.020408346
2019-07-24 00:15:00,5.08,5.522222222,0.265025228,5.245,8.2,42.1,NA,62.4449,6.044,0.020324516
2019-07-24 00:30:00,5.07,5.5,0.266452836,5.221,8.2,42.04,NA,62.4473,6.044,0.020692579
2019-07-24 00:45:00,5.07,5.477777778,0.265881793,5.2,8.2,42.03,NA,62.4519,6.041,0.020544947
2019-07-24 01:00:00,5.08,5.461111111,0.263842353,5.171,7.8,41.97,NA,62.4531,6.042,0.020022117
2019-07-24 01:15:00,5.1,5.422222222,0.264525565,5.136,8.2,41.92,NA,62.4614,6.043,0.020196495
2019-07-24 01:30:00,5.1,5.4,0.262271984,5.113,8.2,41.88,NA,62.4646,6.043,0.01962425
2019-07-24 01:45:00,5.1,5.377777778,0.263250915,5.096,8.2,41.83,NA,62.4743,6.044,0.01987179
2019-07-24 02:00:00,5.13,5.361111111,0.264841678,5.079,8.2,41.81,NA,62.4781,6.029,0.02027744
2019-07-24 02:15:00,5.17,5.361111111,0.264066691,5.073,8.2,41.81,NA,62.4864,6.036,0.02007929
2019-07-24 02:30:00,5.26,5.361111111,0.263995311,5.091,8.2,41.83,NA,62.506,6.04,0.020061089
2019-07-24 02:45:00,5.36,5.377777778,0.26443379,5.093,7.8,41.85,NA,62.5242,6.041,0.020173026
2019-07-24 03:00:00,5.48,5.377777778,0.265484102,5.106,7.8,41.88,NA,62.5323,6.042,0.020442453
2019-07-24 03:15:00,5.61,5.4,0.265586074,5.13,7.8,41.95,NA,62.5334,6.042,0.020468708
2019-07-24 03:30:00,5.72,5.461111111,0.267441964,5.182,7.8,42.04,NA,62.5463,6.044,0.020949581
2019-07-24 03:45:00,5.83,5.538888889,0.268227149,5.277,8.2,42.26,NA,62.5542,6.045,0.021154751
2019-07-24 04:00:00,5.92,5.661111111,0.265912384,5.391,8.2,42.44,NA,62.5701,6.047,0.020552842
2019-07-24 04:15:00,6.03,5.777777778,0.267758078,5.523,8.2,42.69,NA,62.5827,6.048,0.021032059
2019-07-24 04:30:00,6.13,5.922222222,0.271694197,5.639,8.2,42.87,NA,62.5722,6.049,0.022072952
2019-07-24 04:45:00,6.23,5.977777778,0.272346818,5.71,8.2,43,NA,62.581,6.048,0.022248025
2019-07-24 05:00:00,6.35,6.038888889,0.273325749,5.75,7.8,43.11,NA,62.5797,6.048,0.022511962
2019-07-24 05:15:00,6.44,6.122222222,0.273499101,5.85,8.2,43.27,NA,62.5927,6.042,0.022558867
2019-07-24 05:30:00,6.52,6.222222222,0.276690825,5.927,7.8,43.41,NA,62.5856,6.023,0.023431398
2019-07-24 05:45:00,6.61,6.322222222,0.278903617,6.03,8.2,43.63,NA,62.5856,6.002,0.024046257
2019-07-24 06:00:00,6.68,6.422222222,0.284726218,6.143,8.2,43.84,NA,62.5811,5.985,0.025703052
2019-07-24 06:15:00,6.75,6.561111111,0.285144304,6.276,7.8,44.08,NA,62.5783,5.971,0.025824185
2019-07-24 06:30:00,6.82,6.7,0.289049831,6.415,8.2,44.35,NA,62.5664,5.96,0.026969784
2019-07-24 06:45:00,6.86,6.8,0.2917113,6.523,7.8,44.51,NA,62.5565,5.955,0.027764995
2019-07-24 07:00:00,6.93,6.9,0.295117165,6.6,7.8,44.69,NA,62.5489,5.948,0.028799801
2019-07-24 07:15:00,6.97,7.077777778,0.304090701,6.813,7.8,45.12,NA,62.5414,5.943,0.031618582
2019-07-24 07:30:00,7.01,7.222222222,0.319447684,6.927,7.8,45.25,NA,62.5365,5.941,0.03675315
2019-07-24 07:45:00,7.05,7.3,0.321680871,7,7.8,45.39,NA,62.5273,5.942,0.037532466
2019-07-24 08:00:00,7.09,7.377777778,0.327554458,7.069,7.8,45.55,NA,62.5165,5.941,0.039621755
2019-07-24 08:15:00,7.13,7.661111111,0.337353968,7.413,7.8,46.22,NA,62.509,5.943,0.043235211
2019-07-24 08:30:00,7.15,7.877777778,0.341718369,7.595,7.8,46.54,NA,62.4945,5.951,0.044895921
2019-07-24 08:45:00,7.21,8.277777778,0.343125583,8.027,8.1,47.57,NA,62.4735,5.955,0.045438136
2019-07-24 09:00:00,7.18,8.738888889,0.343502879,8.457,7.8,48.09,NA,62.4787,5.976,0.045584072
2019-07-24 09:15:00,7.18,8.877777778,0.351232357,8.56,7.8,48.33,NA,62.4676,5.975,0.04862588
2019-07-24 09:30:00,7.18,9.061111111,0.336405628,8.747,7.8,48.58,NA,62.456,5.981,0.042878543
2019-07-24 09:45:00,7.15,9.1,0.329451138,8.78,7.8,48.58,NA,62.4494,5.985,0.040308674
2019-07-24 10:00:00,7.16,9.161111111,0.324811412,8.855,8.1,48.74,NA,62.435,5.992,0.03863889
2019-07-24 10:15:00,7.13,9.1,0.325382455,8.758,7.8,48.56,NA,62.4328,5.994,0.03884247
2019-07-24 10:30:00,7.09,9,0.324831806,8.658,8.1,48.34,NA,62.4227,5.997,0.038646151
2019-07-24 10:45:00,7.11,8.977777778,0.320416418,8.657,7.8,48.42,NA,62.4098,5.998,0.037090191
2019-07-24 11:00:00,7.11,9.138888889,0.316653652,8.831,7.8,48.79,NA,62.3841,6,0.035789793
2019-07-24 11:15:00,7.09,9.277777778,0.320018728,8.97,7.8,48.97,NA,62.3779,6.003,0.036951638
2019-07-24 11:30:00,7.06,9.338888889,0.316194778,9.013,7.8,49.01,NA,62.397,6.004,0.035632818
2019-07-24 11:45:00,7.01,9.238888889,0.315766495,8.896,7.8,48.74,NA,62.403,6.005,0.035486624
2019-07-24 12:00:00,7.03,9.2,0.312768518,8.878,7.8,48.81,NA,62.3862,6.006,0.034471805
2019-07-24 12:15:00,7.01,9.238888889,0.31108598,8.923,7.8,48.85,NA,62.3952,6.007,0.033908811
2019-07-24 12:30:00,7,9.238888889,0.311983334,8.902,7.8,48.81,NA,62.4115,6.009,0.034208489
2019-07-24 12:45:00,6.92,9.138888889,0.311075783,8.798,8.1,48.58,NA,62.4262,6.008,0.033905413
2019-07-24 13:00:00,6.82,8.961111111,0.30573245,8.616,8.1,48.25,NA,62.4449,6.008,0.032148778
2019-07-24 13:15:00,6.71,8.761111111,0.299114468,8.411,7.8,47.88,NA,62.4527,6.008,0.030038904
2019-07-24 13:30:00,6.6,8.561111111,0.29418922,8.195,7.8,47.46,NA,62.4483,6.008,0.028515952
2019-07-24 13:45:00,6.49,8.377777778,0.295066179,8.026,7.8,47.16,NA,62.4607,6.008,0.028784168
2019-07-24 14:00:00,6.37,8.177777778,0.29214978,7.842,7.8,46.8,NA,62.4671,6.008,0.027897137
2019-07-24 14:15:00,6.26,7.961111111,0.288050506,7.616,8.1,46.38,NA,62.467,6.007,0.02667424
2019-07-24 14:30:00,6.15,7.722222222,0.289192592,7.374,7.8,45.95,NA,62.4673,6.004,0.02701214
2019-07-24 14:45:00,6.07,7.5,0.283257822,7.155,8.2,45.55,NA,62.474,5.999,0.025279911
2019-07-24 15:00:00,5.98,7.3,0.279087167,6.959,8.2,45.18,NA,62.4794,5.995,0.024097625
2019-07-24 15:15:00,5.91,7.1,0.278801645,6.77,8.2,44.83,NA,62.4808,5.991,0.024017743
2019-07-24 15:30:00,5.84,6.922222222,0.276497078,6.592,7.8,44.53,NA,62.5001,5.988,0.02337795
2019-07-24 15:45:00,5.77,6.777777778,0.270837632,6.463,8.2,44.31,NA,62.5133,5.984,0.021844244
2019-07-24 16:00:00,5.71,6.722222222,0.270929407,6.418,7.8,44.22,NA,62.5185,5.986,0.02186869
2019-07-24 16:15:00,5.64,6.677777778,0.270450138,6.381,7.8,44.17,NA,62.5328,5.991,0.021741181
2019-07-24 16:30:00,5.58,6.638888889,0.27372344,6.349,8.2,44.1,NA,62.5446,5.995,0.022619642
2019-07-24 16:45:00,5.52,6.6,0.272795494,6.298,8.2,44.01,NA,62.554,5.998,0.022368798
2019-07-24 17:00:00,5.47,6.538888889,0.270460336,6.229,8.2,43.92,NA,62.5413,6.001,0.02174389
2019-07-24 17:15:00,5.43,6.477777778,0.270725463,6.188,8.2,43.79,NA,62.5462,6.004,0.021814384
2019-07-24 17:30:00,5.37,6.461111111,0.268318924,6.153,8.2,43.77,NA,62.5408,6.007,0.021178799
2019-07-24 17:45:00,5.32,6.4,0.266636386,6.111,8.2,43.68,NA,62.544,6.009,0.020740147
2019-07-24 18:00:00,5.28,6.361111111,0.268267938,6.064,8.2,43.59,NA,62.5265,6.011,0.021165437
2019-07-24 18:15:00,5.24,6.322222222,0.265341341,6.023,7.8,43.52,NA,62.5316,6.014,0.020405724
2019-07-24 18:30:00,5.19,6.277777778,0.267452162,5.978,7.8,43.41,NA,62.519,6.016,0.020952239
2019-07-24 18:45:00,5.15,6.238888889,0.267034076,5.929,8.2,43.38,NA,62.519,6.018,0.020843404
2019-07-24 19:00:00,5.12,6.177777778,0.267900838,5.886,7.8,43.27,NA,62.5099,6.02,0.021069361
2019-07-24 19:15:00,5.09,6.122222222,0.267849852,5.83,8.2,43.16,NA,62.4952,6.021,0.021056035
2019-07-24 19:30:00,5.07,6.077777778,0.263750578,5.785,8.2,43.09,NA,62.4844,6.023,0.019998752
2019-07-24 19:45:00,5.04,6.038888889,0.263791367,5.741,8.2,43,NA,62.4807,6.024,0.020009135
2019-07-24 20:00:00,5.02,5.977777778,0.265626863,5.695,8.2,42.93,NA,62.4501,6.026,0.020479215
2019-07-24 20:15:00,4.99,5.938888889,0.262180209,5.65,8.2,42.85,NA,62.4557,6.028,0.019601125
2019-07-24 20:30:00,4.96,5.9,0.261017728,5.613,8.2,42.78,NA,62.4477,6.029,0.019309418
2019-07-24 20:45:00,4.93,5.877777778,0.261874293,5.579,8.2,42.71,NA,62.4344,6.031,0.019524142
2019-07-24 21:00:00,4.91,5.822222222,0.259824656,5.542,8.2,42.64,NA,62.4242,6.033,0.019012372
2019-07-24 21:15:00,4.9,5.8,0.262088434,5.506,8.2,42.57,NA,62.4106,6.034,0.019578014
2019-07-24 21:30:00,4.89,5.761111111,0.260487474,5.461,8.2,42.49,NA,62.3947,6.036,0.019177106
2019-07-24 21:45:00,4.9,5.7,0.259794064,5.41,8.2,42.42,NA,62.38,6.036,0.019004786
2019-07-24 22:00:00,4.88,5.677777778,0.259947022,5.388,8.2,42.37,NA,62.3796,6.038,0.019042729
2019-07-24 22:15:00,4.86,5.661111111,0.259212824,5.368,8.2,42.33,NA,62.377,6.04,0.018860958
2019-07-24 22:30:00,4.86,5.622222222,0.258040146,5.342,8.2,42.26,NA,62.3781,6.041,0.018572488
2019-07-24 22:45:00,4.87,5.577777778,0.259722684,5.296,8.2,42.21,NA,62.3664,6.041,0.018987093
2019-07-24 23:00:00,4.85,5.538888889,0.259223021,5.266,8.2,42.13,NA,62.3685,6.044,0.018863477
2019-07-24 23:15:00,4.85,5.522222222,0.26137463,5.226,8.2,42.04,NA,62.3757,6.046,0.019398738
2019-07-24 23:30:00,4.84,5.477777778,0.261609166,5.186,8.2,42.03,NA,62.3758,6.047,0.01945755
2019-07-24 23:45:00,4.83,5.438888889,0.262414745,5.157,8.2,41.92,NA,62.3814,6.046,0.019660251
2019-07-25 00:00:00,4.81,5.4,0.260497671,5.125,8.2,41.88,NA,62.3842,6.048,0.019179646
2019-07-25 00:15:00,4.81,5.377777778,0.262384153,5.089,8.2,41.83,NA,62.3806,6.049,0.019652533
2019-07-25 00:30:00,4.83,5.338888889,0.258855922,5.05,8.2,41.74,NA,62.385,6.05,0.018772921
2019-07-25 00:45:00,4.83,5.3,0.25959012,5.012,8.2,41.67,NA,62.3804,6.052,0.018954256
2019-07-25 01:00:00,4.83,5.261111111,0.258896711,4.975,8.2,41.59,NA,62.3891,6.053,0.018782972
2019-07-25 01:15:00,4.83,5.222222222,0.256418791,4.944,8.2,41.54,NA,62.4068,6.054,0.018177413
2019-07-25 01:30:00,4.83,5.2,0.260038797,4.916,8.2,41.52,NA,62.4114,6.055,0.019065514
2019-07-25 01:45:00,4.84,5.177777778,0.255919128,4.891,8.2,41.45,NA,62.4215,6.056,0.018056541
2019-07-25 02:00:00,4.88,5.161111111,0.257968766,4.869,8.2,41.43,NA,62.4363,6.057,0.018555003
2019-07-25 02:15:00,4.92,5.138888889,0.258121724,4.865,8.2,41.43,NA,62.443,6.058,0.018592482
2019-07-25 02:30:00,4.97,5.138888889,0.259722684,4.857,8.2,41.41,NA,62.4517,6.06,0.018987093
2019-07-25 02:45:00,5.06,5.161111111,0.257703638,4.876,8.2,41.45,NA,62.4607,6.061,0.018490132
2019-07-25 03:00:00,5.16,5.177777778,0.257632258,4.906,8.2,41.52,NA,62.4743,6.062,0.018472687
2019-07-25 03:15:00,5.33,5.222222222,0.258468428,4.952,8.2,41.59,NA,62.4863,6.064,0.018677577
2019-07-25 03:30:00,5.45,5.322222222,0.25984505,5.041,8.2,41.76,NA,62.4817,6.066,0.01901743
2019-07-25 03:45:00,5.55,5.4,0.259743078,5.12,7.8,41.95,NA,62.4911,6.068,0.018992147
2019-07-25 04:00:00,5.65,5.477777778,0.26009998,5.2,8.2,42.06,NA,62.4855,6.07,0.019080711
2019-07-25 04:15:00,5.74,5.6,0.258346062,5.325,8.2,42.33,NA,62.4949,6.072,0.018647521
2019-07-25 04:30:00,5.87,5.722222222,0.262516717,5.439,8.2,42.51,NA,62.5223,6.069,0.019685986
2019-07-25 04:45:00,5.98,5.838888889,0.26614692,5.567,8.2,42.75,NA,62.5343,6.073,0.020613423
2019-07-25 05:00:00,6.12,5.938888889,0.26818636,5.668,8.2,42.94,NA,62.5396,6.07,0.021144068
2019-07-25 05:15:00,6.23,6.1,0.268298529,5.816,8.2,43.2,NA,62.5566,6.073,0.021173454
2019-07-25 05:30:00,6.31,6.238888889,0.271908338,5.964,8.2,43.48,NA,62.5555,6.076,0.02213032
2019-07-25 05:45:00,6.4,6.4,0.266921907,6.131,8.2,43.79,NA,62.5628,6.077,0.020814253
2019-07-25 06:00:00,6.48,6.661111111,0.275915838,6.4,8.2,44.29,NA,62.556,6.1,0.02321798
2019-07-25 06:15:00,6.54,6.9,0.274427046,6.618,8.2,44.73,NA,62.5553,6.086,0.022810796
2019-07-25 06:30:00,6.62,7.122222222,0.277751334,6.84,8.2,45.14,NA,62.5605,6.085,0.023725061
2019-07-25 06:45:00,6.68,7.477777778,0.277557587,7.203,8.1,45.81,NA,62.5517,6.086,0.023671271
2019-07-25 07:00:00,6.71,7.722222222,0.27474316,7.432,8.1,46.18,NA,62.5411,6.087,0.022896945
2019-07-25 07:15:00,6.73,7.8,0.277679953,7.502,8.1,46.31,NA,62.5323,6.086,0.023705236
2019-07-25 07:30:00,6.72,7.777777778,0.281065424,7.463,8.1,46.18,NA,62.5169,6.086,0.02465481
2019-07-25 07:45:00,6.75,7.761111111,0.276180965,7.431,7.8,46.17,NA,62.5123,6.084,0.023290879
2019-07-25 08:00:00,6.8,7.777777778,0.281779228,7.468,8.1,46.24,NA,62.4989,6.084,0.024857454
2019-07-25 08:15:00,6.86,7.922222222,0.284593655,7.622,8.1,46.54,NA,62.4897,6.085,0.025664704
2019-07-25 08:30:00,6.88,8.061111111,0.276629642,7.762,8.1,46.78,NA,62.4757,6.084,0.023414513
2019-07-25 08:45:00,6.9,8.261111111,0.279423674,7.968,8.1,47.19,NA,62.4583,6.086,0.024191944
2019-07-25 09:00:00,6.92,8.461111111,0.277843108,8.16,8.1,47.57,NA,62.4413,6.087,0.023750562
2019-07-25 09:15:00,6.94,8.7,0.278240799,8.405,8.1,47.95,NA,62.4283,6.086,0.023861228
2019-07-25 09:30:00,6.91,8.7,0.279953929,8.365,8.1,47.89,NA,62.4234,6.086,0.024340951
2019-07-25 09:45:00,6.96,8.922222222,0.28195258,8.628,8.1,48.47,NA,62.4068,6.086,0.024906795
2019-07-25 10:00:00,6.95,9.177777778,0.269726137,8.889,8.1,48.85,NA,62.4044,6.086,0.021549285
2019-07-25 10:15:00,6.94,9.238888889,0.001080903,8.992,8.1,48.88,NA,62.4035,6.086,0.010502085
2019-07-25 10:30:00,6.94,9.3,-0.001682538,6.811,8.1,49.01,NA,62.3932,6.115,0.01101194
2019-07-25 10:45:00,6.93,9.3,0.004700909,7.856,8.1,48.94,NA,62.4183,12.376,0.009853403
2019-07-25 11:00:00,6.93,9.3,0.020282231,16.869,7.8,48.94,NA,62.3934,7.491,0.00731004
2019-07-25 11:15:00,6.91,9.3,0.012216246,8.86,8.1,48.88,NA,62.3992,6.58,0.008576271
2019-07-25 11:30:00,6.86,9.161111111,0.008096577,6.828,8.1,48.63,NA,62.4087,5.915,0.009264725
2019-07-25 11:45:00,6.84,9.061111111,0.253053715,8.67,8.1,48.47,NA,62.4231,7.303,0.017371395
2019-07-25 12:00:00,6.81,8.961111111,0.255501043,8.613,8.1,48.25,NA,62.4138,6.372,0.017955723
2019-07-25 12:15:00,6.79,8.861111111,0.257428314,8.522,7.8,48.09,NA,62.4058,6.198,0.01842289
2019-07-25 12:30:00,6.76,8.777777778,0.255480649,8.452,8.1,47.97,NA,62.4101,6.142,0.017950813
2019-07-25 12:45:00,6.72,8.677777778,0.254430337,8.347,8.1,47.73,NA,62.4187,6.117,0.017698854
2019-07-25 13:00:00,6.66,8.538888889,0.253033321,8.21,8.1,47.5,NA,62.4265,6.104,0.017366568
2019-07-25 13:15:00,6.57,8.4,0.25179946,8.071,8.1,47.23,NA,62.4392,6.096,0.017075787
2019-07-25 13:30:00,6.47,8.261111111,0.250229091,7.931,8.1,46.98,NA,62.4485,6.091,0.016709363
2019-07-25 13:45:00,6.35,8.122222222,0.24913799,7.793,8.1,46.71,NA,62.4603,6.086,0.016457183
2019-07-25 14:00:00,6.25,7.977777778,0.249188976,7.655,8.1,46.47,NA,62.4695,6.084,0.016468923
2019-07-25 14:15:00,6.15,7.861111111,0.248016298,7.529,8.1,46.24,NA,62.4851,6.082,0.016199997
2019-07-25 14:30:00,6.06,7.738888889,0.245650548,7.42,8.1,46.02,NA,62.4971,6.08,0.015664426
2019-07-25 14:45:00,5.97,7.638888889,0.248108073,7.31,8.1,45.86,NA,62.5069,6.078,0.016220961
2019-07-25 15:00:00,5.9,7.538888889,0.245834098,7.213,8.2,45.66,NA,62.5151,6.077,0.015705646
2019-07-25 15:15:00,5.82,7.438888889,0.247435058,7.117,8.2,45.5,NA,62.5346,6.076,0.01606755
2019-07-25 15:30:00,5.75,7.338888889,0.246731451,7.03,8.2,45.36,NA,62.5629,6.076,0.015907972
2019-07-25 15:45:00,5.69,7.261111111,0.245997253,6.942,8.2,45.18,NA,62.5757,6.076,0.015742333
2019-07-25 16:00:00,5.64,7.177777778,0.24575252,6.866,8.2,45.03,NA,62.5856,6.075,0.015687319
2019-07-25 16:15:00,5.57,7.1,0.243886432,6.796,8.2,44.91,NA,62.605,6.076,0.015271112
2019-07-25 16:30:00,5.52,7.038888889,0.244182151,6.732,8.2,44.8,NA,62.6151,6.071,0.015336683
2019-07-25 16:45:00,5.47,6.961111111,0.24517128,6.659,8.2,44.65,NA,62.6319,6.071,0.01555706
2019-07-25 17:00:00,5.43,6.877777778,0.244243334,6.582,8.2,44.51,NA,62.6297,6.065,0.015350267
2019-07-25 17:15:00,5.38,6.822222222,0.246170605,6.516,8.2,44.44,NA,62.6246,6.068,0.015781361
2019-07-25 17:30:00,5.34,6.761111111,0.244110771,6.466,8.2,44.31,NA,62.6244,6.071,0.015320842
2019-07-25 17:45:00,5.29,6.722222222,0.244110771,6.422,8.2,44.24,NA,62.6091,6.073,0.015320842
2019-07-25 18:00:00,5.25,6.677777778,0.242377247,6.378,8.2,44.15,NA,62.6178,6.074,0.014938743
2019-07-25 18:15:00,5.2,6.638888889,0.242927896,6.334,8.2,44.08,NA,62.6126,6.076,0.015059574
2019-07-25 18:30:00,5.15,6.6,0.242050936,6.29,8.2,44.01,NA,62.6033,6.076,0.014867377
2019-07-25 18:45:00,5.12,6.538888889,0.240990428,6.248,8.2,43.93,NA,62.5894,6.077,0.014636661
2019-07-25 19:00:00,5.09,6.5,0.241296344,6.202,8.2,43.84,NA,62.5839,6.079,0.014703022
2019-07-25 19:15:00,5.06,6.438888889,0.240419384,6.149,8.2,43.75,NA,62.5751,6.078,0.014513204
2019-07-25 19:30:00,5.03,6.4,0.239950313,6.109,8.2,43.65,NA,62.5679,6.08,0.014412198
2019-07-25 19:45:00,4.99,6.361111111,0.240480568,6.064,8.2,43.61,NA,62.562,6.08,0.014526406
2019-07-25 20:00:00,4.96,6.322222222,0.241887781,6.012,8.2,43.52,NA,62.5376,6.081,0.014831761
2019-07-25 20:15:00,4.95,6.261111111,0.239950313,5.967,8.2,43.39,NA,62.5351,6.082,0.014412198
2019-07-25 20:30:00,4.93,6.222222222,0.237941465,5.917,8.2,43.32,NA,62.5287,6.083,0.013983768
2019-07-25 20:45:00,4.91,6.161111111,0.239909524,5.867,8.2,43.23,NA,62.5116,6.084,0.014403432
2019-07-25 21:00:00,4.9,6.1,0.239787158,5.812,8.2,43.16,NA,62.4871,6.081,0.014377152
2019-07-25 21:15:00,4.88,6.061111111,0.238441128,5.764,8.2,43.03,NA,62.4771,6.07,0.014089705
2019-07-25 21:30:00,4.87,6,0.239858538,5.71,8.2,42.94,NA,62.4654,6.076,0.014392479
2019-07-25 21:45:00,4.85,5.961111111,0.238849016,5.667,8.2,42.85,NA,62.4605,6.08,0.014176492
2019-07-25 22:00:00,4.84,5.922222222,0.237217464,5.621,8.2,42.8,NA,62.452,6.082,0.013831004
2019-07-25 22:15:00,4.81,5.861111111,0.238165803,5.568,8.2,42.69,NA,62.4608,6.084,0.01403128
2019-07-25 22:30:00,4.81,5.8,0.238094423,5.516,8.2,42.58,NA,62.4513,6.084,0.014016154
2019-07-25 22:45:00,4.81,5.761111111,0.237553971,5.466,8.2,42.48,NA,62.449,6.074,0.013901899
2019-07-25 23:00:00,4.8,5.722222222,0.23522901,5.419,8.2,42.42,NA,62.446,6.066,0.013415925
2019-07-25 23:15:00,4.8,5.661111111,0.23657504,5.36,8.2,42.3,NA,62.4534,6.073,0.013696183
2019-07-25 23:30:00,4.83,5.6,0.235361573,5.298,8.2,42.19,NA,62.4446,6.055,0.013443392
2019-07-25 23:45:00,4.86,5.522222222,0.236697406,5.227,8.2,42.04,NA,62.4558,6.058,0.01372181
2019-07-26 00:00:00,4.88,5.422222222,0.237003322,5.118,8.2,41.83,NA,62.4588,6.062,0.013785987
2019-07-26 00:15:00,4.89,5.338888889,0.236819773,5.052,8.2,41.72,NA,62.459,6.066,0.013747463
2019-07-26 00:30:00,4.9,5.277777778,0.237808901,4.998,8.2,41.65,NA,62.4675,6.07,0.013955732
2019-07-26 00:45:00,4.9,5.238888889,0.240266426,4.959,8.2,41.59,NA,62.4729,6.072,0.014480227
