,DateTime,CO2_PPM
873,7/10/2019 15:13,2310
874,7/10/2019 15:13,2330
875,7/10/2019 15:13,2350
876,7/10/2019 15:13,2370
877,7/10/2019 15:13,2390
878,7/10/2019 15:13,2410
879,7/10/2019 15:13,2440
880,7/10/2019 15:13,2480
881,7/10/2019 15:13,2520
882,7/10/2019 15:13,2550
883,7/10/2019 15:13,2580
884,7/10/2019 15:13,2620
885,7/10/2019 15:14,2650
886,7/10/2019 15:14,2680
887,7/10/2019 15:14,2710
888,7/10/2019 15:14,2730
889,7/10/2019 15:14,2740
890,7/10/2019 15:14,2760
891,7/10/2019 15:14,2770
892,7/10/2019 15:14,2780
893,7/10/2019 15:14,2780
894,7/10/2019 15:14,2790
895,7/10/2019 15:14,2790
896,7/10/2019 15:14,2790
897,7/10/2019 15:14,2790
898,7/10/2019 15:14,2790
899,7/10/2019 15:14,2790
900,7/10/2019 15:14,2790
901,7/10/2019 15:14,2780
902,7/10/2019 15:14,2780
903,7/10/2019 15:14,2770
904,7/10/2019 15:14,2770
905,7/10/2019 15:14,2760
906,7/10/2019 15:14,2760
907,7/10/2019 15:14,2760
908,7/10/2019 15:14,2770
909,7/10/2019 15:14,2760
910,7/10/2019 15:14,2760
911,7/10/2019 15:14,2760
912,7/10/2019 15:14,2760
913,7/10/2019 15:14,2760
914,7/10/2019 15:14,2760
915,7/10/2019 15:14,2770
916,7/10/2019 15:14,2770
917,7/10/2019 15:14,2770
918,7/10/2019 15:14,2770
919,7/10/2019 15:14,2780
920,7/10/2019 15:14,2780
921,7/10/2019 15:14,2800
922,7/10/2019 15:14,2810
923,7/10/2019 15:14,2830
924,7/10/2019 15:14,2850
925,7/10/2019 15:14,2870
926,7/10/2019 15:14,2890
927,7/10/2019 15:14,2900
928,7/10/2019 15:14,2930
929,7/10/2019 15:14,2950
930,7/10/2019 15:14,2980
931,7/10/2019 15:14,3000
932,7/10/2019 15:14,3010
933,7/10/2019 15:14,3020
934,7/10/2019 15:14,3030
935,7/10/2019 15:14,3040
936,7/10/2019 15:14,3050
937,7/10/2019 15:14,3050
938,7/10/2019 15:14,3050
939,7/10/2019 15:14,3050
940,7/10/2019 15:14,3060
941,7/10/2019 15:14,3060
942,7/10/2019 15:14,3060
943,7/10/2019 15:14,3060
944,7/10/2019 15:14,3050
945,7/10/2019 15:15,3050
946,7/10/2019 15:15,3060
947,7/10/2019 15:15,3060
948,7/10/2019 15:15,3060
949,7/10/2019 15:15,3070
950,7/10/2019 15:15,3070
951,7/10/2019 15:15,3080
952,7/10/2019 15:15,3080
953,7/10/2019 15:15,3090
954,7/10/2019 15:15,3100
955,7/10/2019 15:15,3110
956,7/10/2019 15:15,3120
957,7/10/2019 15:15,3130
958,7/10/2019 15:15,3130
959,7/10/2019 15:15,3140
960,7/10/2019 15:15,3140
961,7/10/2019 15:15,3140
962,7/10/2019 15:15,3140
963,7/10/2019 15:15,3130
964,7/10/2019 15:15,3130
965,7/10/2019 15:15,3120
966,7/10/2019 15:15,3120
967,7/10/2019 15:15,3120
968,7/10/2019 15:15,3110
969,7/10/2019 15:15,3110
970,7/10/2019 15:15,3100
971,7/10/2019 15:15,3100
972,7/10/2019 15:15,3100
973,7/10/2019 15:15,3110
974,7/10/2019 15:15,3110
975,7/10/2019 15:17,1400
976,7/10/2019 15:17,1410
977,7/10/2019 15:17,1420
978,7/10/2019 15:17,1430
979,7/10/2019 15:17,1440
980,7/10/2019 15:17,1440
981,7/10/2019 15:17,1440
982,7/10/2019 15:17,1450
983,7/10/2019 15:17,1450
984,7/10/2019 15:18,1690
985,7/10/2019 15:18,1700
986,7/10/2019 15:18,1700
987,7/10/2019 15:18,1700
988,7/10/2019 15:18,1700
989,7/10/2019 15:18,1710
990,7/10/2019 15:18,1710
991,7/10/2019 15:18,1720
992,7/10/2019 15:18,1730
993,7/10/2019 15:18,1750
994,7/10/2019 15:18,1760
995,7/10/2019 15:18,1770
996,7/10/2019 15:18,1780
997,7/10/2019 15:18,1800
998,7/10/2019 15:18,1810
999,7/10/2019 15:18,1820
1000,7/10/2019 15:18,1820
1001,7/10/2019 15:18,1830
1002,7/10/2019 15:18,1830
1003,7/10/2019 15:18,1840
1004,7/10/2019 15:18,1840
1005,7/10/2019 15:18,1840
1006,7/10/2019 15:18,1840
1007,7/10/2019 15:18,1840
1008,7/10/2019 15:18,1830
1009,7/10/2019 15:18,1830
1010,7/10/2019 15:18,1820
1011,7/10/2019 15:18,1820
1012,7/10/2019 15:18,1810
1013,7/10/2019 15:18,1810
1014,7/10/2019 15:18,1800
1015,7/10/2019 15:18,1800
1016,7/10/2019 15:18,1800
1017,7/10/2019 15:18,1800
1018,7/10/2019 15:18,1800
1019,7/10/2019 15:18,1800
1020,7/10/2019 15:18,1810
1021,7/10/2019 15:19,1810
1022,7/10/2019 15:19,1810
1023,7/10/2019 15:19,1810
1024,7/10/2019 15:19,1810
1025,7/10/2019 15:19,1820
1026,7/10/2019 15:19,1820
1027,7/10/2019 15:19,1820
1028,7/10/2019 15:19,1820
1029,7/10/2019 15:19,1810
1030,7/10/2019 15:19,1810
1031,7/10/2019 15:19,1810
1032,7/10/2019 15:19,1810
1033,7/10/2019 15:19,1810
1034,7/10/2019 15:19,1810
1035,7/10/2019 15:19,1800
1036,7/10/2019 15:19,1800
1037,7/10/2019 15:19,1790
1038,7/10/2019 15:19,1790
1039,7/10/2019 15:19,1780
1040,7/10/2019 15:19,1780
1041,7/10/2019 15:19,1790
1042,7/10/2019 15:19,1790
1043,7/10/2019 15:19,1790
1044,7/10/2019 15:19,1790
1045,7/10/2019 15:19,1800
1046,7/10/2019 15:19,1800
1047,7/10/2019 15:19,1810
1048,7/10/2019 15:19,1820
1049,7/10/2019 15:19,1830
1050,7/10/2019 15:19,1840
1051,7/10/2019 15:19,1840
1052,7/10/2019 15:19,1850
1053,7/10/2019 15:19,1860
1054,7/10/2019 15:19,1870
1055,7/10/2019 15:19,1870
1056,7/10/2019 15:19,1880
1057,7/10/2019 15:19,1890
1058,7/10/2019 15:19,1890
1059,7/10/2019 15:19,1890
1060,7/10/2019 15:19,1890
1061,7/10/2019 15:19,1890
1062,7/10/2019 15:19,1890
1063,7/10/2019 15:19,1890
1064,7/10/2019 15:19,1890
1065,7/10/2019 15:19,1890
1066,7/10/2019 15:19,1880
1067,7/10/2019 15:19,1880
1068,7/10/2019 15:19,1870
1069,7/10/2019 15:19,1870
1070,7/10/2019 15:19,1860
1071,7/10/2019 15:19,1850
1072,7/10/2019 15:19,1840
1073,7/10/2019 15:19,1840
1074,7/10/2019 15:19,1830
1075,7/10/2019 15:19,1820
1076,7/10/2019 15:19,1810
1077,7/10/2019 15:19,1810
1078,7/10/2019 15:19,1800
1079,7/10/2019 15:19,1800
1080,7/10/2019 15:19,1800
1081,7/10/2019 15:20,1800
1082,7/10/2019 15:20,1800
1083,7/10/2019 15:20,1800
1084,7/10/2019 15:20,1810
1085,7/10/2019 15:20,1810
1086,7/10/2019 15:20,1820
1087,7/10/2019 15:20,1820
1088,7/10/2019 15:20,1830
1089,7/10/2019 15:20,1830
1090,7/10/2019 15:20,1840
1091,7/10/2019 15:20,1850
1092,7/10/2019 15:20,1870
1093,7/10/2019 15:20,1880
1094,7/10/2019 15:20,1890
1095,7/10/2019 15:20,1900
1096,7/10/2019 15:20,1900
1097,7/10/2019 15:20,1910
1098,7/10/2019 15:20,1910
1099,7/10/2019 15:20,1910
1100,7/10/2019 15:20,1910
1101,7/10/2019 15:20,1910
1102,7/10/2019 15:20,1900
1103,7/10/2019 15:20,1900
1104,7/10/2019 15:20,1900
1105,7/10/2019 15:20,1910
1106,7/10/2019 15:23,680
1107,7/10/2019 15:23,680
1108,7/10/2019 15:23,680
1109,7/10/2019 15:23,690
1110,7/10/2019 15:23,700
1111,7/10/2019 15:23,710
1112,7/10/2019 15:23,710
1113,7/10/2019 15:23,730
1114,7/10/2019 15:23,740
1115,7/10/2019 15:23,740
1116,7/10/2019 15:23,750
1117,7/10/2019 15:23,750
1118,7/10/2019 15:23,760
1119,7/10/2019 15:23,760
1120,7/10/2019 15:23,760
1121,7/10/2019 15:23,750
1122,7/10/2019 15:23,750
1123,7/10/2019 15:23,740
1124,7/10/2019 15:23,740
1125,7/10/2019 15:23,730
1126,7/10/2019 15:23,730
1127,7/10/2019 15:23,720
1128,7/10/2019 15:23,710
1129,7/10/2019 15:23,700
1130,7/10/2019 15:23,680
1131,7/10/2019 15:23,670
1132,7/10/2019 15:23,660
1133,7/10/2019 15:23,640
1134,7/10/2019 15:23,630
1135,7/10/2019 15:23,620
1136,7/10/2019 15:23,600
1137,7/10/2019 15:23,600
1138,7/10/2019 15:23,590
1139,7/10/2019 15:23,590
1140,7/10/2019 15:23,590
1141,7/10/2019 15:23,600
1142,7/10/2019 15:23,600
1143,7/10/2019 15:23,610
1144,7/10/2019 15:23,620
1145,7/10/2019 15:23,620
1146,7/10/2019 15:23,640
1147,7/10/2019 15:24,640
1148,7/10/2019 15:24,660
1149,7/10/2019 15:24,670
1150,7/10/2019 15:24,690
1151,7/10/2019 15:24,700
1152,7/10/2019 15:24,710
1153,7/10/2019 15:24,730
1154,7/10/2019 15:24,740
1155,7/10/2019 15:24,760
1156,7/10/2019 15:24,770
1157,7/10/2019 15:24,780
1158,7/10/2019 15:24,790
1159,7/10/2019 15:24,800
1160,7/10/2019 15:24,810
1161,7/10/2019 15:24,820
1162,7/10/2019 15:24,820
1163,7/10/2019 15:24,830
1164,7/10/2019 15:24,830
1165,7/10/2019 15:24,840
1166,7/10/2019 15:24,840
1167,7/10/2019 15:24,840
1168,7/10/2019 15:24,840
1169,7/10/2019 15:24,850
1170,7/10/2019 15:24,850
1171,7/10/2019 15:24,850
1172,7/10/2019 15:24,850
1173,7/10/2019 15:24,850
1174,7/10/2019 15:24,850
1175,7/10/2019 15:24,850
1176,7/10/2019 15:24,850
1177,7/10/2019 15:24,850
1178,7/10/2019 15:24,860
1179,7/10/2019 15:24,870
1180,7/10/2019 15:24,880
1181,7/10/2019 15:24,880
1182,7/10/2019 15:24,900
1183,7/10/2019 15:24,910
1184,7/10/2019 15:24,920
1185,7/10/2019 15:24,940
1186,7/10/2019 15:24,950
1187,7/10/2019 15:24,970
1188,7/10/2019 15:24,980
1189,7/10/2019 15:24,990
1190,7/10/2019 15:24,1000
1191,7/10/2019 15:24,1010
1192,7/10/2019 15:24,1010
1193,7/10/2019 15:24,1010
1194,7/10/2019 15:24,1020
1195,7/10/2019 15:24,1020
1196,7/10/2019 15:24,1020
1197,7/10/2019 15:24,1020
1198,7/10/2019 15:24,1020
1199,7/10/2019 15:24,1020
1200,7/10/2019 15:24,1020
1201,7/10/2019 15:24,1010
1202,7/10/2019 15:24,1010
1203,7/10/2019 15:24,1000
1204,7/10/2019 15:24,990
1205,7/10/2019 15:24,980
1206,7/10/2019 15:24,980
1207,7/10/2019 15:25,970
1208,7/10/2019 15:25,970
1209,7/10/2019 15:25,970
1210,7/10/2019 15:25,970
1211,7/10/2019 15:25,970
1212,7/10/2019 15:25,980
1213,7/10/2019 15:25,980
1214,7/10/2019 15:25,990
1215,7/10/2019 15:25,990
1216,7/10/2019 15:25,1000
1217,7/10/2019 15:25,1000
1218,7/10/2019 15:25,1010
1219,7/10/2019 15:25,1010
1220,7/10/2019 15:25,1020
1221,7/10/2019 15:25,1020
1222,7/10/2019 15:25,1030
1223,7/10/2019 15:25,1030
1224,7/10/2019 15:25,1030
1225,7/10/2019 15:25,1030
1226,7/10/2019 15:25,1030
1227,7/10/2019 15:25,1020
1228,7/10/2019 15:25,1020
1229,7/10/2019 15:25,1010
1230,7/10/2019 15:25,1000
1231,7/10/2019 15:25,990
1232,7/10/2019 15:25,970
1233,7/10/2019 15:25,960
1234,7/10/2019 15:25,940
1235,7/10/2019 15:25,940
1236,7/10/2019 15:25,930
1237,7/10/2019 15:25,930
1238,7/10/2019 15:25,920
1239,7/10/2019 15:25,920
1240,7/10/2019 15:25,930
1241,7/10/2019 15:25,930
1242,7/10/2019 15:25,940
1243,7/10/2019 15:25,950
1244,7/10/2019 15:25,960
1245,7/10/2019 15:25,970
1246,7/10/2019 15:25,980
1247,7/10/2019 15:25,1000
1248,7/10/2019 15:25,1010
1249,7/10/2019 15:25,1030
1250,7/10/2019 15:25,1050
1251,7/10/2019 15:25,1050
1252,7/10/2019 15:25,1070
1253,7/10/2019 15:25,1080
1254,7/10/2019 15:25,1090
1255,7/10/2019 15:25,1090
1256,7/10/2019 15:25,1100
1257,7/10/2019 15:25,1100
1258,7/10/2019 15:25,1100
1259,7/10/2019 15:25,1100
1260,7/10/2019 15:25,1100
1261,7/10/2019 15:25,1090
1262,7/10/2019 15:25,1080
1263,7/10/2019 15:25,1070
1264,7/10/2019 15:25,1060
1265,7/10/2019 15:25,1050
1266,7/10/2019 15:25,1030
1267,7/10/2019 15:26,1020
1268,7/10/2019 15:26,1010
1269,7/10/2019 15:26,990
1270,7/10/2019 15:26,990
1271,7/10/2019 15:26,980
1272,7/10/2019 15:26,970
1273,7/10/2019 15:26,960
1274,7/10/2019 15:26,960
1275,7/10/2019 15:26,960
1276,7/10/2019 15:26,960
1277,7/10/2019 15:26,960
1278,7/10/2019 15:26,960
1279,7/10/2019 15:26,970
1280,7/10/2019 15:26,970
1281,7/10/2019 15:26,980
1282,7/10/2019 15:26,990
1283,7/10/2019 15:26,990
1284,7/10/2019 15:26,1000
1285,7/10/2019 15:26,1000
1286,7/10/2019 15:26,1000
1287,7/10/2019 15:29,670
1288,7/10/2019 15:29,670
1289,7/10/2019 15:29,670
1290,7/10/2019 15:29,670
1291,7/10/2019 15:29,670
1292,7/10/2019 15:29,670
1293,7/10/2019 15:29,670
1294,7/10/2019 15:29,670
1295,7/10/2019 15:29,670
1296,7/10/2019 15:29,680
1297,7/10/2019 15:29,680
1298,7/10/2019 15:29,690
1299,7/11/2019 14:29,490
1300,7/11/2019 14:29,490
1301,7/11/2019 14:29,490
1302,7/11/2019 14:29,490
1303,7/11/2019 14:29,490
1304,7/11/2019 14:29,490
1305,7/11/2019 14:29,500
1306,7/11/2019 14:29,510
1307,7/11/2019 14:29,520
1308,7/11/2019 14:29,530
1309,7/11/2019 14:30,730
1310,7/11/2019 14:30,730
1311,7/11/2019 14:30,740
1312,7/11/2019 14:31,740
1313,7/11/2019 14:31,760
1314,7/11/2019 14:31,770
1315,7/11/2019 14:31,780
1316,7/11/2019 14:31,790
1317,7/11/2019 14:31,800
1318,7/11/2019 14:31,810
1319,7/11/2019 14:31,830
1320,7/11/2019 14:31,840
1321,7/11/2019 14:31,850
1322,7/11/2019 14:31,860
1323,7/11/2019 14:31,870
1324,7/11/2019 14:31,870
1325,7/11/2019 14:31,870
1326,7/11/2019 14:31,880
1327,7/11/2019 14:31,880
1328,7/11/2019 14:31,880
1329,7/11/2019 14:31,870
1330,7/11/2019 14:31,870
1331,7/11/2019 14:31,860
1332,7/4/2019 5:51,250
1333,7/4/2019 5:52,320
1334,7/4/2019 5:52,960
1335,7/6/2019 11:25,930
1336,7/6/2019 11:25,930
1337,7/6/2019 11:25,930
1338,7/6/2019 11:25,940
1339,7/6/2019 11:25,940
1340,7/6/2019 11:25,940
1341,7/6/2019 11:25,950
1342,7/6/2019 11:25,950
1343,7/6/2019 11:25,950
1344,7/6/2019 11:25,950
1345,7/6/2019 11:25,950
1346,7/6/2019 11:25,940
1347,7/6/2019 11:25,940
1348,7/6/2019 11:25,940
1349,7/6/2019 11:25,940
1350,7/6/2019 11:25,930
1351,7/6/2019 11:25,930
1352,7/6/2019 11:25,930
1353,7/6/2019 11:25,920
1354,7/6/2019 11:25,910
1355,7/6/2019 11:25,910
1356,7/6/2019 11:25,900
1357,7/6/2019 11:25,900
1358,7/6/2019 11:26,890
1359,7/6/2019 11:26,880
1360,7/6/2019 11:26,870
1361,7/6/2019 11:26,870
1362,7/6/2019 11:26,860
1363,7/6/2019 11:26,860
1364,7/6/2019 11:26,850
1365,7/6/2019 11:26,840
1366,7/6/2019 11:26,840
1367,7/6/2019 11:26,830
1368,7/6/2019 11:26,830
1369,7/6/2019 11:26,830
1370,7/6/2019 11:26,830
1371,7/6/2019 11:26,830
1372,7/6/2019 11:26,840
1373,7/6/2019 11:26,840
1374,7/6/2019 11:26,840
1375,7/6/2019 11:26,840
1376,7/6/2019 11:26,850
1377,7/6/2019 11:26,850
1378,7/6/2019 11:26,850
1379,7/6/2019 11:26,850
1380,7/6/2019 11:26,850
1381,7/6/2019 11:26,850
1382,7/6/2019 11:26,850
1383,7/6/2019 11:26,850
1384,7/6/2019 11:26,850
1385,7/6/2019 11:26,850
1386,7/6/2019 11:26,850
1387,7/6/2019 11:26,860
1388,7/6/2019 11:26,860
1389,7/6/2019 11:26,870
1390,7/6/2019 11:26,870
1391,7/6/2019 11:26,880
1392,7/6/2019 11:26,880
1393,7/6/2019 11:26,890
1394,7/6/2019 11:26,900
1395,7/6/2019 11:26,900
1396,7/6/2019 11:26,910
1397,7/6/2019 11:26,920
1398,7/6/2019 11:26,930
1399,7/6/2019 11:26,940
1400,7/6/2019 11:26,950
1401,7/6/2019 11:26,950
1402,7/6/2019 11:26,960
1403,7/6/2019 11:26,970
1404,7/6/2019 11:26,970
1405,7/6/2019 11:26,970
1406,7/6/2019 11:26,980
1407,7/6/2019 11:26,980
1408,7/6/2019 11:26,970
1409,7/6/2019 11:26,970
1410,7/6/2019 11:26,970
1411,7/6/2019 11:26,970
1412,7/6/2019 11:26,960
1413,7/6/2019 11:26,960
1414,7/6/2019 11:26,960
1415,7/6/2019 11:26,960
1416,7/6/2019 11:28,350
1417,7/6/2019 11:28,350
1418,7/6/2019 11:28,360
1419,7/6/2019 11:28,370
1420,7/6/2019 11:28,380
1421,7/6/2019 11:29,390
1422,7/6/2019 11:29,390
1423,7/6/2019 11:29,400
1424,7/6/2019 11:29,410
1425,7/6/2019 11:29,420
1426,7/6/2019 11:29,430
1427,7/6/2019 11:29,440
1428,7/6/2019 11:29,460
1429,7/6/2019 11:29,470
1430,7/6/2019 11:29,490
1431,7/6/2019 11:29,500
1432,7/6/2019 11:29,510
1433,7/6/2019 11:29,530
1434,7/6/2019 11:29,540
1435,7/6/2019 11:29,550
1436,7/6/2019 11:29,560
1437,7/6/2019 11:29,560
1438,7/6/2019 11:29,560
1439,7/6/2019 11:29,560
1440,7/6/2019 11:29,560
1441,7/6/2019 11:29,560
1442,7/6/2019 11:29,560
1443,7/6/2019 11:29,550
1444,7/6/2019 11:29,550
1445,7/6/2019 11:29,550
1446,7/6/2019 11:29,540
1447,7/6/2019 11:29,540
1448,7/6/2019 11:29,540
1449,7/6/2019 11:29,530
1450,7/6/2019 11:29,530
1451,7/6/2019 11:29,530
1452,7/6/2019 11:29,530
1453,7/6/2019 11:29,530
1454,7/6/2019 11:29,530
1455,7/6/2019 11:29,540
1456,7/6/2019 11:29,540
1457,7/6/2019 11:29,540
1458,7/6/2019 11:29,550
1459,7/6/2019 11:29,550
1460,7/6/2019 11:29,560
1461,7/6/2019 11:29,570
1462,7/6/2019 11:29,580
1463,7/6/2019 11:29,580
1464,7/6/2019 11:29,590
1465,7/6/2019 11:29,600
1466,7/6/2019 11:29,610
1467,7/6/2019 11:29,620
1468,7/6/2019 11:29,630
1469,7/6/2019 11:29,640
1470,7/6/2019 11:29,650
1471,7/6/2019 11:29,660
1472,7/6/2019 11:29,670
1473,7/6/2019 11:29,670
1474,7/6/2019 11:29,680
1475,7/6/2019 11:29,690
1476,7/6/2019 11:29,700
1477,7/6/2019 11:29,700
1478,7/6/2019 11:29,700
1479,7/6/2019 11:29,710
1480,7/6/2019 11:29,720
1481,7/6/2019 11:30,720
1482,7/6/2019 11:30,730
1483,7/6/2019 11:30,740
1484,7/6/2019 11:30,750
1485,7/6/2019 11:30,760
1486,7/6/2019 11:30,770
1487,7/6/2019 11:30,780
1488,7/6/2019 11:30,780
1489,7/6/2019 11:30,790
1490,7/6/2019 11:30,800
1491,7/6/2019 11:30,810
1492,7/6/2019 11:30,820
1493,7/6/2019 11:30,830
1494,7/6/2019 11:30,830
1495,7/6/2019 11:30,840
1496,7/6/2019 11:30,850
1497,7/6/2019 11:30,860
1498,7/6/2019 11:30,870
1499,7/6/2019 11:30,880
1500,7/6/2019 11:30,880
1501,7/6/2019 11:30,880
1502,7/6/2019 11:30,890
1503,7/6/2019 11:30,890
1504,7/6/2019 11:30,890
1505,7/6/2019 11:30,890
1506,7/6/2019 11:30,880
1507,7/6/2019 11:30,880
1508,7/6/2019 11:30,870
1509,7/6/2019 11:30,870
1510,7/6/2019 11:30,860
1511,7/6/2019 11:30,850
1512,7/6/2019 11:30,850
1513,7/6/2019 11:30,840
1514,7/6/2019 11:30,840
1515,7/6/2019 11:30,830
1516,7/6/2019 11:30,820
1517,7/6/2019 11:30,810
1518,7/6/2019 11:30,800
1519,7/6/2019 11:30,790
1520,7/6/2019 11:30,780
1521,7/6/2019 11:30,780
1522,7/6/2019 11:30,790
1523,7/6/2019 11:30,790
1524,7/6/2019 11:30,800
1525,7/6/2019 11:30,810
1526,7/6/2019 11:30,820
1527,7/6/2019 11:30,840
1528,7/6/2019 11:30,850
1529,7/6/2019 11:30,870
1530,7/6/2019 11:30,890
1531,7/6/2019 11:30,890
1532,7/6/2019 11:30,900
1533,7/6/2019 11:30,910
1534,7/6/2019 11:30,920
1535,7/6/2019 11:41,110
1536,7/6/2019 11:41,120
1537,7/6/2019 11:41,120
1538,7/6/2019 11:41,120
1539,7/6/2019 11:41,120
1540,7/6/2019 11:52,NA
1541,7/6/2019 11:52,820
1542,7/6/2019 11:52,820
1543,7/6/2019 11:52,820
1544,7/6/2019 11:52,810
1545,7/6/2019 11:52,810
1546,7/6/2019 11:52,810
1547,7/6/2019 11:52,800
1548,7/6/2019 11:52,800
1549,7/6/2019 11:52,800
1550,7/6/2019 11:52,800
1551,7/6/2019 11:52,800
1552,7/6/2019 11:52,810
1553,7/6/2019 11:52,810
1554,7/6/2019 11:52,820
1555,7/6/2019 11:52,820
1556,7/6/2019 11:53,830
1557,7/6/2019 11:53,830
1558,7/6/2019 11:53,830
1559,7/6/2019 11:53,830
1560,7/6/2019 11:53,840
1561,7/6/2019 11:53,840
1562,7/6/2019 11:53,840
1563,7/6/2019 11:53,840
1564,7/6/2019 11:53,840
1565,7/6/2019 11:53,840
1566,7/6/2019 11:53,840
1567,7/6/2019 11:53,840
1568,7/6/2019 11:53,840
1569,7/6/2019 11:53,840
1570,7/6/2019 11:53,840
1571,7/6/2019 11:53,840
1572,7/6/2019 11:53,840
1573,7/6/2019 11:53,840
1574,7/6/2019 11:53,850
1575,7/6/2019 11:53,850
1576,7/6/2019 11:53,860
1577,7/6/2019 11:53,870
1578,7/6/2019 11:53,890
1579,7/6/2019 11:53,900
1580,7/6/2019 11:53,920
1581,7/6/2019 11:53,940
1582,7/6/2019 11:53,950
1583,7/6/2019 11:53,970
1584,7/6/2019 11:53,990
1585,7/6/2019 11:53,1010
1586,7/6/2019 11:53,1020
1587,7/6/2019 11:53,1040
1588,7/6/2019 11:53,1050
1589,7/6/2019 11:53,1060
1590,7/6/2019 11:53,1070
1591,7/6/2019 11:53,1080
1592,7/6/2019 11:53,1090
1593,7/6/2019 11:53,1100
1594,7/6/2019 11:53,1110
1595,7/6/2019 11:53,1110
1596,7/6/2019 11:53,1120
1597,7/6/2019 11:53,1130
1598,7/6/2019 11:53,1140
1599,7/6/2019 11:53,1150
1600,7/6/2019 11:53,1160
1601,7/6/2019 11:53,1170
1602,7/6/2019 11:53,1190
1603,7/6/2019 11:53,1210
1604,7/6/2019 11:53,1230
1605,7/6/2019 11:53,1240
1606,7/6/2019 11:53,1260
1607,7/6/2019 11:53,1280
1608,7/6/2019 11:53,1300
1609,7/6/2019 11:53,1330
1610,7/6/2019 11:53,1340
1611,7/6/2019 11:53,1370
1612,7/6/2019 11:53,1390
1613,7/6/2019 11:53,1410
1614,7/6/2019 11:53,1420
1615,7/6/2019 11:53,1430
1616,7/6/2019 11:54,1440
1617,7/6/2019 11:54,1450
1618,7/6/2019 11:54,1450
1619,7/6/2019 11:54,1460
1620,7/6/2019 11:54,1460
1621,7/6/2019 11:54,1450
1622,7/6/2019 11:54,1450
1623,7/6/2019 11:54,1450
1624,7/6/2019 11:54,1450
1625,7/6/2019 11:54,1450
1626,7/6/2019 11:54,1460
1627,7/6/2019 11:54,1470
1628,7/6/2019 11:54,1480
1629,7/6/2019 11:54,1480
1630,7/6/2019 11:54,1480
1631,7/6/2019 12:04,4330
1632,7/6/2019 12:04,4330
1633,7/6/2019 12:04,4340
1634,7/6/2019 12:04,4340
1635,7/6/2019 12:04,4340
1636,7/6/2019 12:04,4340
1637,7/6/2019 12:04,4340
1638,7/6/2019 12:04,4330
1639,7/6/2019 12:04,4330
1640,7/6/2019 12:04,4320
1641,7/6/2019 12:04,4310
1642,7/6/2019 12:04,4310
1643,7/6/2019 12:04,4300
1644,7/6/2019 12:04,4290
1645,7/6/2019 12:04,4280
1646,7/6/2019 12:38,10
1647,7/6/2019 12:38,10
1648,7/6/2019 12:38,10
1649,7/6/2019 12:38,10
1650,7/6/2019 12:38,10
1651,7/6/2019 12:38,10
1652,7/6/2019 12:38,0
1653,7/6/2019 12:38,0
1654,7/6/2019 12:38,-10
1655,7/6/2019 12:38,-10
1656,7/6/2019 12:38,-20
1657,7/6/2019 12:38,-20
1658,7/6/2019 12:38,-30
1659,7/6/2019 12:38,-40
1660,7/6/2019 12:38,-40
1661,7/6/2019 12:38,-60
1662,7/6/2019 12:38,-70
1663,7/6/2019 12:39,-90
1664,7/6/2019 12:39,-100
1665,7/6/2019 12:39,-110
1666,7/6/2019 12:39,-120
1667,7/6/2019 12:39,-140
1668,7/6/2019 12:39,-150
1669,7/6/2019 12:39,-160
1670,7/6/2019 12:39,-160
1671,7/6/2019 12:39,-170
1672,7/6/2019 12:39,-160
1673,7/6/2019 12:39,-160
1674,7/6/2019 12:39,-160
1675,7/6/2019 12:39,-160
1676,7/6/2019 12:39,-160
1677,7/6/2019 12:39,-160
1678,7/6/2019 12:39,-150
1679,7/6/2019 12:39,-150
1680,7/6/2019 12:39,-140
1681,7/6/2019 12:39,-140
1682,7/6/2019 12:39,-130
1683,7/6/2019 12:39,-130
1684,7/6/2019 12:39,-120
1685,7/6/2019 12:39,-110
1686,7/6/2019 12:39,-100
1687,7/6/2019 12:39,-90
1688,7/6/2019 12:39,-80
1689,7/6/2019 12:39,-70
1690,7/6/2019 12:39,-70
1691,7/6/2019 12:39,-60
1692,7/6/2019 12:39,-60
1693,7/6/2019 12:39,-60
1694,7/6/2019 12:39,-60
1695,7/6/2019 12:39,-60
1696,7/6/2019 12:39,-50
1697,7/6/2019 12:39,-50
1698,7/6/2019 12:39,-50
1699,7/6/2019 12:39,-50
1700,7/6/2019 12:39,-50
1701,7/6/2019 12:39,-50
1702,7/6/2019 12:39,-50
1703,7/6/2019 12:39,-60
1704,7/6/2019 12:39,-60
1705,7/6/2019 12:39,-70
1706,7/6/2019 12:39,-80
1707,7/6/2019 12:39,-90
1708,7/6/2019 12:39,-100
1709,7/6/2019 12:39,-110
1710,7/6/2019 12:39,-120
1711,7/6/2019 12:45,280
1712,7/6/2019 12:45,280
1713,7/6/2019 12:45,280
1714,7/6/2019 12:45,280
1715,7/6/2019 12:45,280
1716,7/6/2019 12:45,280
1717,7/6/2019 12:45,280
1718,7/6/2019 12:45,280
1719,7/6/2019 12:45,290
1720,7/6/2019 12:45,290
1721,7/6/2019 12:46,290
1722,7/6/2019 12:46,300
1723,7/6/2019 12:46,300
1724,7/6/2019 12:46,310
1725,7/6/2019 12:46,310
1726,7/6/2019 12:46,320
1727,7/6/2019 12:46,330
1728,7/6/2019 12:46,330
