"","X.1","X","PosixCT","HR_12CH4","HP_12CH4","Delta_iCH4_Raw","HR_Delta_iCH4_Raw","HR_Delta_iCH4_30s","HP_Delta_iCH4_Raw","HP_Delta_iCH4_30s","Sample","Day"
"1763",78122,78122,2019-07-17 19:15:05,2.0770721769,2.1470923905,-46.466060677,-44.965996702,-47.722874415,-46.466060677,-46.639835125,"ecu4","July17"
"1764",78123,78123,2019-07-17 19:15:06,2.0770721769,2.1470923905,-46.466060677,-44.965996702,-47.722874415,-46.466060677,-46.639835125,"ecu4","July17"
"1765",78124,78124,2019-07-17 19:15:07,2.0816846303,2.135882894,-46.531764818,-50.960410341,-47.140657583,-46.531764818,-46.380564254,"ecu4","July17"
"1766",78125,78125,2019-07-17 19:15:08,2.0816846303,2.135882894,-46.531764818,-50.960410341,-47.140657583,-46.531764818,-46.380564254,"ecu4","July17"
"1767",78126,78126,2019-07-17 19:15:09,2.0816846303,2.135882894,-46.531764818,-50.960410341,-47.140657583,-46.531764818,-46.380564254,"ecu4","July17"
"1768",78127,78127,2019-07-17 19:15:10,2.0816846303,2.135882894,-46.531764818,-50.960410341,-47.140657583,-46.531764818,-46.380564254,"ecu4","July17"
"1769",78128,78128,2019-07-17 19:15:11,2.0586414618,2.1208867176,-46.870827645,-46.652295765,-47.339406873,-46.870827645,-46.218053512,"ecu4","July17"
"1770",78129,78129,2019-07-17 19:15:12,2.0586414618,2.1208867176,-46.870827645,-46.652295765,-47.339406873,-46.870827645,-46.218053512,"ecu4","July17"
"1771",78130,78130,2019-07-17 19:15:13,2.0586414618,2.1208867176,-46.870827645,-46.652295765,-47.339406873,-46.870827645,-46.218053512,"ecu4","July17"
"1772",78131,78131,2019-07-17 19:15:13,2.0586414618,2.1208867176,-46.870827645,-46.652295765,-47.339406873,-46.870827645,-46.218053512,"ecu4","July17"
"1773",78132,78132,2019-07-17 19:15:14,2.0349382555,2.103696427,-50.498632825,-46.389444937,-47.766360728,-50.498632825,-46.561727751,"ecu4","July17"
"1774",78133,78133,2019-07-17 19:15:16,2.0349382555,2.103696427,-50.498632825,-46.389444937,-47.766360728,-50.498632825,-46.561727751,"ecu4","July17"
"1775",78134,78134,2019-07-17 19:15:16,2.0349382555,2.103696427,-50.498632825,-46.389444937,-47.766360728,-50.498632825,-46.561727751,"ecu4","July17"
"1776",78135,78135,2019-07-17 19:15:17,2.0349382555,2.103696427,-50.498632825,-46.389444937,-47.766360728,-50.498632825,-46.561727751,"ecu4","July17"
"1777",78136,78136,2019-07-17 19:15:18,2.025020132,2.0869367956,-51.082473607,-48.840745605,-48.200702179,-51.082473607,-47.219304829,"ecu4","July17"
"1778",78137,78137,2019-07-17 19:15:19,2.025020132,2.0869367956,-51.082473607,-48.840745605,-48.200702179,-51.082473607,-47.219304829,"ecu4","July17"
"1779",78138,78138,2019-07-17 19:15:20,2.025020132,2.0869367956,-51.082473607,-48.840745605,-48.200702179,-51.082473607,-47.219304829,"ecu4","July17"
"1780",78139,78139,2019-07-17 19:15:20,2.025020132,2.0869367956,-51.082473607,-48.840745605,-48.200702179,-51.082473607,-47.219304829,"ecu4","July17"
"1781",78140,78140,2019-07-17 19:15:21,2.0133768517,2.0690420517,-49.506646265,-49.448689851,-49.185149855,-49.506646265,-48.262369874,"ecu4","July17"
"1782",78141,78141,2019-07-17 19:15:23,2.0133768517,2.0690420517,-49.506646265,-49.448689851,-49.185149855,-49.506646265,-48.262369874,"ecu4","July17"
"1783",78142,78142,2019-07-17 19:15:23,2.0133768517,2.0690420517,-49.506646265,-49.448689851,-49.185149855,-49.506646265,-48.262369874,"ecu4","July17"
"1784",78143,78143,2019-07-17 19:15:24,2.0133768517,2.0690420517,-49.506646265,-49.448689851,-49.185149855,-49.506646265,-48.262369874,"ecu4","July17"
"1785",78144,78144,2019-07-17 19:15:25,1.9954397114,2.053011914,-52.629495862,-51.152344784,-48.455104438,-52.629495862,-48.408779444,"ecu4","July17"
"1786",78145,78145,2019-07-17 19:15:26,1.9954397114,2.053011914,-52.629495862,-51.152344784,-48.455104438,-52.629495862,-48.408779444,"ecu4","July17"
"1787",78146,78146,2019-07-17 19:15:27,1.9954397114,2.053011914,-52.629495862,-51.152344784,-48.455104438,-52.629495862,-48.408779444,"ecu4","July17"
"1788",78147,78147,2019-07-17 19:15:27,1.9954397114,2.053011914,-52.629495862,-51.152344784,-48.455104438,-52.629495862,-48.408779444,"ecu4","July17"
"1789",78148,78148,2019-07-17 19:15:28,1.9904220864,2.0390817613,-50.980563176,-52.886747832,-49.071808927,-50.980563176,-49.132160734,"ecu4","July17"
"1790",78149,78149,2019-07-17 19:15:30,1.9904220864,2.0390817613,-50.980563176,-52.886747832,-49.071808927,-50.980563176,-49.132160734,"ecu4","July17"
"1791",78150,78150,2019-07-17 19:15:30,1.9904220864,2.0390817613,-50.980563176,-52.886747832,-49.071808927,-50.980563176,-49.132160734,"ecu4","July17"
"1792",78151,78151,2019-07-17 19:15:31,1.9904220864,2.0390817613,-50.980563176,-52.886747832,-49.071808927,-50.980563176,-49.132160734,"ecu4","July17"
"1793",78152,78152,2019-07-17 19:15:32,1.9648401961,2.0260055826,-51.926250792,-47.232161475,-48.725426366,-51.926250792,-49.610301741,"ecu4","July17"
"1794",78153,78153,2019-07-17 19:15:33,1.9648401961,2.0260055826,-51.926250792,-47.232161475,-48.725426366,-51.926250792,-49.610301741,"ecu4","July17"
"1795",78154,78154,2019-07-17 19:15:34,1.9648401961,2.0260055826,-51.926250792,-47.232161475,-48.725426366,-51.926250792,-49.610301741,"ecu4","July17"
"1796",78155,78155,2019-07-17 19:15:34,1.9648401961,2.0260055826,-51.926250792,-47.232161475,-48.725426366,-51.926250792,-49.610301741,"ecu4","July17"
"1797",78156,78156,2019-07-17 19:15:35,1.9803942911,2.0170986377,-46.853764767,-52.349186346,-49.545780771,-46.853764767,-49.653379973,"ecu4","July17"
"1798",78157,78157,2019-07-17 19:15:37,1.9803942911,2.0170986377,-46.853764767,-52.349186346,-49.545780771,-46.853764767,-49.653379973,"ecu4","July17"
"1799",78158,78158,2019-07-17 19:15:37,1.9803942911,2.0170986377,-46.853764767,-52.349186346,-49.545780771,-46.853764767,-49.653379973,"ecu4","July17"
"1800",78159,78159,2019-07-17 19:15:38,1.9803942911,2.0170986377,-46.853764767,-52.349186346,-49.545780771,-46.853764767,-49.653379973,"ecu4","July17"
"1801",78160,78160,2019-07-17 19:15:39,1.9540020616,2.0085775209,-44.538155523,-42.47463864,-48.602917248,-44.538155523,-49.431867829,"ecu4","July17"
"1802",78161,78161,2019-07-17 19:15:40,1.9540020616,2.0085775209,-44.538155523,-42.47463864,-48.602917248,-44.538155523,-49.431867829,"ecu4","July17"
"1803",78162,78162,2019-07-17 19:15:41,1.9540020616,2.0085775209,-44.538155523,-42.47463864,-48.602917248,-44.538155523,-49.431867829,"ecu4","July17"
"1804",78163,78163,2019-07-17 19:15:41,1.9540020616,2.0085775209,-44.538155523,-42.47463864,-48.602917248,-44.538155523,-49.431867829,"ecu4","July17"
"1805",78164,78164,2019-07-17 19:15:42,1.9434003743,2.0025544897,-52.192508261,-47.087031367,-48.651221204,-52.192508261,-50.023165675,"ecu4","July17"
"1806",78165,78165,2019-07-17 19:15:44,1.9434003743,2.0025544897,-52.192508261,-47.087031367,-48.651221204,-52.192508261,-50.023165675,"ecu4","July17"
"1807",78166,78166,2019-07-17 19:15:44,1.9434003743,2.0025544897,-52.192508261,-47.087031367,-48.651221204,-52.192508261,-50.023165675,"ecu4","July17"
"1808",78167,78167,2019-07-17 19:15:45,1.9434003743,2.0025544897,-52.192508261,-47.087031367,-48.651221204,-52.192508261,-50.023165675,"ecu4","July17"
"1809",78168,78168,2019-07-17 19:15:46,1.9511883863,1.9969414692,-45.826280046,-47.28059281,-48.750237634,-45.826280046,-49.504015367,"ecu4","July17"
"1810",78169,78169,2019-07-17 19:15:47,1.9511883863,1.9969414692,-45.826280046,-47.28059281,-48.750237634,-45.826280046,-49.504015367,"ecu4","July17"
"1811",78170,78170,2019-07-17 19:15:48,1.9511883863,1.9969414692,-45.826280046,-47.28059281,-48.750237634,-45.826280046,-49.504015367,"ecu4","July17"
"1812",78171,78171,2019-07-17 19:15:48,1.9511883863,1.9969414692,-45.826280046,-47.28059281,-48.750237634,-45.826280046,-49.504015367,"ecu4","July17"
"1813",78172,78172,2019-07-17 19:15:49,1.9504451231,1.9932643009,-50.807907765,-51.903479512,-49.090541402,-50.807907765,-49.473508051,"ecu4","July17"
"1814",78173,78173,2019-07-17 19:15:51,1.9504451231,1.9932643009,-50.807907765,-51.903479512,-49.090541402,-50.807907765,-49.473508051,"ecu4","July17"
"1815",78174,78174,2019-07-17 19:15:51,1.9504451231,1.9932643009,-50.807907765,-51.903479512,-49.090541402,-50.807907765,-49.473508051,"ecu4","July17"
"1816",78175,78175,2019-07-17 19:15:52,1.9504451231,1.9932643009,-50.807907765,-51.903479512,-49.090541402,-50.807907765,-49.473508051,"ecu4","July17"
"1817",78176,78176,2019-07-17 19:15:53,1.9393785653,1.9890821887,-44.352654659,-44.857493127,-48.580408432,-44.352654659,-48.900842317,"ecu4","July17"
"1818",78177,78177,2019-07-17 19:15:54,1.9393785653,1.9890821887,-44.352654659,-44.857493127,-48.580408432,-44.352654659,-48.900842317,"ecu4","July17"
"1819",78178,78178,2019-07-17 19:15:55,1.9393785653,1.9890821887,-44.352654659,-44.857493127,-48.580408432,-44.352654659,-48.900842317,"ecu4","July17"
"1820",78179,78179,2019-07-17 19:15:55,1.9393785653,1.9890821887,-44.352654659,-44.857493127,-48.580408432,-44.352654659,-48.900842317,"ecu4","July17"
"1821",78180,78180,2019-07-17 19:15:56,1.9235369242,1.986414568,-50.808845195,-44.920040279,-47.887930154,-50.808845195,-48.698547798,"ecu4","July17"
"1822",78181,78181,2019-07-17 19:15:58,1.9235369242,1.986414568,-50.808845195,-44.920040279,-47.887930154,-50.808845195,-48.698547798,"ecu4","July17"
"1823",78182,78182,2019-07-17 19:15:58,1.9235369242,1.986414568,-50.808845195,-44.920040279,-47.887930154,-50.808845195,-48.698547798,"ecu4","July17"
"1824",78183,78183,2019-07-17 19:15:59,1.9235369242,1.986414568,-50.808845195,-44.920040279,-47.887930154,-50.808845195,-48.698547798,"ecu4","July17"
"1825",78184,78184,2019-07-17 19:16:00,1.9385227349,1.9838760965,-49.980948023,-50.508004327,-47.62362532,-49.980948023,-48.587479448,"ecu4","July17"
"1826",78185,78185,2019-07-17 19:16:01,1.9385227349,1.9838760965,-49.980948023,-50.508004327,-47.62362532,-49.980948023,-48.587479448,"ecu4","July17"
"1827",78186,78186,2019-07-17 19:16:02,1.9385227349,1.9838760965,-49.980948023,-50.508004327,-47.62362532,-49.980948023,-48.587479448,"ecu4","July17"
"1828",78187,78187,2019-07-17 19:16:02,1.9385227349,1.9838760965,-49.980948023,-50.508004327,-47.62362532,-49.980948023,-48.587479448,"ecu4","July17"
"1829",78188,78188,2019-07-17 19:16:03,1.935459399,1.9826079683,-42.162711215,-41.533168488,-46.990403877,-42.162711215,-47.502641717,"ecu4","July17"
"1830",78189,78189,2019-07-17 19:16:05,1.935459399,1.9826079683,-42.162711215,-41.533168488,-46.990403877,-42.162711215,-47.502641717,"ecu4","July17"
"1831",78190,78190,2019-07-17 19:16:05,1.935459399,1.9826079683,-42.162711215,-41.533168488,-46.990403877,-42.162711215,-47.502641717,"ecu4","July17"
"1832",78191,78191,2019-07-17 19:16:06,1.935459399,1.9826079683,-42.162711215,-41.533168488,-46.990403877,-42.162711215,-47.502641717,"ecu4","July17"
"1833",78192,78192,2019-07-17 19:16:07,1.9321198403,1.980709318,-50.590336377,-49.80013408,-46.707175848,-50.590336377,-47.91781634,"ecu4","July17"
"1834",78193,78193,2019-07-17 19:16:08,1.9321198403,1.980709318,-50.590336377,-49.80013408,-46.707175848,-50.590336377,-47.91781634,"ecu4","July17"
"1835",78194,78194,2019-07-17 19:16:09,1.9321198403,1.980709318,-50.590336377,-49.80013408,-46.707175848,-50.590336377,-47.91781634,"ecu4","July17"
"1836",78195,78195,2019-07-17 19:16:09,1.9321198403,1.980709318,-50.590336377,-49.80013408,-46.707175848,-50.590336377,-47.91781634,"ecu4","July17"
"1837",78196,78196,2019-07-17 19:16:10,1.9337064162,1.9802194687,-50.585867116,-50.436260235,-47.591800469,-50.585867116,-48.589784295,"ecu4","July17"
"1838",78197,78197,2019-07-17 19:16:12,1.9337064162,1.9802194687,-50.585867116,-50.436260235,-47.591800469,-50.585867116,-48.589784295,"ecu4","July17"
"1839",78198,78198,2019-07-17 19:16:12,1.9337064162,1.9802194687,-50.585867116,-50.436260235,-47.591800469,-50.585867116,-48.589784295,"ecu4","July17"
"1840",78199,78199,2019-07-17 19:16:13,1.9337064162,1.9802194687,-50.585867116,-50.436260235,-47.591800469,-50.585867116,-48.589784295,"ecu4","July17"
"1841",78200,78200,2019-07-17 19:16:14,1.9510946308,1.9778845865,-50.937519269,-59.997307098,-49.02627555,-50.937519269,-48.450341074,"ecu4","July17"
"1842",78201,78201,2019-07-17 19:16:15,1.9510946308,1.9778845865,-50.937519269,-59.997307098,-49.02627555,-50.937519269,-48.450341074,"ecu4","July17"
"1843",78202,78202,2019-07-17 19:16:16,1.9510946308,1.9778845865,-50.937519269,-59.997307098,-49.02627555,-50.937519269,-48.450341074,"ecu4","July17"
"1844",78203,78203,2019-07-17 19:16:16,1.9510946308,1.9778845865,-50.937519269,-59.997307098,-49.02627555,-50.937519269,-48.450341074,"ecu4","July17"
"1845",78204,78204,2019-07-17 19:16:17,1.939720413,1.9775388365,-42.48511255,-46.572234913,-48.947569117,-42.48511255,-48.079100241,"ecu4","July17"
"1846",78205,78205,2019-07-17 19:16:19,1.939720413,1.9775388365,-42.48511255,-46.572234913,-48.947569117,-42.48511255,-48.079100241,"ecu4","July17"
"1847",78206,78206,2019-07-17 19:16:19,1.939720413,1.9775388365,-42.48511255,-46.572234913,-48.947569117,-42.48511255,-48.079100241,"ecu4","July17"
"1848",78207,78207,2019-07-17 19:16:20,1.939720413,1.9775388365,-42.48511255,-46.572234913,-48.947569117,-42.48511255,-48.079100241,"ecu4","July17"
"1849",78208,78208,2019-07-17 19:16:21,1.9364612631,1.9765505847,-54.920050034,-58.480163461,-49.678311778,-54.920050034,-48.536004937,"ecu4","July17"
"1850",78209,78209,2019-07-17 19:16:22,1.9364612631,1.9765505847,-54.920050034,-58.480163461,-49.678311778,-54.920050034,-48.536004937,"ecu4","July17"
"1851",78210,78210,2019-07-17 19:16:23,1.9364612631,1.9765505847,-54.920050034,-58.480163461,-49.678311778,-54.920050034,-48.536004937,"ecu4","July17"
"1852",78211,78211,2019-07-17 19:16:23,1.9364612631,1.9765505847,-54.920050034,-58.480163461,-49.678311778,-54.920050034,-48.536004937,"ecu4","July17"
"1853",78212,78212,2019-07-17 19:16:24,1.9512185454,1.9756138022,-43.804363356,-55.013199466,-50.806723594,-43.804363356,-48.475083682,"ecu4","July17"
"1854",78213,78213,2019-07-17 19:16:26,1.9512185454,1.9756138022,-43.804363356,-55.013199466,-50.806723594,-43.804363356,-48.475083682,"ecu4","July17"
"1855",78214,78214,2019-07-17 19:16:26,1.9512185454,1.9756138022,-43.804363356,-55.013199466,-50.806723594,-43.804363356,-48.475083682,"ecu4","July17"
"1856",78215,78215,2019-07-17 19:16:27,1.9512185454,1.9756138022,-43.804363356,-55.013199466,-50.806723594,-43.804363356,-48.475083682,"ecu4","July17"
"1857",78216,78216,2019-07-17 19:16:28,1.9244359018,1.975065268,-42.828982941,-40.683155169,-50.335958582,-42.828982941,-47.58843232,"ecu4","July17"
"1858",78217,78217,2019-07-17 19:16:29,1.9244359018,1.975065268,-42.828982941,-40.683155169,-50.335958582,-42.828982941,-47.58843232,"ecu4","July17"
