"","X.1","X","PosixCT","HR_12CH4","HP_12CH4","Delta_iCH4_Raw","HR_Delta_iCH4_Raw","HR_Delta_iCH4_30s","HP_Delta_iCH4_Raw","HP_Delta_iCH4_30s","Sample","Day"
"1928",64989,64989,2019-07-30 16:08:27,2.1218704717,2.1549069843,-41.538238459,-34.678716408,-42.893274564,-41.538238459,-44.224489793,"ecu2","july30"
"1929",64990,64990,2019-07-30 16:08:28,2.1218704717,2.1549069843,-41.538238459,-34.678716408,-42.893274564,-41.538238459,-44.224489793,"ecu2","july30"
"1930",64991,64991,2019-07-30 16:08:28,2.1218704717,2.1549069843,-41.538238459,-34.678716408,-42.893274564,-41.538238459,-44.224489793,"ecu2","july30"
"1931",64992,64992,2019-07-30 16:08:29,2.1218704717,2.1549069843,-41.538238459,-34.678716408,-42.893274564,-41.538238459,-44.224489793,"ecu2","july30"
"1932",64993,64993,2019-07-30 16:08:30,2.1187877298,2.1328586026,-49.70578446,-49.343868384,-44.538817323,-49.70578446,-45.537452,"ecu2","july30"
"1933",64994,64994,2019-07-30 16:08:31,2.1187877298,2.1328586026,-49.70578446,-49.343868384,-44.538817323,-49.70578446,-45.537452,"ecu2","july30"
"1934",64995,64995,2019-07-30 16:08:32,2.1187877298,2.1328586026,-49.70578446,-49.343868384,-44.538817323,-49.70578446,-45.537452,"ecu2","july30"
"1935",64996,64996,2019-07-30 16:08:32,2.1187877298,2.1328586026,-49.70578446,-49.343868384,-44.538817323,-49.70578446,-45.537452,"ecu2","july30"
"1936",64997,64997,2019-07-30 16:08:34,2.0758515223,2.1043369479,-50.949318736,-45.924333931,-44.494496149,-50.949318736,-46.296820579,"ecu2","july30"
"1937",64998,64998,2019-07-30 16:08:35,2.0758515223,2.1043369479,-50.949318736,-45.924333931,-44.494496149,-50.949318736,-46.296820579,"ecu2","july30"
"1938",64999,64999,2019-07-30 16:08:35,2.0758515223,2.1043369479,-50.949318736,-45.924333931,-44.494496149,-50.949318736,-46.296820579,"ecu2","july30"
"1939",65000,65000,2019-07-30 16:08:36,2.0758515223,2.1043369479,-50.949318736,-45.924333931,-44.494496149,-50.949318736,-46.296820579,"ecu2","july30"
"1940",65001,65001,2019-07-30 16:08:37,2.0473578916,2.0708436429,-51.238004375,-48.284326168,-45.070444921,-51.238004375,-46.684720945,"ecu2","july30"
"1941",65002,65002,2019-07-30 16:08:38,2.0473578916,2.0708436429,-51.238004375,-48.284326168,-45.070444921,-51.238004375,-46.684720945,"ecu2","july30"
"1942",65003,65003,2019-07-30 16:08:39,2.0473578916,2.0708436429,-51.238004375,-48.284326168,-45.070444921,-51.238004375,-46.684720945,"ecu2","july30"
"1943",65004,65004,2019-07-30 16:08:39,2.0473578916,2.0708436429,-51.238004375,-48.284326168,-45.070444921,-51.238004375,-46.684720945,"ecu2","july30"
"1944",65005,65005,2019-07-30 16:08:41,2.0138807564,2.0370578781,-47.599072835,-45.352291661,-44.719654457,-47.599072835,-46.672339775,"ecu2","july30"
"1945",65006,65006,2019-07-30 16:08:42,2.0138807564,2.0370578781,-47.599072835,-45.352291661,-44.719654457,-47.599072835,-46.672339775,"ecu2","july30"
"1946",65007,65007,2019-07-30 16:08:42,2.0138807564,2.0370578781,-47.599072835,-45.352291661,-44.719654457,-47.599072835,-46.672339775,"ecu2","july30"
"1947",65008,65008,2019-07-30 16:08:43,2.0138807564,2.0370578781,-47.599072835,-45.352291661,-44.719654457,-47.599072835,-46.672339775,"ecu2","july30"
"1948",65009,65009,2019-07-30 16:08:44,1.9829424427,2.0036933287,-45.958118773,-45.24591927,-45.739209748,-45.958118773,-47.265171493,"ecu2","july30"
"1949",65010,65010,2019-07-30 16:08:45,1.9829424427,2.0036933287,-45.958118773,-45.24591927,-45.739209748,-45.958118773,-47.265171493,"ecu2","july30"
"1950",65011,65011,2019-07-30 16:08:46,1.9829424427,2.0036933287,-45.958118773,-45.24591927,-45.739209748,-45.958118773,-47.265171493,"ecu2","july30"
"1951",65012,65012,2019-07-30 16:08:46,1.9829424427,2.0036933287,-45.958118773,-45.24591927,-45.739209748,-45.958118773,-47.265171493,"ecu2","july30"
"1952",65013,65013,2019-07-30 16:08:48,1.9412761657,1.9741097415,-50.850228902,-44.149936571,-45.375242072,-50.850228902,-47.960284662,"ecu2","july30"
"1953",65014,65014,2019-07-30 16:08:49,1.9412761657,1.9741097415,-50.850228902,-44.149936571,-45.375242072,-50.850228902,-47.960284662,"ecu2","july30"
"1954",65015,65015,2019-07-30 16:08:49,1.9412761657,1.9741097415,-50.850228902,-44.149936571,-45.375242072,-50.850228902,-47.960284662,"ecu2","july30"
"1955",65016,65016,2019-07-30 16:08:50,1.9412761657,1.9741097415,-50.850228902,-44.149936571,-45.375242072,-50.850228902,-47.960284662,"ecu2","july30"
"1956",65017,65017,2019-07-30 16:08:51,1.9299470944,1.9500542302,-52.231551947,-51.184420213,-45.394002411,-52.231551947,-48.325084263,"ecu2","july30"
"1957",65018,65018,2019-07-30 16:08:52,1.9299470944,1.9500542302,-52.231551947,-51.184420213,-45.394002411,-52.231551947,-48.325084263,"ecu2","july30"
"1958",65019,65019,2019-07-30 16:08:53,1.9299470944,1.9500542302,-52.231551947,-51.184420213,-45.394002411,-52.231551947,-48.325084263,"ecu2","july30"
"1959",65020,65020,2019-07-30 16:08:53,1.9299470944,1.9500542302,-52.231551947,-51.184420213,-45.394002411,-52.231551947,-48.325084263,"ecu2","july30"
"1960",65021,65021,2019-07-30 16:08:55,1.9010710127,1.9286138223,-48.587772959,-44.894489564,-45.450922463,-48.587772959,-48.739787938,"ecu2","july30"
"1961",65022,65022,2019-07-30 16:08:56,1.9010710127,1.9286138223,-48.587772959,-44.894489564,-45.450922463,-48.587772959,-48.739787938,"ecu2","july30"
"1962",65023,65023,2019-07-30 16:08:56,1.9010710127,1.9286138223,-48.587772959,-44.894489564,-45.450922463,-48.587772959,-48.739787938,"ecu2","july30"
"1963",65024,65024,2019-07-30 16:08:57,1.9010710127,1.9286138223,-48.587772959,-44.894489564,-45.450922463,-48.587772959,-48.739787938,"ecu2","july30"
"1964",65025,65025,2019-07-30 16:08:58,1.9008204219,1.9129257472,-52.711522349,-56.512485734,-47.876896833,-52.711522349,-49.981263926,"ecu2","july30"
"1965",65026,65026,2019-07-30 16:08:59,1.9008204219,1.9129257472,-52.711522349,-56.512485734,-47.876896833,-52.711522349,-49.981263926,"ecu2","july30"
"1966",65027,65027,2019-07-30 16:09:00,1.9008204219,1.9129257472,-52.711522349,-56.512485734,-47.876896833,-52.711522349,-49.981263926,"ecu2","july30"
"1967",65028,65028,2019-07-30 16:09:00,1.9008204219,1.9129257472,-52.711522349,-56.512485734,-47.876896833,-52.711522349,-49.981263926,"ecu2","july30"
"1968",65029,65029,2019-07-30 16:09:02,1.876634901,1.9012655647,-49.394298587,-47.798710665,-47.705212642,-49.394298587,-49.946654385,"ecu2","july30"
"1969",65030,65030,2019-07-30 16:09:03,1.876634901,1.9012655647,-49.394298587,-47.798710665,-47.705212642,-49.394298587,-49.946654385,"ecu2","july30"
"1970",65031,65031,2019-07-30 16:09:03,1.876634901,1.9012655647,-49.394298587,-47.798710665,-47.705212642,-49.394298587,-49.946654385,"ecu2","july30"
"1971",65032,65032,2019-07-30 16:09:04,1.876634901,1.9012655647,-49.394298587,-47.798710665,-47.705212642,-49.394298587,-49.946654385,"ecu2","july30"
"1972",65033,65033,2019-07-30 16:09:05,1.872822638,1.8932960907,-46.264704914,-47.477636887,-47.877801859,-46.264704914,-49.426141738,"ecu2","july30"
"1973",65034,65034,2019-07-30 16:09:06,1.872822638,1.8932960907,-46.264704914,-47.477636887,-47.877801859,-46.264704914,-49.426141738,"ecu2","july30"
"1974",65035,65035,2019-07-30 16:09:07,1.872822638,1.8932960907,-46.264704914,-47.477636887,-47.877801859,-46.264704914,-49.426141738,"ecu2","july30"
"1975",65036,65036,2019-07-30 16:09:07,1.872822638,1.8932960907,-46.264704914,-47.477636887,-47.877801859,-46.264704914,-49.426141738,"ecu2","july30"
"1976",65037,65037,2019-07-30 16:09:09,1.8680006318,1.8877504575,-51.817619318,-53.330966883,-48.438539716,-51.817619318,-49.490543398,"ecu2","july30"
"1977",66600,66600,2019-07-30 16:31:58,2.0309694198,2.1043621629,-51.184329565,-55.896676199,-53.027259884,-51.184329565,-48.628072983,"ecu3","july30"
"1978",66601,66601,2019-07-30 16:31:59,2.0456925089,2.1231083926,-41.988902085,-43.766789755,-52.450193441,-41.988902085,-48.005523556,"ecu3","july30"
"1979",66602,66602,2019-07-30 16:32:00,2.0456925089,2.1231083926,-41.988902085,-43.766789755,-52.450193441,-41.988902085,-48.005523556,"ecu3","july30"
"1980",66603,66603,2019-07-30 16:32:01,2.0456925089,2.1231083926,-41.988902085,-43.766789755,-52.450193441,-41.988902085,-48.005523556,"ecu3","july30"
"1981",66604,66604,2019-07-30 16:32:01,2.0456925089,2.1231083926,-41.988902085,-43.766789755,-52.450193441,-41.988902085,-48.005523556,"ecu3","july30"
"1982",66605,66605,2019-07-30 16:32:02,2.0727571859,2.1388374915,-42.898637881,-48.15206791,-52.339187505,-42.898637881,-47.721269583,"ecu3","july30"
"1983",66606,66606,2019-07-30 16:32:04,2.0727571859,2.1388374915,-42.898637881,-48.15206791,-52.339187505,-42.898637881,-47.721269583,"ecu3","july30"
"1984",66607,66607,2019-07-30 16:32:04,2.0727571859,2.1388374915,-42.898637881,-48.15206791,-52.339187505,-42.898637881,-47.721269583,"ecu3","july30"
"1985",66608,66608,2019-07-30 16:32:05,2.0727571859,2.1388374915,-42.898637881,-48.15206791,-52.339187505,-42.898637881,-47.721269583,"ecu3","july30"
"1986",66609,66609,2019-07-30 16:32:06,2.087558118,2.1508096964,-39.842865557,-45.054981626,-52.120091673,-39.842865557,-46.859352233,"ecu3","july30"
"1987",66610,66610,2019-07-30 16:32:07,2.087558118,2.1508096964,-39.842865557,-45.054981626,-52.120091673,-39.842865557,-46.859352233,"ecu3","july30"
"1988",66611,66611,2019-07-30 16:32:08,2.087558118,2.1508096964,-39.842865557,-45.054981626,-52.120091673,-39.842865557,-46.859352233,"ecu3","july30"
"1989",66612,66612,2019-07-30 16:32:08,2.087558118,2.1508096964,-39.842865557,-45.054981626,-52.120091673,-39.842865557,-46.859352233,"ecu3","july30"
"1990",66613,66613,2019-07-30 16:32:09,2.0847421955,2.1601278947,-42.887417603,-40.634798816,-50.34566863,-42.887417603,-46.177355682,"ecu3","july30"
"1991",66614,66614,2019-07-30 16:32:11,2.0847421955,2.1601278947,-42.887417603,-40.634798816,-50.34566863,-42.887417603,-46.177355682,"ecu3","july30"
"1992",66615,66615,2019-07-30 16:32:11,2.0847421955,2.1601278947,-42.887417603,-40.634798816,-50.34566863,-42.887417603,-46.177355682,"ecu3","july30"
"1993",66616,66616,2019-07-30 16:32:12,2.0847421955,2.1601278947,-42.887417603,-40.634798816,-50.34566863,-42.887417603,-46.177355682,"ecu3","july30"
"1994",66617,66617,2019-07-30 16:32:13,2.1229416994,2.1666738126,-42.919777245,-52.237893911,-49.747789522,-42.919777245,-44.957498498,"ecu3","july30"
"1995",66618,66618,2019-07-30 16:32:14,2.1229416994,2.1666738126,-42.919777245,-52.237893911,-49.747789522,-42.919777245,-44.957498498,"ecu3","july30"
"1996",66619,66619,2019-07-30 16:32:15,2.1229416994,2.1666738126,-42.919777245,-52.237893911,-49.747789522,-42.919777245,-44.957498498,"ecu3","july30"
"1997",66620,66620,2019-07-30 16:32:15,2.1229416994,2.1666738126,-42.919777245,-52.237893911,-49.747789522,-42.919777245,-44.957498498,"ecu3","july30"
"1998",66621,66621,2019-07-30 16:32:16,2.1018257463,2.1718364056,-37.279119242,-33.001743907,-47.23097596,-37.279119242,-43.626816591,"ecu3","july30"
"1999",66622,66622,2019-07-30 16:32:18,2.1018257463,2.1718364056,-37.279119242,-33.001743907,-47.23097596,-37.279119242,-43.626816591,"ecu3","july30"
"2000",66623,66623,2019-07-30 16:32:18,2.1018257463,2.1718364056,-37.279119242,-33.001743907,-47.23097596,-37.279119242,-43.626816591,"ecu3","july30"
"2001",66624,66624,2019-07-30 16:32:19,2.1018257463,2.1718364056,-37.279119242,-33.001743907,-47.23097596,-37.279119242,-43.626816591,"ecu3","july30"
"2002",66625,66625,2019-07-30 16:32:20,2.1095403717,2.1750674316,-50.797882564,-46.897991606,-45.732231883,-50.797882564,-43.404377115,"ecu3","july30"
"2003",66626,66626,2019-07-30 16:32:21,2.1095403717,2.1750674316,-50.797882564,-46.897991606,-45.732231883,-50.797882564,-43.404377115,"ecu3","july30"
"2004",66627,66627,2019-07-30 16:32:22,2.1095403717,2.1750674316,-50.797882564,-46.897991606,-45.732231883,-50.797882564,-43.404377115,"ecu3","july30"
"2005",66628,66628,2019-07-30 16:32:22,2.1095403717,2.1750674316,-50.797882564,-46.897991606,-45.732231883,-50.797882564,-43.404377115,"ecu3","july30"
"2006",66629,66629,2019-07-30 16:32:23,2.1372771141,2.1778487572,-48.06231774,-53.665754334,-46.58985534,-48.06231774,-44.206805498,"ecu3","july30"
"2007",66630,66630,2019-07-30 16:32:25,2.1372771141,2.1778487572,-48.06231774,-53.665754334,-46.58985534,-48.06231774,-44.206805498,"ecu3","july30"
"2008",66631,66631,2019-07-30 16:32:25,2.1372771141,2.1778487572,-48.06231774,-53.665754334,-46.58985534,-48.06231774,-44.206805498,"ecu3","july30"
"2009",66632,66632,2019-07-30 16:32:26,2.1372771141,2.1778487572,-48.06231774,-53.665754334,-46.58985534,-48.06231774,-44.206805498,"ecu3","july30"
"2010",66633,66633,2019-07-30 16:32:27,2.1243710445,2.1783650449,-47.141883348,-45.58390079,-45.443991406,-47.141883348,-43.757644807,"ecu3","july30"
"2011",66634,66634,2019-07-30 16:32:28,2.1243710445,2.1783650449,-47.141883348,-45.58390079,-45.443991406,-47.141883348,-43.757644807,"ecu3","july30"
"2012",66635,66635,2019-07-30 16:32:29,2.1243710445,2.1783650449,-47.141883348,-45.58390079,-45.443991406,-47.141883348,-43.757644807,"ecu3","july30"
"2013",66636,66636,2019-07-30 16:32:29,2.1243710445,2.1783650449,-47.141883348,-45.58390079,-45.443991406,-47.141883348,-43.757644807,"ecu3","july30"
"2014",66637,66637,2019-07-30 16:32:30,2.1271055335,2.1795868882,-46.757143631,-44.881748119,-45.567875669,-46.757143631,-44.287449423,"ecu3","july30"
"2015",66638,66638,2019-07-30 16:32:32,2.1271055335,2.1795868882,-46.757143631,-44.881748119,-45.567875669,-46.757143631,-44.287449423,"ecu3","july30"
"2016",66639,66639,2019-07-30 16:32:32,2.1271055335,2.1795868882,-46.757143631,-44.881748119,-45.567875669,-46.757143631,-44.287449423,"ecu3","july30"
"2017",66640,66640,2019-07-30 16:32:33,2.1271055335,2.1795868882,-46.757143631,-44.881748119,-45.567875669,-46.757143631,-44.287449423,"ecu3","july30"
"2018",66641,66641,2019-07-30 16:32:34,2.1496416993,2.1797337941,-52.040810007,-56.550011769,-46.500980542,-52.040810007,-45.303246326,"ecu3","july30"
"2019",66642,66642,2019-07-30 16:32:35,2.1496416993,2.1797337941,-52.040810007,-56.550011769,-46.500980542,-52.040810007,-45.303246326,"ecu3","july30"
"2020",66643,66643,2019-07-30 16:32:36,2.1496416993,2.1797337941,-52.040810007,-56.550011769,-46.500980542,-52.040810007,-45.303246326,"ecu3","july30"
"2021",66644,66644,2019-07-30 16:32:36,2.1496416993,2.1797337941,-52.040810007,-56.550011769,-46.500980542,-52.040810007,-45.303246326,"ecu3","july30"
"2022",66645,66645,2019-07-30 16:32:37,2.1421459307,2.1793764069,-50.119123384,-52.07193229,-47.280641727,-50.119123384,-46.445052752,"ecu3","july30"
"2023",66646,66646,2019-07-30 16:32:39,2.1421459307,2.1793764069,-50.119123384,-52.07193229,-47.280641727,-50.119123384,-46.445052752,"ecu3","july30"
"2024",66647,66647,2019-07-30 16:32:39,2.1421459307,2.1793764069,-50.119123384,-52.07193229,-47.280641727,-50.119123384,-46.445052752,"ecu3","july30"
"2025",66648,66648,2019-07-30 16:32:40,2.1421459307,2.1793764069,-50.119123384,-52.07193229,-47.280641727,-50.119123384,-46.445052752,"ecu3","july30"
"2026",66649,66649,2019-07-30 16:32:41,2.1440285528,2.1792457771,-44.066510667,-46.401323933,-47.92136674,-44.066510667,-46.576063092,"ecu3","july30"
"2027",66650,66650,2019-07-30 16:32:42,2.1440285528,2.1792457771,-44.066510667,-46.401323933,-47.92136674,-44.066510667,-46.576063092,"ecu3","july30"
"2028",66651,66651,2019-07-30 16:32:43,2.1440285528,2.1792457771,-44.066510667,-46.401323933,-47.92136674,-44.066510667,-46.576063092,"ecu3","july30"
"2029",66652,66652,2019-07-30 16:32:43,2.1440285528,2.1792457771,-44.066510667,-46.401323933,-47.92136674,-44.066510667,-46.576063092,"ecu3","july30"
"2030",66653,66653,2019-07-30 16:32:44,2.1324622833,2.179621157,-44.745341315,-40.867220337,-46.657958565,-44.745341315,-46.778903544,"ecu3","july30"
"2031",66654,66654,2019-07-30 16:32:46,2.1324622833,2.179621157,-44.745341315,-40.867220337,-46.657958565,-44.745341315,-46.778903544,"ecu3","july30"
"2032",66655,66655,2019-07-30 16:32:46,2.1324622833,2.179621157,-44.745341315,-40.867220337,-46.657958565,-44.745341315,-46.778903544,"ecu3","july30"
"2033",66656,66656,2019-07-30 16:32:47,2.1324622833,2.179621157,-44.745341315,-40.867220337,-46.657958565,-44.745341315,-46.778903544,"ecu3","july30"
"2034",66657,66657,2019-07-30 16:32:48,2.1434231712,2.1796060943,-39.954830492,-40.387289247,-47.478574714,-39.954830492,-47.076204794,"ecu3","july30"
"2035",66658,66658,2019-07-30 16:32:49,2.1434231712,2.1796060943,-39.954830492,-40.387289247,-47.478574714,-39.954830492,-47.076204794,"ecu3","july30"
"2036",66659,66659,2019-07-30 16:32:50,2.1434231712,2.1796060943,-39.954830492,-40.387289247,-47.478574714,-39.954830492,-47.076204794,"ecu3","july30"
"2037",66660,66660,2019-07-30 16:32:50,2.1434231712,2.1796060943,-39.954830492,-40.387289247,-47.478574714,-39.954830492,-47.076204794,"ecu3","july30"
"2038",66661,66661,2019-07-30 16:32:51,2.1326576662,2.1792661931,-41.925429293,-38.048364472,-46.49528281,-41.925429293,-46.090376653,"ecu3","july30"
"2039",66662,66662,2019-07-30 16:32:53,2.1326576662,2.1792661931,-41.925429293,-38.048364472,-46.49528281,-41.925429293,-46.090376653,"ecu3","july30"
"2040",66663,66663,2019-07-30 16:32:53,2.1326576662,2.1792661931,-41.925429293,-38.048364472,-46.49528281,-41.925429293,-46.090376653,"ecu3","july30"
"2041",66664,66664,2019-07-30 16:32:54,2.1326576662,2.1792661931,-41.925429293,-38.048364472,-46.49528281,-41.925429293,-46.090376653,"ecu3","july30"
"2042",66665,66665,2019-07-30 16:32:55,2.1411413775,2.1785289895,-45.138137928,-43.284074621,-45.341762842,-45.138137928,-45.765467785,"ecu3","july30"
"2043",66666,66666,2019-07-30 16:32:56,2.1411413775,2.1785289895,-45.138137928,-43.284074621,-45.341762842,-45.138137928,-45.765467785,"ecu3","july30"
"2044",66667,66667,2019-07-30 16:32:57,2.1411413775,2.1785289895,-45.138137928,-43.284074621,-45.341762842,-45.138137928,-45.765467785,"ecu3","july30"
"2045",66668,66668,2019-07-30 16:32:57,2.1411413775,2.1785289895,-45.138137928,-43.284074621,-45.341762842,-45.138137928,-45.765467785,"ecu3","july30"
"2046",66669,66669,2019-07-30 16:32:58,2.1498598891,2.1785040595,-44.057809661,-45.303960857,-45.310658405,-44.057809661,-45.422792931,"ecu3","july30"
"2047",66670,66670,2019-07-30 16:33:00,2.1498598891,2.1785040595,-44.057809661,-45.303960857,-45.310658405,-44.057809661,-45.422792931,"ecu3","july30"
"2048",66671,66671,2019-07-30 16:33:00,2.1498598891,2.1785040595,-44.057809661,-45.303960857,-45.310658405,-44.057809661,-45.422792931,"ecu3","july30"
"2049",66672,66672,2019-07-30 16:33:01,2.1498598891,2.1785040595,-44.057809661,-45.303960857,-45.310658405,-44.057809661,-45.422792931,"ecu3","july30"
"2050",66673,66673,2019-07-30 16:33:02,2.144427271,2.1772913426,-39.879815283,-38.86635208,-44.642281067,-39.879815283,-44.658645337,"ecu3","july30"
"2051",66674,66674,2019-07-30 16:33:03,2.144427271,2.1772913426,-39.879815283,-38.86635208,-44.642281067,-39.879815283,-44.658645337,"ecu3","july30"
"2052",66675,66675,2019-07-30 16:33:04,2.144427271,2.1772913426,-39.879815283,-38.86635208,-44.642281067,-39.879815283,-44.658645337,"ecu3","july30"
"2053",66676,66676,2019-07-30 16:33:04,2.144427271,2.1772913426,-39.879815283,-38.86635208,-44.642281067,-39.879815283,-44.658645337,"ecu3","july30"
"2054",66677,66677,2019-07-30 16:33:05,2.1482672736,2.1767504577,-44.408538445,-44.305119557,-43.281737488,-44.408538445,-43.810615163,"ecu3","july30"
"2055",66678,66678,2019-07-30 16:33:07,2.1482672736,2.1767504577,-44.408538445,-44.305119557,-43.281737488,-44.408538445,-43.810615163,"ecu3","july30"
"2056",66679,66679,2019-07-30 16:33:07,2.1482672736,2.1767504577,-44.408538445,-44.305119557,-43.281737488,-44.408538445,-43.810615163,"ecu3","july30"
"2057",66680,66680,2019-07-30 16:33:08,2.1482672736,2.1767504577,-44.408538445,-44.305119557,-43.281737488,-44.408538445,-43.810615163,"ecu3","july30"
"2058",66681,66681,2019-07-30 16:33:09,2.1434991706,2.1765827392,-53.645343051,-50.266048866,-43.081083774,-53.645343051,-44.202417348,"ecu3","july30"
"2059",66682,66682,2019-07-30 16:33:10,2.1434991706,2.1765827392,-53.645343051,-50.266048866,-43.081083774,-53.645343051,-44.202417348,"ecu3","july30"
"2060",66683,66683,2019-07-30 16:33:11,2.1434991706,2.1765827392,-53.645343051,-50.266048866,-43.081083774,-53.645343051,-44.202417348,"ecu3","july30"
"2061",66684,66684,2019-07-30 16:33:11,2.1434991706,2.1765827392,-53.645343051,-50.266048866,-43.081083774,-53.645343051,-44.202417348,"ecu3","july30"
"2062",66685,66685,2019-07-30 16:33:13,2.1319218778,2.1765860765,-51.251265234,-43.979048738,-42.811942086,-51.251265234,-45.000723411,"ecu3","july30"
"2063",66686,66686,2019-07-30 16:33:14,2.1319218778,2.1765860765,-51.251265234,-43.979048738,-42.811942086,-51.251265234,-45.000723411,"ecu3","july30"
"2064",66687,66687,2019-07-30 16:33:14,2.1319218778,2.1765860765,-51.251265234,-43.979048738,-42.811942086,-51.251265234,-45.000723411,"ecu3","july30"
"2065",66688,66688,2019-07-30 16:33:15,2.1319218778,2.1765860765,-51.251265234,-43.979048738,-42.811942086,-51.251265234,-45.000723411,"ecu3","july30"
"2066",66689,66689,2019-07-30 16:33:16,2.1468888051,2.1765705327,-54.173600537,-51.344397767,-43.976072912,-54.173600537,-46.048307769,"ecu3","july30"
"2067",66690,66690,2019-07-30 16:33:17,2.1468888051,2.1765705327,-54.173600537,-51.344397767,-43.976072912,-54.173600537,-46.048307769,"ecu3","july30"
"2068",66691,66691,2019-07-30 16:33:18,2.1468888051,2.1765705327,-54.173600537,-51.344397767,-43.976072912,-54.173600537,-46.048307769,"ecu3","july30"
"2069",66692,66692,2019-07-30 16:33:18,2.1468888051,2.1765705327,-54.173600537,-51.344397767,-43.976072912,-54.173600537,-46.048307769,"ecu3","july30"
"2070",66693,66693,2019-07-30 16:33:20,2.1564882391,2.1762147817,-42.789565182,-44.075691485,-44.385895383,-42.789565182,-46.363278291,"ecu3","july30"
"2071",66694,66694,2019-07-30 16:33:21,2.1564882391,2.1762147817,-42.789565182,-44.075691485,-44.385895383,-42.789565182,-46.363278291,"ecu3","july30"
"2072",66695,66695,2019-07-30 16:33:21,2.1564882391,2.1762147817,-42.789565182,-44.075691485,-44.385895383,-42.789565182,-46.363278291,"ecu3","july30"
"2073",66696,66696,2019-07-30 16:33:22,2.1564882391,2.1762147817,-42.789565182,-44.075691485,-44.385895383,-42.789565182,-46.363278291,"ecu3","july30"
"2074",66697,66697,2019-07-30 16:33:23,2.1399191036,2.1758770355,-44.554914584,-39.485220933,-44.5455461,-44.554914584,-46.655443323,"ecu3","july30"
"2075",66698,66698,2019-07-30 16:33:24,2.1399191036,2.1758770355,-44.554914584,-39.485220933,-44.5455461,-44.554914584,-46.655443323,"ecu3","july30"
"2076",66699,66699,2019-07-30 16:33:25,2.1399191036,2.1758770355,-44.554914584,-39.485220933,-44.5455461,-44.554914584,-46.655443323,"ecu3","july30"
"2077",66700,66700,2019-07-30 16:33:25,2.1399191036,2.1758770355,-44.554914584,-39.485220933,-44.5455461,-44.554914584,-46.655443323,"ecu3","july30"
"2078",66701,66701,2019-07-30 16:33:27,2.1365037599,2.1754733643,-40.875039507,-34.518702944,-43.571615914,-40.875039507,-46.181765721,"ecu3","july30"
"2079",66702,66702,2019-07-30 16:33:28,2.1365037599,2.1754733643,-40.875039507,-34.518702944,-43.571615914,-40.875039507,-46.181765721,"ecu3","july30"
"2080",66703,66703,2019-07-30 16:33:28,2.1365037599,2.1754733643,-40.875039507,-34.518702944,-43.571615914,-40.875039507,-46.181765721,"ecu3","july30"
"2081",66704,66704,2019-07-30 16:33:29,2.1365037599,2.1754733643,-40.875039507,-34.518702944,-43.571615914,-40.875039507,-46.181765721,"ecu3","july30"
"2082",66705,66705,2019-07-30 16:33:30,2.1370635467,2.1757132364,-43.514988205,-37.06555956,-42.656237992,-43.514988205,-46.121452225,"ecu3","july30"
"2083",66706,66706,2019-07-30 16:33:31,2.1370635467,2.1757132364,-43.514988205,-37.06555956,-42.656237992,-43.514988205,-46.121452225,"ecu3","july30"
"2084",66707,66707,2019-07-30 16:33:32,2.1370635467,2.1757132364,-43.514988205,-37.06555956,-42.656237992,-43.514988205,-46.121452225,"ecu3","july30"
"2085",66708,66708,2019-07-30 16:33:32,2.1370635467,2.1757132364,-43.514988205,-37.06555956,-42.656237992,-43.514988205,-46.121452225,"ecu3","july30"
"2086",66709,66709,2019-07-30 16:33:34,2.1483473227,2.1753343305,-40.062771601,-37.236244588,-42.475114938,-40.062771601,-46.141780705,"ecu3","july30"
"2087",66710,66710,2019-07-30 16:33:35,2.1483473227,2.1753343305,-40.062771601,-37.236244588,-42.475114938,-40.062771601,-46.141780705,"ecu3","july30"
"2088",66711,66711,2019-07-30 16:33:35,2.1483473227,2.1753343305,-40.062771601,-37.236244588,-42.475114938,-40.062771601,-46.141780705,"ecu3","july30"
"2089",66712,66712,2019-07-30 16:33:36,2.1483473227,2.1753343305,-40.062771601,-37.236244588,-42.475114938,-40.062771601,-46.141780705,"ecu3","july30"
"2090",66713,66713,2019-07-30 16:33:37,2.1522326759,2.1751458564,-44.856062179,-44.154457802,-42.458374743,-44.856062179,-46.191505565,"ecu3","july30"
"2091",66714,66714,2019-07-30 16:33:38,2.1522326759,2.1751458564,-44.856062179,-44.154457802,-42.458374743,-44.856062179,-46.191505565,"ecu3","july30"
"2092",66715,66715,2019-07-30 16:33:39,2.1522326759,2.1751458564,-44.856062179,-44.154457802,-42.458374743,-44.856062179,-46.191505565,"ecu3","july30"
"2093",66716,66716,2019-07-30 16:33:40,2.1522326759,2.1751458564,-44.856062179,-44.154457802,-42.458374743,-44.856062179,-46.191505565,"ecu3","july30"
"2094",66717,66717,2019-07-30 16:33:41,2.1574563151,2.1754062955,-44.120679495,-44.559809606,-41.824348158,-44.120679495,-45.133209614,"ecu3","july30"
"2095",66718,66718,2019-07-30 16:33:42,2.1574563151,2.1754062955,-44.120679495,-44.559809606,-41.824348158,-44.120679495,-45.133209614,"ecu3","july30"
"2096",66719,66719,2019-07-30 16:33:43,2.1574563151,2.1754062955,-44.120679495,-44.559809606,-41.824348158,-44.120679495,-45.133209614,"ecu3","july30"
