"","X.1","X","PosixCT","X12CO2","Delta_Raw_iCO2","Sample","Day"
"2255",62048,62048,"2019-07-30 15:25:31",415.30072663,-21.142229541,"ecu1","July30"
"2256",62049,62049,"2019-07-30 15:25:32",415.30072663,-21.142229541,"ecu1","July30"
"2257",62050,62050,"2019-07-30 15:25:33",415.30072663,-21.142229541,"ecu1","July30"
"2258",62051,62051,"2019-07-30 15:25:34",414.03621846,-21.142229541,"ecu1","July30"
"2259",62052,62052,"2019-07-30 15:25:34",414.03621846,-22.421298271,"ecu1","July30"
"2260",62053,62053,"2019-07-30 15:25:35",414.03621846,-22.421298271,"ecu1","July30"
"2261",62054,62054,"2019-07-30 15:25:37",414.03621846,-22.421298271,"ecu1","July30"
"2262",62055,62055,"2019-07-30 15:25:37",412.73583559,-22.421298271,"ecu1","July30"
"2263",62056,62056,"2019-07-30 15:25:38",412.73583559,-22.177474713,"ecu1","July30"
"2264",62057,62057,"2019-07-30 15:25:39",412.73583559,-22.177474713,"ecu1","July30"
"2265",62058,62058,"2019-07-30 15:25:40",412.73583559,-22.177474713,"ecu1","July30"
"2266",62059,62059,"2019-07-30 15:25:41",412.29462185,-22.177474713,"ecu1","July30"
"2267",62060,62060,"2019-07-30 15:25:41",412.29462185,-20.78171893,"ecu1","July30"
"2268",62061,62061,"2019-07-30 15:25:42",412.29462185,-20.78171893,"ecu1","July30"
"2269",62062,62062,"2019-07-30 15:25:44",412.29462185,-20.78171893,"ecu1","July30"
"2270",62063,62063,"2019-07-30 15:25:44",412.00568172,-20.78171893,"ecu1","July30"
"2271",62064,62064,"2019-07-30 15:25:45",412.00568172,-20.211417867,"ecu1","July30"
"2272",62065,62065,"2019-07-30 15:25:46",412.00568172,-20.211417867,"ecu1","July30"
"2273",62066,62066,"2019-07-30 15:25:47",412.00568172,-20.211417867,"ecu1","July30"
"2274",62067,62067,"2019-07-30 15:25:48",411.44937123,-20.211417867,"ecu1","July30"
"2275",62068,62068,"2019-07-30 15:25:48",411.44937123,-20.854431588,"ecu1","July30"
"2276",62069,62069,"2019-07-30 15:25:49",411.44937123,-20.854431588,"ecu1","July30"
"2277",62070,62070,"2019-07-30 15:25:51",411.44937123,-20.854431588,"ecu1","July30"
"2278",62071,62071,"2019-07-30 15:25:51",411.37661621,-20.854431588,"ecu1","July30"
"2279",62072,62072,"2019-07-30 15:25:52",411.37661621,-24.706636802,"ecu1","July30"
"2280",62073,62073,"2019-07-30 15:25:53",411.37661621,-24.706636802,"ecu1","July30"
"2281",62074,62074,"2019-07-30 15:25:54",411.37661621,-24.706636802,"ecu1","July30"
"2282",62075,62075,"2019-07-30 15:25:55",411.5134284,-24.706636802,"ecu1","July30"
"2283",62076,62076,"2019-07-30 15:25:55",411.5134284,-23.051310305,"ecu1","July30"
"2284",62077,62077,"2019-07-30 15:25:56",411.5134284,-23.051310305,"ecu1","July30"
"2285",62078,62078,"2019-07-30 15:25:58",411.5134284,-23.051310305,"ecu1","July30"
"2286",62079,62079,"2019-07-30 15:25:58",411.12675053,-23.051310305,"ecu1","July30"
"2287",62080,62080,"2019-07-30 15:25:59",411.12675053,-22.736608738,"ecu1","July30"
"2288",62081,62081,"2019-07-30 15:26:00",411.12675053,-22.736608738,"ecu1","July30"
"2289",62082,62082,"2019-07-30 15:26:01",411.12675053,-22.736608738,"ecu1","July30"
"2290",62083,62083,"2019-07-30 15:26:02",411.31674551,-22.736608738,"ecu1","July30"
"2291",62084,62084,"2019-07-30 15:26:02",411.31674551,-23.554522555,"ecu1","July30"
"2292",62085,62085,"2019-07-30 15:26:03",411.31674551,-23.554522555,"ecu1","July30"
"2293",62086,62086,"2019-07-30 15:26:05",411.31674551,-23.554522555,"ecu1","July30"
"2294",62087,62087,"2019-07-30 15:26:05",410.81365314,-23.554522555,"ecu1","July30"
"2295",62088,62088,"2019-07-30 15:26:06",410.81365314,-25.951222535,"ecu1","July30"
"2296",62089,62089,"2019-07-30 15:26:07",410.81365314,-25.951222535,"ecu1","July30"
"2297",62090,62090,"2019-07-30 15:26:08",410.81365314,-25.951222535,"ecu1","July30"
"2298",62091,62091,"2019-07-30 15:26:09",410.91395984,-25.951222535,"ecu1","July30"
"2299",62092,62092,"2019-07-30 15:26:09",410.91395984,-27.355873613,"ecu1","July30"
"2300",62093,62093,"2019-07-30 15:26:10",410.91395984,-27.355873613,"ecu1","July30"
"2301",62094,62094,"2019-07-30 15:26:12",410.91395984,-27.355873613,"ecu1","July30"
"2302",62095,62095,"2019-07-30 15:26:12",410.92377975,-27.355873613,"ecu1","July30"
"2303",62096,62096,"2019-07-30 15:26:13",410.92377975,-25.033727217,"ecu1","July30"
"2304",62097,62097,"2019-07-30 15:26:14",410.92377975,-25.033727217,"ecu1","July30"
"2305",62098,62098,"2019-07-30 15:26:15",410.92377975,-25.033727217,"ecu1","July30"
"2306",62099,62099,"2019-07-30 15:26:16",410.95274978,-25.033727217,"ecu1","July30"
"2307",62100,62100,"2019-07-30 15:26:16",410.95274978,-22.406456103,"ecu1","July30"
"2308",62101,62101,"2019-07-30 15:26:17",410.95274978,-22.406456103,"ecu1","July30"
"2309",62102,62102,"2019-07-30 15:26:19",410.95274978,-22.406456103,"ecu1","July30"
"2310",62103,62103,"2019-07-30 15:26:19",411.01430346,-22.406456103,"ecu1","July30"
"2311",62104,62104,"2019-07-30 15:26:20",411.01430346,-23.656790954,"ecu1","July30"
"2312",62105,62105,"2019-07-30 15:26:21",411.01430346,-23.656790954,"ecu1","July30"
"2313",62106,62106,"2019-07-30 15:26:22",411.01430346,-23.656790954,"ecu1","July30"
"2314",62107,62107,"2019-07-30 15:26:23",410.83953072,-23.656790954,"ecu1","July30"
"2315",62108,62108,"2019-07-30 15:26:23",410.83953072,-19.835447957,"ecu1","July30"
"2316",62109,62109,"2019-07-30 15:26:24",410.83953072,-19.835447957,"ecu1","July30"
"2317",62110,62110,"2019-07-30 15:26:26",410.83953072,-19.835447957,"ecu1","July30"
"2318",62111,62111,"2019-07-30 15:26:26",411.02291689,-19.835447957,"ecu1","July30"
"2319",62112,62112,"2019-07-30 15:26:27",411.02291689,-18.566499756,"ecu1","July30"
"2320",62113,62113,"2019-07-30 15:26:28",411.02291689,-18.566499756,"ecu1","July30"
"2321",62114,62114,"2019-07-30 15:26:29",411.02291689,-18.566499756,"ecu1","July30"
"2322",62115,62115,"2019-07-30 15:26:30",410.86002442,-18.566499756,"ecu1","July30"
"2323",62116,62116,"2019-07-30 15:26:30",410.86002442,-22.807054926,"ecu1","July30"
"2324",62117,62117,"2019-07-30 15:26:31",410.86002442,-22.807054926,"ecu1","July30"
"2325",62118,62118,"2019-07-30 15:26:33",410.86002442,-22.807054926,"ecu1","July30"
"2326",62119,62119,"2019-07-30 15:26:33",411.03603543,-22.807054926,"ecu1","July30"
"2327",62120,62120,"2019-07-30 15:26:34",411.03603543,-23.982933557,"ecu1","July30"
"2328",62121,62121,"2019-07-30 15:26:35",411.03603543,-23.982933557,"ecu1","July30"
"2329",62122,62122,"2019-07-30 15:26:36",411.03603543,-23.982933557,"ecu1","July30"
"2330",62123,62123,"2019-07-30 15:26:37",411.39591841,-23.982933557,"ecu1","July30"
"2331",62124,62124,"2019-07-30 15:26:37",411.39591841,-23.848079,"ecu1","July30"
"2332",62125,62125,"2019-07-30 15:26:38",411.39591841,-23.848079,"ecu1","July30"
"2333",62126,62126,"2019-07-30 15:26:40",411.39591841,-23.848079,"ecu1","July30"
"2334",62127,62127,"2019-07-30 15:26:40",411.03296173,-23.848079,"ecu1","July30"
"2335",62128,62128,"2019-07-30 15:26:41",411.03296173,-23.680052494,"ecu1","July30"
"2336",62129,62129,"2019-07-30 15:26:42",411.03296173,-23.680052494,"ecu1","July30"
"2337",62130,62130,"2019-07-30 15:26:43",411.03296173,-23.680052494,"ecu1","July30"
"2338",62131,62131,"2019-07-30 15:26:44",411.00213764,-23.680052494,"ecu1","July30"
"2339",62132,62132,"2019-07-30 15:26:44",411.00213764,-23.998014867,"ecu1","July30"
"2340",62133,62133,"2019-07-30 15:26:45",411.00213764,-23.998014867,"ecu1","July30"
"2341",62134,62134,"2019-07-30 15:26:47",411.00213764,-23.998014867,"ecu1","July30"
"2342",62135,62135,"2019-07-30 15:26:47",410.78009931,-23.998014867,"ecu1","July30"
"2343",62136,62136,"2019-07-30 15:26:48",410.78009931,-21.504554466,"ecu1","July30"
"2344",62137,62137,"2019-07-30 15:26:49",410.78009931,-21.504554466,"ecu1","July30"
"2345",62138,62138,"2019-07-30 15:26:50",410.78009931,-21.504554466,"ecu1","July30"
"2346",62139,62139,"2019-07-30 15:26:51",411.56464465,-21.504554466,"ecu1","July30"
"2347",62140,62140,"2019-07-30 15:26:51",411.56464465,-21.416292929,"ecu1","July30"
"2348",62141,62141,"2019-07-30 15:26:52",411.56464465,-21.416292929,"ecu1","July30"
"2349",62142,62142,"2019-07-30 15:26:54",411.56464465,-21.416292929,"ecu1","July30"
"2350",62143,62143,"2019-07-30 15:26:54",411.44984126,-21.416292929,"ecu1","July30"
"2351",62144,62144,"2019-07-30 15:26:55",411.44984126,-25.077804003,"ecu1","July30"
"2352",62145,62145,"2019-07-30 15:26:56",411.44984126,-25.077804003,"ecu1","July30"
"2353",62146,62146,"2019-07-30 15:26:57",411.44984126,-25.077804003,"ecu1","July30"
"2354",62147,62147,"2019-07-30 15:26:58",411.47459366,-25.077804003,"ecu1","July30"
"2355",62148,62148,"2019-07-30 15:26:58",411.47459366,-26.161426382,"ecu1","July30"
"2356",62149,62149,"2019-07-30 15:26:59",411.47459366,-26.161426382,"ecu1","July30"
"2357",62150,62150,"2019-07-30 15:27:01",411.47459366,-26.161426382,"ecu1","July30"
"2358",62151,62151,"2019-07-30 15:27:01",411.06912791,-26.161426382,"ecu1","July30"
"2359",62152,62152,"2019-07-30 15:27:02",411.06912791,-21.4502742,"ecu1","July30"
"2360",62153,62153,"2019-07-30 15:27:03",411.06912791,-21.4502742,"ecu1","July30"
"2361",62154,62154,"2019-07-30 15:27:04",411.06912791,-21.4502742,"ecu1","July30"
"2362",62155,62155,"2019-07-30 15:27:05",411.23943829,-21.4502742,"ecu1","July30"
"2363",62156,62156,"2019-07-30 15:27:05",411.23943829,-22.845744841,"ecu1","July30"
"2364",62157,62157,"2019-07-30 15:27:06",411.23943829,-22.845744841,"ecu1","July30"
"2365",62158,62158,"2019-07-30 15:27:08",411.23943829,-22.845744841,"ecu1","July30"
"2366",62159,62159,"2019-07-30 15:27:08",411.24092169,-22.845744841,"ecu1","July30"
"2367",62160,62160,"2019-07-30 15:27:09",411.24092169,-22.785583691,"ecu1","July30"
"2368",62161,62161,"2019-07-30 15:27:10",411.24092169,-22.785583691,"ecu1","July30"
"2369",62162,62162,"2019-07-30 15:27:11",411.24092169,-22.785583691,"ecu1","July30"
"2370",62163,62163,"2019-07-30 15:27:12",411.5370893,-22.785583691,"ecu1","July30"
"2371",62164,62164,"2019-07-30 15:27:12",411.5370893,-21.986501438,"ecu1","July30"
"2372",62165,62165,"2019-07-30 15:27:13",411.5370893,-21.986501438,"ecu1","July30"
"2373",62166,62166,"2019-07-30 15:27:15",411.5370893,-21.986501438,"ecu1","July30"
"2374",62167,62167,"2019-07-30 15:27:15",411.50217548,-21.986501438,"ecu1","July30"
"2375",62168,62168,"2019-07-30 15:27:16",411.50217548,-19.772893064,"ecu1","July30"
"2376",62169,62169,"2019-07-30 15:27:17",411.50217548,-19.772893064,"ecu1","July30"
"2377",62170,62170,"2019-07-30 15:27:18",411.50217548,-19.772893064,"ecu1","July30"
"2378",62171,62171,"2019-07-30 15:27:19",411.57656517,-19.772893064,"ecu1","July30"
"2379",62172,62172,"2019-07-30 15:27:19",411.57656517,-21.107159509,"ecu1","July30"
"2380",62173,62173,"2019-07-30 15:27:21",411.57656517,-21.107159509,"ecu1","July30"
"2381",62174,62174,"2019-07-30 15:27:22",411.57656517,-21.107159509,"ecu1","July30"
"2382",62175,62175,"2019-07-30 15:27:22",411.69580111,-21.107159509,"ecu1","July30"
"2383",62176,62176,"2019-07-30 15:27:23",411.69580111,-23.699900569,"ecu1","July30"
"2384",62177,62177,"2019-07-30 15:27:24",411.69580111,-23.699900569,"ecu1","July30"
"2385",62178,62178,"2019-07-30 15:27:25",411.69580111,-23.699900569,"ecu1","July30"
"2386",62179,62179,"2019-07-30 15:27:26",411.51037766,-23.699900569,"ecu1","July30"
"2387",62180,62180,"2019-07-30 15:27:26",411.51037766,-21.103990788,"ecu1","July30"
"2388",62181,62181,"2019-07-30 15:27:28",411.51037766,-21.103990788,"ecu1","July30"
"2389",62182,62182,"2019-07-30 15:27:29",411.51037766,-21.103990788,"ecu1","July30"
"2390",62183,62183,"2019-07-30 15:27:29",411.80841106,-21.103990788,"ecu1","July30"
"2391",62184,62184,"2019-07-30 15:27:30",411.80841106,-19.421235826,"ecu1","July30"
"2392",62185,62185,"2019-07-30 15:27:31",411.80841106,-19.421235826,"ecu1","July30"
"2393",62186,62186,"2019-07-30 15:27:32",411.80841106,-19.421235826,"ecu1","July30"
"2394",62187,62187,"2019-07-30 15:27:33",411.37473622,-19.421235826,"ecu1","July30"
"2395",62188,62188,"2019-07-30 15:27:33",411.37473622,-20.195571906,"ecu1","July30"
"2396",62189,62189,"2019-07-30 15:27:35",411.37473622,-20.195571906,"ecu1","July30"
"2397",62190,62190,"2019-07-30 15:27:36",411.37473622,-20.195571906,"ecu1","July30"
"2398",62191,62191,"2019-07-30 15:27:36",411.36782537,-20.195571906,"ecu1","July30"
"2399",62192,62192,"2019-07-30 15:27:37",411.36782537,-24.00397791,"ecu1","July30"
"2400",62193,62193,"2019-07-30 15:27:38",411.36782537,-24.00397791,"ecu1","July30"
"2401",62194,62194,"2019-07-30 15:27:39",411.36782537,-24.00397791,"ecu1","July30"
"2402",62195,62195,"2019-07-30 15:27:40",411.66655924,-24.00397791,"ecu1","July30"
"2403",62196,62196,"2019-07-30 15:27:40",411.66655924,-26.153376556,"ecu1","July30"
"2404",62197,62197,"2019-07-30 15:27:42",411.66655924,-26.153376556,"ecu1","July30"
"2405",62198,62198,"2019-07-30 15:27:43",411.66655924,-26.153376556,"ecu1","July30"
"2406",62199,62199,"2019-07-30 15:27:43",411.34247888,-26.153376556,"ecu1","July30"
"2407",62200,62200,"2019-07-30 15:27:44",411.34247888,-22.401421491,"ecu1","July30"
"2408",62201,62201,"2019-07-30 15:27:45",411.34247888,-22.401421491,"ecu1","July30"
"2409",62202,62202,"2019-07-30 15:27:46",411.34247888,-22.401421491,"ecu1","July30"
"2410",62203,62203,"2019-07-30 15:27:47",411.72677306,-22.401421491,"ecu1","July30"
"2411",62204,62204,"2019-07-30 15:27:47",411.72677306,-26.217422213,"ecu1","July30"
"2412",62205,62205,"2019-07-30 15:27:49",411.72677306,-26.217422213,"ecu1","July30"
"2413",62206,62206,"2019-07-30 15:27:50",411.72677306,-26.217422213,"ecu1","July30"
"2414",62207,62207,"2019-07-30 15:27:50",411.37247196,-26.217422213,"ecu1","July30"
"2415",62208,62208,"2019-07-30 15:27:51",411.37247196,-19.048466521,"ecu1","July30"
"2416",62209,62209,"2019-07-30 15:27:52",411.37247196,-19.048466521,"ecu1","July30"
"2417",62210,62210,"2019-07-30 15:27:53",411.37247196,-19.048466521,"ecu1","July30"
"2418",62211,62211,"2019-07-30 15:27:54",411.50820256,-19.048466521,"ecu1","July30"
"2419",62212,62212,"2019-07-30 15:27:54",411.50820256,-22.120326944,"ecu1","July30"
"2420",62213,62213,"2019-07-30 15:27:56",411.50820256,-22.120326944,"ecu1","July30"
"2421",62214,62214,"2019-07-30 15:27:57",411.50820256,-22.120326944,"ecu1","July30"
"2422",62215,62215,"2019-07-30 15:27:57",411.41808662,-22.120326944,"ecu1","July30"
"2423",62216,62216,"2019-07-30 15:27:58",411.41808662,-21.022884784,"ecu1","July30"
"2424",62217,62217,"2019-07-30 15:27:59",411.41808662,-21.022884784,"ecu1","July30"
"2425",62218,62218,"2019-07-30 15:28:00",411.41808662,-21.022884784,"ecu1","July30"
"2426",62219,62219,"2019-07-30 15:28:01",411.78453653,-21.022884784,"ecu1","July30"
"2427",62220,62220,"2019-07-30 15:28:01",411.78453653,-24.717806825,"ecu1","July30"
"2428",62221,62221,"2019-07-30 15:28:03",411.78453653,-24.717806825,"ecu1","July30"
"2429",62222,62222,"2019-07-30 15:28:04",411.78453653,-24.717806825,"ecu1","July30"
"2430",62223,62223,"2019-07-30 15:28:04",411.6677596,-24.717806825,"ecu1","July30"
"2431",62224,62224,"2019-07-30 15:28:05",411.6677596,-21.1670692,"ecu1","July30"
"2432",62225,62225,"2019-07-30 15:28:06",411.6677596,-21.1670692,"ecu1","July30"
"2433",62226,62226,"2019-07-30 15:28:07",411.6677596,-21.1670692,"ecu1","July30"
"2434",62227,62227,"2019-07-30 15:28:08",411.91861803,-21.1670692,"ecu1","July30"
"2435",62228,62228,"2019-07-30 15:28:08",411.91861803,-22.788734843,"ecu1","July30"
"2436",62229,62229,"2019-07-30 15:28:10",411.91861803,-22.788734843,"ecu1","July30"
"2437",62230,62230,"2019-07-30 15:28:11",411.91861803,-22.788734843,"ecu1","July30"
"2438",62231,62231,"2019-07-30 15:28:11",411.87385293,-22.788734843,"ecu1","July30"
"2439",62232,62232,"2019-07-30 15:28:12",411.87385293,-24.03119277,"ecu1","July30"
"2440",62233,62233,"2019-07-30 15:28:13",411.87385293,-24.03119277,"ecu1","July30"
"2441",62234,62234,"2019-07-30 15:28:14",411.87385293,-24.03119277,"ecu1","July30"
"2442",62235,62235,"2019-07-30 15:28:15",411.99291265,-24.03119277,"ecu1","July30"
"2443",62236,62236,"2019-07-30 15:28:15",411.99291265,-23.823023989,"ecu1","July30"
"2444",62237,62237,"2019-07-30 15:28:17",411.99291265,-23.823023989,"ecu1","July30"
"2445",62238,62238,"2019-07-30 15:28:18",411.99291265,-23.823023989,"ecu1","July30"
"2446",62239,62239,"2019-07-30 15:28:18",411.84227986,-23.823023989,"ecu1","July30"
"2447",62240,62240,"2019-07-30 15:28:19",411.84227986,-26.617761215,"ecu1","July30"
"2448",62241,62241,"2019-07-30 15:28:20",411.84227986,-26.617761215,"ecu1","July30"
"2449",62242,62242,"2019-07-30 15:28:21",411.84227986,-26.617761215,"ecu1","July30"
"2450",62243,62243,"2019-07-30 15:28:22",411.44540227,-26.617761215,"ecu1","July30"
"2451",62244,62244,"2019-07-30 15:28:22",411.44540227,-23.684323827,"ecu1","July30"
"2452",62245,62245,"2019-07-30 15:28:24",411.44540227,-23.684323827,"ecu1","July30"
"2453",62246,62246,"2019-07-30 15:28:25",411.44540227,-23.684323827,"ecu1","July30"
"2454",62247,62247,"2019-07-30 15:28:25",411.97249748,-23.684323827,"ecu1","July30"
"2455",62248,62248,"2019-07-30 15:28:26",411.97249748,-28.22597326,"ecu1","July30"
"2456",62249,62249,"2019-07-30 15:28:27",411.97249748,-28.22597326,"ecu1","July30"
"2457",62250,62250,"2019-07-30 15:28:28",411.97249748,-28.22597326,"ecu1","July30"
"2458",62251,62251,"2019-07-30 15:28:29",411.90685435,-28.22597326,"ecu1","July30"
"2459",62252,62252,"2019-07-30 15:28:29",411.90685435,-23.555132193,"ecu1","July30"
"2460",62253,62253,"2019-07-30 15:28:31",411.90685435,-23.555132193,"ecu1","July30"
"2461",62254,62254,"2019-07-30 15:28:32",411.90685435,-23.555132193,"ecu1","July30"
"2462",62255,62255,"2019-07-30 15:28:32",411.52399951,-23.555132193,"ecu1","July30"
"2463",62256,62256,"2019-07-30 15:28:33",411.52399951,-23.12115906,"ecu1","July30"
"2464",62257,62257,"2019-07-30 15:28:34",411.52399951,-23.12115906,"ecu1","July30"
"2465",62258,62258,"2019-07-30 15:28:35",411.52399951,-23.12115906,"ecu1","July30"
"2466",62259,62259,"2019-07-30 15:28:36",411.57977012,-23.12115906,"ecu1","July30"
"2467",62260,62260,"2019-07-30 15:28:37",411.57977012,-24.724662644,"ecu1","July30"
"2468",62261,62261,"2019-07-30 15:28:38",411.57977012,-24.724662644,"ecu1","July30"
"2469",62262,62262,"2019-07-30 15:28:39",411.57977012,-24.724662644,"ecu1","July30"
"2470",62263,62263,"2019-07-30 15:28:40",411.87284215,-24.724662644,"ecu1","July30"
"2471",62264,62264,"2019-07-30 15:28:40",411.87284215,-21.440163687,"ecu1","July30"
"2472",62265,62265,"2019-07-30 15:28:41",411.87284215,-21.440163687,"ecu1","July30"
"2473",62266,62266,"2019-07-30 15:28:42",411.87284215,-21.440163687,"ecu1","July30"
"2474",62267,62267,"2019-07-30 15:28:43",411.96167208,-21.440163687,"ecu1","July30"
"2475",62268,62268,"2019-07-30 15:28:44",411.96167208,-22.113827591,"ecu1","July30"
"2476",62269,62269,"2019-07-30 15:28:45",411.96167208,-22.113827591,"ecu1","July30"
"2477",62270,62270,"2019-07-30 15:28:46",411.96167208,-22.113827591,"ecu1","July30"
"2478",62271,62271,"2019-07-30 15:28:46",412.0751175,-22.113827591,"ecu1","July30"
"2479",62272,62272,"2019-07-30 15:28:47",412.0751175,-20.58581537,"ecu1","July30"
"2480",62273,62273,"2019-07-30 15:28:48",412.0751175,-20.58581537,"ecu1","July30"
"2481",62274,62274,"2019-07-30 15:28:49",412.0751175,-20.58581537,"ecu1","July30"
