"","X.1","X","PosixCT","HR_12CH4","HP_12CH4","Delta_iCH4_Raw","HR_Delta_iCH4_Raw","HR_Delta_iCH4_30s","HP_Delta_iCH4_Raw","HP_Delta_iCH4_30s","Sample","Day"
"1459",84102,84102,2019-08-13 20:46:27,2.1213150252,2.1627385489,-45.727150011,-39.926408693,-46.355127033,-45.727150011,-46.66562387,"ecu3","aug13"
"1460",84103,84103,2019-08-13 20:46:28,2.1213150252,2.1627385489,-45.727150011,-39.926408693,-46.355127033,-45.727150011,-46.66562387,"ecu3","aug13"
"1461",84104,84104,2019-08-13 20:46:28,2.1213150252,2.1627385489,-45.727150011,-39.926408693,-46.355127033,-45.727150011,-46.66562387,"ecu3","aug13"
"1462",84105,84105,2019-08-13 20:46:29,2.1321833423,2.1621167593,-52.302075045,-50.065496433,-45.942656019,-52.302075045,-46.895020076,"ecu3","aug13"
"1463",84106,84106,2019-08-13 20:46:31,2.1321833423,2.1621167593,-52.302075045,-50.065496433,-45.942656019,-52.302075045,-46.895020076,"ecu3","aug13"
"1464",84107,84107,2019-08-13 20:46:31,2.1321833423,2.1621167593,-52.302075045,-50.065496433,-45.942656019,-52.302075045,-46.895020076,"ecu3","aug13"
"1465",84108,84108,2019-08-13 20:46:32,2.1321833423,2.1621167593,-52.302075045,-50.065496433,-45.942656019,-52.302075045,-46.895020076,"ecu3","aug13"
"1466",84109,84109,2019-08-13 20:46:33,2.1242460257,2.1620994466,-48.600275311,-43.482436607,-45.819791272,-48.600275311,-47.55140675,"ecu3","aug13"
"1467",84110,84110,2019-08-13 20:46:34,2.1242460257,2.1620994466,-48.600275311,-43.482436607,-45.819791272,-48.600275311,-47.55140675,"ecu3","aug13"
"1468",84111,84111,2019-08-13 20:46:35,2.1242460257,2.1620994466,-48.600275311,-43.482436607,-45.819791272,-48.600275311,-47.55140675,"ecu3","aug13"
"1469",84112,84112,2019-08-13 20:46:35,2.1242460257,2.1620994466,-48.600275311,-43.482436607,-45.819791272,-48.600275311,-47.55140675,"ecu3","aug13"
"1470",84113,84113,2019-08-13 20:46:36,2.1329977164,2.1621711099,-45.265703143,-44.534601198,-45.704221437,-45.265703143,-47.39362186,"ecu3","aug13"
"1471",84114,84114,2019-08-13 20:46:38,2.1329977164,2.1621711099,-45.265703143,-44.534601198,-45.704221437,-45.265703143,-47.39362186,"ecu3","aug13"
"1472",84115,84115,2019-08-13 20:46:38,2.1329977164,2.1621711099,-45.265703143,-44.534601198,-45.704221437,-45.265703143,-47.39362186,"ecu3","aug13"
"1473",84116,84116,2019-08-13 20:46:39,2.1329977164,2.1621711099,-45.265703143,-44.534601198,-45.704221437,-45.265703143,-47.39362186,"ecu3","aug13"
"1474",84117,84117,2019-08-13 20:46:40,2.12285222,2.1628513128,-48.949553438,-43.331835826,-45.011525444,-48.949553438,-47.435493265,"ecu3","aug13"
"1475",84118,84118,2019-08-13 20:46:41,2.12285222,2.1628513128,-48.949553438,-43.331835826,-45.011525444,-48.949553438,-47.435493265,"ecu3","aug13"
"1476",84119,84119,2019-08-13 20:46:42,2.12285222,2.1628513128,-48.949553438,-43.331835826,-45.011525444,-48.949553438,-47.435493265,"ecu3","aug13"
"1477",84120,84120,2019-08-13 20:46:42,2.12285222,2.1628513128,-48.949553438,-43.331835826,-45.011525444,-48.949553438,-47.435493265,"ecu3","aug13"
"1478",84121,84121,2019-08-13 20:46:43,2.1651370196,2.1623517506,-47.818990051,-59.129429901,-45.847878103,-47.818990051,-47.240102095,"ecu3","aug13"
"1479",84122,84122,2019-08-13 20:46:45,2.1651370196,2.1623517506,-47.818990051,-59.129429901,-45.847878103,-47.818990051,-47.240102095,"ecu3","aug13"
"1480",84123,84123,2019-08-13 20:46:45,2.1651370196,2.1623517506,-47.818990051,-59.129429901,-45.847878103,-47.818990051,-47.240102095,"ecu3","aug13"
"1481",84124,84124,2019-08-13 20:46:46,2.1651370196,2.1623517506,-47.818990051,-59.129429901,-45.847878103,-47.818990051,-47.240102095,"ecu3","aug13"
"1482",84125,84125,2019-08-13 20:46:47,2.1502793363,2.1617296351,-50.23894608,-57.133664713,-46.512380025,-50.23894608,-47.446866387,"ecu3","aug13"
"1483",84126,84126,2019-08-13 20:46:48,2.1502793363,2.1617296351,-50.23894608,-57.133664713,-46.512380025,-50.23894608,-47.446866387,"ecu3","aug13"
"1484",84127,84127,2019-08-13 20:46:49,2.1502793363,2.1617296351,-50.23894608,-57.133664713,-46.512380025,-50.23894608,-47.446866387,"ecu3","aug13"
"1485",84128,84128,2019-08-13 20:46:49,2.1502793363,2.1617296351,-50.23894608,-57.133664713,-46.512380025,-50.23894608,-47.446866387,"ecu3","aug13"
"1486",84129,84129,2019-08-13 20:46:51,2.1338989682,2.1628916749,-49.499473302,-48.023159068,-47.393177486,-49.499473302,-48.191079209,"ecu3","aug13"
"1487",84130,84130,2019-08-13 20:46:52,2.1338989682,2.1628916749,-49.499473302,-48.023159068,-47.393177486,-49.499473302,-48.191079209,"ecu3","aug13"
"1488",84131,84131,2019-08-13 20:46:52,2.1338989682,2.1628916749,-49.499473302,-48.023159068,-47.393177486,-49.499473302,-48.191079209,"ecu3","aug13"
"1489",84132,84132,2019-08-13 20:46:53,2.1338989682,2.1628916749,-49.499473302,-48.023159068,-47.393177486,-49.499473302,-48.191079209,"ecu3","aug13"
"1490",84133,84133,2019-08-13 20:46:54,2.1303147796,2.1614157609,-42.969390141,-42.063226389,-47.52113987,-42.969390141,-47.930172947,"ecu3","aug13"
"1491",84134,84134,2019-08-13 20:46:55,2.1303147796,2.1614157609,-42.969390141,-42.063226389,-47.52113987,-42.969390141,-47.930172947,"ecu3","aug13"
"1492",84135,84135,2019-08-13 20:46:56,2.1303147796,2.1614157609,-42.969390141,-42.063226389,-47.52113987,-42.969390141,-47.930172947,"ecu3","aug13"
"1493",84136,84136,2019-08-13 20:46:56,2.1303147796,2.1614157609,-42.969390141,-42.063226389,-47.52113987,-42.969390141,-47.930172947,"ecu3","aug13"
"1494",84137,84137,2019-08-13 20:46:58,2.1445408824,2.1622360881,-46.869702179,-49.897986627,-48.629092973,-46.869702179,-48.057123188,"ecu3","aug13"
"1495",84138,84138,2019-08-13 20:46:59,2.1445408824,2.1622360881,-46.869702179,-49.897986627,-48.629092973,-46.869702179,-48.057123188,"ecu3","aug13"
"1496",84139,84139,2019-08-13 20:46:59,2.1445408824,2.1622360881,-46.869702179,-49.897986627,-48.629092973,-46.869702179,-48.057123188,"ecu3","aug13"
"1497",84140,84140,2019-08-13 20:47:00,2.1445408824,2.1622360881,-46.869702179,-49.897986627,-48.629092973,-46.869702179,-48.057123188,"ecu3","aug13"
"1498",84141,84141,2019-08-13 20:47:01,2.143597086,2.1620712474,-46.988765314,-47.849451315,-48.382865738,-46.988765314,-47.46675544,"ecu3","aug13"
"1499",84142,84142,2019-08-13 20:47:02,2.143597086,2.1620712474,-46.988765314,-47.849451315,-48.382865738,-46.988765314,-47.46675544,"ecu3","aug13"
"1500",84143,84143,2019-08-13 20:47:03,2.143597086,2.1620712474,-46.988765314,-47.849451315,-48.382865738,-46.988765314,-47.46675544,"ecu3","aug13"
"1501",84144,84144,2019-08-13 20:47:03,2.143597086,2.1620712474,-46.988765314,-47.849451315,-48.382865738,-46.988765314,-47.46675544,"ecu3","aug13"
"1502",84145,84145,2019-08-13 20:47:05,2.1406696324,2.1630612794,-53.04269214,-53.760825929,-49.524908996,-53.04269214,-47.96035731,"ecu3","aug13"
"1503",84146,84146,2019-08-13 20:47:06,2.1406696324,2.1630612794,-53.04269214,-53.760825929,-49.524908996,-53.04269214,-47.96035731,"ecu3","aug13"
"1504",84147,84147,2019-08-13 20:47:06,2.1406696324,2.1630612794,-53.04269214,-53.760825929,-49.524908996,-53.04269214,-47.96035731,"ecu3","aug13"
"1505",84148,84148,2019-08-13 20:47:07,2.1406696324,2.1630612794,-53.04269214,-53.760825929,-49.524908996,-53.04269214,-47.96035731,"ecu3","aug13"
"1506",84149,84149,2019-08-13 20:47:08,2.1117877103,2.1626811527,-47.956119014,-36.454889119,-48.62716321,-47.956119014,-48.259292407,"ecu3","aug13"
"1507",84150,84150,2019-08-13 20:47:09,2.1117877103,2.1626811527,-47.956119014,-36.454889119,-48.62716321,-47.956119014,-48.259292407,"ecu3","aug13"
"1508",84151,84151,2019-08-13 20:47:10,2.1117877103,2.1626811527,-47.956119014,-36.454889119,-48.62716321,-47.956119014,-48.259292407,"ecu3","aug13"
"1509",84152,84152,2019-08-13 20:47:10,2.1117877103,2.1626811527,-47.956119014,-36.454889119,-48.62716321,-47.956119014,-48.259292407,"ecu3","aug13"
"1510",84153,84153,2019-08-13 20:47:12,2.12473076,2.1621041266,-52.937099578,-47.659638449,-49.108030168,-52.937099578,-48.702353089,"ecu3","aug13"
"1511",84154,84154,2019-08-13 20:47:13,2.12473076,2.1621041266,-52.937099578,-47.659638449,-49.108030168,-52.937099578,-48.702353089,"ecu3","aug13"
"1512",84155,84155,2019-08-13 20:47:13,2.12473076,2.1621041266,-52.937099578,-47.659638449,-49.108030168,-52.937099578,-48.702353089,"ecu3","aug13"
"1513",84156,84156,2019-08-13 20:47:14,2.12473076,2.1621041266,-52.937099578,-47.659638449,-49.108030168,-52.937099578,-48.702353089,"ecu3","aug13"
"1514",84157,84157,2019-08-13 20:47:15,2.1213105184,2.1624243091,-50.139539544,-42.660409072,-47.278138964,-50.139539544,-48.960191921,"ecu3","aug13"
"1515",84158,84158,2019-08-13 20:47:16,2.1213105184,2.1624243091,-50.139539544,-42.660409072,-47.278138964,-50.139539544,-48.960191921,"ecu3","aug13"
"1516",84159,84159,2019-08-13 20:47:17,2.1213105184,2.1624243091,-50.139539544,-42.660409072,-47.278138964,-50.139539544,-48.960191921,"ecu3","aug13"
"1517",84160,84160,2019-08-13 20:47:17,2.1213105184,2.1624243091,-50.139539544,-42.660409072,-47.278138964,-50.139539544,-48.960191921,"ecu3","aug13"
"1518",84161,84161,2019-08-13 20:47:19,2.127871523,2.1621682351,-55.010218218,-50.335273169,-46.522762126,-55.010218218,-49.49033327,"ecu3","aug13"
"1519",84162,84162,2019-08-13 20:47:20,2.127871523,2.1621682351,-55.010218218,-50.335273169,-46.522762126,-55.010218218,-49.49033327,"ecu3","aug13"
"1520",84163,84163,2019-08-13 20:47:20,2.127871523,2.1621682351,-55.010218218,-50.335273169,-46.522762126,-55.010218218,-49.49033327,"ecu3","aug13"
"1521",84164,84164,2019-08-13 20:47:21,2.127871523,2.1621682351,-55.010218218,-50.335273169,-46.522762126,-55.010218218,-49.49033327,"ecu3","aug13"
"1522",84165,84165,2019-08-13 20:47:22,2.1352642599,2.1621341075,-49.200616023,-49.268733612,-46.661159298,-49.200616023,-49.457126906,"ecu3","aug13"
"1523",84166,84166,2019-08-13 20:47:23,2.1352642599,2.1621341075,-49.200616023,-49.268733612,-46.661159298,-49.200616023,-49.457126906,"ecu3","aug13"
"1524",84167,84167,2019-08-13 20:47:24,2.1352642599,2.1621341075,-49.200616023,-49.268733612,-46.661159298,-49.200616023,-49.457126906,"ecu3","aug13"
"1525",84168,84168,2019-08-13 20:47:24,2.1352642599,2.1621341075,-49.200616023,-49.268733612,-46.661159298,-49.200616023,-49.457126906,"ecu3","aug13"
"1526",84169,84169,2019-08-13 20:47:26,2.1461314682,2.1626478497,-48.478667304,-51.517109445,-47.711590749,-48.478667304,-50.069268813,"ecu3","aug13"
"1527",84170,84170,2019-08-13 20:47:27,2.1461314682,2.1626478497,-48.478667304,-51.517109445,-47.711590749,-48.478667304,-50.069268813,"ecu3","aug13"
"1528",84171,84171,2019-08-13 20:47:27,2.1461314682,2.1626478497,-48.478667304,-51.517109445,-47.711590749,-48.478667304,-50.069268813,"ecu3","aug13"
"1529",84172,84172,2019-08-13 20:47:28,2.1461314682,2.1626478497,-48.478667304,-51.517109445,-47.711590749,-48.478667304,-50.069268813,"ecu3","aug13"
"1530",84173,84173,2019-08-13 20:47:29,2.1366731199,2.1630904828,-49.193978909,-48.04344851,-47.505530958,-49.193978909,-50.327521783,"ecu3","aug13"
"1531",84174,84174,2019-08-13 20:47:30,2.1366731199,2.1630904828,-49.193978909,-48.04344851,-47.505530958,-49.193978909,-50.327521783,"ecu3","aug13"
"1532",84175,84175,2019-08-13 20:47:31,2.1366731199,2.1630904828,-49.193978909,-48.04344851,-47.505530958,-49.193978909,-50.327521783,"ecu3","aug13"
"1533",84176,84176,2019-08-13 20:47:31,2.1366731199,2.1630904828,-49.193978909,-48.04344851,-47.505530958,-49.193978909,-50.327521783,"ecu3","aug13"
"1534",84177,84177,2019-08-13 20:47:33,2.1288653184,2.1608889006,-47.081414529,-41.671972834,-46.81914446,-47.081414529,-50.33781614,"ecu3","aug13"
"1535",84178,84178,2019-08-13 20:47:34,2.1288653184,2.1608889006,-47.081414529,-41.671972834,-46.81914446,-47.081414529,-50.33781614,"ecu3","aug13"
"1536",84179,84179,2019-08-13 20:47:34,2.1288653184,2.1608889006,-47.081414529,-41.671972834,-46.81914446,-47.081414529,-50.33781614,"ecu3","aug13"
"1537",84180,84180,2019-08-13 20:47:35,2.1288653184,2.1608889006,-47.081414529,-41.671972834,-46.81914446,-47.081414529,-50.33781614,"ecu3","aug13"
"1538",84181,84181,2019-08-13 20:47:36,2.1210461283,2.1550682935,-44.722003709,-41.379440674,-45.443434987,-44.722003709,-49.413295203,"ecu3","aug13"
"1539",84182,84182,2019-08-13 20:47:37,2.1210461283,2.1550682935,-44.722003709,-41.379440674,-45.443434987,-44.722003709,-49.413295203,"ecu3","aug13"
"1540",84183,84183,2019-08-13 20:47:38,2.1210461283,2.1550682935,-44.722003709,-41.379440674,-45.443434987,-44.722003709,-49.413295203,"ecu3","aug13"
"1541",84184,84184,2019-08-13 20:47:38,2.1210461283,2.1550682935,-44.722003709,-41.379440674,-45.443434987,-44.722003709,-49.413295203,"ecu3","aug13"
"1542",84185,84185,2019-08-13 20:47:40,2.1073962745,2.1430715233,-49.758717003,-44.056869073,-46.288099427,-49.758717003,-49.613583868,"ecu3","aug13"
"1543",84186,84186,2019-08-13 20:47:41,2.1073962745,2.1430715233,-49.758717003,-44.056869073,-46.288099427,-49.758717003,-49.613583868,"ecu3","aug13"
"1544",84187,84187,2019-08-13 20:47:41,2.1073962745,2.1430715233,-49.758717003,-44.056869073,-46.288099427,-49.758717003,-49.613583868,"ecu3","aug13"
"1545",84188,84188,2019-08-13 20:47:42,2.1073962745,2.1430715233,-49.758717003,-44.056869073,-46.288099427,-49.758717003,-49.613583868,"ecu3","aug13"
"1546",84189,84189,2019-08-13 20:47:43,2.0949548105,2.1225485302,-48.536501638,-47.988286498,-46.324615876,-48.536501638,-49.124628542,"ecu3","aug13"
"1547",84190,84190,2019-08-13 20:47:44,2.0949548105,2.1225485302,-48.536501638,-47.988286498,-46.324615876,-48.536501638,-49.124628542,"ecu3","aug13"
"1548",84191,84191,2019-08-13 20:47:45,2.0949548105,2.1225485302,-48.536501638,-47.988286498,-46.324615876,-48.536501638,-49.124628542,"ecu3","aug13"
"1549",84192,84192,2019-08-13 20:47:46,2.0949548105,2.1225485302,-48.536501638,-47.988286498,-46.324615876,-48.536501638,-49.124628542,"ecu3","aug13"
"1550",84193,84193,2019-08-13 20:47:47,2.0607354524,2.0951473391,-48.779026112,-45.37795919,-46.62656589,-48.779026112,-48.973460383,"ecu3","aug13"
"1551",84194,84194,2019-08-13 20:47:48,2.0607354524,2.0951473391,-48.779026112,-45.37795919,-46.62656589,-48.779026112,-48.973460383,"ecu3","aug13"
"1552",84195,84195,2019-08-13 20:47:49,2.0607354524,2.0951473391,-48.779026112,-45.37795919,-46.62656589,-48.779026112,-48.973460383,"ecu3","aug13"
"1553",84196,84196,2019-08-13 20:47:49,2.0607354524,2.0951473391,-48.779026112,-45.37795919,-46.62656589,-48.779026112,-48.973460383,"ecu3","aug13"
"1554",84197,84197,2019-08-13 20:47:50,2.0229921339,2.0640061663,-51.515972528,-44.395240991,-45.966562314,-51.515972528,-48.585210862,"ecu3","aug13"
"1555",84198,84198,2019-08-13 20:47:52,2.0229921339,2.0640061663,-51.515972528,-44.395240991,-45.966562314,-51.515972528,-48.585210862,"ecu3","aug13"
"1556",84199,84199,2019-08-13 20:47:52,2.0229921339,2.0640061663,-51.515972528,-44.395240991,-45.966562314,-51.515972528,-48.585210862,"ecu3","aug13"
"1557",84200,84200,2019-08-13 20:47:53,2.0229921339,2.0640061663,-51.515972528,-44.395240991,-45.966562314,-51.515972528,-48.585210862,"ecu3","aug13"
"1558",84201,84201,2019-08-13 20:47:54,1.9956365208,2.0329441209,-53.307033726,-48.37837159,-45.867633201,-53.307033726,-49.041479495,"ecu3","aug13"
"1559",84202,84202,2019-08-13 20:47:55,1.9956365208,2.0329441209,-53.307033726,-48.37837159,-45.867633201,-53.307033726,-49.041479495,"ecu3","aug13"
"1560",84203,84203,2019-08-13 20:47:56,1.9956365208,2.0329441209,-53.307033726,-48.37837159,-45.867633201,-53.307033726,-49.041479495,"ecu3","aug13"
"1561",84204,84204,2019-08-13 20:47:56,1.9956365208,2.0329441209,-53.307033726,-48.37837159,-45.867633201,-53.307033726,-49.041479495,"ecu3","aug13"
"1562",84205,84205,2019-08-13 20:47:57,1.9738241908,2.0043115437,-50.745943125,-49.332201707,-45.624865674,-50.745943125,-49.293399031,"ecu3","aug13"
"1563",84206,84206,2019-08-13 20:47:59,1.9738241908,2.0043115437,-50.745943125,-49.332201707,-45.624865674,-50.745943125,-49.293399031,"ecu3","aug13"
"1564",84207,84207,2019-08-13 20:47:59,1.9738241908,2.0043115437,-50.745943125,-49.332201707,-45.624865674,-50.745943125,-49.293399031,"ecu3","aug13"
"1565",86876,86876,2019-08-13 21:27:01,1.9760714459,2.0324674748,-44.502120482,-52.294171409,-50.842419472,-44.502120482,-47.591586752,"ecu4","aug13"
"1566",86877,86877,2019-08-13 21:27:02,1.9924498902,2.0565165337,-41.848937443,-45.452967568,-50.153849434,-41.848937443,-46.718477124,"ecu4","aug13"
"1567",86878,86878,2019-08-13 21:27:03,1.9924498902,2.0565165337,-41.848937443,-45.452967568,-50.153849434,-41.848937443,-46.718477124,"ecu4","aug13"
"1568",86879,86879,2019-08-13 21:27:04,1.9924498902,2.0565165337,-41.848937443,-45.452967568,-50.153849434,-41.848937443,-46.718477124,"ecu4","aug13"
"1569",86880,86880,2019-08-13 21:27:04,1.9924498902,2.0565165337,-41.848937443,-45.452967568,-50.153849434,-41.848937443,-46.718477124,"ecu4","aug13"
"1570",86881,86881,2019-08-13 21:27:05,2.0040589077,2.0781583966,-44.621868011,-44.151744147,-49.420326634,-44.621868011,-46.139180816,"ecu4","aug13"
"1571",86882,86882,2019-08-13 21:27:06,2.0040589077,2.0781583966,-44.621868011,-44.151744147,-49.420326634,-44.621868011,-46.139180816,"ecu4","aug13"
"1572",86883,86883,2019-08-13 21:27:07,2.0040589077,2.0781583966,-44.621868011,-44.151744147,-49.420326634,-44.621868011,-46.139180816,"ecu4","aug13"
"1573",86884,86884,2019-08-13 21:27:08,2.0040589077,2.0781583966,-44.621868011,-44.151744147,-49.420326634,-44.621868011,-46.139180816,"ecu4","aug13"
"1574",86885,86885,2019-08-13 21:27:09,2.016858987,2.0973446308,-51.513334812,-44.86726058,-49.20713401,-51.513334812,-46.558133982,"ecu4","aug13"
"1575",86886,86886,2019-08-13 21:27:10,2.016858987,2.0973446308,-51.513334812,-44.86726058,-49.20713401,-51.513334812,-46.558133982,"ecu4","aug13"
"1576",86887,86887,2019-08-13 21:27:11,2.016858987,2.0973446308,-51.513334812,-44.86726058,-49.20713401,-51.513334812,-46.558133982,"ecu4","aug13"
"1577",86888,86888,2019-08-13 21:27:11,2.016858987,2.0973446308,-51.513334812,-44.86726058,-49.20713401,-51.513334812,-46.558133982,"ecu4","aug13"
"1578",86889,86889,2019-08-13 21:27:12,2.0662418311,2.1130093848,-44.035630594,-52.323968857,-49.028903758,-44.035630594,-45.703322746,"ecu4","aug13"
"1579",86890,86890,2019-08-13 21:27:13,2.0662418311,2.1130093848,-44.035630594,-52.323968857,-49.028903758,-44.035630594,-45.703322746,"ecu4","aug13"
"1580",86891,86891,2019-08-13 21:27:14,2.0662418311,2.1130093848,-44.035630594,-52.323968857,-49.028903758,-44.035630594,-45.703322746,"ecu4","aug13"
"1581",86892,86892,2019-08-13 21:27:15,2.0662418311,2.1130093848,-44.035630594,-52.323968857,-49.028903758,-44.035630594,-45.703322746,"ecu4","aug13"
"1582",86893,86893,2019-08-13 21:27:16,2.0856468073,2.1249259707,-45.348410996,-54.669993429,-49.367718162,-45.348410996,-45.704867396,"ecu4","aug13"
"1583",86894,86894,2019-08-13 21:27:17,2.0856468073,2.1249259707,-45.348410996,-54.669993429,-49.367718162,-45.348410996,-45.704867396,"ecu4","aug13"
"1584",86895,86895,2019-08-13 21:27:18,2.0856468073,2.1249259707,-45.348410996,-54.669993429,-49.367718162,-45.348410996,-45.704867396,"ecu4","aug13"
"1585",86896,86896,2019-08-13 21:27:18,2.0856468073,2.1249259707,-45.348410996,-54.669993429,-49.367718162,-45.348410996,-45.704867396,"ecu4","aug13"
"1586",86897,86897,2019-08-13 21:27:19,2.0709035631,2.1340715355,-51.680402194,-49.151451505,-49.387612916,-51.680402194,-46.240878084,"ecu4","aug13"
"1587",86898,86898,2019-08-13 21:27:20,2.0709035631,2.1340715355,-51.680402194,-49.151451505,-49.387612916,-51.680402194,-46.240878084,"ecu4","aug13"
"1588",86899,86899,2019-08-13 21:27:21,2.0709035631,2.1340715355,-51.680402194,-49.151451505,-49.387612916,-51.680402194,-46.240878084,"ecu4","aug13"
"1589",86900,86900,2019-08-13 21:27:22,2.0709035631,2.1340715355,-51.680402194,-49.151451505,-49.387612916,-51.680402194,-46.240878084,"ecu4","aug13"
"1590",86901,86901,2019-08-13 21:27:23,2.0836471978,2.1419344858,-49.587790743,-48.380021376,-48.699938397,-49.587790743,-46.313665137,"ecu4","aug13"
"1591",86902,86902,2019-08-13 21:27:24,2.0836471978,2.1419344858,-49.587790743,-48.380021376,-48.699938397,-49.587790743,-46.313665137,"ecu4","aug13"
"1592",86903,86903,2019-08-13 21:27:25,2.0836471978,2.1419344858,-49.587790743,-48.380021376,-48.699938397,-49.587790743,-46.313665137,"ecu4","aug13"
"1593",86904,86904,2019-08-13 21:27:25,2.0836471978,2.1419344858,-49.587790743,-48.380021376,-48.699938397,-49.587790743,-46.313665137,"ecu4","aug13"
"1594",86905,86905,2019-08-13 21:27:26,2.1014087483,2.1479156713,-50.46580029,-52.59716292,-49.32097131,-50.46580029,-47.067143952,"ecu4","aug13"
"1595",86906,86906,2019-08-13 21:27:28,2.1014087483,2.1479156713,-50.46580029,-52.59716292,-49.32097131,-50.46580029,-47.067143952,"ecu4","aug13"
"1596",86907,86907,2019-08-13 21:27:28,2.1014087483,2.1479156713,-50.46580029,-52.59716292,-49.32097131,-50.46580029,-47.067143952,"ecu4","aug13"
"1597",86908,86908,2019-08-13 21:27:29,2.1014087483,2.1479156713,-50.46580029,-52.59716292,-49.32097131,-50.46580029,-47.067143952,"ecu4","aug13"
"1598",86909,86909,2019-08-13 21:27:30,2.1052146875,2.1518321833,-47.773445783,-49.2986967,-48.988140787,-47.773445783,-47.430624541,"ecu4","aug13"
"1599",86910,86910,2019-08-13 21:27:31,2.1052146875,2.1518321833,-47.773445783,-49.2986967,-48.988140787,-47.773445783,-47.430624541,"ecu4","aug13"
"1600",86911,86911,2019-08-13 21:27:32,2.1052146875,2.1518321833,-47.773445783,-49.2986967,-48.988140787,-47.773445783,-47.430624541,"ecu4","aug13"
"1601",86912,86912,2019-08-13 21:27:32,2.1052146875,2.1518321833,-47.773445783,-49.2986967,-48.988140787,-47.773445783,-47.430624541,"ecu4","aug13"
"1602",86913,86913,2019-08-13 21:27:33,2.1058070678,2.1551137657,-49.228351405,-48.270537752,-49.301204141,-49.228351405,-48.250559426,"ecu4","aug13"
"1603",86914,86914,2019-08-13 21:27:34,2.1058070678,2.1551137657,-49.228351405,-48.270537752,-49.301204141,-49.228351405,-48.250559426,"ecu4","aug13"
"1604",86915,86915,2019-08-13 21:27:35,2.1058070678,2.1551137657,-49.228351405,-48.270537752,-49.301204141,-49.228351405,-48.250559426,"ecu4","aug13"
"1605",86916,86916,2019-08-13 21:27:36,2.1058070678,2.1551137657,-49.228351405,-48.270537752,-49.301204141,-49.228351405,-48.250559426,"ecu4","aug13"
"1606",86917,86917,2019-08-13 21:27:37,2.1127452866,2.1579851602,-50.182232939,-50.175531372,-49.970513832,-50.182232939,-48.868377751,"ecu4","aug13"
"1607",86918,86918,2019-08-13 21:27:38,2.1127452866,2.1579851602,-50.182232939,-50.175531372,-49.970513832,-50.182232939,-48.868377751,"ecu4","aug13"
"1608",86919,86919,2019-08-13 21:27:39,2.1127452866,2.1579851602,-50.182232939,-50.175531372,-49.970513832,-50.182232939,-48.868377751,"ecu4","aug13"
"1609",86920,86920,2019-08-13 21:27:39,2.1127452866,2.1579851602,-50.182232939,-50.175531372,-49.970513832,-50.182232939,-48.868377751,"ecu4","aug13"
"1610",86921,86921,2019-08-13 21:27:40,2.1148432478,2.1597476723,-42.193951827,-41.972499159,-49.648873674,-42.193951827,-47.832890753,"ecu4","aug13"
"1611",86922,86922,2019-08-13 21:27:42,2.1148432478,2.1597476723,-42.193951827,-41.972499159,-49.648873674,-42.193951827,-47.832890753,"ecu4","aug13"
"1612",86923,86923,2019-08-13 21:27:42,2.1148432478,2.1597476723,-42.193951827,-41.972499159,-49.648873674,-42.193951827,-47.832890753,"ecu4","aug13"
"1613",86924,86924,2019-08-13 21:27:43,2.1148432478,2.1597476723,-42.193951827,-41.972499159,-49.648873674,-42.193951827,-47.832890753,"ecu4","aug13"
"1614",86925,86925,2019-08-13 21:27:44,2.1181279281,2.161109092,-49.76645212,-49.505231264,-49.335680609,-49.76645212,-48.4696487,"ecu4","aug13"
"1615",86926,86926,2019-08-13 21:27:45,2.1181279281,2.161109092,-49.76645212,-49.505231264,-49.335680609,-49.76645212,-48.4696487,"ecu4","aug13"
"1616",86927,86927,2019-08-13 21:27:46,2.1181279281,2.161109092,-49.76645212,-49.505231264,-49.335680609,-49.76645212,-48.4696487,"ecu4","aug13"
"1617",86928,86928,2019-08-13 21:27:46,2.1181279281,2.161109092,-49.76645212,-49.505231264,-49.335680609,-49.76645212,-48.4696487,"ecu4","aug13"
"1618",86929,86929,2019-08-13 21:27:47,2.1260772408,2.1619357813,-40.563235075,-43.080788803,-48.047991206,-40.563235075,-47.937962486,"ecu4","aug13"
"1619",86930,86930,2019-08-13 21:27:49,2.1260772408,2.1619357813,-40.563235075,-43.080788803,-48.047991206,-40.563235075,-47.937962486,"ecu4","aug13"
"1620",86931,86931,2019-08-13 21:27:49,2.1260772408,2.1619357813,-40.563235075,-43.080788803,-48.047991206,-40.563235075,-47.937962486,"ecu4","aug13"
"1621",86932,86932,2019-08-13 21:27:50,2.1260772408,2.1619357813,-40.563235075,-43.080788803,-48.047991206,-40.563235075,-47.937962486,"ecu4","aug13"
"1622",86933,86933,2019-08-13 21:27:51,2.1269178078,2.1632222068,-42.97038072,-44.625235027,-47.545078264,-42.97038072,-46.970182323,"ecu4","aug13"
"1623",86934,86934,2019-08-13 21:27:52,2.1269178078,2.1632222068,-42.97038072,-44.625235027,-47.545078264,-42.97038072,-46.970182323,"ecu4","aug13"
"1624",86935,86935,2019-08-13 21:27:53,2.1269178078,2.1632222068,-42.97038072,-44.625235027,-47.545078264,-42.97038072,-46.970182323,"ecu4","aug13"
"1625",86936,86936,2019-08-13 21:27:53,2.1269178078,2.1632222068,-42.97038072,-44.625235027,-47.545078264,-42.97038072,-46.970182323,"ecu4","aug13"
