Date Time,Temp,SpCond,,,,,,,
7/16/2019 18:02,8.56,307,968,1,307,307,,,
7/16/2019 18:02,8.56,307,969,1,307,307,,,
7/16/2019 18:02,8.56,307,970,1,307,307,,,
7/16/2019 18:02,8.56,307,971,1,307,307,,,
7/16/2019 18:02,8.56,307,972,1,307,307,,,
7/16/2019 18:02,8.56,307,973,1,307,307,,,
7/16/2019 18:02,8.56,307,974,1,307,307,,,
7/16/2019 18:02,8.56,307,975,1,307,307,,,
7/16/2019 18:02,8.56,307,976,1,307,307,,,
7/16/2019 18:02,8.56,307,977,1,307,307,,,
7/16/2019 18:02,8.56,307,978,1,307,307,,,
7/16/2019 18:02,8.56,307,979,1,307,307,,,
7/16/2019 18:02,8.56,307,980,1,307,307,,,
7/16/2019 18:02,8.55,307,981,1,307,307,,,
7/16/2019 18:02,8.55,307,982,1,307,307,,,
7/16/2019 18:02,8.55,307,983,1,307,307,,,
7/16/2019 18:02,8.55,307,984,1,307.5,307.5,,,
7/16/2019 18:02,8.55,308,985,1,308,308,,,
7/16/2019 18:02,8.55,308,986,1,308,308,,,
7/16/2019 18:02,8.55,308,987,1,308,308,,,
7/16/2019 18:02,8.55,308,988,1,308,308,,,
7/16/2019 18:02,8.55,308,989,1,308,308,,,
7/16/2019 18:02,8.55,308,990,1,308,308,,,
7/16/2019 18:02,8.55,308,991,1,308,308,,,
7/16/2019 18:02,8.55,308,992,1,308,308,,,
7/16/2019 18:02,8.55,308,993,1,308,308,,,
7/16/2019 18:02,8.55,308,994,1,308,308,,,
7/16/2019 18:02,8.55,308,995,1,308,308,,,
7/16/2019 18:02,8.55,308,996,1,308,308,,,
7/16/2019 18:02,8.55,308,997,1,308,308,,,
7/16/2019 18:02,8.55,308,998,1,308,308,,,
7/16/2019 18:02,8.55,308,999,1,308,308,,,
7/16/2019 18:02,8.55,308,1000,1,308.5,308.5,,,
7/16/2019 18:02,8.55,309,1001,1,309,309,,,
7/16/2019 18:02,8.55,309,1002,1,309,309,,,
7/16/2019 18:02,8.55,309,1003,1,309,309,,,
7/16/2019 18:02,8.55,309,1004,1,309,309,,,
7/16/2019 18:02,8.55,309,1005,1,309,309,,,
7/16/2019 18:02,8.55,309,1006,1,309,309,,,
7/16/2019 18:02,8.55,309,1007,1,309,309,,,
7/16/2019 18:02,8.55,309,1008,1,309,309,,,
7/16/2019 18:02,8.55,309,1009,1,309,309,,,
7/16/2019 18:02,8.55,309,1010,1,309,309,,,
7/16/2019 18:02,8.55,309,1011,1,309,309,,,
7/16/2019 18:02,8.55,309,1012,1,309,309,,,
7/16/2019 18:02,8.55,309,1013,1,309,309,,,
7/16/2019 18:02,8.55,309,1014,1,309,309,,,
7/16/2019 18:02,8.55,309,1015,1,309,309,,,
7/16/2019 18:02,8.55,309,1016,1,309,309,,,
7/16/2019 18:02,8.55,309,1017,1,309,309,,,
7/16/2019 18:02,8.55,309,1018,1,309,309,,,
7/16/2019 18:02,8.55,309,1019,1,309,309,,,
7/16/2019 18:02,8.55,309,1020,1,309,309,,,
7/16/2019 18:02,8.55,309,1021,1,309,309,,,
7/16/2019 18:02,8.55,309,1022,1,309.5,309.5,,,
7/16/2019 18:03,8.55,310,1023,1,310,310,,,
7/16/2019 18:03,8.55,310,1024,1,310,310,,,
7/16/2019 18:03,8.55,310,1025,1,310,310,,,
7/16/2019 18:03,8.55,310,1026,1,310,310,,,
7/16/2019 18:03,8.55,310,1027,1,310,310,,,
7/16/2019 18:03,8.55,310,1028,1,310,310,,,
7/16/2019 18:03,8.55,310,1029,1,310,310,,,
7/16/2019 18:03,8.54,310,1030,1,310,310,,,
7/16/2019 18:03,8.54,310,1031,1,310,310,,,
7/16/2019 18:03,8.54,310,1032,1,310,310,,,
7/16/2019 18:03,8.54,310,1033,1,310,310,,,
7/16/2019 18:03,8.54,310,1034,1,310,310,,,
7/16/2019 18:03,8.54,310,1035,1,310,310,,,
7/16/2019 18:03,8.54,310,1036,1,310,310,,,
7/16/2019 18:03,8.54,310,1037,1,310,310,,,
7/16/2019 18:03,8.54,310,1038,1,310,310,,,
7/16/2019 18:03,8.54,310,1039,1,310,310,,,
7/16/2019 18:03,8.54,310,1040,1,310,310,,,
7/16/2019 18:03,8.54,310,1041,1,310,310,,,
7/16/2019 18:03,8.54,310,1042,1,310,310,,,
7/16/2019 18:03,8.54,310,1043,1,310,310,,,
7/16/2019 18:03,8.54,310,1044,1,310,310,,,
7/16/2019 18:03,8.54,310,1045,1,310,310,,,
7/16/2019 18:03,8.54,310,1046,1,310,310,,,
7/16/2019 18:03,8.54,310,1047,1,310,310,,,
7/16/2019 18:03,8.54,310,1048,1,310,310,,,
7/16/2019 18:03,8.54,310,1049,1,310,310,,,
7/16/2019 18:03,8.54,310,1050,1,310,310,,,
7/16/2019 18:03,8.54,310,1051,1,310,310,,,
7/16/2019 18:03,8.54,310,1052,1,310.5,310.5,,,
7/16/2019 18:03,8.54,311,1053,1,310.5,310.5,,,
7/16/2019 18:03,8.54,310,1054,1,310.5,310.5,,,
7/16/2019 18:03,8.54,311,1055,1,310.5,310.5,,,
7/16/2019 18:03,8.54,310,1056,1,310,310,,,
7/16/2019 18:03,8.54,310,1057,1,310,310,,,
7/16/2019 18:03,8.54,310,1058,1,310.5,310.5,,,
7/16/2019 18:03,8.54,311,1059,1,311,311,,,
7/16/2019 18:03,8.54,311,1060,1,311,311,,,
7/16/2019 18:03,8.54,311,1061,1,311,311,,,
7/16/2019 18:03,8.54,311,1062,1,311,311,,,
7/16/2019 18:03,8.54,311,1063,1,311,311,,,
7/16/2019 18:03,8.54,311,1064,1,311,311,,,
7/16/2019 18:03,8.54,311,1065,1,311,311,,,
7/16/2019 18:03,8.54,311,1066,1,311,311,,,
7/16/2019 18:03,8.54,311,1067,1,311,311,,,
7/16/2019 18:03,8.54,311,1068,1,311,311,,,
7/16/2019 18:03,8.54,311,1069,1,311,311,,,
7/16/2019 18:03,8.54,311,1070,1,311,311,,,
7/16/2019 18:03,8.54,311,1071,1,311,311,,,
7/16/2019 18:03,8.54,311,1072,1,311,311,,,
7/16/2019 18:03,8.54,311,1073,1,311,311,,,
7/16/2019 18:03,8.54,311,1074,1,311,311,,,
7/16/2019 18:03,8.54,311,1075,1,311,311,,,
7/16/2019 18:03,8.54,311,1076,1,311,311,,,
7/16/2019 18:03,8.54,311,1077,1,311,311,,,
7/16/2019 18:03,8.54,311,1078,1,311,311,,,
7/16/2019 18:03,8.54,311,1079,1,311,311,,,
7/16/2019 18:03,8.54,311,1080,1,311,311,,,
7/16/2019 18:03,8.54,311,1081,1,311,311,,,
7/16/2019 18:03,8.54,311,1082,1,311.5,311.5,,,
7/16/2019 18:04,8.54,312,1083,1,312,312,,,
7/16/2019 18:04,8.54,312,1084,1,312,312,,,
7/16/2019 18:04,8.54,312,1085,1,311.5,311.5,,,
7/16/2019 18:04,8.54,311,1086,1,311.5,311.5,,,
7/16/2019 18:04,8.54,312,1087,1,311.5,311.5,,,
7/16/2019 18:04,8.54,311,1088,1,311.5,311.5,,,
7/16/2019 18:04,8.54,312,1089,1,312,312,,,
7/16/2019 18:04,8.54,312,1090,1,312,312,,,
7/16/2019 18:04,8.54,312,1091,1,312,312,,,
7/16/2019 18:04,8.54,312,1092,1,312,312,,,
7/16/2019 18:04,8.54,312,1093,1,312,312,,,
7/16/2019 18:04,8.54,312,1094,1,312,312,,,
7/16/2019 18:04,8.54,312,1095,1,312,312,,,
7/16/2019 18:04,8.54,312,1096,1,312,312,,,
7/16/2019 18:04,8.54,312,1097,1,312,312,,,
7/16/2019 18:04,8.54,312,1098,1,312,312,,,
7/16/2019 18:04,8.54,312,1099,1,312,312,,,
7/16/2019 18:04,8.54,312,1100,1,312,312,,,
7/16/2019 18:04,8.54,312,1101,1,312,312,,,
7/16/2019 18:04,8.54,312,1102,1,312,312,,,
7/16/2019 18:04,8.54,312,1103,1,312,312,,,
7/16/2019 18:04,8.53,312,1104,1,312,312,,,
7/16/2019 18:04,8.53,312,1105,1,312,312,,,
7/16/2019 18:04,8.53,312,1106,1,312,312,,,
7/16/2019 18:04,8.53,312,1107,1,312,312,,,
7/16/2019 18:04,8.53,312,1108,1,312,312,,,
7/16/2019 18:04,8.53,312,1109,1,312,312,,,
7/16/2019 18:04,8.53,312,1110,1,312,312,,,
7/16/2019 18:04,8.53,312,1111,1,312,312,,,
7/16/2019 18:04,8.53,312,1112,1,312,312,,,
7/16/2019 18:04,8.53,312,1113,1,312,312,,,
7/16/2019 18:04,8.53,312,1114,1,312,312,,,
7/16/2019 18:04,8.53,312,1115,1,312,312,,,
7/16/2019 18:04,8.53,312,1116,1,312,312,,,
7/16/2019 18:04,8.53,312,1117,1,312,312,,,
7/16/2019 18:04,8.53,312,1118,1,312,312,,,
7/16/2019 18:04,8.53,312,1119,1,312,312,,,
7/16/2019 18:04,8.53,312,1120,1,312,312,,,
7/16/2019 18:04,8.53,312,1121,1,312,312,,,
7/16/2019 18:04,8.53,312,1122,1,312,312,,,
7/16/2019 18:04,8.53,312,1123,1,312,312,,,
7/16/2019 18:04,8.53,312,1124,1,312,312,,,
7/16/2019 18:04,8.53,312,1125,1,312,312,,,
7/16/2019 18:04,8.53,312,1126,1,312,312,,,
7/16/2019 18:04,8.53,312,1127,1,312,312,,,
7/16/2019 18:04,8.53,312,1128,1,312,312,,,
7/16/2019 18:04,8.53,312,1129,1,312,312,,,
7/16/2019 18:04,8.53,312,1130,1,312.5,312.5,,,
7/16/2019 18:04,8.53,313,1131,1,313,313,,,
7/16/2019 18:04,8.53,313,1132,1,313,313,,,
7/16/2019 18:04,8.53,313,1133,1,312.5,312.5,,,
7/16/2019 18:04,8.53,312,1134,1,312,312,,,
7/16/2019 18:04,8.53,312,1135,1,312,312,,,
7/16/2019 18:04,8.53,312,1136,1,312.5,312.5,,,
7/16/2019 18:04,8.53,313,1137,1,313,313,,,
7/16/2019 18:04,8.53,313,1138,1,313,313,,,
7/16/2019 18:04,8.53,313,1139,1,313,313,,,
7/16/2019 18:04,8.53,313,1140,1,313,313,,,
7/16/2019 18:04,8.53,313,1141,1,312.5,312.5,,,
7/16/2019 18:04,8.53,312,1142,1,312.5,312.5,,,
7/16/2019 18:05,8.53,313,1143,1,313,313,,,
7/16/2019 18:05,8.53,313,1144,1,313,313,,,
7/16/2019 18:05,8.53,313,1145,1,313,313,,,
7/16/2019 18:05,8.53,313,1146,1,313,313,,,
7/16/2019 18:05,8.53,313,1147,1,313,313,,,
7/16/2019 18:05,8.53,313,1148,1,313,313,,,
7/16/2019 18:05,8.53,313,1149,1,313,313,,,
7/16/2019 18:05,8.53,313,1150,1,313,313,,,
7/16/2019 18:05,8.53,313,1151,1,313,313,,,
7/16/2019 18:05,8.53,313,1152,1,313,313,,,
7/16/2019 18:05,8.53,313,1153,1,313,313,,,
7/16/2019 18:05,8.53,313,1154,1,313,313,,,
7/16/2019 18:05,8.53,313,1155,1,313,313,,,
7/16/2019 18:05,8.53,313,1156,1,313,313,,,
7/16/2019 18:05,8.53,313,1157,1,313,313,,,
7/16/2019 18:05,8.53,313,1158,1,313,313,,,
7/16/2019 18:05,8.53,313,1159,1,313,313,,,
7/16/2019 18:05,8.53,313,1160,1,313,313,,,
7/16/2019 18:05,8.53,313,1161,1,313,313,,,
7/16/2019 18:05,8.53,313,1162,1,313,313,,,
7/16/2019 18:05,8.53,313,1163,1,313,313,,,
7/16/2019 18:05,8.53,313,1164,1,313,313,,,
7/16/2019 18:05,8.52,313,1165,1,313,313,,,
7/16/2019 18:05,8.52,313,1166,1,313,313,,,
7/16/2019 18:05,8.52,313,1167,1,313,313,,,
7/16/2019 18:05,8.52,313,1168,1,313,313,,,
7/16/2019 18:05,8.52,313,1169,1,313,313,,,
7/16/2019 18:05,8.52,313,1170,1,313,313,,,
7/16/2019 18:05,8.52,313,1171,1,313,313,,,
7/16/2019 18:05,8.52,313,1172,1,313,313,,,
7/16/2019 18:05,8.52,313,1173,1,313,313,,,
7/16/2019 18:05,8.52,313,1174,1,313,313,,,
7/16/2019 18:05,8.52,313,1175,1,313,313,,,
7/16/2019 18:05,8.52,313,1176,1,313,313,,,
7/16/2019 18:05,8.52,313,1177,1,313,313,,,
7/16/2019 18:05,8.52,313,1178,1,313,313,,,
7/16/2019 18:05,8.52,313,1179,1,313,313,,,
7/16/2019 18:05,8.52,313,1180,1,313,313,,,
7/16/2019 18:05,8.52,313,1181,1,313,313,,,
7/16/2019 18:05,8.52,313,1182,1,313,313,,,
7/16/2019 18:05,8.52,313,1183,1,313,313,,,
7/16/2019 18:05,8.52,313,1184,1,313,313,,,
7/16/2019 18:05,8.52,313,1185,1,313,313,,,
7/16/2019 18:05,8.52,313,1186,1,313.5,313.5,,,
7/16/2019 18:05,8.52,314,1187,1,313.5,313.5,,,
7/16/2019 18:05,8.52,313,1188,1,313.5,313.5,,,
7/16/2019 18:05,8.52,314,1189,1,313.5,313.5,,,
7/16/2019 18:05,8.52,313,1190,1,313,313,,,
7/16/2019 18:05,8.52,313,1191,1,313,313,,,
7/16/2019 18:05,8.52,313,1192,1,313,313,,,
7/16/2019 18:05,8.52,313,1193,1,313.5,313.5,,,
7/16/2019 18:05,8.52,314,1194,1,314,314,,,
7/16/2019 18:05,8.52,314,1195,1,314,314,,,
7/16/2019 18:05,8.52,314,1196,1,314,314,,,
7/16/2019 18:05,8.52,314,1197,1,313.5,313.5,,,
7/16/2019 18:05,8.52,313,1198,1,313,313,,,
7/16/2019 18:05,8.52,313,1199,1,313.5,313.5,,,
7/16/2019 18:05,8.52,314,1200,-1200,157,-188400,,,
