Date Time,Temp,SpCond,,,,,,,,,R int-
M/D/Y HH:MM:SS,C,uS,Time,Wdt Trap,Hgt Trap,Int,Sum,,,,111453.5
7/19/2019 15:23,8.71,299,0,1,250.5,250.5,111625.5,,,,Disch- .00819
7/19/2019 15:23,7.38,202,1,1,200.5,200.5,Disch.- .00818,,,,
7/19/2019 15:23,7.66,199,2,1,198,198,,,,,
7/19/2019 15:23,7.91,197,3,1,196,196,,,,,
7/19/2019 15:23,8.13,195,4,1,194,194,,,,,
7/19/2019 15:23,8.33,193,5,1,192.5,192.5,,,,,
7/19/2019 15:23,8.5,192,6,1,191,191,,,,,
7/19/2019 15:23,8.65,190,7,1,189.5,189.5,,,,,
7/19/2019 15:23,8.79,189,8,1,188,188,,,,,
7/19/2019 15:23,8.91,187,9,1,186.5,186.5,,,,,
7/19/2019 15:23,9.01,186,10,1,185,185,,,,,
7/19/2019 15:23,9.1,184,11,1,183.5,183.5,,,,,
7/19/2019 15:23,9.18,183,12,1,182.5,182.5,,,,,
7/19/2019 15:23,9.25,182,13,1,181,181,,,,,
7/19/2019 15:23,9.32,180,14,1,179.5,179.5,,,,,
7/19/2019 15:23,9.37,179,15,1,178.5,178.5,,,,,
7/19/2019 15:23,9.42,178,16,1,177.5,177.5,,,,,
7/19/2019 15:23,9.46,177,17,1,176.5,176.5,,,,,
7/19/2019 15:23,9.5,176,18,1,175.5,175.5,,,,,
7/19/2019 15:23,9.53,175,19,1,174.5,174.5,,,,,
7/19/2019 15:23,9.56,174,20,1,173.5,173.5,,,,,
7/19/2019 15:23,9.59,173,21,1,172.5,172.5,,,,,
7/19/2019 15:23,9.61,172,22,1,171.5,171.5,,,,,
7/19/2019 15:23,9.63,171,23,1,170.5,170.5,,,,,
7/19/2019 15:23,9.65,170,24,1,170,170,,,,,
7/19/2019 15:23,9.67,170,25,1,169.5,169.5,,,,,
7/19/2019 15:23,9.68,169,26,1,168.5,168.5,,,,,
7/19/2019 15:24,9.69,168,27,1,167.5,167.5,,,,,
7/19/2019 15:24,9.7,167,28,1,166.5,166.5,,,,,
7/19/2019 15:24,9.71,166,29,1,166,166,,,,,
7/19/2019 15:24,9.72,166,30,1,165.5,165.5,,,,,
7/19/2019 15:24,9.73,165,31,1,164.5,164.5,,,,,
7/19/2019 15:24,9.74,164,32,1,163.5,163.5,,,,,
7/19/2019 15:24,9.74,163,33,1,163,163,,,,,
7/19/2019 15:24,9.75,163,34,1,162.5,162.5,,,,,
7/19/2019 15:24,9.75,162,35,1,162,162,,,,,
7/19/2019 15:24,9.76,162,36,1,161.5,161.5,,,,,
7/19/2019 15:24,9.76,161,37,1,161,161,,,,,
7/19/2019 15:24,9.76,161,38,1,161,161,,,,,
7/19/2019 15:24,9.77,161,39,1,160.5,160.5,,,,,
7/19/2019 15:24,9.77,160,40,1,160,160,,,,,
7/19/2019 15:24,9.77,160,41,1,160,160,,,,,
7/19/2019 15:24,9.77,160,42,1,160,160,,,,,
7/19/2019 15:24,9.78,160,43,1,159.5,159.5,,,,,
7/19/2019 15:24,9.78,159,44,1,159,159,,,,,
7/19/2019 15:24,9.78,159,45,1,159,159,,,,,
7/19/2019 15:24,9.78,159,46,1,158.5,158.5,,,,,
7/19/2019 15:24,9.78,158,47,1,158,158,,,,,
7/19/2019 15:24,9.78,158,48,1,157.5,157.5,,,,,
7/19/2019 15:24,9.79,157,49,1,157,157,,,,,
7/19/2019 15:24,9.79,157,50,1,157,157,,,,,
7/19/2019 15:24,9.79,157,51,1,157,157,,,,,
7/19/2019 15:24,9.79,157,52,1,157,157,,,,,
7/19/2019 15:24,9.79,157,53,1,157,157,,,,,
7/19/2019 15:24,9.79,157,54,1,157,157,,,,,
7/19/2019 15:24,9.79,157,55,1,157,157,,,,,
7/19/2019 15:24,9.79,157,56,1,156.5,156.5,,,,,
7/19/2019 15:24,9.79,156,57,1,156,156,,,,,
7/19/2019 15:24,9.79,156,58,1,156,156,,,,,
7/19/2019 15:24,9.79,156,59,1,156,156,,,,,
7/19/2019 15:24,9.79,156,60,1,156,156,,,,,
7/19/2019 15:24,9.79,156,61,1,156,156,,,,,
7/19/2019 15:24,9.8,156,62,1,156,156,,,,,
7/19/2019 15:24,9.8,156,63,1,156,156,,,,,
7/19/2019 15:24,9.8,156,64,1,156,156,,,,,
7/19/2019 15:24,9.8,156,65,1,155.5,155.5,,,,,
7/19/2019 15:24,9.8,155,66,1,155,155,,,,,
7/19/2019 15:24,9.8,155,67,1,155,155,,,,,
7/19/2019 15:24,9.8,155,68,1,155,155,,,,,
7/19/2019 15:24,9.8,155,69,1,155,155,,,,,
7/19/2019 15:24,9.8,155,70,1,155,155,,,,,
7/19/2019 15:24,9.8,155,71,1,155,155,,,,,
7/19/2019 15:24,9.8,155,72,1,155,155,,,,,
7/19/2019 15:24,9.8,155,73,1,155,155,,,,,
7/19/2019 15:24,9.8,155,74,1,155,155,,,,,
7/19/2019 15:24,9.8,155,75,1,154.5,154.5,,,,,
7/19/2019 15:24,9.8,154,76,1,154,154,,,,,
7/19/2019 15:24,9.8,154,77,1,154,154,,,,,
7/19/2019 15:24,9.8,154,78,1,154,154,,,,,
7/19/2019 15:24,9.8,154,79,1,154,154,,,,,
7/19/2019 15:24,9.8,154,80,1,154,154,,,,,
7/19/2019 15:24,9.8,154,81,1,154,154,,,,,
7/19/2019 15:24,9.8,154,82,1,154,154,,,,,
7/19/2019 15:24,9.8,154,83,1,154,154,,,,,
7/19/2019 15:24,9.8,154,84,1,154,154,,,,,
7/19/2019 15:24,9.8,154,85,1,154,154,,,,,
7/19/2019 15:24,9.8,154,86,1,154,154,,,,,
7/19/2019 15:25,9.8,154,87,1,154,154,,,,,
7/19/2019 15:25,9.8,154,88,1,154,154,,,,,
7/19/2019 15:25,9.8,154,89,1,154,154,,,,,
7/19/2019 15:25,9.81,154,90,1,154,154,,,,,
7/19/2019 15:25,9.81,154,91,1,154,154,,,,,
7/19/2019 15:25,9.81,154,92,1,154,154,,,,,
7/19/2019 15:25,9.81,154,93,1,154,154,,,,,
7/19/2019 15:25,9.81,154,94,1,154,154,,,,,
7/19/2019 15:25,9.81,154,95,1,154,154,,,,,
7/19/2019 15:25,9.81,154,96,1,153.5,153.5,,,,,
7/19/2019 15:25,9.81,153,97,1,153.5,153.5,,,,,
7/19/2019 15:25,9.81,154,98,1,153.5,153.5,,,,,
7/19/2019 15:25,9.81,153,99,1,153,153,,,,,
7/19/2019 15:25,9.81,153,100,1,153,153,,,,,
7/19/2019 15:25,9.81,153,101,1,153,153,,,,,
7/19/2019 15:25,9.81,153,102,1,153,153,,,,,
7/19/2019 15:25,9.81,153,103,1,153,153,,,,,
7/19/2019 15:25,9.81,153,104,1,153.5,153.5,,,,,
7/19/2019 15:25,9.81,154,105,1,154,154,,,,,
7/19/2019 15:25,9.81,154,106,1,154,154,,,,,
7/19/2019 15:25,9.81,154,107,1,154,154,,,,,
7/19/2019 15:25,9.81,154,108,1,154,154,,,,,
7/19/2019 15:25,9.81,154,109,1,154,154,,,,,
7/19/2019 15:25,9.81,154,110,1,154,154,,,,,
7/19/2019 15:25,9.81,154,111,1,154,154,,,,,
7/19/2019 15:25,9.81,154,112,1,154,154,,,,,
7/19/2019 15:25,9.81,154,113,1,154,154,,,,,
7/19/2019 15:25,9.81,154,114,1,154,154,,,,,
7/19/2019 15:25,9.81,154,115,1,154,154,,,,,
7/19/2019 15:25,9.81,154,116,1,154,154,,,,,
7/19/2019 15:25,9.81,154,117,1,154,154,,,,,
7/19/2019 15:25,9.81,154,118,1,154,154,,,,,
7/19/2019 15:25,9.81,154,119,1,154,154,,,,,
7/19/2019 15:25,9.81,154,120,1,154,154,,,,,
7/19/2019 15:25,9.81,154,121,1,154,154,,,,,
7/19/2019 15:25,9.81,154,122,1,154,154,,,,,
7/19/2019 15:25,9.81,154,123,1,153.5,153.5,,,,,
7/19/2019 15:25,9.81,153,124,1,153,153,,,,,
7/19/2019 15:25,9.81,153,125,1,153,153,,,,,
7/19/2019 15:25,9.81,153,126,1,153,153,,,,,
7/19/2019 15:25,9.81,153,127,1,153,153,,,,,
7/19/2019 15:25,9.81,153,128,1,153,153,,,,,
7/19/2019 15:25,9.81,153,129,1,153,153,,,,,
7/19/2019 15:25,9.81,153,130,1,153,153,,,,,
7/19/2019 15:25,9.81,153,131,1,153,153,,,,,
7/19/2019 15:25,9.81,153,132,1,153,153,,,,,
7/19/2019 15:25,9.81,153,133,1,153,153,,,,,
7/19/2019 15:25,9.81,153,134,1,153,153,,,,,
7/19/2019 15:25,9.81,153,135,1,153,153,,,,,
7/19/2019 15:25,9.81,153,136,1,153,153,,,,,
7/19/2019 15:25,9.81,153,137,1,153,153,,,,,
7/19/2019 15:25,9.81,153,138,1,153,153,,,,,
7/19/2019 15:25,9.81,153,139,1,153,153,,,,,
7/19/2019 15:25,9.81,153,140,1,153,153,,,,,
7/19/2019 15:25,9.81,153,141,1,153,153,,,,,
7/19/2019 15:25,9.81,153,142,1,153,153,,,,,
7/19/2019 15:25,9.81,153,143,1,152.5,152.5,,,,,
7/19/2019 15:25,9.81,152,144,1,152,152,,,,,
7/19/2019 15:25,9.81,152,145,1,152,152,,,,,
7/19/2019 15:25,9.81,152,146,1,152,152,,,,,
7/19/2019 15:26,9.81,152,147,1,152,152,,,,,
7/19/2019 15:26,9.81,152,148,1,152,152,,,,,
7/19/2019 15:26,9.81,152,149,1,152,152,,,,,
7/19/2019 15:26,9.81,152,150,1,152,152,,,,,
7/19/2019 15:26,9.81,152,151,1,152,152,,,,,
7/19/2019 15:26,9.81,152,152,1,152,152,,,,,
7/19/2019 15:26,9.81,152,153,1,152,152,,,,,
7/19/2019 15:26,9.81,152,154,1,152,152,,,,,
7/19/2019 15:26,9.81,152,155,1,152,152,,,,,
7/19/2019 15:26,9.81,152,156,1,152,152,,,,,
7/19/2019 15:26,9.81,152,157,1,152,152,,,,,
7/19/2019 15:26,9.81,152,158,1,152,152,,,,,
7/19/2019 15:26,9.81,152,159,1,152,152,,,,,
7/19/2019 15:26,9.81,152,160,1,152,152,,,,,
7/19/2019 15:26,9.81,152,161,1,152,152,,,,,
7/19/2019 15:26,9.81,152,162,1,152,152,,,,,
7/19/2019 15:26,9.81,152,163,1,152,152,,,,,
7/19/2019 15:26,9.81,152,164,1,152,152,,,,,
7/19/2019 15:26,9.81,152,165,1,152,152,,,,,
7/19/2019 15:26,9.81,152,166,1,152,152,,,,,
7/19/2019 15:26,9.81,152,167,1,152,152,,,,,
7/19/2019 15:26,9.81,152,168,1,152,152,,,,,
7/19/2019 15:26,9.81,152,169,1,152,152,,,,,
7/19/2019 15:26,9.81,152,170,1,151.5,151.5,,,,,
7/19/2019 15:26,9.81,151,171,1,151,151,,,,,
7/19/2019 15:26,9.81,151,172,1,151,151,,,,,
7/19/2019 15:26,9.81,151,173,1,151,151,,,,,
7/19/2019 15:26,9.81,151,174,1,151,151,,,,,
7/19/2019 15:26,9.81,151,175,1,151,151,,,,,
7/19/2019 15:26,9.81,151,176,1,151,151,,,,,
7/19/2019 15:26,9.81,151,177,1,151,151,,,,,
7/19/2019 15:26,9.81,151,178,1,151,151,,,,,
7/19/2019 15:26,9.81,151,179,1,151,151,,,,,
7/19/2019 15:26,9.81,151,180,1,151,151,,,,,
7/19/2019 15:26,9.81,151,181,1,151,151,,,,,
7/19/2019 15:26,9.81,151,182,1,151,151,,,,,
7/19/2019 15:26,9.81,151,183,1,151,151,,,,,
7/19/2019 15:26,9.81,151,184,1,151,151,,,,,
7/19/2019 15:26,9.81,151,185,1,151,151,,,,,
7/19/2019 15:26,9.81,151,186,1,151,151,,,,,
7/19/2019 15:26,9.81,151,187,1,151,151,,,,,
7/19/2019 15:26,9.81,151,188,1,151,151,,,,,
7/19/2019 15:26,9.81,151,189,1,151,151,,,,,
7/19/2019 15:26,9.81,151,190,1,151,151,,,,,
7/19/2019 15:26,9.81,151,191,1,151,151,,,,,
7/19/2019 15:26,9.81,151,192,1,151,151,,,,,
7/19/2019 15:26,9.81,151,193,1,151,151,,,,,
7/19/2019 15:26,9.81,151,194,1,151,151,,,,,
7/19/2019 15:26,9.81,151,195,1,151,151,,,,,
7/19/2019 15:26,9.81,151,196,1,151,151,,,,,
7/19/2019 15:26,9.81,151,197,1,151,151,,,,,
7/19/2019 15:26,9.81,151,198,1,151,151,,,,,
7/19/2019 15:26,9.81,151,199,1,151,151,,,,,
7/19/2019 15:26,9.81,151,200,1,151,151,,,,,
7/19/2019 15:26,9.81,151,201,1,151,151,,,,,
7/19/2019 15:26,9.81,151,202,1,151,151,,,,,
7/19/2019 15:26,9.81,151,203,1,151,151,,,,,
7/19/2019 15:26,9.82,151,204,1,151,151,,,,,
7/19/2019 15:26,9.82,151,205,1,151,151,,,,,
7/19/2019 15:26,9.82,151,206,1,151,151,,,,,
7/19/2019 15:27,9.82,151,207,1,151,151,,,,,
7/19/2019 15:27,9.82,151,208,1,151,151,,,,,
7/19/2019 15:27,9.82,151,209,1,151,151,,,,,
7/19/2019 15:27,9.82,151,210,1,151,151,,,,,
7/19/2019 15:27,9.82,151,211,1,151,151,,,,,
7/19/2019 15:27,9.82,151,212,1,151,151,,,,,
7/19/2019 15:27,9.82,151,213,1,151,151,,,,,
7/19/2019 15:27,9.82,151,214,1,151,151,,,,,
7/19/2019 15:27,9.82,151,215,1,151,151,,,,,
7/19/2019 15:27,9.82,151,216,1,151,151,,,,,
7/19/2019 15:27,9.82,151,217,1,151,151,,,,,
7/19/2019 15:27,9.82,151,218,1,151,151,,,,,
7/19/2019 15:27,9.82,151,219,1,151,151,,,,,
7/19/2019 15:27,9.82,151,220,1,151,151,,,,,
7/19/2019 15:27,9.82,151,221,1,151,151,,,,,
7/19/2019 15:27,9.82,151,222,1,150.5,150.5,,,,,
7/19/2019 15:27,9.82,150,223,1,150,150,,,,,
7/19/2019 15:27,9.82,150,224,1,150,150,,,,,
7/19/2019 15:27,9.82,150,225,1,150,150,,,,,
7/19/2019 15:27,9.82,150,226,1,150,150,,,,,
7/19/2019 15:27,9.82,150,227,1,150,150,,,,,
7/19/2019 15:27,9.82,150,228,1,150,150,,,,,
7/19/2019 15:27,9.82,150,229,1,150,150,,,,,
7/19/2019 15:27,9.82,150,230,1,150,150,,,,,
7/19/2019 15:27,9.82,150,231,1,150,150,,,,,
7/19/2019 15:27,9.82,150,232,1,150,150,,,,,
7/19/2019 15:27,9.82,150,233,1,150,150,,,,,
7/19/2019 15:27,9.82,150,234,1,150,150,,,,,
7/19/2019 15:27,9.82,150,235,1,150,150,,,,,
7/19/2019 15:27,9.82,150,236,1,150,150,,,,,
7/19/2019 15:27,9.82,150,237,1,150,150,,,,,
7/19/2019 15:27,9.82,150,238,1,150,150,,,,,
7/19/2019 15:27,9.82,150,239,1,150,150,,,,,
7/19/2019 15:27,9.82,150,240,1,150,150,,,,,
7/19/2019 15:27,9.82,150,241,1,150,150,,,,,
7/19/2019 15:27,9.82,150,242,1,150,150,,,,,
7/19/2019 15:27,9.82,150,243,1,150,150,,,,,
7/19/2019 15:27,9.82,150,244,1,150,150,,,,,
7/19/2019 15:27,9.82,150,245,1,150,150,,,,,
7/19/2019 15:27,9.82,150,246,1,150,150,,,,,
7/19/2019 15:27,9.82,150,247,1,150,150,,,,,
7/19/2019 15:27,9.82,150,248,1,150,150,,,,,
7/19/2019 15:27,9.82,150,249,1,150,150,,,,,
7/19/2019 15:27,9.82,150,250,1,150,150,,,,,
7/19/2019 15:27,9.82,150,251,1,150,150,,,,,
7/19/2019 15:27,9.82,150,252,1,150,150,,,,,
7/19/2019 15:27,9.82,150,253,1,150,150,,,,,
7/19/2019 15:27,9.82,150,254,1,150,150,,,,,
7/19/2019 15:27,9.82,150,255,1,150,150,,,,,
7/19/2019 15:27,9.82,150,256,1,150,150,,,,,
7/19/2019 15:27,9.82,150,257,1,150,150,,,,,
7/19/2019 15:27,9.82,150,258,1,150,150,,,,,
7/19/2019 15:27,9.82,150,259,1,150,150,,,,,
7/19/2019 15:27,9.82,150,260,1,150,150,,,,,
7/19/2019 15:27,9.82,150,261,1,150,150,,,,,
7/19/2019 15:27,9.82,150,262,1,150,150,,,,,
7/19/2019 15:27,9.82,150,263,1,150,150,,,,,
7/19/2019 15:27,9.82,150,264,1,150,150,,,,,
7/19/2019 15:27,9.82,150,265,1,150,150,,,,,
7/19/2019 15:27,9.82,150,266,1,150,150,,,,,
7/19/2019 15:28,9.82,150,267,1,150,150,,,,,
7/19/2019 15:28,9.82,150,268,1,150,150,,,,,
7/19/2019 15:28,9.82,150,269,1,150,150,,,,,
7/19/2019 15:28,9.82,150,270,1,150,150,,,,,
7/19/2019 15:28,9.82,150,271,1,150,150,,,,,
7/19/2019 15:28,9.82,150,272,1,150,150,,,,,
7/19/2019 15:28,9.82,150,273,1,150,150,,,,,
7/19/2019 15:28,9.82,150,274,1,150,150,,,,,
7/19/2019 15:28,9.82,150,275,1,150,150,,,,,
7/19/2019 15:28,9.82,150,276,1,150,150,,,,,
7/19/2019 15:28,9.82,150,277,1,150,150,,,,,
7/19/2019 15:28,9.82,150,278,1,150,150,,,,,
7/19/2019 15:28,9.82,150,279,1,150,150,,,,,
7/19/2019 15:28,9.82,150,280,1,150,150,,,,,
7/19/2019 15:28,9.82,150,281,1,150,150,,,,,
7/19/2019 15:28,9.82,150,282,1,150,150,,,,,
7/19/2019 15:28,9.82,150,283,1,150,150,,,,,
7/19/2019 15:28,9.82,150,284,1,150.5,150.5,,,,,
7/19/2019 15:28,9.82,151,285,1,151,151,,,,,
7/19/2019 15:28,9.82,151,286,1,151,151,,,,,
7/19/2019 15:28,9.82,151,287,1,151,151,,,,,
7/19/2019 15:28,9.82,151,288,1,151,151,,,,,
7/19/2019 15:28,9.82,151,289,1,151,151,,,,,
7/19/2019 15:28,9.82,151,290,1,151,151,,,,,
7/19/2019 15:28,9.82,151,291,1,151,151,,,,,
7/19/2019 15:28,9.82,151,292,1,151,151,,,,,
7/19/2019 15:28,9.82,151,293,1,151,151,,,,,
7/19/2019 15:28,9.82,151,294,1,151,151,,,,,
7/19/2019 15:28,9.82,151,295,1,151,151,,,,,
7/19/2019 15:28,9.82,151,296,1,151,151,,,,,
7/19/2019 15:28,9.82,151,297,1,151,151,,,,,
7/19/2019 15:28,9.82,151,298,1,151,151,,,,,
7/19/2019 15:28,9.82,151,299,1,151,151,,,,,
7/19/2019 15:28,9.82,151,300,1,151,151,,,,,
7/19/2019 15:28,9.82,151,301,1,151,151,,,,,
7/19/2019 15:28,9.82,151,302,1,151,151,,,,,
7/19/2019 15:28,9.82,151,303,1,151,151,,,,,
7/19/2019 15:28,9.82,151,304,1,151,151,,,,,
7/19/2019 15:28,9.82,151,305,1,151,151,,,,,
7/19/2019 15:28,9.82,151,306,1,151,151,,,,,
7/19/2019 15:28,9.82,151,307,1,151,151,,,,,
7/19/2019 15:28,9.82,151,308,1,151,151,,,,,
7/19/2019 15:28,9.82,151,309,1,151,151,,,,,
7/19/2019 15:28,9.82,151,310,1,151,151,,,,,
7/19/2019 15:28,9.82,151,311,1,151,151,,,,,
7/19/2019 15:28,9.82,151,312,1,151,151,,,,,
7/19/2019 15:28,9.82,151,313,1,151,151,,,,,
7/19/2019 15:28,9.82,151,314,1,150.5,150.5,,,,,
7/19/2019 15:28,9.82,150,315,1,150,150,,,,,
7/19/2019 15:28,9.82,150,316,1,150,150,,,,,
7/19/2019 15:28,9.82,150,317,1,150,150,,,,,
7/19/2019 15:28,9.82,150,318,1,150,150,,,,,
7/19/2019 15:28,9.82,150,319,1,150,150,,,,,
7/19/2019 15:28,9.82,150,320,1,150,150,,,,,
7/19/2019 15:28,9.82,150,321,1,150,150,,,,,
7/19/2019 15:28,9.82,150,322,1,150,150,,,,,
7/19/2019 15:28,9.82,150,323,1,150,150,,,,,
7/19/2019 15:28,9.82,150,324,1,150,150,,,,,
7/19/2019 15:28,9.81,150,325,1,150,150,,,,,
