Date Time,Temp,SpCond,Sal,DOsat,DO,pH,pH,Orp,Baro,Cond,,,,,
M/D/Y HH:MM:SS,C,uS,ppt,%,mg/L,,mV,mV,mmHg,mS,Time Lapse,Wdth Trap,Hgt Trap,Integrate,Total
7/12/2019 15:03,12.82,176,0.08,114.3,12.08,-64.88,138.2,41.3,468.1,0.135,1456,1,176,176,
7/12/2019 15:03,12.82,176,0.08,114.4,12.1,-72.03,148.3,52,468.1,0.135,1457,1,175.5,175.5,
7/12/2019 15:03,12.82,175,0.08,114.6,12.12,-66.47,140.5,45.1,468.1,0.134,1458,1,175,175,
7/12/2019 15:03,12.81,175,0.08,114.7,12.13,-61.41,133.4,38.9,468.1,0.134,1459,1,174.5,174.5,
7/12/2019 15:03,12.81,174,0.08,114.8,12.14,-56.85,127,33.3,468.1,0.134,1460,1,173.5,173.5,
7/12/2019 15:03,12.81,173,0.08,114.8,12.14,-52.73,121.2,28.2,468.1,0.133,1461,1,173,173,
7/12/2019 15:03,12.81,173,0.08,114.9,12.15,-49.03,116,23.6,468.1,0.133,1462,1,173,173,
7/12/2019 15:03,12.81,173,0.08,115,12.16,-45.7,111.3,19.5,468.1,0.132,1463,1,172.5,172.5,
7/12/2019 15:03,12.81,172,0.08,115,12.17,-42.7,107.1,15.8,468.1,0.132,1464,1,171.5,171.5,
7/12/2019 15:03,12.81,171,0.08,115.1,12.18,-39.99,103.3,12.5,468.1,0.131,1465,1,171,171,
7/12/2019 15:03,12.81,171,0.08,115.2,12.18,-37.55,99.9,9.4,468.1,0.131,1466,1,170.5,170.5,
7/12/2019 15:03,12.81,170,0.08,115.3,12.19,-37.85,100.3,6.7,468.1,0.131,1467,1,170,170,
7/12/2019 15:03,12.81,170,0.08,115.2,12.18,-38.63,101.4,8,468.1,0.131,1468,1,170,170,
7/12/2019 15:03,12.81,170,0.08,114.9,12.16,-40.16,103.6,10.2,468.1,0.13,1469,1,169.5,169.5,
7/12/2019 15:03,12.81,169,0.08,114.7,12.13,-43.43,108.2,14.2,468.1,0.129,1470,1,169,169,
7/12/2019 15:03,12.82,169,0.08,114.3,12.09,-48.7,115.5,21.5,468.1,0.129,1471,1,168.5,168.5,
7/12/2019 15:03,12.82,168,0.08,114,12.05,-51.3,119.2,28.2,468.1,0.129,1472,1,168,168,
7/12/2019 15:03,12.82,168,0.08,113.7,12.02,-54.01,123,34.9,468.1,0.129,1473,1,167.5,167.5,
7/12/2019 15:03,12.82,167,0.08,113.4,11.99,-56.51,126.5,39.2,468.1,0.128,1474,1,167,167,
7/12/2019 15:03,12.82,167,0.08,113.2,11.97,-57.57,128,39.8,468.1,0.128,1475,1,167,167,
7/12/2019 15:03,12.82,167,0.08,112.9,11.94,-59.11,130.2,41.2,468.1,0.128,1476,1,166.5,166.5,
7/12/2019 15:03,12.82,166,0.08,112.7,11.91,-60.12,131.6,42,468.1,0.128,1477,1,166,166,
7/12/2019 15:03,12.82,166,0.08,112.5,11.89,-61.03,132.8,42.8,468.1,0.127,1478,1,166,166,
7/12/2019 15:03,12.83,166,0.08,112.3,11.87,-62.17,134.4,44.3,468.1,0.127,1479,1,165,165,
7/12/2019 15:03,12.83,164,0.08,112.1,11.86,-63.39,136.2,45.4,468.1,0.126,1480,1,164,164,
7/12/2019 15:03,12.83,164,0.08,111.9,11.83,-64.06,137.1,45.9,468.1,0.126,1481,1,163.5,163.5,
7/12/2019 15:03,12.83,163,0.08,111.8,11.82,-64.6,137.9,47,468.1,0.125,1482,1,162.5,162.5,
7/12/2019 15:03,12.83,162,0.08,111.7,11.81,-65.26,138.8,48.3,468.1,0.124,1483,1,162,162,
7/12/2019 15:03,12.83,162,0.08,111.5,11.79,-70.19,145.7,49.5,468.1,0.124,1484,1,161.5,161.5,
7/12/2019 15:03,12.83,161,0.08,111.4,11.78,-71.73,147.9,51.1,468.1,0.123,1485,1,160.5,160.5,
7/12/2019 15:03,12.83,160,0.08,111.4,11.78,-70.61,146.3,50.9,468.1,0.123,1486,1,159.5,159.5,
7/12/2019 15:03,12.83,159,0.08,111.4,11.78,-67.65,142.1,47.1,468.1,0.122,1487,1,158.5,158.5,
7/12/2019 15:03,12.83,158,0.07,111.6,11.8,-64.55,137.8,43.1,468.1,0.121,1488,1,158,158,
7/12/2019 15:03,12.83,158,0.07,111.9,11.83,-61.52,133.5,39.3,468.1,0.121,1489,1,157.5,157.5,
7/12/2019 15:03,12.83,157,0.07,112.1,11.85,-58.56,129.4,35.5,468.1,0.12,1490,1,156.5,156.5,
7/12/2019 15:03,12.83,156,0.07,112.4,11.88,-55.72,125.4,31.8,468.1,0.12,1491,1,155.5,155.5,
7/12/2019 15:03,12.83,155,0.07,112.6,11.91,-53.03,121.6,28.3,468.1,0.119,1492,1,154.5,154.5,
7/12/2019 15:03,12.83,154,0.07,112.9,11.93,-50.48,118.1,25,468.1,0.118,1493,1,153.5,153.5,
7/12/2019 15:03,12.83,153,0.07,113.1,11.96,-48.09,114.7,22,468.1,0.117,1494,1,152.5,152.5,
7/12/2019 15:04,12.82,152,0.07,113.3,11.98,-45.85,111.6,19.1,468.1,0.117,1495,1,152,152,
7/12/2019 15:04,12.82,152,0.07,113.5,12,-43.76,108.6,16.5,468.1,0.116,1496,1,151,151,
7/12/2019 15:04,12.82,150,0.07,113.6,12.02,-41.8,105.9,14.1,468.1,0.115,1497,1,150,150,
7/12/2019 15:04,12.82,150,0.07,113.7,12.03,-39.97,103.3,11.8,468.1,0.115,1498,1,149.5,149.5,
7/12/2019 15:04,12.82,149,0.07,113.9,12.04,-38.27,100.9,9.6,468.1,0.114,1499,1,148.5,148.5,
7/12/2019 15:04,12.82,148,0.07,114,12.06,-36.68,98.7,7.6,468.1,0.113,1500,1,147.5,147.5,
7/12/2019 15:04,12.82,147,0.07,114.2,12.07,-56.74,126.8,35.2,468.1,0.113,1501,1,146.5,146.5,
7/12/2019 15:04,12.82,146,0.07,114.2,12.08,-53.01,121.6,30,468.1,0.112,1502,1,145.5,145.5,
7/12/2019 15:04,12.82,145,0.07,114.2,12.08,-49.56,116.8,25.3,468.1,0.112,1503,1,145,145,
7/12/2019 15:04,12.82,145,0.07,114.3,12.08,-46.43,112.4,21.1,468.1,0.111,1504,1,145,145,
7/12/2019 15:04,12.82,145,0.07,114.3,12.08,-47.4,113.7,22.1,468.1,0.111,1505,1,144.5,144.5,
7/12/2019 15:04,12.82,144,0.07,114.1,12.07,-49.21,116.3,24.3,468.1,0.111,1506,1,143.5,143.5,
7/12/2019 15:04,12.82,143,0.07,113.9,12.04,-55.52,125.1,29.9,468.1,0.11,1507,1,143,143,
7/12/2019 15:04,12.82,143,0.07,113.6,12.01,-53.25,121.9,27.1,468.1,0.11,1508,1,143,143,
7/12/2019 15:04,12.82,143,0.07,113.5,12,-50.66,118.3,23.9,468.1,0.11,1509,1,142.5,142.5,
7/12/2019 15:04,12.83,142,0.07,113.4,12,-48.08,114.7,20.6,468.1,0.109,1510,1,142,142,
7/12/2019 15:04,12.83,142,0.07,113.4,12,-45.61,111.2,17.5,468.1,0.109,1511,1,141.5,141.5,
7/12/2019 15:04,12.83,141,0.07,113.4,11.99,-43.28,108,14.7,468.1,0.108,1512,1,141,141,
7/12/2019 15:04,12.83,141,0.07,113.5,12.01,-41.1,104.9,12,468.1,0.108,1513,1,140.5,140.5,
7/12/2019 15:04,12.83,140,0.07,113.6,12.02,-39.07,102,9.5,468.1,0.108,1514,1,140,140,
7/12/2019 15:04,12.83,140,0.07,113.7,12.02,-37.18,99.4,7.2,468.1,0.108,1515,1,139.5,139.5,
7/12/2019 15:04,12.82,139,0.07,113.7,12.03,-35.44,97,5,468.1,0.107,1516,1,139,139,
7/12/2019 15:04,12.82,139,0.07,113.8,12.04,-33.82,94.7,3.1,468.1,0.106,1517,1,138.5,138.5,
7/12/2019 15:04,12.82,138,0.07,113.9,12.04,-32.33,92.6,1.3,468.1,0.106,1518,1,138,138,
7/12/2019 15:04,12.82,138,0.06,113.9,12.04,-30.95,90.7,-0.4,468.1,0.106,1519,1,137.5,137.5,
7/12/2019 15:04,12.82,137,0.06,114,12.05,-29.67,88.9,-2,468.1,0.105,1520,1,136.5,136.5,
7/12/2019 15:04,12.82,136,0.06,114,12.06,-28.49,87.2,-3.4,468.1,0.105,1521,1,136,136,
7/12/2019 15:04,12.82,136,0.06,114,12.06,-27.4,85.7,-4.7,468.1,0.104,1522,1,135.5,135.5,
7/12/2019 15:04,12.82,135,0.06,114,12.05,-26.38,84.2,-6,468.1,0.104,1523,1,135,135,
7/12/2019 15:04,12.82,135,0.06,113.9,12.05,-26.93,85,-5.7,468.2,0.103,1524,1,134.5,134.5,
7/12/2019 15:04,12.83,134,0.06,113.8,12.03,-29.99,89.3,-1.5,468.2,0.103,1525,1,134,134,
7/12/2019 15:04,12.83,134,0.06,113.6,12.01,-32.77,93.2,2,468.2,0.103,1526,1,133.5,133.5,
7/12/2019 15:04,12.83,133,0.06,113.3,11.98,-35.67,97.3,5.9,468.2,0.102,1527,1,132.5,132.5,
7/12/2019 15:04,12.83,132,0.06,112.9,11.94,-39.59,102.8,10.3,468.2,0.102,1528,1,131.5,131.5,
7/12/2019 15:04,12.83,131,0.06,112.5,11.9,-43.65,108.5,16.3,468.2,0.101,1529,1,131,131,
7/12/2019 15:04,12.83,131,0.06,112.2,11.86,-47.72,114.2,20.7,468.2,0.1,1530,1,130.5,130.5,
7/12/2019 15:04,12.83,130,0.06,111.9,11.83,-51.31,119.2,27.4,468.2,0.1,1531,1,130,130,
7/12/2019 15:04,12.83,130,0.06,111.7,11.81,-56.81,126.9,29,468.2,0.1,1532,1,129.5,129.5,
7/12/2019 15:04,12.83,129,0.06,111.6,11.8,-54.53,123.7,26.4,468.2,0.099,1533,1,128.5,128.5,
7/12/2019 15:04,12.84,128,0.06,111.6,11.8,-52.11,120.3,23.6,468.2,0.099,1534,1,128,128,
7/12/2019 15:04,12.84,128,0.06,111.6,11.8,-53.3,122,26.2,468.2,0.098,1535,1,127.5,127.5,
7/12/2019 15:04,12.84,127,0.06,111.6,11.8,-51.55,119.5,23.9,468.2,0.098,1536,1,127,127,
7/12/2019 15:04,12.84,127,0.06,111.7,11.8,-49.42,116.6,21,468.2,0.097,1537,1,126.5,126.5,
7/12/2019 15:04,12.84,126,0.06,111.8,11.82,-57.73,128.2,33.8,468.2,0.097,1538,1,126,126,
7/12/2019 15:04,12.84,126,0.06,111.9,11.83,-54.53,123.7,29.5,468.2,0.097,1539,1,125.5,125.5,
7/12/2019 15:04,12.84,125,0.06,112,11.84,-51.46,119.4,25.4,468.2,0.096,1540,1,124.5,124.5,
7/12/2019 15:04,12.84,124,0.06,112.1,11.85,-48.57,115.4,21.6,468.2,0.095,1541,1,124,124,
7/12/2019 15:04,12.84,124,0.06,112.2,11.86,-45.9,111.6,18.1,468.2,0.095,1542,1,123.5,123.5,
7/12/2019 15:04,12.84,123,0.06,112.3,11.87,-43.43,108.2,14.9,468.2,0.095,1543,1,122.5,122.5,
7/12/2019 15:04,12.84,122,0.06,112.4,11.88,-41.14,105,12,468.2,0.094,1544,1,121.5,121.5,
7/12/2019 15:04,12.84,121,0.06,112.4,11.88,-39.04,102,9.3,468.2,0.093,1545,1,121,121,
7/12/2019 15:04,12.84,121,0.06,112.5,11.89,-37.09,99.3,6.8,468.2,0.093,1546,1,120.5,120.5,
7/12/2019 15:04,12.84,120,0.06,112.5,11.9,-35.3,96.8,4.5,468.2,0.092,1547,1,119.5,119.5,
7/12/2019 15:04,12.83,119,0.06,112.6,11.91,-33.65,94.4,2.5,468.2,0.091,1548,1,118.5,118.5,
7/12/2019 15:04,12.83,118,0.06,112.8,11.92,-32.12,92.3,0.6,468.2,0.091,1549,1,117.5,117.5,
7/12/2019 15:04,12.83,117,0.06,112.8,11.93,-30.72,90.3,-1.1,468.2,0.09,1550,1,117,117,
7/12/2019 15:04,12.83,117,0.05,112.9,11.93,-29.42,88.5,-2.7,468.2,0.089,1551,1,116,116,
7/12/2019 15:04,12.83,115,0.05,112.9,11.94,-28.22,86.8,-4.2,468.2,0.089,1552,1,115,115,
7/12/2019 15:04,12.83,115,0.05,113,11.94,-28.68,87.5,-4.1,468.2,0.088,1553,1,114.5,114.5,
7/12/2019 15:04,12.84,114,0.05,112.9,11.94,-28.14,86.7,-4.6,468.1,0.088,1554,1,114,114,
7/12/2019 15:05,12.84,114,0.05,112.9,11.94,-27.27,85.5,-5.6,468.1,0.087,1555,1,113.5,113.5,
7/12/2019 15:05,12.84,113,0.05,112.8,11.93,-26.38,84.3,-6.7,468.2,0.087,1556,1,112.5,112.5,
7/12/2019 15:05,12.84,112,0.05,112.8,11.93,-25.51,83,-7.8,468.2,0.086,1557,1,112,112,
7/12/2019 15:05,12.84,112,0.05,112.8,11.93,-24.67,81.9,-8.8,468.2,0.086,1558,1,111.5,111.5,
7/12/2019 15:05,12.84,111,0.05,112.8,11.93,-23.88,80.7,-9.7,468.2,0.085,1559,1,111,111,
7/12/2019 15:05,12.84,111,0.05,112.9,11.93,-23.12,79.7,-10.5,468.2,0.085,1560,1,110.5,110.5,
7/12/2019 15:05,12.84,110,0.05,113,11.95,-22.41,78.7,-11.4,468.2,0.085,1561,1,109.5,109.5,
7/12/2019 15:05,12.84,109,0.05,113.1,11.95,-21.73,77.7,-12.2,468.2,0.084,1562,1,109,109,
7/12/2019 15:05,12.84,109,0.05,113.1,11.96,-21.1,76.8,-12.9,468.2,0.084,1563,1,109,109,
7/12/2019 15:05,12.84,109,0.05,113.1,11.96,-21.05,76.8,-6.2,468.2,0.084,1564,1,109,109,
7/12/2019 15:05,12.84,109,0.05,113.1,11.96,-20.44,75.9,-7.8,468.2,0.083,1565,1,108.5,108.5,
7/12/2019 15:05,12.84,108,0.05,113,11.95,-22.16,78.3,-6.9,468.2,0.083,1566,1,108,108,
7/12/2019 15:05,12.84,108,0.05,112.8,11.93,-33.09,93.7,11.1,468.2,0.083,1567,1,107.5,107.5,
7/12/2019 15:05,12.84,107,0.05,112.6,11.9,-35.66,97.3,13.4,468.2,0.082,1568,1,107,107,
7/12/2019 15:05,12.84,107,0.05,112.3,11.87,-38.96,101.9,19.2,468.2,0.082,1569,1,107,107,
7/12/2019 15:05,12.84,107,0.05,111.9,11.83,-41.63,105.6,22,468.2,0.082,1570,1,106.5,106.5,
7/12/2019 15:05,12.84,106,0.05,111.6,11.8,-40.93,104.7,20.1,468.2,0.082,1571,1,106,106,
7/12/2019 15:05,12.84,106,0.05,111.5,11.79,-39.68,102.9,17.5,468.2,0.082,1572,1,106,106,
7/12/2019 15:05,12.84,106,0.05,111.5,11.78,-38.25,100.9,14.8,468.2,0.081,1573,1,106,106,
7/12/2019 15:05,12.84,106,0.05,111.5,11.78,-36.77,98.8,12.1,468.2,0.081,1574,1,105.5,105.5,
7/12/2019 15:05,12.84,105,0.05,111.6,11.8,-35.29,96.7,9.5,468.2,0.081,1575,1,105,105,
7/12/2019 15:05,12.84,105,0.05,111.8,11.81,-33.85,94.7,7.1,468.2,0.08,1576,1,104.5,104.5,
7/12/2019 15:05,12.84,104,0.05,111.8,11.82,-39.54,102.7,10.2,468.2,0.08,1577,1,104,104,
7/12/2019 15:05,12.84,104,0.05,111.9,11.83,-37.71,100.1,7.9,468.2,0.08,1578,1,104,104,
7/12/2019 15:05,12.84,104,0.05,111.9,11.83,-35.86,97.6,5.6,468.2,0.08,1579,1,103.5,103.5,
7/12/2019 15:05,12.84,103,0.05,111.9,11.83,-34.12,95.1,3.4,468.2,0.079,1580,1,103,103,
7/12/2019 15:05,12.84,103,0.05,112,11.84,-32.52,92.9,1.4,468.2,0.079,1581,1,103,103,
7/12/2019 15:05,12.84,103,0.05,112.1,11.85,-31.04,90.8,-0.5,468.2,0.079,1582,1,102.5,102.5,
7/12/2019 15:05,12.84,102,0.05,112.1,11.85,-30.46,90,-2.3,468.2,0.078,1583,1,102,102,
7/12/2019 15:05,12.84,102,0.05,112.1,11.85,-33.52,94.3,2.2,468.2,0.078,1584,1,101.5,101.5,
7/12/2019 15:05,12.84,101,0.05,111.9,11.82,-36.85,98.9,7.2,468.2,0.078,1585,1,100.5,100.5,
7/12/2019 15:05,12.84,100,0.05,111.6,11.8,-40.41,103.9,12,468.2,0.077,1586,1,100,100,
7/12/2019 15:05,12.84,100,0.05,111.4,11.78,-39.56,102.7,10.9,468.2,0.077,1587,1,99.5,99.5,
7/12/2019 15:05,12.85,99,0.05,111.3,11.76,-38.28,100.9,9.2,468.2,0.076,1588,1,99,99,
7/12/2019 15:05,12.85,99,0.05,111.3,11.76,-36.87,99,7.4,468.2,0.076,1589,1,98.5,98.5,
7/12/2019 15:05,12.85,98,0.05,111.3,11.77,-35.44,97,5.5,468.2,0.076,1590,1,98,98,
7/12/2019 15:05,12.85,98,0.05,111.3,11.76,-34.01,95,3.7,468.2,0.075,1591,1,97.5,97.5,
7/12/2019 15:05,12.85,97,0.05,111.3,11.77,-32.64,93,1.9,468.2,0.075,1592,1,97,97,
7/12/2019 15:05,12.85,97,0.05,111.5,11.78,-31.32,91.2,0.1,468.2,0.075,1593,1,97,97,
7/12/2019 15:05,12.85,97,0.05,111.5,11.79,-30.07,89.4,-1.5,468.2,0.074,1594,1,96.5,96.5,
7/12/2019 15:05,12.85,96,0.05,111.5,11.79,-28.88,87.8,-3.1,468.2,0.074,1595,1,96,96,
7/12/2019 15:05,12.85,96,0.04,111.6,11.79,-27.76,86.2,-4.5,468.2,0.074,1596,1,95.5,95.5,
7/12/2019 15:05,12.84,95,0.04,111.6,11.8,-26.7,84.7,-6,468.2,0.073,1597,1,95,95,
7/12/2019 15:05,12.84,95,0.04,111.7,11.81,-25.71,83.3,-7.3,468.2,0.073,1598,1,95,95,
7/12/2019 15:05,12.84,95,0.04,111.8,11.81,-35.55,97.1,5.4,468.2,0.073,1599,1,95,95,
7/12/2019 15:05,12.84,95,0.04,111.8,11.82,-33.4,94.1,2.6,468.2,0.073,1600,1,94.5,94.5,
7/12/2019 15:05,12.84,94,0.04,111.8,11.82,-31.52,91.5,16.3,468.2,0.072,1601,1,94,94,
7/12/2019 15:05,12.84,94,0.04,111.8,11.82,-29.77,89,11.9,468.2,0.072,1602,1,94,94,
7/12/2019 15:05,12.84,94,0.04,111.9,11.83,-28.18,86.8,8,468.2,0.072,1603,1,94,94,
7/12/2019 15:05,12.84,94,0.04,111.9,11.83,-26.73,84.7,4.6,468.2,0.072,1604,1,93.5,93.5,
7/12/2019 15:05,12.84,93,0.04,111.9,11.83,-25.41,82.9,1.5,468.2,0.072,1605,1,93,93,
7/12/2019 15:05,12.84,93,0.04,111.9,11.83,-24.21,81.2,-1.3,468.2,0.071,1606,1,92.5,92.5,
7/12/2019 15:05,12.84,92,0.04,111.9,11.83,-23.12,79.7,-3.8,468.2,0.071,1607,1,92,92,
7/12/2019 15:05,12.84,92,0.04,111.9,11.83,-22.13,78.3,-6,468.2,0.071,1608,1,91.5,91.5,
7/12/2019 15:05,12.84,91,0.04,111.9,11.83,-21.22,77,-8.1,468.2,0.07,1609,1,91,91,
7/12/2019 15:05,12.84,91,0.04,111.8,11.82,-23.7,80.5,-3.3,468.2,0.07,1610,1,91,91,
7/12/2019 15:05,12.84,91,0.04,111.8,11.81,-27.58,85.9,2.5,468.2,0.07,1611,1,91,91,
7/12/2019 15:05,12.85,91,0.04,111.5,11.79,-32.2,92.4,7.6,468.2,0.07,1612,1,90.5,90.5,
7/12/2019 15:05,12.85,90,0.04,111.2,11.76,-41.17,105,21.2,468.2,0.069,1613,1,90,90,
7/12/2019 15:05,12.85,90,0.04,110.9,11.72,-43.63,108.4,23.5,468.2,0.069,1614,1,90,90,
7/12/2019 15:06,12.85,90,0.04,110.6,11.69,-47.6,114,26.2,468.2,0.069,1615,1,90,90,
7/12/2019 15:06,12.85,90,0.04,110.2,11.65,-49.9,117.2,28.9,468.2,0.069,1616,1,89.5,89.5,
7/12/2019 15:06,12.85,89,0.04,110,11.63,-52.41,120.8,31.4,468.2,0.068,1617,1,89,89,
7/12/2019 15:06,12.85,89,0.04,109.8,11.6,-58.55,129.4,44.4,468.2,0.068,1618,1,89,89,
7/12/2019 15:06,12.86,89,0.04,109.5,11.58,-63.83,136.8,51.7,468.2,0.068,1619,1,88.5,88.5,
7/12/2019 15:06,12.86,88,0.04,109.4,11.56,-66.87,141.1,60.6,468.2,0.068,1620,1,88,88,
7/12/2019 15:06,12.86,88,0.04,109.3,11.55,-63.23,135.9,54.2,468.2,0.068,1621,1,88,88,
7/12/2019 15:06,12.86,88,0.04,109.4,11.56,-59.6,130.9,48.1,468.2,0.067,1622,1,87.5,87.5,
7/12/2019 15:06,12.86,87,0.04,109.5,11.57,-56.13,126,42.4,468.2,0.067,1623,1,87,87,
7/12/2019 15:06,12.86,87,0.04,109.5,11.57,-52.85,121.4,37.1,468.2,0.067,1624,1,87,87,
7/12/2019 15:06,12.86,87,0.04,109.6,11.58,-49.78,117.1,32.2,468.2,0.067,1625,1,86.5,86.5,
7/12/2019 15:06,12.86,86,0.04,109.7,11.59,-46.92,113.1,27.7,468.2,0.066,1626,1,86,86,
7/12/2019 15:06,12.86,86,0.04,109.8,11.6,-44.27,109.3,23.5,468.2,0.066,1627,1,86,86,
7/12/2019 15:06,12.86,86,0.04,109.9,11.62,-41.82,105.9,19.7,468.2,0.066,1628,1,85.5,85.5,
7/12/2019 15:06,12.85,85,0.04,110,11.62,-39.56,102.7,16.3,468.2,0.066,1629,1,85,85,
7/12/2019 15:06,12.85,85,0.04,110.1,11.63,-37.47,99.8,13.1,468.2,0.065,1630,1,85,85,
7/12/2019 15:06,12.85,85,0.04,110.2,11.65,-35.54,97.1,10.2,468.2,0.065,1631,1,85,85,
7/12/2019 15:06,12.85,85,0.04,110.3,11.66,-33.76,94.6,7.6,468.2,0.065,1632,1,85,85,
7/12/2019 15:06,12.85,85,0.04,110.3,11.66,-32.12,92.3,5.2,468.2,0.065,1633,1,85,85,
7/12/2019 15:06,12.85,85,0.04,110.3,11.66,-35.91,97.6,10.2,468.2,0.065,1634,1,84.5,84.5,
7/12/2019 15:06,12.85,84,0.04,110.3,11.65,-42.46,106.8,15,468.2,0.065,1635,1,84,84,
7/12/2019 15:06,12.85,84,0.04,110.2,11.65,-40.52,104.1,12.4,468.2,0.065,1636,1,84,84,
7/12/2019 15:06,12.85,84,0.04,110.3,11.65,-38.53,101.3,9.9,468.2,0.064,1637,1,83.5,83.5,
7/12/2019 15:06,12.85,83,0.04,110.2,11.65,-36.61,98.6,7.5,468.2,0.064,1638,1,83,83,
7/12/2019 15:06,12.85,83,0.04,110.3,11.65,-34.77,96,5.1,468.2,0.063,1639,1,82.5,82.5,
7/12/2019 15:06,12.85,82,0.04,110.3,11.66,-33.06,93.6,3,468.2,0.063,1640,1,82,82,
7/12/2019 15:06,12.85,82,0.04,110.3,11.66,-31.46,91.4,0.9,468.2,0.063,1641,1,82,82,
7/12/2019 15:06,12.85,82,0.04,110.4,11.67,-29.97,89.3,-0.9,468.2,0.063,1642,1,82,82,
7/12/2019 15:06,12.85,82,0.04,110.3,11.66,-28.59,87.4,-2.7,468.2,0.063,1643,1,82,82,
7/12/2019 15:06,12.85,82,0.04,110.5,11.68,-27.32,85.6,-4.3,468.2,0.063,1644,1,81.5,81.5,
7/12/2019 15:06,12.85,81,0.04,110.5,11.68,-26.15,83.9,-5.8,468.2,0.063,1645,1,81,81,
7/12/2019 15:06,12.85,81,0.04,110.6,11.69,-25.07,82.4,-7.2,468.2,0.062,1646,1,81,81,
7/12/2019 15:06,12.85,81,0.04,110.7,11.7,-24.07,81,-8.5,468.2,0.062,1647,1,81,81,
7/12/2019 15:06,12.85,81,0.04,110.7,11.7,-23.13,79.7,-9.7,468.2,0.062,1648,1,80.5,80.5,
7/12/2019 15:06,12.85,80,0.04,110.7,11.7,-24.38,81.4,-7.8,468.2,0.062,1649,1,80,80,
7/12/2019 15:06,12.85,80,0.04,110.7,11.71,-23.77,80.6,-8.7,468.2,0.062,1650,1,80,80,
7/12/2019 15:06,12.86,80,0.04,110.8,11.71,-22.99,79.5,-9.8,468.2,0.062,1651,1,80,80,
7/12/2019 15:06,12.86,80,0.04,110.7,11.7,-22.2,78.4,-10.9,468.2,0.062,1652,1,80,80,
7/12/2019 15:06,12.86,80,0.04,110.7,11.7,-21.44,77.3,-11.9,468.2,0.062,1653,1,80,80,
7/12/2019 15:06,12.85,80,0.04,110.7,11.7,-20.71,76.3,-12.8,468.2,0.062,1654,1,80,80,
7/12/2019 15:06,12.85,80,0.04,110.7,11.7,-22.44,78.7,-11,468.2,0.062,1655,1,80,80,
7/12/2019 15:06,12.86,80,0.04,110.7,11.7,-25.16,82.5,-7.5,468.2,0.061,1656,1,80,80,
7/12/2019 15:06,12.86,80,0.04,110.6,11.69,-24.82,82.1,-8,468.2,0.061,1657,1,79.5,79.5,
7/12/2019 15:06,12.86,79,0.04,110.5,11.68,-24.2,81.2,-8.7,468.2,0.061,1658,1,79,79,
7/12/2019 15:06,12.86,79,0.04,110.4,11.67,-23.49,80.2,-9.7,468.2,0.061,1659,1,79,79,
7/12/2019 15:06,12.86,79,0.04,110.4,11.67,-22.75,79.2,-10.6,468.2,0.06,1660,1,79,79,
7/12/2019 15:06,12.86,79,0.04,110.4,11.67,-22.01,78.1,-11.5,468.2,0.061,1661,1,79,79,
7/12/2019 15:06,12.86,79,0.04,110.4,11.67,-21.3,77.1,-12.4,468.2,0.06,1662,1,79,79,
7/12/2019 15:06,12.86,79,0.04,110.4,11.67,-20.61,76.1,-13.3,468.2,0.06,1663,1,79,79,
7/12/2019 15:06,12.86,79,0.04,110.4,11.67,-19.94,75.2,-14.1,468.2,0.06,1664,1,78.5,78.5,
7/12/2019 15:06,12.86,78,0.04,110.5,11.67,-19.31,74.3,-14.9,468.2,0.06,1665,1,78,78,
7/12/2019 15:06,12.86,78,0.04,110.5,11.68,-18.71,73.5,-15.6,468.2,0.06,1666,1,77.5,77.5,
7/12/2019 15:06,12.86,77,0.04,110.5,11.68,-18.14,72.7,-16.4,468.2,0.059,1667,1,77,77,
7/12/2019 15:06,12.86,77,0.04,110.5,11.68,-17.61,71.9,-17.1,468.2,0.059,1668,1,76.5,76.5,
7/12/2019 15:06,12.86,76,0.04,110.5,11.68,-17.1,71.2,-17.7,468.2,0.059,1669,1,76,76,
7/12/2019 15:06,12.86,76,0.04,110.5,11.68,-16.62,70.6,-18.3,468.2,0.059,1670,1,76,76,
7/12/2019 15:06,12.86,76,0.04,110.5,11.68,-16.27,70.1,-18.7,468.2,0.058,1671,1,76,76,
7/12/2019 15:06,12.86,76,0.04,110.5,11.68,-17.95,72.4,-16.9,468.2,0.058,1672,1,76,76,
7/12/2019 15:06,12.86,76,0.04,110.4,11.67,-22.62,79,-9.7,468.2,0.058,1673,1,76,76,
7/12/2019 15:06,12.86,76,0.03,110.2,11.65,-27.14,85.3,-3.7,468.3,0.058,1674,1,75.5,75.5,
7/12/2019 15:07,12.86,75,0.03,110.1,11.63,-42.34,106.6,14.7,468.3,0.058,1675,1,75,75,
7/12/2019 15:07,12.86,75,0.03,109.9,11.61,-40.57,104.2,12.4,468.3,0.058,1676,1,75,75,
7/12/2019 15:07,12.86,75,0.03,109.8,11.6,-46.06,111.9,27.7,468.3,0.057,1677,1,74.5,74.5,
7/12/2019 15:07,12.86,74,0.03,109.6,11.59,-50.41,118,32,468.3,0.057,1678,1,74,74,
7/12/2019 15:07,12.86,74,0.03,109.5,11.57,-53.4,122.2,41,468.3,0.057,1679,1,74,74,
7/12/2019 15:07,12.86,74,0.03,109.3,11.55,-57.78,128.3,44.5,468.3,0.057,1680,1,74,74,
