"Plot Title: EC Logger 2"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20636127, SEN S/N: 20636127)","Temp, °C (LGR S/N: 20636127, SEN S/N: 20636127)","Specific Conductance, μS/cm (LGR S/N: 20636127)","Coupler Detached (LGR S/N: 20636127)","Coupler Attached (LGR S/N: 20636127)","Host Connected (LGR S/N: 20636127)","Stopped (LGR S/N: 20636127)","End Of File (LGR S/N: 20636127)"
5861,07/15/19 01:07:01 PM,6.7,6.15,10.7,,,,,
5862,07/15/19 01:07:02 PM,7.8,6.15,12.4,,,,,
5863,07/15/19 01:07:03 PM,7.8,6.15,12.4,,,,,
5864,07/15/19 01:07:04 PM,6.7,6.15,10.7,,,,,
5865,07/15/19 01:07:05 PM,7.8,6.15,12.4,,,,,
5866,07/15/19 01:07:06 PM,7.8,6.15,12.4,,,,,
5867,07/15/19 01:07:07 PM,7.8,6.15,12.4,,,,,
5868,07/15/19 01:07:08 PM,6.7,6.13,10.7,,,,,
5869,07/15/19 01:07:09 PM,7.8,6.15,12.4,,,,,
5870,07/15/19 01:07:10 PM,7.0,6.15,11.1,,,,,
5871,07/15/19 01:07:11 PM,7.8,6.15,12.4,,,,,
5872,07/15/19 01:07:12 PM,7.0,6.13,11.1,,,,,
5873,07/15/19 01:07:13 PM,7.8,6.15,12.4,,,,,
5874,07/15/19 01:07:14 PM,7.8,6.15,12.4,,,,,
5875,07/15/19 01:07:15 PM,7.0,6.15,11.1,,,,,
5876,07/15/19 01:07:16 PM,7.8,6.13,12.4,,,,,
5877,07/15/19 01:07:17 PM,7.4,6.15,11.8,,,,,
5878,07/15/19 01:07:18 PM,7.0,6.15,11.1,,,,,
5879,07/15/19 01:07:19 PM,7.4,6.15,11.8,,,,,
5880,07/15/19 01:07:20 PM,7.0,6.13,11.1,,,,,
5881,07/15/19 01:07:21 PM,7.8,6.15,12.4,,,,,
5882,07/15/19 01:07:22 PM,7.8,6.15,12.4,,,,,
5883,07/15/19 01:07:23 PM,7.8,6.13,12.4,,,,,
5884,07/15/19 01:07:24 PM,7.4,6.15,11.8,,,,,
5885,07/15/19 01:07:25 PM,7.4,6.15,11.8,,,,,
5886,07/15/19 01:07:26 PM,7.8,6.15,12.4,,,,,
5887,07/15/19 01:07:27 PM,7.0,6.15,11.1,,,,,
5888,07/15/19 01:07:28 PM,7.8,6.15,12.4,,,,,
5889,07/15/19 01:07:29 PM,7.0,6.15,11.1,,,,,
5890,07/15/19 01:07:30 PM,7.8,6.15,12.4,,,,,
5891,07/15/19 01:07:31 PM,7.8,6.15,12.4,,,,,
5892,07/15/19 01:07:32 PM,7.4,6.15,11.8,,,,,
5893,07/15/19 01:07:33 PM,7.8,6.15,12.4,,,,,
5894,07/15/19 01:07:34 PM,7.0,6.16,11.1,,,,,
5895,07/15/19 01:07:35 PM,7.0,6.15,11.1,,,,,
5896,07/15/19 01:07:36 PM,7.0,6.15,11.1,,,,,
5897,07/15/19 01:07:37 PM,7.0,6.15,11.1,,,,,
5898,07/15/19 01:07:38 PM,6.7,6.15,10.7,,,,,
5899,07/15/19 01:07:39 PM,7.8,6.15,12.4,,,,,
5900,07/15/19 01:07:40 PM,7.8,6.15,12.4,,,,,
5901,07/15/19 01:07:41 PM,7.0,6.15,11.1,,,,,
5902,07/15/19 01:07:42 PM,7.8,6.15,12.4,,,,,
5903,07/15/19 01:07:43 PM,7.8,6.15,12.4,,,,,
5904,07/15/19 01:07:44 PM,7.8,6.16,12.4,,,,,
5905,07/15/19 01:07:45 PM,7.8,6.15,12.4,,,,,
5906,07/15/19 01:07:46 PM,7.0,6.15,11.1,,,,,
5907,07/15/19 01:07:47 PM,6.7,6.15,10.7,,,,,
5908,07/15/19 01:07:48 PM,7.4,6.16,11.8,,,,,
5909,07/15/19 01:07:49 PM,7.8,6.15,12.4,,,,,
5910,07/15/19 01:07:50 PM,7.8,6.15,12.4,,,,,
5911,07/15/19 01:07:51 PM,7.0,6.15,11.1,,,,,
5912,07/15/19 01:07:52 PM,7.4,6.16,11.8,,,,,
5913,07/15/19 01:07:53 PM,7.4,6.16,11.8,,,,,
5914,07/15/19 01:07:54 PM,6.7,6.15,10.7,,,,,
5915,07/15/19 01:07:55 PM,7.8,6.15,12.4,,,,,
5916,07/15/19 01:07:56 PM,7.8,6.15,12.4,,,,,
5917,07/15/19 01:07:57 PM,7.8,6.15,12.4,,,,,
5918,07/15/19 01:07:58 PM,7.4,6.16,11.8,,,,,
5919,07/15/19 01:07:59 PM,7.4,6.16,11.8,,,,,
5920,07/15/19 01:08:00 PM,7.8,6.15,12.4,,,,,
5921,07/15/19 01:08:01 PM,7.4,6.16,11.8,,,,,
5922,07/15/19 01:08:02 PM,7.8,6.15,12.4,,,,,
5923,07/15/19 01:08:03 PM,7.8,6.17,12.4,,,,,
5924,07/15/19 01:08:04 PM,7.8,6.16,12.4,,,,,
5925,07/15/19 01:08:05 PM,7.0,6.16,11.1,,,,,
5926,07/15/19 01:08:06 PM,7.8,6.15,12.4,,,,,
5927,07/15/19 01:08:07 PM,7.8,6.15,12.4,,,,,
5928,07/15/19 01:08:08 PM,7.8,6.16,12.4,,,,,
5929,07/15/19 01:08:09 PM,7.4,6.15,11.8,,,,,
5930,07/15/19 01:08:10 PM,7.4,6.15,11.8,,,,,
5931,07/15/19 01:08:11 PM,7.0,6.15,11.1,,,,,
5932,07/15/19 01:08:12 PM,7.4,6.16,11.8,,,,,
5933,07/15/19 01:08:13 PM,7.0,6.15,11.1,,,,,
5934,07/15/19 01:08:14 PM,7.8,6.15,12.4,,,,,
5935,07/15/19 01:08:15 PM,7.8,6.16,12.4,,,,,
5936,07/15/19 01:08:16 PM,7.8,6.16,12.4,,,,,
5937,07/15/19 01:08:17 PM,7.0,6.16,11.1,,,,,
5938,07/15/19 01:08:18 PM,7.8,6.15,12.4,,,,,
5939,07/15/19 01:08:19 PM,7.0,6.16,11.1,,,,,
5940,07/15/19 01:08:20 PM,7.0,6.15,11.1,,,,,
5941,07/15/19 01:08:21 PM,7.0,6.16,11.1,,,,,
5942,07/15/19 01:08:22 PM,7.4,6.15,11.8,,,,,
5943,07/15/19 01:08:23 PM,7.4,6.15,11.8,,,,,
5944,07/15/19 01:08:24 PM,7.8,6.16,12.4,,,,,
5945,07/15/19 01:08:25 PM,7.8,6.15,12.4,,,,,
5946,07/15/19 01:08:26 PM,7.0,6.15,11.1,,,,,
5947,07/15/19 01:08:27 PM,7.4,6.16,11.8,,,,,
5948,07/15/19 01:08:28 PM,6.7,6.16,10.6,,,,,
5949,07/15/19 01:08:29 PM,7.0,6.16,11.1,,,,,
5950,07/15/19 01:08:30 PM,7.0,6.15,11.1,,,,,
5951,07/15/19 01:08:31 PM,7.4,6.15,11.8,,,,,
5952,07/15/19 01:08:32 PM,7.8,6.16,12.4,,,,,
5953,07/15/19 01:08:33 PM,7.8,6.15,12.4,,,,,
5954,07/15/19 01:08:34 PM,7.8,6.16,12.4,,,,,
5955,07/15/19 01:08:35 PM,7.8,6.16,12.4,,,,,
5956,07/15/19 01:08:36 PM,7.0,6.16,11.1,,,,,
5957,07/15/19 01:08:37 PM,7.8,6.16,12.4,,,,,
5958,07/15/19 01:08:38 PM,7.8,6.16,12.4,,,,,
5959,07/15/19 01:08:39 PM,7.0,6.16,11.1,,,,,
5960,07/15/19 01:08:40 PM,7.8,6.16,12.4,,,,,
5961,07/15/19 01:08:41 PM,7.4,6.15,11.8,,,,,
5962,07/15/19 01:08:42 PM,7.8,6.16,12.4,,,,,
5963,07/15/19 01:08:43 PM,7.8,6.16,12.4,,,,,
5964,07/15/19 01:08:44 PM,6.7,6.16,10.6,,,,,
5965,07/15/19 01:08:45 PM,7.8,6.16,12.4,,,,,
5966,07/15/19 01:08:46 PM,6.7,6.15,10.7,,,,,
5967,07/15/19 01:08:47 PM,7.8,6.15,12.4,,,,,
5968,07/15/19 01:08:48 PM,7.4,6.16,11.8,,,,,
5969,07/15/19 01:08:49 PM,7.0,6.16,11.1,,,,,
5970,07/15/19 01:08:50 PM,7.4,6.15,11.8,,,,,
5971,07/15/19 01:08:51 PM,7.4,6.16,11.8,,,,,
5972,07/15/19 01:08:52 PM,7.8,6.16,12.4,,,,,
5973,07/15/19 01:08:53 PM,7.8,6.16,12.4,,,,,
5974,07/15/19 01:08:54 PM,7.8,6.16,12.4,,,,,
5975,07/15/19 01:08:55 PM,7.4,6.16,11.8,,,,,
5976,07/15/19 01:08:56 PM,7.8,6.15,12.4,,,,,
5977,07/15/19 01:08:57 PM,6.7,6.17,10.6,,,,,
5978,07/15/19 01:08:58 PM,6.7,6.16,10.6,,,,,
5979,07/15/19 01:08:59 PM,7.8,6.15,12.4,,,,,
5980,07/15/19 01:09:00 PM,7.4,6.16,11.8,,,,,
5981,07/15/19 01:09:01 PM,6.7,6.16,10.6,,,,,
5982,07/15/19 01:09:02 PM,7.0,6.16,11.1,,,,,
5983,07/15/19 01:09:03 PM,7.8,6.16,12.4,,,,,
5984,07/15/19 01:09:04 PM,7.8,6.17,12.4,,,,,
5985,07/15/19 01:09:05 PM,7.8,6.16,12.4,,,,,
5986,07/15/19 01:09:06 PM,7.4,6.16,11.8,,,,,
5987,07/15/19 01:09:07 PM,7.8,6.17,12.4,,,,,
5988,07/15/19 01:09:08 PM,7.4,6.17,11.8,,,,,
5989,07/15/19 01:09:09 PM,7.8,6.16,12.4,,,,,
5990,07/15/19 01:09:10 PM,7.0,6.16,11.1,,,,,
5991,07/15/19 01:09:11 PM,7.0,6.17,11.1,,,,,
5992,07/15/19 01:09:12 PM,7.8,6.17,12.4,,,,,
5993,07/15/19 01:09:13 PM,7.4,6.17,11.8,,,,,
5994,07/15/19 01:09:14 PM,7.0,6.16,11.1,,,,,
5995,07/15/19 01:09:15 PM,7.8,6.16,12.4,,,,,
5996,07/15/19 01:09:16 PM,7.8,6.16,12.4,,,,,
5997,07/15/19 01:09:17 PM,7.8,6.17,12.4,,,,,
5998,07/15/19 01:09:18 PM,7.0,6.16,11.1,,,,,
5999,07/15/19 01:09:19 PM,7.4,6.16,11.8,,,,,
6000,07/15/19 01:09:20 PM,7.4,6.17,11.8,,,,,
6001,07/15/19 01:09:21 PM,7.8,6.16,12.4,,,,,
6002,07/15/19 01:09:22 PM,7.4,6.17,11.8,,,,,
6003,07/15/19 01:09:23 PM,6.7,6.16,10.6,,,,,
6004,07/15/19 01:09:24 PM,7.0,6.16,11.1,,,,,
6005,07/15/19 01:09:25 PM,7.4,6.16,11.8,,,,,
6006,07/15/19 01:09:26 PM,7.8,6.16,12.4,,,,,
6007,07/15/19 01:09:27 PM,7.4,6.19,11.8,,,,,
6008,07/15/19 01:09:28 PM,7.8,6.16,12.4,,,,,
6009,07/15/19 01:09:29 PM,7.4,6.17,11.8,,,,,
6010,07/15/19 01:09:30 PM,7.0,6.17,11.1,,,,,
6011,07/15/19 01:09:31 PM,7.4,6.16,11.8,,,,,
6012,07/15/19 01:09:32 PM,7.8,6.16,12.4,,,,,
6013,07/15/19 01:09:33 PM,6.7,6.17,10.6,,,,,
6014,07/15/19 01:09:34 PM,7.8,6.16,12.4,,,,,
6015,07/15/19 01:09:35 PM,7.0,6.16,11.1,,,,,
6016,07/15/19 01:09:36 PM,7.4,6.17,11.8,,,,,
6017,07/15/19 01:09:37 PM,7.8,6.17,12.4,,,,,
6018,07/15/19 01:09:38 PM,7.8,6.16,12.4,,,,,
6019,07/15/19 01:09:39 PM,7.0,6.17,11.1,,,,,
6020,07/15/19 01:09:40 PM,6.7,6.17,10.6,,,,,
6021,07/15/19 01:09:41 PM,7.8,6.17,12.4,,,,,
6022,07/15/19 01:09:42 PM,7.8,6.17,12.4,,,,,
6023,07/15/19 01:09:43 PM,7.0,6.17,11.1,,,,,
6024,07/15/19 01:09:44 PM,7.8,6.17,12.4,,,,,
6025,07/15/19 01:09:45 PM,7.4,6.16,11.8,,,,,
6026,07/15/19 01:09:46 PM,7.8,6.16,12.4,,,,,
6027,07/15/19 01:09:47 PM,7.0,6.16,11.1,,,,,
6028,07/15/19 01:09:48 PM,7.8,6.17,12.4,,,,,
6029,07/15/19 01:09:49 PM,7.8,6.16,12.4,,,,,
6030,07/15/19 01:09:50 PM,7.0,6.17,11.1,,,,,
6031,07/15/19 01:09:51 PM,7.8,6.17,12.4,,,,,
6032,07/15/19 01:09:52 PM,7.4,6.16,11.8,,,,,
6033,07/15/19 01:09:53 PM,6.7,6.17,10.6,,,,,
6034,07/15/19 01:09:54 PM,6.7,6.17,10.6,,,,,
6035,07/15/19 01:09:55 PM,7.8,6.17,12.4,,,,,
6036,07/15/19 01:09:56 PM,6.7,6.17,10.6,,,,,
6037,07/15/19 01:09:57 PM,7.8,6.17,12.4,,,,,
6038,07/15/19 01:09:58 PM,7.8,6.16,12.4,,,,,
6039,07/15/19 01:09:59 PM,7.8,6.17,12.4,,,,,
6040,07/15/19 01:10:00 PM,7.0,6.17,11.1,,,,,
6041,07/15/19 01:10:01 PM,7.4,6.16,11.8,,,,,
6042,07/15/19 01:10:02 PM,7.0,6.17,11.1,,,,,
6043,07/15/19 01:10:03 PM,7.4,6.17,11.8,,,,,
6044,07/15/19 01:10:04 PM,7.8,6.17,12.4,,,,,
6045,07/15/19 01:10:05 PM,7.0,6.17,11.1,,,,,
6046,07/15/19 01:10:06 PM,7.8,6.17,12.4,,,,,
6047,07/15/19 01:10:07 PM,6.7,6.19,10.6,,,,,
6048,07/15/19 01:10:08 PM,7.0,6.17,11.1,,,,,
6049,07/15/19 01:10:09 PM,7.8,6.17,12.4,,,,,
6050,07/15/19 01:10:10 PM,7.0,6.17,11.1,,,,,
6051,07/15/19 01:10:11 PM,7.8,6.17,12.4,,,,,
6052,07/15/19 01:10:12 PM,6.7,6.17,10.6,,,,,
6053,07/15/19 01:10:13 PM,7.8,6.16,12.4,,,,,
6054,07/15/19 01:10:14 PM,7.4,6.17,11.8,,,,,
6055,07/15/19 01:10:15 PM,7.4,6.17,11.8,,,,,
6056,07/15/19 01:10:16 PM,6.7,6.19,10.6,,,,,
6057,07/15/19 01:10:17 PM,6.7,6.17,10.6,,,,,
6058,07/15/19 01:10:18 PM,7.8,6.17,12.4,,,,,
6059,07/15/19 01:10:19 PM,7.4,6.16,11.8,,,,,
6060,07/15/19 01:10:20 PM,7.4,6.17,11.8,,,,,
6061,07/15/19 01:10:21 PM,7.8,6.17,12.4,,,,,
6062,07/15/19 01:10:22 PM,7.4,6.17,11.8,,,,,
6063,07/15/19 01:10:23 PM,7.8,6.19,12.4,,,,,
6064,07/15/19 01:10:24 PM,7.8,6.17,12.4,,,,,
6065,07/15/19 01:10:25 PM,6.7,6.17,10.6,,,,,
6066,07/15/19 01:10:26 PM,7.0,6.17,11.1,,,,,
6067,07/15/19 01:10:27 PM,7.8,6.17,12.4,,,,,
6068,07/15/19 01:10:28 PM,6.7,6.17,10.6,,,,,
6069,07/15/19 01:10:29 PM,6.7,6.17,10.6,,,,,
6070,07/15/19 01:10:30 PM,7.4,6.17,11.8,,,,,
6071,07/15/19 01:10:31 PM,6.7,6.17,10.6,,,,,
6072,07/15/19 01:10:32 PM,7.8,6.17,12.4,,,,,
6073,07/15/19 01:10:33 PM,7.4,6.17,11.8,,,,,
6074,07/15/19 01:10:34 PM,7.8,6.17,12.4,,,,,
6075,07/15/19 01:10:35 PM,7.8,6.17,12.4,,,,,
6076,07/15/19 01:10:36 PM,7.8,6.17,12.4,,,,,
6077,07/15/19 01:10:37 PM,7.8,6.17,12.4,,,,,
6078,07/15/19 01:10:38 PM,6.7,6.17,10.6,,,,,
6079,07/15/19 01:10:39 PM,7.0,6.17,11.1,,,,,
6080,07/15/19 01:10:40 PM,7.8,6.17,12.4,,,,,
6081,07/15/19 01:10:41 PM,7.0,6.17,11.1,,,,,
6082,07/15/19 01:10:42 PM,7.8,6.17,12.4,,,,,
6083,07/15/19 01:10:43 PM,7.0,6.19,11.1,,,,,
6084,07/15/19 01:10:44 PM,7.0,6.19,11.1,,,,,
6085,07/15/19 01:10:45 PM,7.8,6.17,12.4,,,,,
6086,07/15/19 01:10:46 PM,7.8,6.19,12.4,,,,,
6087,07/15/19 01:10:47 PM,7.8,6.19,12.4,,,,,
6088,07/15/19 01:10:48 PM,7.8,6.16,12.4,,,,,
6089,07/15/19 01:10:49 PM,7.0,6.17,11.1,,,,,
6090,07/15/19 01:10:50 PM,7.8,6.17,12.4,,,,,
6091,07/15/19 01:10:51 PM,7.8,6.17,12.4,,,,,
6092,07/15/19 01:10:52 PM,7.4,6.17,11.8,,,,,
6093,07/15/19 01:10:53 PM,6.7,6.17,10.6,,,,,
6094,07/15/19 01:10:54 PM,7.0,6.17,11.1,,,,,
6095,07/15/19 01:10:55 PM,7.8,6.17,12.4,,,,,
6096,07/15/19 01:10:56 PM,7.4,6.19,11.8,,,,,
6097,07/15/19 01:10:57 PM,7.8,6.19,12.4,,,,,
6098,07/15/19 01:10:58 PM,7.0,6.19,11.1,,,,,
6099,07/15/19 01:10:59 PM,7.8,6.17,12.4,,,,,
6100,07/15/19 01:11:00 PM,6.7,6.17,10.6,,,,,
6101,07/15/19 01:11:01 PM,7.4,6.19,11.8,,,,,
6102,07/15/19 01:11:02 PM,7.0,6.17,11.1,,,,,
6103,07/15/19 01:11:03 PM,7.4,6.17,11.8,,,,,
6104,07/15/19 01:11:04 PM,6.7,6.19,10.6,,,,,
6105,07/15/19 01:11:05 PM,7.8,6.19,12.4,,,,,
6106,07/15/19 01:11:06 PM,7.0,6.17,11.1,,,,,
6107,07/15/19 01:11:07 PM,7.0,6.19,11.1,,,,,
6108,07/15/19 01:11:08 PM,7.0,6.17,11.1,,,,,
6109,07/15/19 01:11:09 PM,7.8,6.17,12.4,,,,,
6110,07/15/19 01:11:10 PM,7.8,6.19,12.4,,,,,
6111,07/15/19 01:11:11 PM,7.0,6.17,11.1,,,,,
6112,07/15/19 01:11:12 PM,7.8,6.17,12.4,,,,,
6113,07/15/19 01:11:13 PM,7.8,6.17,12.4,,,,,
6114,07/15/19 01:11:14 PM,7.8,6.19,12.4,,,,,
6115,07/15/19 01:11:15 PM,7.8,6.17,12.4,,,,,
6116,07/15/19 01:11:16 PM,7.8,6.19,12.4,,,,,
6117,07/15/19 01:11:17 PM,7.8,6.19,12.4,,,,,
6118,07/15/19 01:11:18 PM,7.8,6.19,12.4,,,,,
6119,07/15/19 01:11:19 PM,7.0,6.17,11.1,,,,,
6120,07/15/19 01:11:20 PM,7.0,6.19,11.1,,,,,
6121,07/15/19 01:11:21 PM,7.8,6.19,12.4,,,,,
6122,07/15/19 01:11:22 PM,7.8,6.19,12.4,,,,,
6123,07/15/19 01:11:23 PM,7.4,6.19,11.8,,,,,
6124,07/15/19 01:11:24 PM,7.8,6.17,12.4,,,,,
6125,07/15/19 01:11:25 PM,7.8,6.19,12.4,,,,,
6126,07/15/19 01:11:26 PM,6.7,6.19,10.6,,,,,
6127,07/15/19 01:11:27 PM,7.8,6.17,12.4,,,,,
6128,07/15/19 01:11:28 PM,7.0,6.19,11.1,,,,,
6129,07/15/19 01:11:29 PM,7.8,6.17,12.4,,,,,
6130,07/15/19 01:11:30 PM,7.8,6.19,12.4,,,,,
6131,07/15/19 01:11:31 PM,7.0,6.19,11.1,,,,,
6132,07/15/19 01:11:32 PM,6.7,6.19,10.6,,,,,
6133,07/15/19 01:11:33 PM,7.4,6.17,11.8,,,,,
6134,07/15/19 01:11:34 PM,7.4,6.19,11.8,,,,,
6135,07/15/19 01:11:35 PM,6.7,6.17,10.6,,,,,
6136,07/15/19 01:11:36 PM,7.4,6.17,11.8,,,,,
6137,07/15/19 01:11:37 PM,7.8,6.19,12.4,,,,,
6138,07/15/19 01:11:38 PM,7.8,6.17,12.4,,,,,
6139,07/15/19 01:11:39 PM,6.7,6.19,10.6,,,,,
6140,07/15/19 01:11:40 PM,7.0,6.17,11.1,,,,,
6141,07/15/19 01:11:41 PM,7.0,6.19,11.1,,,,,
6142,07/15/19 01:11:42 PM,7.0,6.20,11.1,,,,,
6143,07/15/19 01:11:43 PM,7.8,6.19,12.4,,,,,
6144,07/15/19 01:11:44 PM,7.8,6.19,12.4,,,,,
6145,07/15/19 01:11:45 PM,7.0,6.19,11.1,,,,,
6146,07/15/19 01:11:46 PM,7.8,6.17,12.4,,,,,
6147,07/15/19 01:11:47 PM,7.0,6.17,11.1,,,,,
6148,07/15/19 01:11:48 PM,7.0,6.19,11.1,,,,,
6149,07/15/19 01:11:49 PM,6.7,6.19,10.6,,,,,
6150,07/15/19 01:11:50 PM,7.4,6.19,11.8,,,,,
6151,07/15/19 01:11:51 PM,7.4,6.17,11.8,,,,,
6152,07/15/19 01:11:52 PM,7.8,6.17,12.4,,,,,
6153,07/15/19 01:11:53 PM,7.8,6.17,12.4,,,,,
6154,07/15/19 01:11:54 PM,7.8,6.19,12.4,,,,,
6155,07/15/19 01:11:55 PM,6.7,6.17,10.6,,,,,
6156,07/15/19 01:11:56 PM,7.8,6.19,12.4,,,,,
6157,07/15/19 01:11:57 PM,7.8,6.19,12.4,,,,,
6158,07/15/19 01:11:58 PM,6.7,6.20,10.6,,,,,
6159,07/15/19 01:11:59 PM,7.0,6.17,11.1,,,,,
6160,07/15/19 01:12:00 PM,7.4,6.17,11.8,,,,,
6161,07/15/19 01:12:01 PM,6.7,6.19,10.6,,,,,
6162,07/15/19 01:12:02 PM,7.8,6.19,12.4,,,,,
6163,07/15/19 01:12:03 PM,7.4,6.19,11.8,,,,,
6164,07/15/19 01:12:04 PM,7.8,6.19,12.4,,,,,
6165,07/15/19 01:12:05 PM,7.8,6.17,12.4,,,,,
6166,07/15/19 01:12:06 PM,7.8,6.19,12.4,,,,,
6167,07/15/19 01:12:07 PM,7.8,6.19,12.4,,,,,
6168,07/15/19 01:12:08 PM,7.8,6.17,12.4,,,,,
6169,07/15/19 01:12:09 PM,7.8,6.19,12.4,,,,,
6170,07/15/19 01:12:10 PM,7.8,6.19,12.4,,,,,
6171,07/15/19 01:12:11 PM,6.7,6.19,10.6,,,,,
6172,07/15/19 01:12:12 PM,7.0,6.19,11.1,,,,,
6173,07/15/19 01:12:13 PM,6.7,6.19,10.6,,,,,
6174,07/15/19 01:12:14 PM,6.7,6.19,10.6,,,,,
6175,07/15/19 01:12:15 PM,7.0,6.20,11.1,,,,,
6176,07/15/19 01:12:16 PM,7.4,6.20,11.7,,,,,
6177,07/15/19 01:12:17 PM,7.8,6.19,12.4,,,,,
6178,07/15/19 01:12:18 PM,7.8,6.19,12.4,,,,,
6179,07/15/19 01:12:19 PM,7.8,6.19,12.4,,,,,
6180,07/15/19 01:12:20 PM,7.4,6.19,11.8,,,,,
6181,07/15/19 01:12:21 PM,7.8,6.19,12.4,,,,,
6182,07/15/19 01:12:22 PM,7.8,6.20,12.4,,,,,
6183,07/15/19 01:12:23 PM,7.0,6.19,11.1,,,,,
6184,07/15/19 01:12:24 PM,7.8,6.19,12.4,,,,,
6185,07/15/19 01:12:25 PM,6.7,6.19,10.6,,,,,
6186,07/15/19 01:12:26 PM,7.4,6.19,11.8,,,,,
6187,07/15/19 01:12:27 PM,7.8,6.19,12.4,,,,,
6188,07/15/19 01:12:28 PM,7.8,6.20,12.4,,,,,
6189,07/15/19 01:12:29 PM,7.4,6.19,11.8,,,,,
6190,07/15/19 01:12:30 PM,7.8,6.20,12.4,,,,,
6191,07/15/19 01:12:31 PM,7.8,6.20,12.4,,,,,
6192,07/15/19 01:12:32 PM,7.4,6.20,11.7,,,,,
6193,07/15/19 01:12:33 PM,7.0,6.19,11.1,,,,,
6194,07/15/19 01:12:34 PM,7.8,6.19,12.4,,,,,
6195,07/15/19 01:12:35 PM,7.8,6.20,12.4,,,,,
6196,07/15/19 01:12:36 PM,7.8,6.21,12.4,,,,,
6197,07/15/19 01:12:37 PM,7.8,6.20,12.4,,,,,
6198,07/15/19 01:12:38 PM,7.0,6.20,11.1,,,,,
6199,07/15/19 01:12:39 PM,7.0,6.20,11.1,,,,,
6200,07/15/19 01:12:40 PM,7.8,6.20,12.4,,,,,
6201,07/15/19 01:12:41 PM,7.0,6.19,11.1,,,,,
6202,07/15/19 01:12:42 PM,6.7,6.19,10.6,,,,,
6203,07/15/19 01:12:43 PM,7.0,6.20,11.1,,,,,
6204,07/15/19 01:12:44 PM,6.7,6.19,10.6,,,,,
6205,07/15/19 01:12:45 PM,7.8,6.19,12.4,,,,,
6206,07/15/19 01:12:46 PM,7.4,6.20,11.7,,,,,
6207,07/15/19 01:12:47 PM,7.4,6.20,11.7,,,,,
6208,07/15/19 01:12:48 PM,7.8,6.19,12.4,,,,,
6209,07/15/19 01:12:49 PM,7.0,6.19,11.1,,,,,
6210,07/15/19 01:12:50 PM,7.8,6.20,12.4,,,,,
6211,07/15/19 01:12:51 PM,7.0,6.20,11.1,,,,,
6212,07/15/19 01:12:52 PM,7.8,6.20,12.4,,,,,
6213,07/15/19 01:12:53 PM,7.8,6.20,12.4,,,,,
6214,07/15/19 01:12:54 PM,7.4,6.20,11.7,,,,,
6215,07/15/19 01:12:55 PM,7.8,6.20,12.4,,,,,
6216,07/15/19 01:12:56 PM,6.7,6.19,10.6,,,,,
6217,07/15/19 01:12:57 PM,7.8,6.19,12.4,,,,,
6218,07/15/19 01:12:58 PM,7.8,6.20,12.4,,,,,
6219,07/15/19 01:12:59 PM,7.4,6.20,11.7,,,,,
6220,07/15/19 01:13:00 PM,7.8,6.20,12.4,,,,,
6221,07/15/19 01:13:01 PM,7.8,6.20,12.4,,,,,
6222,07/15/19 01:13:02 PM,7.0,6.20,11.1,,,,,
6223,07/15/19 01:13:03 PM,7.0,6.20,11.1,,,,,
6224,07/15/19 01:13:04 PM,7.8,6.20,12.4,,,,,
6225,07/15/19 01:13:05 PM,7.0,6.20,11.1,,,,,
6226,07/15/19 01:13:06 PM,7.4,6.21,11.7,,,,,
6227,07/15/19 01:13:07 PM,7.8,6.20,12.4,,,,,
6228,07/15/19 01:13:08 PM,7.4,6.20,11.7,,,,,
6229,07/15/19 01:13:09 PM,7.8,6.20,12.4,,,,,
6230,07/15/19 01:13:10 PM,7.0,6.20,11.1,,,,,
6231,07/15/19 01:13:11 PM,7.8,6.20,12.4,,,,,
6232,07/15/19 01:13:12 PM,7.8,6.20,12.4,,,,,
6233,07/15/19 01:13:13 PM,7.8,6.20,12.4,,,,,
6234,07/15/19 01:13:14 PM,6.7,6.20,10.6,,,,,
6235,07/15/19 01:13:15 PM,7.8,6.20,12.4,,,,,
6236,07/15/19 01:13:16 PM,7.8,6.20,12.4,,,,,
6237,07/15/19 01:13:17 PM,7.8,6.20,12.4,,,,,
6238,07/15/19 01:13:18 PM,7.0,6.20,11.1,,,,,
6239,07/15/19 01:13:19 PM,7.0,6.20,11.1,,,,,
6240,07/15/19 01:13:20 PM,7.8,6.21,12.4,,,,,
6241,07/15/19 01:13:21 PM,7.0,6.19,11.1,,,,,
6242,07/15/19 01:13:22 PM,7.8,6.20,12.4,,,,,
6243,07/15/19 01:13:23 PM,7.8,6.20,12.4,,,,,
6244,07/15/19 01:13:24 PM,7.8,6.20,12.4,,,,,
6245,07/15/19 01:13:25 PM,6.7,6.20,10.6,,,,,
6246,07/15/19 01:13:26 PM,7.8,6.20,12.4,,,,,
6247,07/15/19 01:13:27 PM,7.8,6.20,12.4,,,,,
6248,07/15/19 01:13:28 PM,7.8,6.20,12.4,,,,,
6249,07/15/19 01:13:29 PM,7.8,6.21,12.4,,,,,
6250,07/15/19 01:13:30 PM,7.8,6.20,12.4,,,,,
6251,07/15/19 01:13:31 PM,7.4,6.21,11.7,,,,,
6252,07/15/19 01:13:32 PM,7.8,6.21,12.4,,,,,
6253,07/15/19 01:13:33 PM,7.8,6.20,12.4,,,,,
