"Plot Title: EC Logger 2"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20636127, SEN S/N: 20636127)","Temp, °C (LGR S/N: 20636127, SEN S/N: 20636127)","Coupler Detached (LGR S/N: 20636127)","Coupler Attached (LGR S/N: 20636127)","Host Connected (LGR S/N: 20636127)","Stopped (LGR S/N: 20636127)","End Of File (LGR S/N: 20636127)"
4190,07/15/19 12:39:10 PM,7.4,6.32,,,,,
4191,07/15/19 12:39:11 PM,6.7,6.30,,,,,
4192,07/15/19 12:39:12 PM,6.7,6.32,,,,,
4193,07/15/19 12:39:13 PM,6.7,6.32,,,,,
4194,07/15/19 12:39:14 PM,7.4,6.30,,,,,
4195,07/15/19 12:39:15 PM,6.7,6.32,,,,,
4196,07/15/19 12:39:16 PM,7.4,6.30,,,,,
4197,07/15/19 12:39:17 PM,7.4,6.32,,,,,
4198,07/15/19 12:39:18 PM,7.4,6.32,,,,,
4199,07/15/19 12:39:19 PM,7.4,6.30,,,,,
4200,07/15/19 12:39:20 PM,6.7,6.30,,,,,
4201,07/15/19 12:39:21 PM,7.4,6.30,,,,,
4202,07/15/19 12:39:22 PM,7.4,6.32,,,,,
4203,07/15/19 12:39:23 PM,7.4,6.32,,,,,
4204,07/15/19 12:39:24 PM,7.0,6.33,,,,,
4205,07/15/19 12:39:25 PM,7.4,6.30,,,,,
4206,07/15/19 12:39:26 PM,7.4,6.30,,,,,
4207,07/15/19 12:39:27 PM,7.4,6.32,,,,,
4208,07/15/19 12:39:28 PM,7.4,6.32,,,,,
4209,07/15/19 12:39:29 PM,7.4,6.30,,,,,
4210,07/15/19 12:39:30 PM,7.4,6.32,,,,,
4211,07/15/19 12:39:31 PM,6.7,6.32,,,,,
4212,07/15/19 12:39:32 PM,7.4,6.30,,,,,
4213,07/15/19 12:39:33 PM,7.4,6.32,,,,,
4214,07/15/19 12:39:34 PM,7.4,6.32,,,,,
4215,07/15/19 12:39:35 PM,7.4,6.32,,,,,
4216,07/15/19 12:39:36 PM,7.4,6.32,,,,,
4217,07/15/19 12:39:37 PM,7.4,6.32,,,,,
4218,07/15/19 12:39:38 PM,7.4,6.32,,,,,
4219,07/15/19 12:39:39 PM,7.4,6.30,,,,,
4220,07/15/19 12:39:40 PM,7.4,6.30,,,,,
4221,07/15/19 12:39:41 PM,6.7,6.32,,,,,
4222,07/15/19 12:39:42 PM,7.8,6.32,,,,,
4223,07/15/19 12:39:43 PM,7.4,6.32,,,,,
4224,07/15/19 12:39:44 PM,7.4,6.30,,,,,
4225,07/15/19 12:39:45 PM,7.4,6.32,,,,,
4226,07/15/19 12:39:46 PM,7.4,6.30,,,,,
4227,07/15/19 12:39:47 PM,7.4,6.32,,,,,
4228,07/15/19 12:39:48 PM,7.4,6.32,,,,,
4229,07/15/19 12:39:49 PM,7.4,6.33,,,,,
4230,07/15/19 12:39:50 PM,7.4,6.30,,,,,
4231,07/15/19 12:39:51 PM,6.7,6.32,,,,,
4232,07/15/19 12:39:52 PM,7.0,6.32,,,,,
4233,07/15/19 12:39:53 PM,7.4,6.32,,,,,
4234,07/15/19 12:39:54 PM,6.7,6.30,,,,,
4235,07/15/19 12:39:55 PM,7.4,6.32,,,,,
4236,07/15/19 12:39:56 PM,7.4,6.33,,,,,
4237,07/15/19 12:39:57 PM,7.4,6.32,,,,,
4238,07/15/19 12:39:58 PM,7.4,6.30,,,,,
4239,07/15/19 12:39:59 PM,7.4,6.32,,,,,
4240,07/15/19 12:40:00 PM,7.4,6.32,,,,,
4241,07/15/19 12:40:01 PM,6.7,6.32,,,,,
4242,07/15/19 12:40:02 PM,7.4,6.32,,,,,
4243,07/15/19 12:40:03 PM,7.4,6.32,,,,,
4244,07/15/19 12:40:04 PM,7.4,6.32,,,,,
4245,07/15/19 12:40:05 PM,6.7,6.32,,,,,
4246,07/15/19 12:40:06 PM,7.4,6.33,,,,,
4247,07/15/19 12:40:07 PM,7.8,6.33,,,,,
4248,07/15/19 12:40:08 PM,7.4,6.32,,,,,
4249,07/15/19 12:40:09 PM,7.4,6.32,,,,,
4250,07/15/19 12:40:10 PM,7.4,6.32,,,,,
4251,07/15/19 12:40:11 PM,6.7,6.30,,,,,
4252,07/15/19 12:40:12 PM,7.4,6.30,,,,,
4253,07/15/19 12:40:13 PM,7.4,6.32,,,,,
4254,07/15/19 12:40:14 PM,7.4,6.32,,,,,
4255,07/15/19 12:40:15 PM,7.4,6.32,,,,,
4256,07/15/19 12:40:16 PM,7.4,6.32,,,,,
4257,07/15/19 12:40:17 PM,7.4,6.30,,,,,
4258,07/15/19 12:40:18 PM,6.7,6.30,,,,,
4259,07/15/19 12:40:19 PM,7.4,6.32,,,,,
4260,07/15/19 12:40:20 PM,7.4,6.30,,,,,
4261,07/15/19 12:40:21 PM,6.7,6.30,,,,,
4262,07/15/19 12:40:22 PM,7.4,6.32,,,,,
4263,07/15/19 12:40:23 PM,7.4,6.32,,,,,
4264,07/15/19 12:40:24 PM,7.4,6.32,,,,,
4265,07/15/19 12:40:25 PM,7.4,6.32,,,,,
4266,07/15/19 12:40:26 PM,7.4,6.32,,,,,
4267,07/15/19 12:40:27 PM,6.7,6.32,,,,,
4268,07/15/19 12:40:28 PM,7.4,6.32,,,,,
4269,07/15/19 12:40:29 PM,7.4,6.32,,,,,
4270,07/15/19 12:40:30 PM,7.4,6.33,,,,,
4271,07/15/19 12:40:31 PM,7.8,6.32,,,,,
4272,07/15/19 12:40:32 PM,6.7,6.32,,,,,
4273,07/15/19 12:40:33 PM,7.4,6.30,,,,,
4274,07/15/19 12:40:34 PM,7.4,6.32,,,,,
4275,07/15/19 12:40:35 PM,7.4,6.30,,,,,
4276,07/15/19 12:40:36 PM,7.4,6.32,,,,,
4277,07/15/19 12:40:37 PM,7.4,6.30,,,,,
4278,07/15/19 12:40:38 PM,6.7,6.30,,,,,
4279,07/15/19 12:40:39 PM,6.7,6.32,,,,,
4280,07/15/19 12:40:40 PM,7.4,6.32,,,,,
4281,07/15/19 12:40:41 PM,7.4,6.30,,,,,
4282,07/15/19 12:40:42 PM,7.4,6.32,,,,,
4283,07/15/19 12:40:43 PM,6.7,6.32,,,,,
4284,07/15/19 12:40:44 PM,7.4,6.32,,,,,
4285,07/15/19 12:40:45 PM,7.4,6.32,,,,,
4286,07/15/19 12:40:46 PM,7.4,6.30,,,,,
4287,07/15/19 12:40:47 PM,7.4,6.32,,,,,
4288,07/15/19 12:40:48 PM,7.4,6.32,,,,,
4289,07/15/19 12:40:49 PM,7.4,6.32,,,,,
4290,07/15/19 12:40:50 PM,7.4,6.32,,,,,
4291,07/15/19 12:40:51 PM,7.4,6.30,,,,,
4292,07/15/19 12:40:52 PM,7.4,6.32,,,,,
4293,07/15/19 12:40:53 PM,7.4,6.30,,,,,
4294,07/15/19 12:40:54 PM,6.7,6.32,,,,,
4295,07/15/19 12:40:55 PM,7.4,6.30,,,,,
4296,07/15/19 12:40:56 PM,7.4,6.32,,,,,
4297,07/15/19 12:40:57 PM,7.4,6.32,,,,,
4298,07/15/19 12:40:58 PM,7.4,6.32,,,,,
4299,07/15/19 12:40:59 PM,7.4,6.32,,,,,
4300,07/15/19 12:41:00 PM,7.4,6.33,,,,,
4301,07/15/19 12:41:01 PM,7.4,6.33,,,,,
4302,07/15/19 12:41:02 PM,7.4,6.32,,,,,
4303,07/15/19 12:41:03 PM,7.8,6.32,,,,,
4304,07/15/19 12:41:04 PM,7.4,6.30,,,,,
4305,07/15/19 12:41:05 PM,7.4,6.32,,,,,
4306,07/15/19 12:41:06 PM,7.4,6.32,,,,,
4307,07/15/19 12:41:07 PM,7.4,6.32,,,,,
4308,07/15/19 12:41:08 PM,6.7,6.32,,,,,
4309,07/15/19 12:41:09 PM,6.7,6.32,,,,,
4310,07/15/19 12:41:10 PM,7.4,6.32,,,,,
4311,07/15/19 12:41:11 PM,7.4,6.32,,,,,
4312,07/15/19 12:41:12 PM,7.4,6.30,,,,,
4313,07/15/19 12:41:13 PM,7.8,6.30,,,,,
4314,07/15/19 12:41:14 PM,7.4,6.32,,,,,
4315,07/15/19 12:41:15 PM,7.4,6.30,,,,,
4316,07/15/19 12:41:16 PM,7.4,6.32,,,,,
4317,07/15/19 12:41:17 PM,7.4,6.32,,,,,
4318,07/15/19 12:41:18 PM,6.7,6.30,,,,,
4319,07/15/19 12:41:19 PM,7.4,6.32,,,,,
4320,07/15/19 12:41:20 PM,7.4,6.32,,,,,
4321,07/15/19 12:41:21 PM,7.4,6.32,,,,,
4322,07/15/19 12:41:22 PM,7.4,6.32,,,,,
4323,07/15/19 12:41:23 PM,7.4,6.32,,,,,
4324,07/15/19 12:41:24 PM,7.4,6.32,,,,,
4325,07/15/19 12:41:25 PM,7.4,6.32,,,,,
4326,07/15/19 12:41:26 PM,7.8,6.32,,,,,
4327,07/15/19 12:41:27 PM,7.4,6.32,,,,,
4328,07/15/19 12:41:28 PM,7.4,6.32,,,,,
4329,07/15/19 12:41:29 PM,6.7,6.32,,,,,
4330,07/15/19 12:41:30 PM,7.4,6.30,,,,,
4331,07/15/19 12:41:31 PM,7.4,6.30,,,,,
4332,07/15/19 12:41:32 PM,6.7,6.32,,,,,
4333,07/15/19 12:41:33 PM,7.4,6.32,,,,,
4334,07/15/19 12:41:34 PM,7.4,6.32,,,,,
4335,07/15/19 12:41:35 PM,7.4,6.32,,,,,
4336,07/15/19 12:41:36 PM,7.8,6.32,,,,,
4337,07/15/19 12:41:37 PM,7.4,6.32,,,,,
4338,07/15/19 12:41:38 PM,7.4,6.32,,,,,
4339,07/15/19 12:41:39 PM,7.4,6.32,,,,,
4340,07/15/19 12:41:40 PM,7.8,6.30,,,,,
4341,07/15/19 12:41:41 PM,7.4,6.32,,,,,
4342,07/15/19 12:41:42 PM,7.4,6.32,,,,,
4343,07/15/19 12:41:43 PM,7.8,6.32,,,,,
4344,07/15/19 12:41:44 PM,7.4,6.30,,,,,
4345,07/15/19 12:41:45 PM,7.4,6.32,,,,,
4346,07/15/19 12:41:46 PM,7.4,6.32,,,,,
4347,07/15/19 12:41:47 PM,7.4,6.32,,,,,
4348,07/15/19 12:41:48 PM,7.4,6.30,,,,,
4349,07/15/19 12:41:49 PM,7.4,6.30,,,,,
4350,07/15/19 12:41:50 PM,6.7,6.32,,,,,
4351,07/15/19 12:41:51 PM,6.7,6.32,,,,,
4352,07/15/19 12:41:52 PM,7.4,6.32,,,,,
4353,07/15/19 12:41:53 PM,7.4,6.32,,,,,
4354,07/15/19 12:41:54 PM,7.4,6.30,,,,,
4355,07/15/19 12:41:55 PM,6.7,6.32,,,,,
4356,07/15/19 12:41:56 PM,7.4,6.32,,,,,
4357,07/15/19 12:41:57 PM,7.4,6.32,,,,,
4358,07/15/19 12:41:58 PM,7.4,6.32,,,,,
4359,07/15/19 12:41:59 PM,7.0,6.32,,,,,
4360,07/15/19 12:42:00 PM,7.8,6.32,,,,,
4361,07/15/19 12:42:01 PM,7.4,6.32,,,,,
4362,07/15/19 12:42:02 PM,7.4,6.30,,,,,
4363,07/15/19 12:42:03 PM,6.7,6.32,,,,,
4364,07/15/19 12:42:04 PM,7.4,6.30,,,,,
4365,07/15/19 12:42:05 PM,7.4,6.32,,,,,
4366,07/15/19 12:42:06 PM,6.7,6.30,,,,,
4367,07/15/19 12:42:07 PM,6.7,6.32,,,,,
4368,07/15/19 12:42:08 PM,7.4,6.30,,,,,
4369,07/15/19 12:42:09 PM,7.4,6.32,,,,,
4370,07/15/19 12:42:10 PM,7.4,6.32,,,,,
4371,07/15/19 12:42:11 PM,7.4,6.30,,,,,
4372,07/15/19 12:42:12 PM,7.4,6.30,,,,,
4373,07/15/19 12:42:13 PM,7.4,6.30,,,,,
4374,07/15/19 12:42:14 PM,7.4,6.30,,,,,
4375,07/15/19 12:42:15 PM,7.4,6.30,,,,,
4376,07/15/19 12:42:16 PM,7.4,6.30,,,,,
4377,07/15/19 12:42:17 PM,7.4,6.30,,,,,
4378,07/15/19 12:42:18 PM,7.4,6.30,,,,,
4379,07/15/19 12:42:19 PM,6.7,6.30,,,,,
4380,07/15/19 12:42:20 PM,6.7,6.30,,,,,
4381,07/15/19 12:42:21 PM,7.4,6.30,,,,,
4382,07/15/19 12:42:22 PM,7.4,6.30,,,,,
4383,07/15/19 12:42:23 PM,7.4,6.29,,,,,
4384,07/15/19 12:42:24 PM,7.4,6.32,,,,,
4385,07/15/19 12:42:25 PM,6.7,6.30,,,,,
4386,07/15/19 12:42:26 PM,7.8,6.30,,,,,
4387,07/15/19 12:42:27 PM,7.4,6.32,,,,,
4388,07/15/19 12:42:28 PM,7.4,6.30,,,,,
4389,07/15/19 12:42:29 PM,7.4,6.32,,,,,
4390,07/15/19 12:42:30 PM,7.4,6.32,,,,,
4391,07/15/19 12:42:31 PM,7.4,6.32,,,,,
4392,07/15/19 12:42:32 PM,7.4,6.32,,,,,
4393,07/15/19 12:42:33 PM,7.4,6.32,,,,,
4394,07/15/19 12:42:34 PM,7.4,6.32,,,,,
4395,07/15/19 12:42:35 PM,7.4,6.30,,,,,
4396,07/15/19 12:42:36 PM,6.7,6.30,,,,,
4397,07/15/19 12:42:37 PM,7.4,6.30,,,,,
4398,07/15/19 12:42:38 PM,7.4,6.32,,,,,
4399,07/15/19 12:42:39 PM,7.4,6.32,,,,,
4400,07/15/19 12:42:40 PM,7.4,6.32,,,,,
4401,07/15/19 12:42:41 PM,7.4,6.32,,,,,
4402,07/15/19 12:42:42 PM,6.7,6.32,,,,,
4403,07/15/19 12:42:43 PM,7.4,6.32,,,,,
4404,07/15/19 12:42:44 PM,7.4,6.32,,,,,
4405,07/15/19 12:42:45 PM,7.4,6.32,,,,,
4406,07/15/19 12:42:46 PM,6.7,6.32,,,,,
4407,07/15/19 12:42:47 PM,7.4,6.32,,,,,
4408,07/15/19 12:42:48 PM,6.7,6.30,,,,,
4409,07/15/19 12:42:49 PM,7.4,6.32,,,,,
4410,07/15/19 12:42:50 PM,7.0,6.30,,,,,
4411,07/15/19 12:42:51 PM,7.4,6.32,,,,,
4412,07/15/19 12:42:52 PM,7.8,6.32,,,,,
4413,07/15/19 12:42:53 PM,7.4,6.30,,,,,
4414,07/15/19 12:42:54 PM,6.7,6.30,,,,,
4415,07/15/19 12:42:55 PM,7.4,6.32,,,,,
4416,07/15/19 12:42:56 PM,7.4,6.30,,,,,
4417,07/15/19 12:42:57 PM,7.4,6.32,,,,,
4418,07/15/19 12:42:58 PM,7.4,6.32,,,,,
4419,07/15/19 12:42:59 PM,7.4,6.30,,,,,
4420,07/15/19 12:43:00 PM,7.4,6.30,,,,,
4421,07/15/19 12:43:01 PM,7.4,6.30,,,,,
4422,07/15/19 12:43:02 PM,7.4,6.32,,,,,
4423,07/15/19 12:43:03 PM,7.4,6.32,,,,,
4424,07/15/19 12:43:04 PM,7.4,6.29,,,,,
4425,07/15/19 12:43:05 PM,7.0,6.32,,,,,
4426,07/15/19 12:43:06 PM,7.8,6.32,,,,,
4427,07/15/19 12:43:07 PM,7.4,6.30,,,,,
4428,07/15/19 12:43:08 PM,7.4,6.32,,,,,
4429,07/15/19 12:43:09 PM,7.4,6.30,,,,,
4430,07/15/19 12:43:10 PM,7.8,6.30,,,,,
4431,07/15/19 12:43:11 PM,7.4,6.30,,,,,
4432,07/15/19 12:43:12 PM,7.4,6.30,,,,,
4433,07/15/19 12:43:13 PM,7.0,6.30,,,,,
4434,07/15/19 12:43:14 PM,7.4,6.30,,,,,
4435,07/15/19 12:43:15 PM,6.7,6.30,,,,,
4436,07/15/19 12:43:16 PM,6.7,6.30,,,,,
4437,07/15/19 12:43:17 PM,7.4,6.30,,,,,
4438,07/15/19 12:43:18 PM,6.7,6.32,,,,,
4439,07/15/19 12:43:19 PM,7.4,6.30,,,,,
4440,07/15/19 12:43:20 PM,7.4,6.30,,,,,
4441,07/15/19 12:43:21 PM,7.4,6.30,,,,,
4442,07/15/19 12:43:22 PM,7.4,6.30,,,,,
4443,07/15/19 12:43:23 PM,6.7,6.30,,,,,
4444,07/15/19 12:43:24 PM,7.4,6.32,,,,,
4445,07/15/19 12:43:25 PM,7.4,6.30,,,,,
4446,07/15/19 12:43:26 PM,7.4,6.30,,,,,
4447,07/15/19 12:43:27 PM,7.4,6.30,,,,,
4448,07/15/19 12:43:28 PM,7.4,6.30,,,,,
4449,07/15/19 12:43:29 PM,7.4,6.30,,,,,
4450,07/15/19 12:43:30 PM,7.4,6.30,,,,,
4451,07/15/19 12:43:31 PM,7.4,6.30,,,,,
4452,07/15/19 12:43:32 PM,7.4,6.30,,,,,
4453,07/15/19 12:43:33 PM,7.4,6.30,,,,,
4454,07/15/19 12:43:34 PM,7.4,6.30,,,,,
4455,07/15/19 12:43:35 PM,7.4,6.30,,,,,
4456,07/15/19 12:43:36 PM,7.4,6.30,,,,,
4457,07/15/19 12:43:37 PM,7.4,6.29,,,,,
4458,07/15/19 12:43:38 PM,6.7,6.30,,,,,
4459,07/15/19 12:43:39 PM,7.4,6.30,,,,,
4460,07/15/19 12:43:40 PM,7.4,6.30,,,,,
4461,07/15/19 12:43:41 PM,7.8,6.30,,,,,
4462,07/15/19 12:43:42 PM,6.7,6.30,,,,,
4463,07/15/19 12:43:43 PM,7.4,6.30,,,,,
4464,07/15/19 12:43:44 PM,7.4,6.30,,,,,
4465,07/15/19 12:43:45 PM,6.7,6.30,,,,,
4466,07/15/19 12:43:46 PM,7.4,6.30,,,,,
4467,07/15/19 12:43:47 PM,7.4,6.30,,,,,
4468,07/15/19 12:43:48 PM,7.8,6.29,,,,,
4469,07/15/19 12:43:49 PM,7.0,6.30,,,,,
4470,07/15/19 12:43:50 PM,7.4,6.30,,,,,
4471,07/15/19 12:43:51 PM,7.4,6.29,,,,,
4472,07/15/19 12:43:52 PM,7.4,6.30,,,,,
4473,07/15/19 12:43:53 PM,7.4,6.29,,,,,
4474,07/15/19 12:43:54 PM,7.4,6.30,,,,,
4475,07/15/19 12:43:55 PM,7.4,6.30,,,,,
4476,07/15/19 12:43:56 PM,7.4,6.30,,,,,
4477,07/15/19 12:43:57 PM,6.7,6.30,,,,,
4478,07/15/19 12:43:58 PM,7.4,6.29,,,,,
4479,07/15/19 12:43:59 PM,7.4,6.30,,,,,
4480,07/15/19 12:44:00 PM,7.4,6.30,,,,,
4481,07/15/19 12:44:01 PM,7.4,6.29,,,,,
4482,07/15/19 12:44:02 PM,7.4,6.29,,,,,
4483,07/15/19 12:44:03 PM,7.4,6.29,,,,,
4484,07/15/19 12:44:04 PM,7.4,6.30,,,,,
4485,07/15/19 12:44:05 PM,7.4,6.30,,,,,
4486,07/15/19 12:44:06 PM,7.8,6.30,,,,,
4487,07/15/19 12:44:07 PM,7.4,6.30,,,,,
4488,07/15/19 12:44:08 PM,7.4,6.30,,,,,
4489,07/15/19 12:44:09 PM,7.4,6.28,,,,,
4490,07/15/19 12:44:10 PM,7.4,6.30,,,,,
4491,07/15/19 12:44:11 PM,7.4,6.29,,,,,
4492,07/15/19 12:44:12 PM,6.7,6.29,,,,,
4493,07/15/19 12:44:13 PM,7.4,6.29,,,,,
4494,07/15/19 12:44:14 PM,7.4,6.30,,,,,
4495,07/15/19 12:44:15 PM,7.4,6.30,,,,,
4496,07/15/19 12:44:16 PM,7.8,6.29,,,,,
4497,07/15/19 12:44:17 PM,7.4,6.29,,,,,
4498,07/15/19 12:44:18 PM,6.7,6.29,,,,,
4499,07/15/19 12:44:19 PM,7.4,6.30,,,,,
4500,07/15/19 12:44:20 PM,7.8,6.30,,,,,
4501,07/15/19 12:44:21 PM,7.4,6.29,,,,,
4502,07/15/19 12:44:22 PM,6.7,6.30,,,,,
4503,07/15/19 12:44:23 PM,7.4,6.29,,,,,
4504,07/15/19 12:44:24 PM,7.8,6.29,,,,,
4505,07/15/19 12:44:25 PM,7.4,6.30,,,,,
4506,07/15/19 12:44:26 PM,7.4,6.29,,,,,
4507,07/15/19 12:44:27 PM,7.4,6.29,,,,,
4508,07/15/19 12:44:28 PM,7.4,6.29,,,,,
4509,07/15/19 12:44:29 PM,6.7,6.29,,,,,
4510,07/15/19 12:44:30 PM,7.4,6.29,,,,,
4511,07/15/19 12:44:31 PM,7.4,6.29,,,,,
4512,07/15/19 12:44:32 PM,7.4,6.29,,,,,
4513,07/15/19 12:44:33 PM,6.7,6.29,,,,,
4514,07/15/19 12:44:34 PM,7.8,6.29,,,,,
4515,07/15/19 12:44:35 PM,7.4,6.30,,,,,
4516,07/15/19 12:44:36 PM,7.4,6.29,,,,,
4517,07/15/19 12:44:37 PM,7.4,6.29,,,,,
4518,07/15/19 12:44:38 PM,7.4,6.29,,,,,
4519,07/15/19 12:44:39 PM,7.4,6.29,,,,,
4520,07/15/19 12:44:40 PM,7.4,6.29,,,,,
4521,07/15/19 12:44:41 PM,7.4,6.29,,,,,
4522,07/15/19 12:44:42 PM,7.4,6.29,,,,,
4523,07/15/19 12:44:43 PM,7.4,6.29,,,,,
4524,07/15/19 12:44:44 PM,7.4,6.29,,,,,
4525,07/15/19 12:44:45 PM,7.4,6.29,,,,,
4526,07/15/19 12:44:46 PM,7.4,6.29,,,,,
4527,07/15/19 12:44:47 PM,7.4,6.29,,,,,
4528,07/15/19 12:44:48 PM,7.4,6.29,,,,,
4529,07/15/19 12:44:49 PM,6.7,6.29,,,,,
4530,07/15/19 12:44:50 PM,7.4,6.29,,,,,
4531,07/15/19 12:44:51 PM,7.4,6.28,,,,,
4532,07/15/19 12:44:52 PM,7.4,6.29,,,,,
4533,07/15/19 12:44:53 PM,7.4,6.29,,,,,
4534,07/15/19 12:44:54 PM,7.4,6.28,,,,,
4535,07/15/19 12:44:55 PM,7.4,6.29,,,,,
4536,07/15/19 12:44:56 PM,7.4,6.29,,,,,
4537,07/15/19 12:44:57 PM,7.4,6.28,,,,,
4538,07/15/19 12:44:58 PM,7.4,6.29,,,,,
4539,07/15/19 12:44:59 PM,7.4,6.29,,,,,
4540,07/15/19 12:45:00 PM,7.4,6.29,,,,,
4541,07/15/19 12:45:01 PM,7.4,6.29,,,,,
4542,07/15/19 12:45:02 PM,7.4,6.29,,,,,
4543,07/15/19 12:45:03 PM,6.7,6.29,,,,,
4544,07/15/19 12:45:04 PM,7.4,6.28,,,,,
4545,07/15/19 12:45:05 PM,7.4,6.29,,,,,
4546,07/15/19 12:45:06 PM,7.4,6.28,,,,,
4547,07/15/19 12:45:07 PM,6.7,6.28,,,,,
4548,07/15/19 12:45:08 PM,7.8,6.29,,,,,
4549,07/15/19 12:45:09 PM,7.4,6.29,,,,,
4550,07/15/19 12:45:10 PM,7.4,6.28,,,,,
4551,07/15/19 12:45:11 PM,7.4,6.28,,,,,
4552,07/15/19 12:45:12 PM,7.4,6.28,,,,,
4553,07/15/19 12:45:13 PM,7.4,6.28,,,,,
4554,07/15/19 12:45:14 PM,7.4,6.28,,,,,
4555,07/15/19 12:45:15 PM,7.4,6.29,,,,,
4556,07/15/19 12:45:16 PM,7.4,6.29,,,,,
4557,07/15/19 12:45:17 PM,7.4,6.28,,,,,
4558,07/15/19 12:45:18 PM,6.7,6.28,,,,,
4559,07/15/19 12:45:19 PM,7.4,6.28,,,,,
4560,07/15/19 12:45:20 PM,7.4,6.28,,,,,
4561,07/15/19 12:45:21 PM,7.4,6.28,,,,,
4562,07/15/19 12:45:22 PM,6.7,6.28,,,,,
4563,07/15/19 12:45:23 PM,6.7,6.28,,,,,
4564,07/15/19 12:45:24 PM,7.4,6.28,,,,,
4565,07/15/19 12:45:25 PM,7.4,6.28,,,,,
4566,07/15/19 12:45:26 PM,6.7,6.28,,,,,
4567,07/15/19 12:45:27 PM,7.4,6.28,,,,,
4568,07/15/19 12:45:28 PM,7.4,6.28,,,,,
4569,07/15/19 12:45:29 PM,6.7,6.28,,,,,
4570,07/15/19 12:45:30 PM,7.4,6.28,,,,,
4571,07/15/19 12:45:31 PM,7.4,6.28,,,,,
4572,07/15/19 12:45:32 PM,7.4,6.28,,,,,
4573,07/15/19 12:45:33 PM,6.7,6.28,,,,,
4574,07/15/19 12:45:34 PM,6.7,6.26,,,,,
4575,07/15/19 12:45:35 PM,7.8,6.28,,,,,
4576,07/15/19 12:45:36 PM,7.4,6.28,,,,,
4577,07/15/19 12:45:37 PM,7.4,6.28,,,,,
4578,07/15/19 12:45:38 PM,7.4,6.28,,,,,
4579,07/15/19 12:45:39 PM,7.4,6.26,,,,,
4580,07/15/19 12:45:40 PM,6.7,6.28,,,,,
4581,07/15/19 12:45:41 PM,7.8,6.28,,,,,
4582,07/15/19 12:45:42 PM,7.0,6.28,,,,,
4583,07/15/19 12:45:43 PM,7.4,6.26,,,,,
4584,07/15/19 12:45:44 PM,6.7,6.28,,,,,
4585,07/15/19 12:45:45 PM,7.4,6.28,,,,,
4586,07/15/19 12:45:46 PM,7.4,6.26,,,,,
4587,07/15/19 12:45:47 PM,7.8,6.26,,,,,
4588,07/15/19 12:45:48 PM,7.4,6.28,,,,,
4589,07/15/19 12:45:49 PM,7.4,6.26,,,,,
4590,07/15/19 12:45:50 PM,7.4,6.28,,,,,
4591,07/15/19 12:45:51 PM,7.4,6.28,,,,,
4592,07/15/19 12:45:52 PM,7.4,6.28,,,,,
4593,07/15/19 12:45:53 PM,7.4,6.28,,,,,
4594,07/15/19 12:45:54 PM,7.4,6.28,,,,,
4595,07/15/19 12:45:55 PM,7.4,6.26,,,,,
4596,07/15/19 12:45:56 PM,7.4,6.26,,,,,
4597,07/15/19 12:45:57 PM,7.4,6.26,,,,,
4598,07/15/19 12:45:58 PM,6.7,6.28,,,,,
4599,07/15/19 12:45:59 PM,7.0,6.28,,,,,
4600,07/15/19 12:46:00 PM,7.4,6.26,,,,,
4601,07/15/19 12:46:01 PM,7.4,6.28,,,,,
4602,07/15/19 12:46:02 PM,6.7,6.28,,,,,
4603,07/15/19 12:46:03 PM,7.4,6.28,,,,,
4604,07/15/19 12:46:04 PM,7.4,6.28,,,,,
4605,07/15/19 12:46:05 PM,7.8,6.26,,,,,
4606,07/15/19 12:46:06 PM,6.7,6.26,,,,,
4607,07/15/19 12:46:07 PM,7.8,6.26,,,,,
4608,07/15/19 12:46:08 PM,7.0,6.26,,,,,
4609,07/15/19 12:46:09 PM,7.8,6.26,,,,,
4610,07/15/19 12:46:10 PM,7.4,6.26,,,,,
4611,07/15/19 12:46:11 PM,7.4,6.26,,,,,
4612,07/15/19 12:46:12 PM,6.7,6.26,,,,,
4613,07/15/19 12:46:13 PM,7.8,6.28,,,,,
4614,07/15/19 12:46:14 PM,7.4,6.26,,,,,
4615,07/15/19 12:46:15 PM,7.4,6.26,,,,,
4616,07/15/19 12:46:16 PM,7.8,6.28,,,,,
4617,07/15/19 12:46:17 PM,6.7,6.26,,,,,
4618,07/15/19 12:46:18 PM,7.0,6.26,,,,,
4619,07/15/19 12:46:19 PM,7.8,6.26,,,,,
4620,07/15/19 12:46:20 PM,6.7,6.26,,,,,
4621,07/15/19 12:46:21 PM,7.8,6.26,,,,,
4622,07/15/19 12:46:22 PM,7.8,6.26,,,,,
4623,07/15/19 12:46:23 PM,7.4,6.26,,,,,
4624,07/15/19 12:46:24 PM,7.4,6.26,,,,,
4625,07/15/19 12:46:25 PM,7.0,6.26,,,,,
4626,07/15/19 12:46:26 PM,7.4,6.26,,,,,
4627,07/15/19 12:46:27 PM,6.7,6.25,,,,,
4628,07/15/19 12:46:28 PM,7.4,6.26,,,,,
4629,07/15/19 12:46:29 PM,7.4,6.28,,,,,
4630,07/15/19 12:46:30 PM,7.4,6.26,,,,,
4631,07/15/19 12:46:31 PM,7.4,6.26,,,,,
4632,07/15/19 12:46:32 PM,7.4,6.26,,,,,
4633,07/15/19 12:46:33 PM,7.4,6.26,,,,,
4634,07/15/19 12:46:34 PM,7.4,6.28,,,,,
