Fecha,Valor,Max absoluto,Min absoluto,Max promedio,Min promedio
7/1/2019 0:00,94.85441667,96.227,92.988,96.163,93.391
7/1/2019 1:00,89.86975,95.158,84.294,94.64,85.027
7/1/2019 2:00,92.39275,94.644,89.407,94.421,89.599
7/1/2019 3:00,90.2325,92.35,88.687,91.776,88.932
7/1/2019 4:00,89.23141667,94.213,81.354,93.671,82.113
7/1/2019 5:00,80.63275,83.686,77.668,82.574,78.491
7/1/2019 6:00,84.76566667,89.85,81.565,88.852,82.016
7/1/2019 7:00,92.58291667,94.851,89.703,94.604,90.239
7/1/2019 8:00,95.09325,96.431,94.141,96.102,94.401
7/1/2019 9:00,94.37616667,96.055,92.828,95.667,93.26
7/1/2019 10:00,95.50108333,98.433,93.302,98.172,93.65
7/1/2019 11:00,98.73616667,99.022,98.271,98.969,98.374
7/1/2019 12:00,98.71583333,99.024,98.143,98.932,98.258
7/1/2019 13:00,97.48791667,99.093,95.765,98.995,96.029
7/1/2019 14:00,98.20841667,98.963,96.889,98.934,97.046
7/1/2019 15:00,95.10241667,98.275,92.962,97.803,93.59
7/1/2019 16:00,95.969,98.242,93.979,98.008,94.866
7/1/2019 17:00,98.4065,99.094,95.541,99.055,96.057
7/1/2019 18:00,93.14716667,95.298,91.862,94.921,92.184
7/1/2019 19:00,92.971,94.618,91.973,94.471,92.114
7/1/2019 20:00,89.46433333,94.363,87.092,94.06,87.277
7/1/2019 21:00,92.76225,95.333,89.013,95.14,89.29
7/1/2019 22:00,94.06458333,95.694,91.844,95.499,92.459
7/1/2019 23:00,92.2955,93.935,90.724,93.581,91.134
7/2/2019 0:00,91.84466667,93.258,90.711,92.595,90.958
7/2/2019 1:00,91.73133333,92.699,90.839,92.494,91.047
7/2/2019 2:00,94.42366667,95.643,92.236,95.581,92.506
7/2/2019 3:00,95.06491667,95.985,94.585,95.735,94.753
7/2/2019 4:00,97.03,97.599,96.019,97.401,96.302
7/2/2019 5:00,98.4885,98.961,97.629,98.888,97.769
7/2/2019 6:00,98.10716667,98.729,96.877,98.668,97.044
7/2/2019 7:00,96.29841667,97.91,94.934,97.701,95.279
7/2/2019 8:00,97.19091667,98.437,95.808,98.288,96.193
7/2/2019 9:00,98.48308333,98.998,97.797,98.876,97.98
7/2/2019 10:00,95.75075,98.205,92.024,97.987,92.924
7/2/2019 11:00,94.66091667,98.203,87.601,97.9,89.086
7/2/2019 12:00,90.12275,96.889,84.99,96.237,86.464
7/2/2019 13:00,89.64525,96.908,84.316,95.621,86.045
7/2/2019 14:00,87.98941667,92.602,82.852,90.356,84.994
7/2/2019 15:00,86.23675,91.679,77.634,90.733,79.068
7/2/2019 16:00,83.42883333,96.795,74.455,96.331,76.372
7/2/2019 17:00,90.15108333,97.285,82.712,96.925,84.169
7/2/2019 18:00,95.06916667,97.354,93.436,97.034,93.979
7/2/2019 19:00,95.93225,96.532,95.413,96.379,95.554
7/2/2019 20:00,97.64858333,98.554,95.261,98.434,95.417
7/2/2019 21:00,97.95916667,98.227,97.334,98.176,97.471
7/2/2019 22:00,96.55158333,97.975,95.494,97.78,95.578
7/2/2019 23:00,94.57416667,96.624,92.454,96.505,93.087
7/3/2019 0:00,91.43458333,92.582,89.982,92.392,90.345
7/3/2019 1:00,87.49758333,90.608,84.477,90.195,84.591
7/3/2019 2:00,83.85358333,85.925,82.503,85.733,82.629
7/3/2019 3:00,82.28433333,83.638,81.305,83.365,81.559
7/3/2019 4:00,83.19066667,84.957,82.01,84.803,82.107
7/3/2019 5:00,86.21758333,87.52,84.969,87.265,85.257
7/3/2019 6:00,88.08233333,90.117,86.204,89.965,86.406
7/3/2019 7:00,89.64475,90.348,88.556,90.229,88.924
7/3/2019 8:00,83.682,88.906,78.051,88.156,79.093
7/3/2019 9:00,76.40766667,81.051,71.237,78.774,73.548
7/3/2019 10:00,70.60691667,75.352,64.433,73.157,66.971
7/3/2019 11:00,64.87258333,69.949,55.575,67.954,59.546
7/3/2019 12:00,61.61033333,72.685,53.85,67.753,59.023
7/3/2019 13:00,67.72191667,72.84,60.709,70.963,65.343
7/3/2019 14:00,63.2385,71.433,55.608,68.415,57.982
7/3/2019 15:00,67.00583333,78.213,59.398,73.556,60.969
7/3/2019 16:00,86.66983333,96.921,65.416,95.844,67.879
7/3/2019 17:00,90.34108333,94.866,84.801,94.073,85.976
7/3/2019 18:00,96.55625,97.65,94.21,97.512,94.592
7/3/2019 19:00,98.252,98.736,97.645,98.709,97.712
7/3/2019 20:00,98.55266667,98.899,98.302,98.827,98.39
7/3/2019 21:00,98.71608333,99.13,98.163,99.096,98.198
7/3/2019 22:00,99.08825,99.226,98.946,99.166,98.977
7/3/2019 23:00,98.55716667,99.033,97.678,98.998,97.781
7/4/2019 0:00,96.70716667,98.011,93.799,97.914,94.093
7/4/2019 1:00,94.04825,94.952,92.906,94.643,93.208
7/4/2019 2:00,92.39916667,94.687,89.933,93.999,90.578
7/4/2019 3:00,90.94516667,94.026,88.683,93.403,88.791
7/4/2019 4:00,92.97341667,94.853,91.513,94.771,91.839
7/4/2019 5:00,93.544,95.692,90.575,95.557,90.808
7/4/2019 6:00,94.44866667,95.503,92.842,95.165,93.516
7/4/2019 7:00,97.66416667,98.737,95.412,98.654,95.474
7/4/2019 8:00,95.57825,98.504,92.47,98.345,93.031
7/4/2019 9:00,92.349,94.984,89.988,94.209,90.561
7/4/2019 10:00,89.21891667,94.409,83.801,93.787,85.601
7/4/2019 11:00,85.94458333,90.197,80.715,88.922,83.086
7/4/2019 12:00,81.35425,85.3,76.73,83.35,78.219
7/4/2019 13:00,77.18741667,82.026,72.584,80.55,75.307
7/4/2019 14:00,75.90541667,80.363,71.274,78.381,73.175
7/4/2019 15:00,72.80575,77.518,68.377,75.411,70.236
7/4/2019 16:00,74.78366667,79.271,67.523,77.72,69.164
7/4/2019 17:00,83.77291667,94.418,75.169,94.18,76.726
7/4/2019 18:00,93.88883333,94.702,92.33,94.445,92.63
7/4/2019 19:00,95.34116667,96.267,93.603,96.147,93.981
7/4/2019 20:00,94.93983333,97.32,92.339,97.255,92.59
7/4/2019 21:00,96.57075,97.774,95.116,97.665,95.394
7/4/2019 22:00,96.10608333,97.247,95.361,97.063,95.477
7/4/2019 23:00,95.59983333,98.074,93.247,97.945,93.594
7/5/2019 0:00,93.557,94.377,92.349,94.228,92.708
7/5/2019 1:00,92.787,95.101,91.515,94.587,91.864
7/5/2019 2:00,94.51858333,95.512,93.095,95.4,93.325
7/5/2019 3:00,94.41341667,95.079,93.306,94.932,93.709
7/5/2019 4:00,95.63991667,96.549,94.835,96.406,94.996
7/5/2019 5:00,96.46416667,97.741,95.398,97.65,95.505
7/5/2019 6:00,98.38341667,99.146,97.434,99.107,97.497
7/5/2019 7:00,98.52,99.258,97.205,99.199,97.603
7/5/2019 8:00,93.68566667,97.285,88.964,97.113,89.501
7/5/2019 9:00,88.89158333,91.83,86.437,91.223,87.213
7/5/2019 10:00,91.97108333,97.382,84.494,96.733,85.96
7/5/2019 11:00,92.15258333,97.317,85.793,96.882,88.188
7/5/2019 12:00,96.91241667,98.063,94.836,97.741,95.213
7/5/2019 13:00,95.18566667,96.632,92.127,96.18,93.493
7/5/2019 14:00,90.53041667,95.508,86.469,94.676,87.658
7/5/2019 15:00,89.27516667,95.659,84.333,94.489,85.39
7/5/2019 16:00,90.20733333,94.985,84.408,94.297,85.651
7/5/2019 17:00,91.68608333,92.895,89.839,92.354,90.199
7/5/2019 18:00,96.14983333,97.488,92.008,97.397,92.788
7/5/2019 19:00,97.54275,98.503,96.596,98.31,96.864
7/5/2019 20:00,98.96383333,99.263,98.524,99.208,98.631
7/5/2019 21:00,99.38566667,99.525,99.215,99.481,99.258
7/5/2019 22:00,99.51091667,99.592,99.441,99.534,99.478
7/5/2019 23:00,99.58341667,99.683,99.474,99.628,99.542
7/6/2019 0:00,99.66366667,99.755,99.574,99.687,99.63
7/6/2019 1:00,99.68633333,99.751,99.634,99.702,99.673
7/6/2019 2:00,99.28533333,99.722,98.517,99.67,98.622
7/6/2019 3:00,98.66825,99.113,98.324,99.028,98.447
7/6/2019 4:00,99.376,99.557,99.081,99.516,99.141
7/6/2019 5:00,99.60133333,99.688,99.502,99.649,99.535
7/6/2019 6:00,99.68883333,99.757,99.607,99.726,99.644
7/6/2019 7:00,99.747,99.788,99.67,99.757,99.728
7/6/2019 8:00,99.65908333,99.784,99.478,99.731,99.535
7/6/2019 9:00,99.56075,99.685,99.321,99.612,99.423
7/6/2019 10:00,99.53666667,99.69,99.357,99.611,99.451
7/6/2019 11:00,99.39691667,99.644,98.916,99.568,99.101
7/6/2019 12:00,99.48083333,99.62,99.338,99.534,99.4
7/6/2019 13:00,99.55041667,99.683,99.437,99.594,99.515
7/6/2019 14:00,99.57616667,99.723,99.441,99.625,99.524
7/6/2019 15:00,99.58416667,99.685,99.444,99.612,99.514
7/6/2019 16:00,99.63391667,99.74,99.539,99.673,99.606
7/6/2019 17:00,99.71675,99.788,99.637,99.742,99.676
7/6/2019 18:00,99.76683333,99.79,99.704,99.781,99.741
7/6/2019 19:00,99.77825,99.789,99.751,99.781,99.777
7/6/2019 20:00,99.77783333,99.789,99.736,99.782,99.771
7/6/2019 21:00,99.70591667,99.789,99.441,99.772,99.483
7/6/2019 22:00,99.74183333,99.788,99.541,99.784,99.613
7/6/2019 23:00,99.77841667,99.789,99.767,99.78,99.776
7/7/2019 0:00,99.77991667,99.79,99.766,99.782,99.776
7/7/2019 1:00,99.77933333,99.79,99.766,99.782,99.777
7/7/2019 2:00,99.77825,99.79,99.766,99.781,99.774
7/7/2019 3:00,99.77725,99.79,99.766,99.779,99.774
7/7/2019 4:00,99.77816667,99.788,99.754,99.782,99.774
7/7/2019 5:00,99.7755,99.787,99.762,99.78,99.772
7/7/2019 6:00,99.77525,99.786,99.761,99.78,99.771
7/7/2019 7:00,99.77483333,99.786,99.763,99.778,99.77
7/7/2019 8:00,99.77441667,99.785,99.762,99.778,99.77
7/7/2019 9:00,99.77491667,99.786,99.761,99.778,99.771
7/7/2019 10:00,99.77625,99.788,99.763,99.78,99.772
7/7/2019 11:00,99.7785,99.789,99.765,99.781,99.775
7/7/2019 12:00,99.77958333,99.789,99.766,99.783,99.776
7/7/2019 13:00,99.77516667,99.79,99.706,99.782,99.763
7/7/2019 14:00,99.49741667,99.79,98.818,99.764,99.083
7/7/2019 15:00,98.94758333,99.36,97.995,99.306,98.353
7/7/2019 16:00,99.19933333,99.359,98.983,99.295,99.073
7/7/2019 17:00,99.19908333,99.36,98.93,99.331,99.048
7/7/2019 18:00,99.32641667,99.452,99.179,99.406,99.235
7/7/2019 19:00,98.84575,99.359,98.225,99.27,98.34
7/7/2019 20:00,98.9585,99.487,98.405,99.438,98.542
7/7/2019 21:00,99.51541667,99.683,99.376,99.604,99.427
7/7/2019 22:00,99.68716667,99.786,99.57,99.741,99.623
7/7/2019 23:00,99.74908333,99.787,99.669,99.778,99.718
7/8/2019 0:00,99.77666667,99.789,99.734,99.78,99.773
7/8/2019 1:00,99.72066667,99.796,99.583,99.779,99.646
7/8/2019 2:00,99.28991667,99.755,98.844,99.665,98.922
7/8/2019 3:00,99.09291667,99.291,98.814,99.221,98.916
7/8/2019 4:00,99.12233333,99.442,98.817,99.371,98.856
7/8/2019 5:00,99.16608333,99.521,98.786,99.486,98.886
7/8/2019 6:00,99.25075,99.582,98.909,99.506,99.031
7/8/2019 7:00,98.84725,99.213,98.36,99.133,98.464
7/8/2019 8:00,99.00891667,99.358,98.423,99.313,98.479
7/8/2019 9:00,99.15983333,99.357,98.721,99.311,98.859
7/8/2019 10:00,99.40383333,99.616,98.849,99.54,98.979
7/8/2019 11:00,99.077,99.493,98.375,99.395,98.547
7/8/2019 12:00,98.90783333,99.279,97.88,99.203,98.343
7/8/2019 13:00,98.64233333,99.113,97.728,99.011,97.931
7/8/2019 14:00,98.75541667,99.327,97.635,99.257,98.099
7/8/2019 15:00,97.80691667,98.802,95.94,98.665,96.662
7/8/2019 16:00,98.00383333,99.061,95.228,98.968,95.655
7/8/2019 17:00,99.14575,99.458,98.849,99.376,98.937
7/8/2019 18:00,99.019,99.35,98.219,99.248,98.477
7/8/2019 19:00,97.02766667,98.209,95.345,97.926,95.7
7/8/2019 20:00,97.91641667,98.636,96.674,98.516,97.02
7/8/2019 21:00,98.55975,99.062,97.532,98.947,97.773
7/8/2019 22:00,96.44583333,98.994,93.323,98.972,93.689
7/8/2019 23:00,97.32666667,99.061,94.441,98.992,94.703
7/9/2019 0:00,95.77133333,97.837,93.585,97.534,93.841
7/9/2019 1:00,95.33316667,96.426,93.318,96.204,94.087
7/9/2019 2:00,94.09166667,96.167,92.134,95.903,92.862
7/9/2019 3:00,94.5995,95.391,93.452,95.1,93.785
7/9/2019 4:00,96.002,97.531,94.109,97.342,94.303
7/9/2019 5:00,91.98175,94.883,89.622,94.631,90.053
7/9/2019 6:00,91.82391667,94.469,89.605,94.052,90.108
7/9/2019 7:00,91.6055,93.878,90.297,93.077,90.727
7/9/2019 8:00,90.50966667,91.794,88.814,91.152,89.699
7/9/2019 9:00,92.86566667,95.425,89.407,94.903,89.755
7/9/2019 10:00,94.572,96.708,93.354,96.105,93.956
7/9/2019 11:00,92.84716667,96.448,87.346,95.776,88.713
7/9/2019 12:00,93.62408333,96.742,90.151,96.274,90.835
7/9/2019 13:00,95.2605,98.267,92.016,98.037,92.84
7/9/2019 14:00,96.853,98.06,95.689,97.678,96.317
7/9/2019 15:00,97.08325,98.532,95.083,98.334,95.367
7/9/2019 16:00,95.49866667,97.089,94.536,96.871,94.877
7/9/2019 17:00,94.43333333,96.036,92.731,95.677,93.381
7/9/2019 18:00,94.78783333,96.688,91.428,96.247,92.618
7/9/2019 19:00,95.52458333,96.742,93.405,96.601,94.246
7/9/2019 20:00,93.49133333,95.871,89.722,95.086,90.852
7/9/2019 21:00,95.46716667,97.236,93.258,96.896,94.013
7/9/2019 22:00,92.92966667,96.621,88.013,96.424,89.774
7/9/2019 23:00,93.31933333,97.303,90.594,96.475,91.889
7/10/2019 0:00,98.24316667,98.964,96.809,98.89,96.97
7/10/2019 1:00,98.66225,99.111,97.825,99.061,97.934
7/10/2019 2:00,98.84616667,99.291,97.863,99.255,98.071
7/10/2019 3:00,99.42575,99.547,99.242,99.492,99.319
7/10/2019 4:00,99.35908333,99.651,98.162,99.564,98.492
7/10/2019 5:00,97.2535,98.694,93.323,98.563,93.805
7/10/2019 6:00,92.0255,94.604,89.765,93.921,90.192
7/10/2019 7:00,83.11783333,91.8,75.216,91.412,76.358
7/10/2019 8:00,77.56508333,80.07,73.229,78.993,75.682
7/10/2019 9:00,84.12983333,88.309,78.489,87.061,80.33
7/10/2019 10:00,83.88433333,88.832,79.51,87.583,81.321
7/10/2019 11:00,77.20425,82.665,70.846,81.17,72.734
7/10/2019 12:00,71.08666667,78.655,62.212,75.465,67.166
7/10/2019 13:00,71.1295,75.812,67.651,73.481,68.644
7/10/2019 14:00,73.96866667,79.64,68.084,78.165,70.088
7/10/2019 15:00,80.78375,84.878,76.863,83.143,78.225
7/10/2019 16:00,81.84616667,85.755,75.978,84.702,78.071
7/10/2019 17:00,86.02758333,88.731,82.501,88.105,84.009
7/10/2019 18:00,91.74441667,94.437,87.17,93.905,88.175
7/10/2019 19:00,90.89858333,92.959,89.058,92.568,89.371
7/10/2019 20:00,89.58541667,92.172,84.74,91.555,85.338
7/10/2019 21:00,84.90166667,88.561,82.501,85.844,83.148
7/10/2019 22:00,85.15458333,86.943,83.241,86.566,83.796
7/10/2019 23:00,86.03675,87.565,84.903,87.072,85.042
7/11/2019 0:00,86.34191667,88.143,83.982,87.494,84.867
7/11/2019 1:00,82.53616667,84.986,79.872,84.392,80.681
7/11/2019 2:00,78.307,79.954,75.136,79.594,76.091
7/11/2019 3:00,77.015,78.761,74.808,78.569,75.268
7/11/2019 4:00,77.85133333,79.099,76.386,78.802,76.707
7/11/2019 5:00,77.96666667,79.713,76.189,79.268,76.631
7/11/2019 6:00,76.45958333,77.785,75.334,77.098,75.754
7/11/2019 7:00,72.79483333,75.651,69.73,74.938,70.595
7/11/2019 8:00,68.07441667,73.231,63.283,71.628,65.632
7/11/2019 9:00,64.71633333,68.097,60.979,67.075,62.147
7/11/2019 10:00,64.17225,67.817,60.554,65.655,62.465
7/11/2019 11:00,66.38275,70.135,62.899,67.548,64.884
7/11/2019 12:00,66.86341667,70.942,62.143,68.115,66.049
7/11/2019 13:00,68.20075,73.818,63.623,71.52,66.657
7/11/2019 14:00,74.63516667,78.843,70.219,77.934,71.713
7/11/2019 15:00,79.8925,85.398,73.705,84.65,74.686
7/11/2019 16:00,86.7945,92.72,76.076,91.753,79.783
7/11/2019 17:00,86.02483333,90.282,81.038,89.77,81.952
7/11/2019 18:00,92.34091667,94.088,89.684,93.693,90.127
7/11/2019 19:00,95.29258333,97.706,93.341,97.603,93.485
7/11/2019 20:00,96.04908333,98.437,93.206,98.394,93.475
7/11/2019 21:00,97.12041667,99.026,93.091,98.959,93.204
7/11/2019 22:00,98.76941667,99.031,98.367,99.003,98.474
7/11/2019 23:00,99.04283333,99.192,98.816,99.139,98.876
7/12/2019 0:00,98.68675,99.025,98.192,98.968,98.345
7/12/2019 1:00,98.48083333,98.929,97.729,98.824,97.859
7/12/2019 2:00,98.862,99.08,98.504,98.989,98.609
7/12/2019 3:00,99.25033333,99.451,98.914,99.389,99.003
7/12/2019 4:00,99.38608333,99.515,99.252,99.443,99.303
7/12/2019 5:00,99.51441667,99.623,99.41,99.56,99.455
7/12/2019 6:00,99.57275,99.656,99.503,99.587,99.559
7/12/2019 7:00,99.53575,99.625,99.377,99.58,99.417
7/12/2019 8:00,99.15433333,99.558,98.523,99.494,98.699
7/12/2019 9:00,98.30708333,98.803,96.381,98.65,97.013
7/12/2019 10:00,91.25625,96.036,84.971,95.247,86.524
7/12/2019 11:00,89.85525,94.377,85.418,92.621,87.922
7/12/2019 12:00,85.35775,92.055,79.51,87.779,82.259
7/12/2019 13:00,87.31408333,92.024,80.715,90.499,82.183
7/12/2019 14:00,82.14091667,86.613,75.975,84.537,77.371
7/12/2019 15:00,82.3985,86.429,77.601,84.982,79.279
7/12/2019 16:00,83.46508333,86.894,80.362,86.251,81.892
7/12/2019 17:00,88.75016667,94.649,84.113,94.378,84.984
7/12/2019 18:00,95.48291667,97.565,93.603,97.453,94.188
7/12/2019 19:00,94.72058333,96.823,91.295,96.591,92.19
7/12/2019 20:00,95.05841667,96.805,93.557,96.418,93.974
7/12/2019 21:00,94.067,96.457,89.889,96.263,90.813
7/12/2019 22:00,94.52,97.568,90.821,97.276,91.355
7/12/2019 23:00,98.07516667,98.458,97.535,98.369,97.821
7/13/2019 0:00,98.67441667,99,98.323,98.944,98.422
7/13/2019 1:00,98.77458333,99.127,98.239,99.091,98.316
7/13/2019 2:00,97.88266667,98.473,96.61,98.362,97.111
7/13/2019 3:00,96.90908333,98.369,94.869,98.266,95.097
7/13/2019 4:00,96.62441667,98.172,94.604,98.106,94.803
7/13/2019 5:00,97.27316667,98.069,95.59,97.936,95.936
7/13/2019 6:00,98.49275,99.063,97.113,99.006,97.318
7/13/2019 7:00,98.82608333,99.095,98.42,99.05,98.513
7/13/2019 8:00,99.19875,99.309,99.079,99.246,99.134
7/13/2019 9:00,98.95616667,99.23,98.44,99.173,98.603
7/13/2019 10:00,99.05375,99.391,98.404,99.294,98.525
7/13/2019 11:00,99.27575,99.477,99.066,99.358,99.176
7/13/2019 12:00,99.03708333,99.46,98.192,99.391,98.408
7/13/2019 13:00,97.12241667,98.473,93.521,98.27,94.606
7/13/2019 14:00,95.10741667,96.66,93.129,96.127,94.448
7/13/2019 15:00,94.53208333,97.647,91.25,97.09,92.606
7/13/2019 16:00,97.07266667,98.241,95.2,98.144,95.669
7/13/2019 17:00,98.32383333,99.065,95.838,99.005,96.202
7/13/2019 18:00,96.10616667,98.205,94.955,97.923,95.267
7/13/2019 19:00,95.34091667,98.571,92.042,98.457,92.452
7/13/2019 20:00,96.38516667,98.371,92.795,98.222,93.852
7/13/2019 21:00,98.39866667,98.827,97.78,98.772,97.915
7/13/2019 22:00,99.25175,99.46,98.784,99.407,98.855
7/13/2019 23:00,99.4565,99.591,99.157,99.55,99.255
7/14/2019 0:00,97.82083333,99.222,95.723,99.108,96.05
7/14/2019 1:00,95.69066667,96.727,94.88,96.569,95.214
7/14/2019 2:00,97.20733333,97.649,96.428,97.56,96.656
7/14/2019 3:00,98.069,98.637,97.156,98.517,97.363
7/14/2019 4:00,96.52666667,97.88,95.229,97.756,95.513
7/14/2019 5:00,97.427,97.88,96.401,97.813,96.657
7/14/2019 6:00,98.32891667,99.146,97.617,99.075,97.706
7/14/2019 7:00,99.20158333,99.379,98.985,99.34,99.072
7/14/2019 8:00,96.83741667,98.963,94.751,98.858,95.231
7/14/2019 9:00,96.07675,97.223,94.655,96.971,94.999
7/14/2019 10:00,96.29866667,97.353,94.38,97.116,94.885
7/14/2019 11:00,96.41525,97.455,94.998,97.193,95.424
7/14/2019 12:00,96.45941667,97.533,95.099,97.296,95.594
7/14/2019 13:00,97.19341667,98.82,95.906,98.612,96.386
7/14/2019 14:00,98.98683333,99.175,98.721,99.111,98.813
7/14/2019 15:00,99.1795,99.394,98.915,99.354,98.998
7/14/2019 16:00,99.30425,99.494,99.016,99.433,99.107
7/14/2019 17:00,98.48591667,99.526,96.875,99.452,97.233
7/14/2019 18:00,97.9035,98.764,97.221,98.716,97.294
7/14/2019 19:00,98.92216667,99.21,98.685,99.168,98.737
7/14/2019 20:00,99.29841667,99.46,99.173,99.402,99.218
7/14/2019 21:00,99.16208333,99.419,98.917,99.355,99.006
7/14/2019 22:00,99.02625,99.163,98.877,99.092,98.923
7/14/2019 23:00,98.91508333,99.311,97.877,99.229,98.069
7/15/2019 0:00,98.28,99.028,96.828,98.955,97.182
7/15/2019 1:00,97.18383333,99.228,94.361,99.149,94.724
7/15/2019 2:00,99.416,99.602,99.147,99.556,99.221
7/15/2019 3:00,99.56033333,99.682,99.441,99.627,99.496
7/15/2019 4:00,99.64625,99.721,99.556,99.68,99.62
7/15/2019 5:00,99.43483333,99.771,98.86,99.709,99.025
7/15/2019 6:00,98.924,99.128,98.617,99.079,98.67
7/15/2019 7:00,99.03391667,99.326,98.519,99.248,98.708
7/15/2019 8:00,97.999,99.06,96.75,98.993,97.224
7/15/2019 9:00,98.27883333,99.063,97.071,98.975,97.302
7/15/2019 10:00,97.60916667,98.664,96.433,98.422,96.852
7/15/2019 11:00,98.59758333,99.19,96.269,99.091,96.854
7/15/2019 12:00,95.03383333,97.742,90.986,97.247,92.572
7/15/2019 13:00,96.89116667,98.554,94.108,98.227,94.92
7/15/2019 14:00,93.70866667,96.976,89.309,96.425,90.546
7/15/2019 15:00,93.67225,97.578,90.775,97.168,91.78
7/15/2019 16:00,92.07083333,95.329,87.286,94.243,88.059
7/15/2019 17:00,92.48433333,97.057,87.388,96.558,88.302
7/15/2019 18:00,96.04633333,98.401,91.691,98.152,92.413
7/15/2019 19:00,97.20108333,98.813,94.682,98.719,94.981
7/15/2019 20:00,92.28108333,94.72,87.777,94.574,88.508
7/15/2019 21:00,90.50166667,94.552,87.386,93.664,88.217
7/15/2019 22:00,90.12591667,93.37,88.273,92.916,88.657
7/15/2019 23:00,92.48116667,95.864,88.714,95.381,89.118
7/16/2019 0:00,92.18841667,94.21,86.778,94.016,87.743
7/16/2019 1:00,89.095,91.169,86.612,90.726,87.67
7/16/2019 2:00,90.69516667,92.633,88.864,92.284,89.589
7/16/2019 3:00,89.34208333,92.498,84.361,92.207,84.728
7/16/2019 4:00,86.59775,88.831,84.355,88.362,85.021
7/16/2019 5:00,91.0365,93.205,87.698,92.913,88.194
7/16/2019 6:00,91.19208333,92.173,90.412,92.001,90.571
7/16/2019 7:00,91.892,94.52,90.003,94.316,90.169
7/16/2019 8:00,94.1585,94.945,93.009,94.577,93.293
7/16/2019 9:00,93.61066667,96.038,91.498,95.681,92.083
7/16/2019 10:00,95.20241667,96.556,94.015,96.04,94.484
7/16/2019 11:00,93.5815,96.385,88.405,95.844,90.14
7/16/2019 12:00,96.30091667,98.237,93.49,98.067,94.317
7/16/2019 13:00,89.986,93.458,87.461,92.304,88.235
7/16/2019 14:00,94.15675,97.042,89.213,96.596,90
7/16/2019 15:00,93.21675,98.135,86.253,97.892,87.219
7/16/2019 16:00,88.96825,91.2,86.92,89.87,88.071
7/16/2019 17:00,91.7315,93.14,90.594,92.489,90.958
7/16/2019 18:00,93.82733333,96.285,91.394,95.838,91.968
7/16/2019 19:00,98.5005,99.164,96.369,99.094,96.694
7/16/2019 20:00,99.28491667,99.459,99.092,99.409,99.158
7/16/2019 21:00,99.05633333,99.412,97.914,99.347,98.031
7/16/2019 22:00,99.11775,99.488,98.169,99.427,98.359
7/16/2019 23:00,99.21858333,99.494,98.655,99.457,98.902
7/17/2019 0:00,98.96141667,99.262,98.65,99.196,98.75
7/17/2019 1:00,99.38033333,99.559,99.212,99.507,99.271
7/17/2019 2:00,99.45075,99.592,99.245,99.553,99.338
7/17/2019 3:00,99.63666667,99.718,99.536,99.665,99.588
7/17/2019 4:00,99.68708333,99.755,99.59,99.715,99.653
7/17/2019 5:00,98.99875,99.75,97.863,99.698,97.985
7/17/2019 6:00,98.75241667,99.031,98.336,98.974,98.451
7/17/2019 7:00,98.99758333,99.326,98.583,99.258,98.74
7/17/2019 8:00,99.46216667,99.621,99.257,99.554,99.298
7/17/2019 9:00,99.58558333,99.69,99.483,99.62,99.539
7/17/2019 10:00,99.594,99.706,99.484,99.619,99.57
7/17/2019 11:00,99.52441667,99.723,99.209,99.627,99.366
7/17/2019 12:00,99.46875,99.61,99.161,99.524,99.299
7/17/2019 13:00,99.26233333,99.625,98.833,99.526,99.089
7/17/2019 14:00,99.15658333,99.326,98.9,99.208,99.033
7/17/2019 15:00,97.592,99.19,95.066,99.058,95.911
7/17/2019 16:00,95.45083333,96.96,92.976,96.724,93.799
7/17/2019 17:00,98.0275,98.668,96.711,98.579,96.86
7/17/2019 18:00,96.62216667,98.385,94.899,98.309,95.349
7/17/2019 19:00,96.29308333,97.913,94.654,97.761,94.996
7/17/2019 20:00,98.28366667,99.065,96.263,98.996,96.662
7/17/2019 21:00,99.28091667,99.492,98.992,99.434,99.074
7/17/2019 22:00,99.47941667,99.591,99.304,99.547,99.353
7/17/2019 23:00,99.59441667,99.716,99.504,99.667,99.528
7/18/2019 0:00,99.72325,99.787,99.602,99.76,99.679
7/18/2019 1:00,99.5895,99.787,98.976,99.751,99.078
7/18/2019 2:00,99.0975,99.426,98.687,99.307,98.802
7/18/2019 3:00,99.567,99.69,99.343,99.634,99.413
7/18/2019 4:00,99.2105,99.675,98.667,99.613,98.771
7/18/2019 5:00,99.22858333,99.55,98.654,99.506,98.71
7/18/2019 6:00,99.51483333,99.592,99.438,99.545,99.492
7/18/2019 7:00,99.39541667,99.616,99.191,99.535,99.25
7/18/2019 8:00,99.01458333,99.454,98.525,99.371,98.663
7/18/2019 9:00,99.33541667,99.56,99.098,99.422,99.227
7/18/2019 10:00,99.18233333,99.48,98.934,99.393,99.055
7/18/2019 11:00,99.05275,99.347,98.655,99.236,98.945
7/18/2019 12:00,99.19533333,99.379,98.865,99.24,99.118
7/18/2019 13:00,99.09083333,99.391,98.521,99.279,98.644
7/18/2019 14:00,96.42358333,99.092,92.423,98.856,93.38
7/18/2019 15:00,94.46566667,95.613,92.733,95.017,93.793
7/18/2019 16:00,93.506,96.088,88.175,95.617,89.416
7/18/2019 17:00,95.89675,96.987,94.817,96.424,95.34
7/18/2019 18:00,97.08091667,98.927,95.13,98.868,95.297
7/18/2019 19:00,97.71808333,98.996,93.882,98.931,95.184
