"","X.1","X","PosixCT","HR_12CH4","HP_12CH4","Delta_iCH4_Raw","HR_Delta_iCH4_Raw","HR_Delta_iCH4_30s","HP_Delta_iCH4_Raw","HP_Delta_iCH4_30s","Sample","Day"
"1621",63842,63842,2019-07-23 15:58:14,2.1602392546,2.1641572409,-47.786951993,-52.098069467,-47.939895378,-47.786951993,-49.2012524,"ecu2","july23"
"1622",63843,63843,2019-07-23 15:58:15,2.1602392546,2.1641572409,-47.786951993,-52.098069467,-47.939895378,-47.786951993,-49.2012524,"ecu2","july23"
"1623",63844,63844,2019-07-23 15:58:15,2.1602392546,2.1641572409,-47.786951993,-52.098069467,-47.939895378,-47.786951993,-49.2012524,"ecu2","july23"
"1624",63845,63845,2019-07-23 15:58:16,2.1602392546,2.1641572409,-47.786951993,-52.098069467,-47.939895378,-47.786951993,-49.2012524,"ecu2","july23"
"1625",63846,63846,2019-07-23 15:58:17,2.1507352199,2.1635812833,-51.17569614,-51.20983073,-48.726416872,-51.17569614,-50.077199424,"ecu2","july23"
"1626",63847,63847,2019-07-23 15:58:18,2.1507352199,2.1635812833,-51.17569614,-51.20983073,-48.726416872,-51.17569614,-50.077199424,"ecu2","july23"
"1627",63848,63848,2019-07-23 15:58:19,2.1507352199,2.1635812833,-51.17569614,-51.20983073,-48.726416872,-51.17569614,-50.077199424,"ecu2","july23"
"1628",63849,63849,2019-07-23 15:58:20,2.1507352199,2.1635812833,-51.17569614,-51.20983073,-48.726416872,-51.17569614,-50.077199424,"ecu2","july23"
"1629",63850,63850,2019-07-23 15:58:21,2.1369371481,2.1648900547,-49.515468825,-44.386780451,-47.757052476,-49.515468825,-49.574250543,"ecu2","july23"
"1630",63851,63851,2019-07-23 15:58:22,2.1369371481,2.1648900547,-49.515468825,-44.386780451,-47.757052476,-49.515468825,-49.574250543,"ecu2","july23"
"1631",63852,63852,2019-07-23 15:58:23,2.1369371481,2.1648900547,-49.515468825,-44.386780451,-47.757052476,-49.515468825,-49.574250543,"ecu2","july23"
"1632",63853,63853,2019-07-23 15:58:23,2.1369371481,2.1648900547,-49.515468825,-44.386780451,-47.757052476,-49.515468825,-49.574250543,"ecu2","july23"
"1633",63854,63854,2019-07-23 15:58:24,2.1520087974,2.1642649275,-48.51879452,-49.747883766,-48.003597892,-48.51879452,-49.3991765,"ecu2","july23"
"1634",63855,63855,2019-07-23 15:58:25,2.1520087974,2.1642649275,-48.51879452,-49.747883766,-48.003597892,-48.51879452,-49.3991765,"ecu2","july23"
"1635",63856,63856,2019-07-23 15:58:26,2.1520087974,2.1642649275,-48.51879452,-49.747883766,-48.003597892,-48.51879452,-49.3991765,"ecu2","july23"
"1636",63857,63857,2019-07-23 15:58:27,2.1520087974,2.1642649275,-48.51879452,-49.747883766,-48.003597892,-48.51879452,-49.3991765,"ecu2","july23"
"1637",63858,63858,2019-07-23 15:58:28,2.1500159728,2.164462163,-47.259062312,-49.055803394,-48.126649679,-47.259062312,-48.98569826,"ecu2","july23"
"1638",63859,63859,2019-07-23 15:58:29,2.1500159728,2.164462163,-47.259062312,-49.055803394,-48.126649679,-47.259062312,-48.98569826,"ecu2","july23"
"1639",63860,63860,2019-07-23 15:58:29,2.1500159728,2.164462163,-47.259062312,-49.055803394,-48.126649679,-47.259062312,-48.98569826,"ecu2","july23"
"1640",63861,63861,2019-07-23 15:58:30,2.1500159728,2.164462163,-47.259062312,-49.055803394,-48.126649679,-47.259062312,-48.98569826,"ecu2","july23"
"1641",63862,63862,2019-07-23 15:58:31,2.151109211,2.1639618937,-42.746571277,-43.670049849,-47.701398115,-42.746571277,-48.078014704,"ecu2","july23"
"1642",63863,63863,2019-07-23 15:58:32,2.151109211,2.1639618937,-42.746571277,-43.670049849,-47.701398115,-42.746571277,-48.078014704,"ecu2","july23"
"1643",63864,63864,2019-07-23 15:58:33,2.151109211,2.1639618937,-42.746571277,-43.670049849,-47.701398115,-42.746571277,-48.078014704,"ecu2","july23"
"1644",63865,63865,2019-07-23 15:58:34,2.151109211,2.1639618937,-42.746571277,-43.670049849,-47.701398115,-42.746571277,-48.078014704,"ecu2","july23"
"1645",63866,63866,2019-07-23 15:58:35,2.1331860561,2.1644535335,-46.881853061,-39.325578958,-46.728404377,-46.881853061,-48.268598293,"ecu2","july23"
"1646",63867,63867,2019-07-23 15:58:36,2.1331860561,2.1644535335,-46.881853061,-39.325578958,-46.728404377,-46.881853061,-48.268598293,"ecu2","july23"
"1647",63868,63868,2019-07-23 15:58:37,2.1331860561,2.1644535335,-46.881853061,-39.325578958,-46.728404377,-46.881853061,-48.268598293,"ecu2","july23"
"1648",63869,63869,2019-07-23 15:58:37,2.1331860561,2.1644535335,-46.881853061,-39.325578958,-46.728404377,-46.881853061,-48.268598293,"ecu2","july23"
"1649",63870,63870,2019-07-23 15:58:38,2.1404850392,2.1644442735,-46.652913014,-43.004872167,-46.942481701,-46.652913014,-47.993952568,"ecu2","july23"
"1650",63871,63871,2019-07-23 15:58:39,2.1404850392,2.1644442735,-46.652913014,-43.004872167,-46.942481701,-46.652913014,-47.993952568,"ecu2","july23"
"1651",63872,63872,2019-07-23 15:58:40,2.1404850392,2.1644442735,-46.652913014,-43.004872167,-46.942481701,-46.652913014,-47.993952568,"ecu2","july23"
"1652",63873,63873,2019-07-23 15:58:41,2.1404850392,2.1644442735,-46.652913014,-43.004872167,-46.942481701,-46.652913014,-47.993952568,"ecu2","july23"
"1653",63874,63874,2019-07-23 15:58:42,2.1332950783,2.1644170221,-49.853027735,-42.940882815,-46.1599724,-49.853027735,-47.821148764,"ecu2","july23"
"1654",63875,63875,2019-07-23 15:58:43,2.1332950783,2.1644170221,-49.853027735,-42.940882815,-46.1599724,-49.853027735,-47.821148764,"ecu2","july23"
"1655",63876,63876,2019-07-23 15:58:44,2.1332950783,2.1644170221,-49.853027735,-42.940882815,-46.1599724,-49.853027735,-47.821148764,"ecu2","july23"
"1656",63877,63877,2019-07-23 15:58:44,2.1332950783,2.1644170221,-49.853027735,-42.940882815,-46.1599724,-49.853027735,-47.821148764,"ecu2","july23"
"1657",63878,63878,2019-07-23 15:58:45,2.1590329832,2.1646491168,-42.27465148,-46.753527537,-45.566134407,-42.27465148,-47.208670929,"ecu2","july23"
"1658",63879,63879,2019-07-23 15:58:46,2.1590329832,2.1646491168,-42.27465148,-46.753527537,-45.566134407,-42.27465148,-47.208670929,"ecu2","july23"
"1659",63880,63880,2019-07-23 15:58:47,2.1590329832,2.1646491168,-42.27465148,-46.753527537,-45.566134407,-42.27465148,-47.208670929,"ecu2","july23"
"1660",63881,63881,2019-07-23 15:58:48,2.1590329832,2.1646491168,-42.27465148,-46.753527537,-45.566134407,-42.27465148,-47.208670929,"ecu2","july23"
"1661",63882,63882,2019-07-23 15:58:49,2.1452983522,2.1649199711,-48.071290309,-45.286862943,-44.908026875,-48.071290309,-46.863736948,"ecu2","july23"
"1662",63883,63883,2019-07-23 15:58:50,2.1452983522,2.1649199711,-48.071290309,-45.286862943,-44.908026875,-48.071290309,-46.863736948,"ecu2","july23"
"1663",63884,63884,2019-07-23 15:58:50,2.1452983522,2.1649199711,-48.071290309,-45.286862943,-44.908026875,-48.071290309,-46.863736948,"ecu2","july23"
"1664",63885,63885,2019-07-23 15:58:51,2.1452983522,2.1649199711,-48.071290309,-45.286862943,-44.908026875,-48.071290309,-46.863736948,"ecu2","july23"
"1665",63886,63886,2019-07-23 15:58:52,2.1468897377,2.1654898952,-49.670973204,-48.834351975,-45.402201489,-49.670973204,-46.881015212,"ecu2","july23"
"1666",63887,63887,2019-07-23 15:58:53,2.1468897377,2.1654898952,-49.670973204,-48.834351975,-45.402201489,-49.670973204,-46.881015212,"ecu2","july23"
"1667",63888,63888,2019-07-23 15:58:54,2.1468897377,2.1654898952,-49.670973204,-48.834351975,-45.402201489,-49.670973204,-46.881015212,"ecu2","july23"
"1668",63889,63889,2019-07-23 15:58:55,2.1468897377,2.1654898952,-49.670973204,-48.834351975,-45.402201489,-49.670973204,-46.881015212,"ecu2","july23"
"1669",63890,63890,2019-07-23 15:58:56,2.1532388416,2.1650643242,-47.200920439,-48.18603635,-45.228662887,-47.200920439,-46.734584759,"ecu2","july23"
"1670",63891,63891,2019-07-23 15:58:57,2.1532388416,2.1650643242,-47.200920439,-48.18603635,-45.228662887,-47.200920439,-46.734584759,"ecu2","july23"
"1671",63892,63892,2019-07-23 15:58:57,2.1532388416,2.1650643242,-47.200920439,-48.18603635,-45.228662887,-47.200920439,-46.734584759,"ecu2","july23"
"1672",63893,63893,2019-07-23 15:58:58,2.1532388416,2.1650643242,-47.200920439,-48.18603635,-45.228662887,-47.200920439,-46.734584759,"ecu2","july23"
"1673",63894,63894,2019-07-23 15:58:59,2.1410516722,2.1658493788,-48.666729198,-45.364891189,-44.818561531,-48.666729198,-46.890992191,"ecu2","july23"
"1674",63895,63895,2019-07-23 15:59:00,2.1410516722,2.1658493788,-48.666729198,-45.364891189,-44.818561531,-48.666729198,-46.890992191,"ecu2","july23"
"1675",63896,63896,2019-07-23 15:59:01,2.1410516722,2.1658493788,-48.666729198,-45.364891189,-44.818561531,-48.666729198,-46.890992191,"ecu2","july23"
"1676",63897,63897,2019-07-23 15:59:02,2.1410516722,2.1658493788,-48.666729198,-45.364891189,-44.818561531,-48.666729198,-46.890992191,"ecu2","july23"
"1677",63898,63898,2019-07-23 15:59:03,2.1467779939,2.1647652128,-45.121692052,-44.976558662,-44.963729177,-45.121692052,-47.154894499,"ecu2","july23"
"1678",63899,63899,2019-07-23 15:59:04,2.1467779939,2.1647652128,-45.121692052,-44.976558662,-44.963729177,-45.121692052,-47.154894499,"ecu2","july23"
"1679",63900,63900,2019-07-23 15:59:05,2.1467779939,2.1647652128,-45.121692052,-44.976558662,-44.963729177,-45.121692052,-47.154894499,"ecu2","july23"
"1680",63901,63901,2019-07-23 15:59:05,2.1467779939,2.1647652128,-45.121692052,-44.976558662,-44.963729177,-45.121692052,-47.154894499,"ecu2","july23"
"1681",63902,63902,2019-07-23 15:59:06,2.1564159987,2.1653873347,-46.925071309,-49.231451938,-46.064381731,-46.925071309,-47.159696527,"ecu2","july23"
"1682",63903,63903,2019-07-23 15:59:07,2.1564159987,2.1653873347,-46.925071309,-49.231451938,-46.064381731,-46.925071309,-47.159696527,"ecu2","july23"
"1683",63904,63904,2019-07-23 15:59:08,2.1564159987,2.1653873347,-46.925071309,-49.231451938,-46.064381731,-46.925071309,-47.159696527,"ecu2","july23"
"1684",63905,63905,2019-07-23 15:59:09,2.1564159987,2.1653873347,-46.925071309,-49.231451938,-46.064381731,-46.925071309,-47.159696527,"ecu2","july23"
"1685",63906,63906,2019-07-23 15:59:10,2.1598858271,2.1652224652,-49.97570527,-53.115927824,-47.187832359,-49.97570527,-47.528895666,"ecu2","july23"
"1686",63907,63907,2019-07-23 15:59:11,2.1598858271,2.1652224652,-49.97570527,-53.115927824,-47.187832359,-49.97570527,-47.528895666,"ecu2","july23"
"1687",63908,63908,2019-07-23 15:59:11,2.1598858271,2.1652224652,-49.97570527,-53.115927824,-47.187832359,-49.97570527,-47.528895666,"ecu2","july23"
"1688",63909,63909,2019-07-23 15:59:12,2.1598858271,2.1652224652,-49.97570527,-53.115927824,-47.187832359,-49.97570527,-47.528895666,"ecu2","july23"
"1689",63910,63910,2019-07-23 15:59:13,2.1419339138,2.1657715192,-49.18499183,-45.243696586,-47.443700556,-49.18499183,-47.454669454,"ecu2","july23"
"1690",63911,63911,2019-07-23 15:59:14,2.1419339138,2.1657715192,-49.18499183,-45.243696586,-47.443700556,-49.18499183,-47.454669454,"ecu2","july23"
"1691",63912,63912,2019-07-23 15:59:15,2.1419339138,2.1657715192,-49.18499183,-45.243696586,-47.443700556,-49.18499183,-47.454669454,"ecu2","july23"
"1692",63913,63913,2019-07-23 15:59:16,2.1419339138,2.1657715192,-49.18499183,-45.243696586,-47.443700556,-49.18499183,-47.454669454,"ecu2","july23"
"1693",63914,63914,2019-07-23 15:59:17,2.1621902759,2.1648146884,-53.09880574,-57.40610484,-48.627320256,-53.09880574,-48.657353261,"ecu2","july23"
"1694",63915,63915,2019-07-23 15:59:18,2.1621902759,2.1648146884,-53.09880574,-57.40610484,-48.627320256,-53.09880574,-48.657353261,"ecu2","july23"
"1695",63916,63916,2019-07-23 15:59:19,2.1621902759,2.1648146884,-53.09880574,-57.40610484,-48.627320256,-53.09880574,-48.657353261,"ecu2","july23"
"1696",63917,63917,2019-07-23 15:59:19,2.1621902759,2.1648146884,-53.09880574,-57.40610484,-48.627320256,-53.09880574,-48.657353261,"ecu2","july23"
"1697",63918,63918,2019-07-23 15:59:20,2.1486748599,2.165483615,-48.917473719,-48.111848056,-48.941207491,-48.917473719,-48.75137364,"ecu2","july23"
"1698",63919,63919,2019-07-23 15:59:21,2.1486748599,2.165483615,-48.917473719,-48.111848056,-48.941207491,-48.917473719,-48.75137364,"ecu2","july23"
"1699",63920,63920,2019-07-23 15:59:22,2.1486748599,2.165483615,-48.917473719,-48.111848056,-48.941207491,-48.917473719,-48.75137364,"ecu2","july23"
"1700",63921,63921,2019-07-23 15:59:23,2.1486748599,2.165483615,-48.917473719,-48.111848056,-48.941207491,-48.917473719,-48.75137364,"ecu2","july23"
"1701",63922,63922,2019-07-23 15:59:24,2.1307622096,2.1625524431,-46.613180442,-40.975066545,-48.067953554,-46.613180442,-48.411618889,"ecu2","july23"
"1702",63923,63923,2019-07-23 15:59:25,2.1307622096,2.1625524431,-46.613180442,-40.975066545,-48.067953554,-46.613180442,-48.411618889,"ecu2","july23"
"1703",63924,63924,2019-07-23 15:59:26,2.1307622096,2.1625524431,-46.613180442,-40.975066545,-48.067953554,-46.613180442,-48.411618889,"ecu2","july23"
"1704",63925,63925,2019-07-23 15:59:26,2.1307622096,2.1625524431,-46.613180442,-40.975066545,-48.067953554,-46.613180442,-48.411618889,"ecu2","july23"
"1705",63926,63926,2019-07-23 15:59:27,2.1263832706,2.1547089297,-52.310920023,-47.637240358,-48.006976222,-52.310920023,-48.97939662,"ecu2","july23"
"1706",63927,63927,2019-07-23 15:59:28,2.1263832706,2.1547089297,-52.310920023,-47.637240358,-48.006976222,-52.310920023,-48.97939662,"ecu2","july23"
"1707",63928,63928,2019-07-23 15:59:29,2.1263832706,2.1547089297,-52.310920023,-47.637240358,-48.006976222,-52.310920023,-48.97939662,"ecu2","july23"
"1708",63929,63929,2019-07-23 15:59:30,2.1263832706,2.1547089297,-52.310920023,-47.637240358,-48.006976222,-52.310920023,-48.97939662,"ecu2","july23"
"1709",63930,63930,2019-07-23 15:59:31,2.1154703172,2.1429532172,-53.654702781,-51.969201236,-48.740788449,-53.654702781,-49.533615907,"ecu2","july23"
"1710",63931,63931,2019-07-23 15:59:32,2.1154703172,2.1429532172,-53.654702781,-51.969201236,-48.740788449,-53.654702781,-49.533615907,"ecu2","july23"
"1711",63932,63932,2019-07-23 15:59:33,2.1154703172,2.1429532172,-53.654702781,-51.969201236,-48.740788449,-53.654702781,-49.533615907,"ecu2","july23"
"1712",63933,63933,2019-07-23 15:59:33,2.1154703172,2.1429532172,-53.654702781,-51.969201236,-48.740788449,-53.654702781,-49.533615907,"ecu2","july23"
"1713",63934,63934,2019-07-23 15:59:34,2.0924651408,2.1268765503,-45.783207165,-40.907741557,-48.28869766,-45.783207165,-49.607117587,"ecu2","july23"
"1714",63935,63935,2019-07-23 15:59:35,2.0924651408,2.1268765503,-45.783207165,-40.907741557,-48.28869766,-45.783207165,-49.607117587,"ecu2","july23"
"1715",63936,63936,2019-07-23 15:59:36,2.0924651408,2.1268765503,-45.783207165,-40.907741557,-48.28869766,-45.783207165,-49.607117587,"ecu2","july23"
"1716",63937,63937,2019-07-23 15:59:37,2.0924651408,2.1268765503,-45.783207165,-40.907741557,-48.28869766,-45.783207165,-49.607117587,"ecu2","july23"
"1717",63938,63938,2019-07-23 15:59:38,2.0726252577,2.1074653939,-52.638807407,-49.666873129,-48.337077792,-52.638807407,-50.241977153,"ecu2","july23"
"1718",63939,63939,2019-07-23 15:59:39,2.0726252577,2.1074653939,-52.638807407,-49.666873129,-48.337077792,-52.638807407,-50.241977153,"ecu2","july23"
"1719",66101,66101,2019-07-23 16:31:13,2.0973814102,2.1870880798,-46.347535058,-48.055682433,-54.937417496,-46.347535058,-49.265437546,"ecu3","july23"
"1720",66102,66102,2019-07-23 16:31:14,2.0989761458,2.1882433548,-49.103331237,-48.729269924,-53.587355433,-49.103331237,-48.833248076,"ecu3","july23"
"1721",66103,66103,2019-07-23 16:31:15,2.0989761458,2.1882433548,-49.103331237,-48.729269924,-53.587355433,-49.103331237,-48.833248076,"ecu3","july23"
"1722",66104,66104,2019-07-23 16:31:16,2.0989761458,2.1882433548,-49.103331237,-48.729269924,-53.587355433,-49.103331237,-48.833248076,"ecu3","july23"
"1723",66105,66105,2019-07-23 16:31:16,2.0989761458,2.1882433548,-49.103331237,-48.729269924,-53.587355433,-49.103331237,-48.833248076,"ecu3","july23"
"1724",66106,66106,2019-07-23 16:31:17,2.0964535045,2.1883891474,-48.966499495,-45.213229995,-52.880632868,-48.966499495,-48.799986515,"ecu3","july23"
"1725",66107,66107,2019-07-23 16:31:18,2.0964535045,2.1883891474,-48.966499495,-45.213229995,-52.880632868,-48.966499495,-48.799986515,"ecu3","july23"
"1726",66108,66108,2019-07-23 16:31:19,2.0964535045,2.1883891474,-48.966499495,-45.213229995,-52.880632868,-48.966499495,-48.799986515,"ecu3","july23"
"1727",66109,66109,2019-07-23 16:31:20,2.0964535045,2.1883891474,-48.966499495,-45.213229995,-52.880632868,-48.966499495,-48.799986515,"ecu3","july23"
"1728",66110,66110,2019-07-23 16:31:21,2.1102822549,2.1894884612,-42.750845153,-43.348107916,-51.240418445,-42.750845153,-47.948917103,"ecu3","july23"
"1729",66111,66111,2019-07-23 16:31:22,2.1102822549,2.1894884612,-42.750845153,-43.348107916,-51.240418445,-42.750845153,-47.948917103,"ecu3","july23"
"1730",66112,66112,2019-07-23 16:31:23,2.1102822549,2.1894884612,-42.750845153,-43.348107916,-51.240418445,-42.750845153,-47.948917103,"ecu3","july23"
"1731",66113,66113,2019-07-23 16:31:23,2.1102822549,2.1894884612,-42.750845153,-43.348107916,-51.240418445,-42.750845153,-47.948917103,"ecu3","july23"
"1732",66114,66114,2019-07-23 16:31:24,2.113228059,2.1892943438,-42.341607067,-42.712623037,-49.59802246,-42.341607067,-47.036514204,"ecu3","july23"
"1733",66115,66115,2019-07-23 16:31:25,2.113228059,2.1892943438,-42.341607067,-42.712623037,-49.59802246,-42.341607067,-47.036514204,"ecu3","july23"
"1734",66116,66116,2019-07-23 16:31:26,2.113228059,2.1892943438,-42.341607067,-42.712623037,-49.59802246,-42.341607067,-47.036514204,"ecu3","july23"
"1735",66117,66117,2019-07-23 16:31:27,2.113228059,2.1892943438,-42.341607067,-42.712623037,-49.59802246,-42.341607067,-47.036514204,"ecu3","july23"
"1736",66118,66118,2019-07-23 16:31:28,2.1208046952,2.1885763303,-44.261616547,-46.023063321,-48.414870912,-44.261616547,-46.571872178,"ecu3","july23"
"1737",66119,66119,2019-07-23 16:31:29,2.1208046952,2.1885763303,-44.261616547,-46.023063321,-48.414870912,-44.261616547,-46.571872178,"ecu3","july23"
"1738",66120,66120,2019-07-23 16:31:29,2.1208046952,2.1885763303,-44.261616547,-46.023063321,-48.414870912,-44.261616547,-46.571872178,"ecu3","july23"
"1739",66121,66121,2019-07-23 16:31:30,2.1208046952,2.1885763303,-44.261616547,-46.023063321,-48.414870912,-44.261616547,-46.571872178,"ecu3","july23"
"1740",66122,66122,2019-07-23 16:31:31,2.117605381,2.1877295469,-45.512618722,-44.806847822,-47.297754994,-45.512618722,-46.344089173,"ecu3","july23"
"1741",66123,66123,2019-07-23 16:31:32,2.117605381,2.1877295469,-45.512618722,-44.806847822,-47.297754994,-45.512618722,-46.344089173,"ecu3","july23"
"1742",66124,66124,2019-07-23 16:31:33,2.117605381,2.1877295469,-45.512618722,-44.806847822,-47.297754994,-45.512618722,-46.344089173,"ecu3","july23"
"1743",66125,66125,2019-07-23 16:31:34,2.117605381,2.1877295469,-45.512618722,-44.806847822,-47.297754994,-45.512618722,-46.344089173,"ecu3","july23"
"1744",66126,66126,2019-07-23 16:31:35,2.1093659873,2.1871619736,-44.408210974,-38.627201079,-45.810867826,-44.408210974,-45.832463518,"ecu3","july23"
"1745",66127,66127,2019-07-23 16:31:36,2.1093659873,2.1871619736,-44.408210974,-38.627201079,-45.810867826,-44.408210974,-45.832463518,"ecu3","july23"
"1746",66128,66128,2019-07-23 16:31:37,2.1093659873,2.1871619736,-44.408210974,-38.627201079,-45.810867826,-44.408210974,-45.832463518,"ecu3","july23"
"1747",66129,66129,2019-07-23 16:31:37,2.1093659873,2.1871619736,-44.408210974,-38.627201079,-45.810867826,-44.408210974,-45.832463518,"ecu3","july23"
"1748",66130,66130,2019-07-23 16:31:38,2.1376828458,2.186532831,-40.763568068,-46.632381158,-44.90537852,-40.763568068,-44.939536925,"ecu3","july23"
"1749",66131,66131,2019-07-23 16:31:40,2.1376828458,2.186532831,-40.763568068,-46.632381158,-44.90537852,-40.763568068,-44.939536925,"ecu3","july23"
"1750",66132,66132,2019-07-23 16:31:40,2.1376828458,2.186532831,-40.763568068,-46.632381158,-44.90537852,-40.763568068,-44.939536925,"ecu3","july23"
"1751",66133,66133,2019-07-23 16:31:41,2.1376828458,2.186532831,-40.763568068,-46.632381158,-44.90537852,-40.763568068,-44.939536925,"ecu3","july23"
"1752",66134,66134,2019-07-23 16:31:42,2.1307771878,2.1854894058,-42.097699284,-42.892341601,-44.331673984,-42.097699284,-44.46733295,"ecu3","july23"
"1753",66135,66135,2019-07-23 16:31:43,2.1307771878,2.1854894058,-42.097699284,-42.892341601,-44.331673984,-42.097699284,-44.46733295,"ecu3","july23"
"1754",66136,66136,2019-07-23 16:31:44,2.1307771878,2.1854894058,-42.097699284,-42.892341601,-44.331673984,-42.097699284,-44.46733295,"ecu3","july23"
"1755",66137,66137,2019-07-23 16:31:44,2.1307771878,2.1854894058,-42.097699284,-42.892341601,-44.331673984,-42.097699284,-44.46733295,"ecu3","july23"
"1756",66138,66138,2019-07-23 16:31:45,2.1352339195,2.1850495741,-48.291268617,-50.206883073,-44.495853223,-48.291268617,-44.37710377,"ecu3","july23"
"1757",66139,66139,2019-07-23 16:31:46,2.1352339195,2.1850495741,-48.291268617,-50.206883073,-44.495853223,-48.291268617,-44.37710377,"ecu3","july23"
"1758",66140,66140,2019-07-23 16:31:47,2.1352339195,2.1850495741,-48.291268617,-50.206883073,-44.495853223,-48.291268617,-44.37710377,"ecu3","july23"
"1759",66141,66141,2019-07-23 16:31:48,2.1352339195,2.1850495741,-48.291268617,-50.206883073,-44.495853223,-48.291268617,-44.37710377,"ecu3","july23"
"1760",66142,66142,2019-07-23 16:31:49,2.125634525,2.183603114,-44.303068904,-42.250001939,-44.166605661,-44.303068904,-43.858944815,"ecu3","july23"
"1761",66143,66143,2019-07-23 16:31:50,2.125634525,2.183603114,-44.303068904,-42.250001939,-44.166605661,-44.303068904,-43.858944815,"ecu3","july23"
"1762",66144,66144,2019-07-23 16:31:51,2.125634525,2.183603114,-44.303068904,-42.250001939,-44.166605661,-44.303068904,-43.858944815,"ecu3","july23"
"1763",66145,66145,2019-07-23 16:31:51,2.125634525,2.183603114,-44.303068904,-42.250001939,-44.166605661,-44.303068904,-43.858944815,"ecu3","july23"
"1764",66146,66146,2019-07-23 16:31:52,2.1386291385,2.1831938956,-48.452683111,-51.693178487,-45.093835724,-48.452683111,-44.492482366,"ecu3","july23"
"1765",66147,66147,2019-07-23 16:31:53,2.1386291385,2.1831938956,-48.452683111,-51.693178487,-45.093835724,-48.452683111,-44.492482366,"ecu3","july23"
"1766",66148,66148,2019-07-23 16:31:54,2.1386291385,2.1831938956,-48.452683111,-51.693178487,-45.093835724,-48.452683111,-44.492482366,"ecu3","july23"
"1767",66149,66149,2019-07-23 16:31:55,2.1386291385,2.1831938956,-48.452683111,-51.693178487,-45.093835724,-48.452683111,-44.492482366,"ecu3","july23"
"1768",66150,66150,2019-07-23 16:31:56,2.1384207917,2.1820858029,-44.608904781,-47.619703729,-45.639066912,-44.608904781,-44.744404334,"ecu3","july23"
"1769",66151,66151,2019-07-23 16:31:57,2.1384207917,2.1820858029,-44.608904781,-47.619703729,-45.639066912,-44.608904781,-44.744404334,"ecu3","july23"
"1770",66152,66152,2019-07-23 16:31:58,2.1384207917,2.1820858029,-44.608904781,-47.619703729,-45.639066912,-44.608904781,-44.744404334,"ecu3","july23"
"1771",66153,66153,2019-07-23 16:31:58,2.1384207917,2.1820858029,-44.608904781,-47.619703729,-45.639066912,-44.608904781,-44.744404334,"ecu3","july23"
"1772",66154,66154,2019-07-23 16:31:59,2.1328172268,2.1807202731,-45.817451645,-44.337797907,-45.451815199,-45.817451645,-44.917274901,"ecu3","july23"
"1773",66155,66155,2019-07-23 16:32:00,2.1328172268,2.1807202731,-45.817451645,-44.337797907,-45.451815199,-45.817451645,-44.917274901,"ecu3","july23"
"1774",66156,66156,2019-07-23 16:32:01,2.1328172268,2.1807202731,-45.817451645,-44.337797907,-45.451815199,-45.817451645,-44.917274901,"ecu3","july23"
"1775",66157,66157,2019-07-23 16:32:02,2.1328172268,2.1807202731,-45.817451645,-44.337797907,-45.451815199,-45.817451645,-44.917274901,"ecu3","july23"
"1776",66158,66158,2019-07-23 16:32:03,2.1279875251,2.1810066174,-46.349368922,-42.550530347,-45.201113258,-46.349368922,-45.010247145,"ecu3","july23"
"1777",66159,66159,2019-07-23 16:32:04,2.1279875251,2.1810066174,-46.349368922,-42.550530347,-45.201113258,-46.349368922,-45.010247145,"ecu3","july23"
"1778",66160,66160,2019-07-23 16:32:05,2.1279875251,2.1810066174,-46.349368922,-42.550530347,-45.201113258,-46.349368922,-45.010247145,"ecu3","july23"
"1779",66161,66161,2019-07-23 16:32:05,2.1279875251,2.1810066174,-46.349368922,-42.550530347,-45.201113258,-46.349368922,-45.010247145,"ecu3","july23"
"1780",66162,66162,2019-07-23 16:32:06,2.1398043367,2.1796409128,-45.882392897,-47.319142014,-46.166884473,-45.882392897,-45.174045136,"ecu3","july23"
"1781",66163,66163,2019-07-23 16:32:07,2.1398043367,2.1796409128,-45.882392897,-47.319142014,-46.166884473,-45.882392897,-45.174045136,"ecu3","july23"
"1782",66164,66164,2019-07-23 16:32:08,2.1398043367,2.1796409128,-45.882392897,-47.319142014,-46.166884473,-45.882392897,-45.174045136,"ecu3","july23"
"1783",66165,66165,2019-07-23 16:32:09,2.1398043367,2.1796409128,-45.882392897,-47.319142014,-46.166884473,-45.882392897,-45.174045136,"ecu3","july23"
"1784",66166,66166,2019-07-23 16:32:10,2.1287553343,2.1788602174,-50.383393523,-46.451107731,-46.146742981,-50.383393523,-46.242914631,"ecu3","july23"
"1785",66167,66167,2019-07-23 16:32:11,2.1287553343,2.1788602174,-50.383393523,-46.451107731,-46.146742981,-50.383393523,-46.242914631,"ecu3","july23"
"1786",66168,66168,2019-07-23 16:32:12,2.1287553343,2.1788602174,-50.383393523,-46.451107731,-46.146742981,-50.383393523,-46.242914631,"ecu3","july23"
"1787",66169,66169,2019-07-23 16:32:12,2.1287553343,2.1788602174,-50.383393523,-46.451107731,-46.146742981,-50.383393523,-46.242914631,"ecu3","july23"
"1788",66170,66170,2019-07-23 16:32:13,2.1341540002,2.1783258078,-45.753286189,-43.93507309,-46.262602035,-45.753286189,-46.649090954,"ecu3","july23"
"1789",66171,66171,2019-07-23 16:32:14,2.1341540002,2.1783258078,-45.753286189,-43.93507309,-46.262602035,-45.753286189,-46.649090954,"ecu3","july23"
