"","DateTime","uS","Temp_C","Station"
"241",2019-07-19 01:00:00,7,26.5322222222222,"1"
"242",2019-07-19 01:15:00,7,26.4122222222222,"1"
"243",2019-07-19 01:30:00,7,26.3222222222222,"1"
"244",2019-07-19 01:45:00,7,26.2422222222222,"1"
"245",2019-07-19 02:00:00,7,26.1522222222222,"1"
"246",2019-07-19 02:15:00,7,26.0522222222222,"1"
"247",2019-07-19 02:30:00,7,25.9722222222222,"1"
"248",2019-07-19 02:45:00,7,25.9422222222222,"1"
"249",2019-07-19 03:00:00,7,25.8822222222222,"1"
"250",2019-07-19 03:15:00,7,25.7922222222222,"1"
"251",2019-07-19 03:30:00,7,25.7222222222222,"1"
"252",2019-07-19 03:45:00,7,25.6322222222222,"1"
"253",2019-07-19 04:00:00,7,25.5222222222222,"1"
"254",2019-07-19 04:15:00,7,25.3622222222222,"1"
"255",2019-07-19 04:30:00,7,25.0722222222222,"1"
"256",2019-07-19 04:45:00,7,24.6822222222222,"1"
"257",2019-07-19 05:00:00,7,24.3922222222222,"1"
"258",2019-07-19 05:15:00,7.7,24.1922222222222,"1"
"259",2019-07-19 05:30:00,7,23.9822222222222,"1"
"260",2019-07-19 05:45:00,7,23.7422222222222,"1"
"261",2019-07-19 06:00:00,7,23.6522222222222,"1"
"262",2019-07-19 06:15:00,7,23.6522222222222,"1"
"263",2019-07-19 06:30:00,7,23.6522222222222,"1"
"264",2019-07-19 06:45:00,7,23.6722222222222,"1"
"265",2019-07-19 07:00:00,7,23.6922222222222,"1"
"266",2019-07-19 07:15:00,7,23.7422222222222,"1"
"267",2019-07-19 07:30:00,7,23.8022222222222,"1"
"268",2019-07-19 07:45:00,7,23.8722222222222,"1"
"269",2019-07-19 08:00:00,7,23.9422222222222,"1"
"270",2019-07-19 08:15:00,7,24.0522222222222,"1"
"271",2019-07-19 08:30:00,7,24.1722222222222,"1"
"272",2019-07-19 08:45:00,7,24.2822222222222,"1"
"273",2019-07-19 09:00:00,7,24.4322222222222,"1"
"274",2019-07-19 09:15:00,7,24.8922222222222,"1"
"275",2019-07-19 09:30:00,7,25.2222222222222,"1"
"276",2019-07-19 09:45:00,7,25.8522222222222,"1"
"277",2019-07-19 10:00:00,7,26.1922222222222,"1"
"278",2019-07-19 10:15:00,7,26.5322222222222,"1"
"279",2019-07-19 10:30:00,7,26.7522222222222,"1"
"280",2019-07-19 10:45:00,7,26.9322222222222,"1"
"281",2019-07-19 11:00:00,7,27.2022222222222,"1"
"282",2019-07-19 11:15:00,7,27.8122222222222,"1"
"283",2019-07-19 11:30:00,7,28.0622222222222,"1"
"284",2019-07-19 11:45:00,7,28.1322222222222,"1"
"285",2019-07-19 12:00:00,7,28.2822222222222,"1"
"286",2019-07-19 12:15:00,7,29.3822222222222,"1"
"287",2019-07-19 12:30:00,7,29.9022222222222,"1"
"288",2019-07-19 12:45:00,7,30.2022222222222,"1"
"289",2019-07-19 13:00:00,7,30.7822222222222,"1"
"290",2019-07-19 13:15:00,7,31.0922222222222,"1"
"291",2019-07-19 13:30:00,7.7,31.5522222222222,"1"
"292",2019-07-19 13:45:00,6.9,31.5922222222222,"1"
"293",2019-07-19 14:00:00,6.9,31.7722222222222,"1"
"294",2019-07-19 14:15:00,6.9,32.2222222222222,"1"
"295",2019-07-19 14:30:00,6.9,32.5122222222222,"1"
"296",2019-07-19 14:45:00,7.7,32.2722222222222,"1"
"297",2019-07-19 15:00:00,6.9,31.9522222222222,"1"
"298",2019-07-19 15:15:00,7.7,31.6122222222222,"1"
"299",2019-07-19 15:30:00,6.9,31.4822222222222,"1"
"300",2019-07-19 15:45:00,6.9,31.3722222222222,"1"
"301",2019-07-19 16:00:00,7,31.0922222222222,"1"
"302",2019-07-19 16:15:00,7,30.8522222222222,"1"
"303",2019-07-19 16:30:00,7,30.6722222222222,"1"
"304",2019-07-19 16:45:00,7,30.3822222222222,"1"
"305",2019-07-19 17:00:00,7,30.1922222222222,"1"
"306",2019-07-19 17:15:00,7.7,29.8422222222222,"1"
"307",2019-07-19 17:30:00,7,29.5722222222222,"1"
"308",2019-07-19 17:45:00,7,29.3222222222222,"1"
"309",2019-07-19 18:00:00,7,29.1122222222222,"1"
"310",2019-07-19 18:15:00,7,28.8222222222222,"1"
"311",2019-07-19 18:30:00,7,28.5722222222222,"1"
"312",2019-07-19 18:45:00,7,28.3122222222222,"1"
"313",2019-07-19 19:00:00,7,28.1322222222222,"1"
"314",2019-07-19 19:15:00,7,27.9522222222222,"1"
"315",2019-07-19 19:30:00,7,27.7722222222222,"1"
"316",2019-07-19 19:45:00,7.7,27.6322222222222,"1"
"317",2019-07-19 20:00:00,7,27.4922222222222,"1"
"318",2019-07-19 20:15:00,7,27.3222222222222,"1"
"319",2019-07-19 20:30:00,7,27.1822222222222,"1"
"320",2019-07-19 20:45:00,7,27.0722222222222,"1"
"321",2019-07-19 21:00:00,7,26.9622222222222,"1"
"322",2019-07-19 21:15:00,7,26.8622222222222,"1"
"323",2019-07-19 21:30:00,7,26.7822222222222,"1"
"324",2019-07-19 21:45:00,7,26.7522222222222,"1"
"325",2019-07-19 22:00:00,7,26.6822222222222,"1"
"326",2019-07-19 22:15:00,7,26.5922222222222,"1"
"327",2019-07-19 22:30:00,7,26.5322222222222,"1"
"328",2019-07-19 22:45:00,7.7,26.4122222222222,"1"
"329",2019-07-19 23:00:00,7.7,26.3322222222222,"1"
"330",2019-07-19 23:15:00,7,26.2322222222222,"1"
"331",2019-07-19 23:30:00,7,26.1222222222222,"1"
"332",2019-07-19 23:45:00,7,25.9722222222222,"1"
"333",2019-07-20 00:00:00,7.7,25.8822222222222,"1"
"334",2019-07-20 00:15:00,7,25.8522222222222,"1"
"335",2019-07-20 00:30:00,7.7,25.7822222222222,"1"
"336",2019-07-20 00:45:00,7,25.6522222222222,"1"
"337",2019-07-20 01:00:00,7,25.6022222222222,"1"
"338",2019-07-20 01:15:00,7,25.5222222222222,"1"
"339",2019-07-20 01:30:00,7,25.4522222222222,"1"
"340",2019-07-20 01:45:00,7,25.4222222222222,"1"
"341",2019-07-20 02:00:00,7,25.3422222222222,"1"
"342",2019-07-20 02:15:00,7,25.2722222222222,"1"
"343",2019-07-20 02:30:00,7,25.1622222222222,"1"
"344",2019-07-20 02:45:00,7,25.0922222222222,"1"
"345",2019-07-20 03:00:00,7,25.0222222222222,"1"
"346",2019-07-20 03:15:00,7,24.9722222222222,"1"
"347",2019-07-20 03:30:00,7,24.8622222222222,"1"
"348",2019-07-20 03:45:00,7.7,24.7722222222222,"1"
"349",2019-07-20 04:00:00,7,24.6822222222222,"1"
"350",2019-07-20 04:15:00,7,24.5722222222222,"1"
"351",2019-07-20 04:30:00,7.7,24.5022222222222,"1"
"352",2019-07-20 04:45:00,7,24.4622222222222,"1"
"353",2019-07-20 05:00:00,7.7,24.3522222222222,"1"
"354",2019-07-20 05:15:00,7,24.2622222222222,"1"
"355",2019-07-20 05:30:00,7.7,24.2122222222222,"1"
"356",2019-07-20 05:45:00,7,24.1222222222222,"1"
"357",2019-07-20 06:00:00,7,23.9622222222222,"1"
"358",2019-07-20 06:15:00,7,23.8922222222222,"1"
"359",2019-07-20 06:30:00,7,23.7422222222222,"1"
"360",2019-07-20 06:45:00,7,23.7222222222222,"1"
"361",2019-07-20 07:00:00,7.7,23.7222222222222,"1"
"362",2019-07-20 07:15:00,7,23.7622222222222,"1"
"363",2019-07-20 07:30:00,7,23.7622222222222,"1"
"364",2019-07-20 07:45:00,7,23.8122222222222,"1"
"365",2019-07-20 08:00:00,7,23.8322222222222,"1"
"366",2019-07-20 08:15:00,7,23.9022222222222,"1"
"367",2019-07-20 08:30:00,7,24.1222222222222,"1"
"368",2019-07-20 08:45:00,7,24.3222222222222,"1"
"369",2019-07-20 09:00:00,7,24.4822222222222,"1"
"370",2019-07-20 09:15:00,7,24.6122222222222,"1"
"371",2019-07-20 09:30:00,7,24.7722222222222,"1"
"372",2019-07-20 09:45:00,7,24.9322222222222,"1"
"373",2019-07-20 10:00:00,7,25.1622222222222,"1"
"374",2019-07-20 10:15:00,7,25.3822222222222,"1"
"375",2019-07-20 10:30:00,7,25.6522222222222,"1"
"376",2019-07-20 10:45:00,7,25.8722222222222,"1"
"377",2019-07-20 11:00:00,7,26.1522222222222,"1"
"378",2019-07-20 11:15:00,7,26.5922222222222,"1"
"379",2019-07-20 11:30:00,7,27.0022222222222,"1"
"380",2019-07-20 11:45:00,7,27.4122222222222,"1"
"381",2019-07-20 12:00:00,7,27.7222222222222,"1"
"382",2019-07-20 12:15:00,7,28.0822222222222,"1"
"383",2019-07-20 12:30:00,7,28.3922222222222,"1"
"384",2019-07-20 12:45:00,6.6,28.6022222222222,"1"
"385",2019-07-20 13:00:00,7,28.8222222222222,"1"
"386",2019-07-20 13:15:00,6.6,29.0222222222222,"1"
"387",2019-07-20 13:30:00,7.3,29.2522222222222,"1"
"388",2019-07-20 13:45:00,6.6,29.5622222222222,"1"
"389",2019-07-20 14:00:00,7.3,29.6322222222222,"1"
"390",2019-07-20 14:15:00,7.3,29.7522222222222,"1"
"391",2019-07-20 14:30:00,7,29.9322222222222,"1"
"392",2019-07-20 14:45:00,6.6,30.2222222222222,"1"
"393",2019-07-20 15:00:00,6.6,30.2622222222222,"1"
"394",2019-07-20 15:15:00,6.6,30.2622222222222,"1"
"395",2019-07-20 15:30:00,6.6,30.2622222222222,"1"
"396",2019-07-20 15:45:00,6.6,30.2622222222222,"1"
"397",2019-07-20 16:00:00,7.3,30.2022222222222,"1"
"398",2019-07-20 16:15:00,6.6,30.1322222222222,"1"
"399",2019-07-20 16:30:00,6.6,30.0622222222222,"1"
"400",2019-07-20 16:45:00,6.6,29.9022222222222,"1"
"401",2019-07-20 17:00:00,6.6,29.6322222222222,"1"
"402",2019-07-20 17:15:00,6.6,29.5422222222222,"1"
"403",2019-07-20 17:30:00,6.6,29.3822222222222,"1"
"404",2019-07-20 17:45:00,6.6,29.1622222222222,"1"
"405",2019-07-20 18:00:00,6.6,28.9622222222222,"1"
"406",2019-07-20 18:15:00,6.6,28.6922222222222,"1"
"407",2019-07-20 18:30:00,6.6,28.4622222222222,"1"
"408",2019-07-20 18:45:00,6.6,28.1722222222222,"1"
"409",2019-07-20 19:00:00,7.3,27.9522222222222,"1"
"410",2019-07-20 19:15:00,6.6,27.7722222222222,"1"
"411",2019-07-20 19:30:00,7.3,27.5622222222222,"1"
"412",2019-07-20 19:45:00,6.6,27.4122222222222,"1"
"413",2019-07-20 20:00:00,6.6,27.2222222222222,"1"
"414",2019-07-20 20:15:00,6.6,27.0722222222222,"1"
"415",2019-07-20 20:30:00,7.4,26.9122222222222,"1"
"416",2019-07-20 20:45:00,7,26.7822222222222,"1"
"417",2019-07-20 21:00:00,7,26.6822222222222,"1"
"418",2019-07-20 21:15:00,6.6,26.5122222222222,"1"
"419",2019-07-20 21:30:00,7,26.4122222222222,"1"
"420",2019-07-20 21:45:00,7,26.3022222222222,"1"
"421",2019-07-20 22:00:00,7,26.2322222222222,"1"
"422",2019-07-20 22:15:00,7,26.0822222222222,"1"
"423",2019-07-20 22:30:00,7,25.9722222222222,"1"
"424",2019-07-20 22:45:00,7,25.8722222222222,"1"
"425",2019-07-20 23:00:00,7,25.7922222222222,"1"
"426",2019-07-20 23:15:00,7,25.6722222222222,"1"
"427",2019-07-20 23:30:00,6.6,25.5822222222222,"1"
"428",2019-07-20 23:45:00,7,25.4522222222222,"1"
"429",2019-07-21 00:00:00,7,25.3822222222222,"1"
"430",2019-07-21 00:15:00,7,25.2922222222222,"1"
"431",2019-07-21 00:30:00,7,25.1622222222222,"1"
"432",2019-07-21 00:45:00,6.6,25.0922222222222,"1"
"433",2019-07-21 01:00:00,7,25.0222222222222,"1"
"434",2019-07-21 01:15:00,7,24.9322222222222,"1"
"435",2019-07-21 01:30:00,7,24.8622222222222,"1"
"436",2019-07-21 01:45:00,7,24.8222222222222,"1"
"437",2019-07-21 02:00:00,7,24.7922222222222,"1"
"438",2019-07-21 02:15:00,7,24.7122222222222,"1"
"439",2019-07-21 02:30:00,7,24.6422222222222,"1"
"440",2019-07-21 02:45:00,7,24.6122222222222,"1"
"441",2019-07-21 03:00:00,7,24.5522222222222,"1"
"442",2019-07-21 03:15:00,7,24.4822222222222,"1"
"443",2019-07-21 03:30:00,7,24.4322222222222,"1"
"444",2019-07-21 03:45:00,7,24.3922222222222,"1"
"445",2019-07-21 04:00:00,7,24.3222222222222,"1"
"446",2019-07-21 04:15:00,7,24.2522222222222,"1"
"447",2019-07-21 04:30:00,7,24.1722222222222,"1"
"448",2019-07-21 04:45:00,7,24.1222222222222,"1"
"449",2019-07-21 05:00:00,7,24.0722222222222,"1"
"450",2019-07-21 05:15:00,7,24.0322222222222,"1"
