"","DateTime","Flux_1","Temp_C_1","CO2_Soil_1","CO2_Soil_STD_1","CO2_ATM_1","CO2_ATM_STD_1","Mode_1","Flux_2","Temp_C_2","CO2_Soil_2","CO2_Soil_STD_2","CO2_ATM_2","CO2_ATM_STD_2","Mode_2","V1","V2","V3","V4","Turbidity_NTU","Chlorophylla_ug.L","Phycocyanin_ppb","CDOM_ppb"
"491",2019-07-12 13:04:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2302.5,NA,NA,NA,NA,NA
"492",2019-07-12 13:04:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507.5,NA,NA,NA,NA
"493",2019-07-12 13:05:00,2.57,24.1,434.35,7.696,288.39,5.613,1.75589,0,26,50.22,2.73,50.09,2.803,0,NA,NA,NA,NA,NA,NA,NA,NA
"494",2019-07-12 13:05:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4035,NA,NA,NA,NA,NA,NA,NA
"495",2019-07-12 13:05:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2800,NA,NA,NA,NA,NA,NA
"496",2019-07-12 13:05:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2262.5,NA,NA,NA,NA,NA
"497",2019-07-12 13:05:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.5,NA,NA,NA,NA
"498",2019-07-12 13:06:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4260,NA,NA,NA,NA,NA,NA,NA
"499",2019-07-12 13:06:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3105,NA,NA,NA,NA,NA,NA
"500",2019-07-12 13:06:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2242.5,NA,NA,NA,NA,NA
"501",2019-07-12 13:06:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.5,NA,NA,NA,NA
"502",2019-07-12 13:07:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4420,NA,NA,NA,NA,NA,NA,NA
"503",2019-07-12 13:07:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3455,NA,NA,NA,NA,NA,NA
"504",2019-07-12 13:07:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2237.5,NA,NA,NA,NA,NA
"505",2019-07-12 13:07:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.5,NA,NA,NA,NA
"506",2019-07-12 13:08:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4520,NA,NA,NA,NA,NA,NA,NA
"507",2019-07-12 13:08:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3720,NA,NA,NA,NA,NA,NA
"508",2019-07-12 13:08:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2257.5,NA,NA,NA,NA,NA
"509",2019-07-12 13:08:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.5,NA,NA,NA,NA
"510",2019-07-12 13:09:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4630,NA,NA,NA,NA,NA,NA,NA
"511",2019-07-12 13:09:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4000,NA,NA,NA,NA,NA,NA
"512",2019-07-12 13:09:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2252.5,NA,NA,NA,NA,NA
"513",2019-07-12 13:09:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.5,NA,NA,NA,NA
"514",2019-07-12 13:10:00,2.99,24.2,463.53,7.802,294.01,7.691,1.75614,0.03,25.9,50,2.583,48.6,1.44,0,NA,NA,NA,NA,NA,NA,NA,NA
"515",2019-07-12 13:10:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4660,NA,NA,NA,NA,NA,NA,NA
"516",2019-07-12 13:10:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4145,NA,NA,NA,NA,NA,NA
"517",2019-07-12 13:10:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2252.5,NA,NA,NA,NA,NA
"518",2019-07-12 13:10:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.5,NA,NA,NA,NA
"519",2019-07-12 13:11:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4675,NA,NA,NA,NA,NA,NA,NA
"520",2019-07-12 13:11:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4300,NA,NA,NA,NA,NA,NA
"521",2019-07-12 13:11:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2277.5,NA,NA,NA,NA,NA
"522",2019-07-12 13:11:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.5,NA,NA,NA,NA
"523",2019-07-12 13:12:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4695,NA,NA,NA,NA,NA,NA,NA
"524",2019-07-12 13:12:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4360,NA,NA,NA,NA,NA,NA
"525",2019-07-12 13:12:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2322.5,NA,NA,NA,NA,NA
"526",2019-07-12 13:12:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.5,NA,NA,NA,NA
"527",2019-07-12 13:13:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4645,NA,NA,NA,NA,NA,NA,NA
"528",2019-07-12 13:13:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4445,NA,NA,NA,NA,NA,NA
"529",2019-07-12 13:13:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2482.5,NA,NA,NA,NA,NA
"530",2019-07-12 13:13:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.5,NA,NA,NA,NA
"531",2019-07-12 13:14:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4595,NA,NA,NA,NA,NA,NA,NA
"532",2019-07-12 13:14:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4450,NA,NA,NA,NA,NA,NA
"533",2019-07-12 13:14:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2597.5,NA,NA,NA,NA,NA
"534",2019-07-12 13:14:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477.5,NA,NA,NA,NA
"535",2019-07-12 13:15:00,2.9,24.3,459.45,7.114,294.67,7.065,1.75647,0.1,26.2,50.31,3.251,45.33,3.497,0,NA,NA,NA,NA,NA,NA,NA,NA
"536",2019-07-12 13:15:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4615,NA,NA,NA,NA,NA,NA,NA
"537",2019-07-12 13:15:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4450,NA,NA,NA,NA,NA,NA
"538",2019-07-12 13:15:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2777.5,NA,NA,NA,NA,NA
"539",2019-07-12 13:15:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.5,NA,NA,NA,NA
"540",2019-07-12 13:16:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4595,NA,NA,NA,NA,NA,NA,NA
"541",2019-07-12 13:16:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4435,NA,NA,NA,NA,NA,NA
"542",2019-07-12 13:16:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2902.5,NA,NA,NA,NA,NA
"543",2019-07-12 13:16:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472.5,NA,NA,NA,NA
"544",2019-07-12 13:17:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4565,NA,NA,NA,NA,NA,NA,NA
"545",2019-07-12 13:17:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4420,NA,NA,NA,NA,NA,NA
"546",2019-07-12 13:17:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3052.5,NA,NA,NA,NA,NA
"547",2019-07-12 13:17:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.5,NA,NA,NA,NA
"548",2019-07-12 13:18:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.24,2.24,31.19
"549",2019-07-12 13:18:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4575,NA,NA,NA,NA,NA,NA,NA
"550",2019-07-12 13:18:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4430,NA,NA,NA,NA,NA,NA
"551",2019-07-12 13:18:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3182.5,NA,NA,NA,NA,NA
"552",2019-07-12 13:18:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.5,NA,NA,NA,NA
"553",2019-07-12 13:19:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4545,NA,NA,NA,NA,NA,NA,NA
"554",2019-07-12 13:19:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4420,NA,NA,NA,NA,NA,NA
"555",2019-07-12 13:19:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3312.5,NA,NA,NA,NA,NA
"556",2019-07-12 13:19:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.5,NA,NA,NA,NA
"557",2019-07-12 13:20:00,2.72,24.1,455,8.702,300.52,10.259,1.75647,0.12,25.7,55.97,2.431,49.86,1.892,0,NA,NA,NA,NA,NA,NA,NA,NA
"558",2019-07-12 13:20:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4550,NA,NA,NA,NA,NA,NA,NA
"559",2019-07-12 13:20:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4410,NA,NA,NA,NA,NA,NA
"560",2019-07-12 13:20:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3382.5,NA,NA,NA,NA,NA
"561",2019-07-12 13:20:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492.5,NA,NA,NA,NA
"562",2019-07-12 13:21:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4495,NA,NA,NA,NA,NA,NA,NA
"563",2019-07-12 13:21:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4380,NA,NA,NA,NA,NA,NA
"564",2019-07-12 13:21:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3457.5,NA,NA,NA,NA,NA
"565",2019-07-12 13:21:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.5,NA,NA,NA,NA
"566",2019-07-12 13:22:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4515,NA,NA,NA,NA,NA,NA,NA
"567",2019-07-12 13:22:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4340,NA,NA,NA,NA,NA,NA
"568",2019-07-12 13:22:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3492.5,NA,NA,NA,NA,NA
"569",2019-07-12 13:22:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492.5,NA,NA,NA,NA
"570",2019-07-12 13:23:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4510,NA,NA,NA,NA,NA,NA,NA
"571",2019-07-12 13:23:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4345,NA,NA,NA,NA,NA,NA
"572",2019-07-12 13:23:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3507.5,NA,NA,NA,NA,NA
"573",2019-07-12 13:23:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.5,NA,NA,NA,NA
"574",2019-07-12 13:24:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4510,NA,NA,NA,NA,NA,NA,NA
"575",2019-07-12 13:24:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4350,NA,NA,NA,NA,NA,NA
"576",2019-07-12 13:24:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3532.5,NA,NA,NA,NA,NA
"577",2019-07-12 13:24:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477.5,NA,NA,NA,NA
"578",2019-07-12 13:25:00,2.7,24,449.81,9.122,296.41,7.835,1.7561,0.08,25.5,51.88,2.371,48.07,2.891,0,NA,NA,NA,NA,NA,NA,NA,NA
"579",2019-07-12 13:25:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4480,NA,NA,NA,NA,NA,NA,NA
"580",2019-07-12 13:25:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4355,NA,NA,NA,NA,NA,NA
"581",2019-07-12 13:25:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3582.5,NA,NA,NA,NA,NA
"582",2019-07-12 13:25:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492.5,NA,NA,NA,NA
"583",2019-07-12 13:26:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4490,NA,NA,NA,NA,NA,NA,NA
"584",2019-07-12 13:26:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4310,NA,NA,NA,NA,NA,NA
"585",2019-07-12 13:26:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3587.5,NA,NA,NA,NA,NA
"586",2019-07-12 13:26:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477.5,NA,NA,NA,NA
"587",2019-07-12 13:27:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4470,NA,NA,NA,NA,NA,NA,NA
"588",2019-07-12 13:27:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4315,NA,NA,NA,NA,NA,NA
"589",2019-07-12 13:27:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3587.5,NA,NA,NA,NA,NA
"590",2019-07-12 13:27:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.5,NA,NA,NA,NA
"591",2019-07-12 13:28:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4445,NA,NA,NA,NA,NA,NA,NA
"592",2019-07-12 13:28:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275,NA,NA,NA,NA,NA,NA
"593",2019-07-12 13:28:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3567.5,NA,NA,NA,NA,NA
"594",2019-07-12 13:28:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.5,NA,NA,NA,NA
"595",2019-07-12 13:29:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4460,NA,NA,NA,NA,NA,NA,NA
"596",2019-07-12 13:29:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4295,NA,NA,NA,NA,NA,NA
"597",2019-07-12 13:29:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3597.5,NA,NA,NA,NA,NA
"598",2019-07-12 13:29:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.5,NA,NA,NA,NA
"599",2019-07-12 13:30:00,2.68,24,450,6.037,297.61,6.794,1.75635,-0.02,25.6,48.71,2.803,49.62,2.202,0,NA,NA,NA,NA,NA,NA,NA,NA
"600",2019-07-12 13:30:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4425,NA,NA,NA,NA,NA,NA,NA
"601",2019-07-12 13:30:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4295,NA,NA,NA,NA,NA,NA
"602",2019-07-12 13:30:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3592.5,NA,NA,NA,NA,NA
"603",2019-07-12 13:30:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492.5,NA,NA,NA,NA
"604",2019-07-12 13:31:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4425,NA,NA,NA,NA,NA,NA,NA
"605",2019-07-12 13:31:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4280,NA,NA,NA,NA,NA,NA
"606",2019-07-12 13:31:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3592.5,NA,NA,NA,NA,NA
"607",2019-07-12 13:31:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492.5,NA,NA,NA,NA
"608",2019-07-12 13:32:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4405,NA,NA,NA,NA,NA,NA,NA
"609",2019-07-12 13:32:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4290,NA,NA,NA,NA,NA,NA
"610",2019-07-12 13:32:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3562.5,NA,NA,NA,NA,NA
"611",2019-07-12 13:32:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.5,NA,NA,NA,NA
"612",2019-07-12 13:33:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.59,2.96,1.98,31.13
"613",2019-07-12 13:33:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4400,NA,NA,NA,NA,NA,NA,NA
"614",2019-07-12 13:33:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4300,NA,NA,NA,NA,NA,NA
"615",2019-07-12 13:33:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3562.5,NA,NA,NA,NA,NA
"616",2019-07-12 13:33:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512.5,NA,NA,NA,NA
"617",2019-07-12 13:34:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4370,NA,NA,NA,NA,NA,NA,NA
"618",2019-07-12 13:34:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4265,NA,NA,NA,NA,NA,NA
"619",2019-07-12 13:34:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3577.5,NA,NA,NA,NA,NA
"620",2019-07-12 13:34:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.5,NA,NA,NA,NA
"621",2019-07-12 13:35:00,2.86,24.3,452.9,9.309,290.34,8.715,1.75643,0.09,26.2,47.59,1.654,43,2.917,0,NA,NA,NA,NA,NA,NA,NA,NA
"622",2019-07-12 13:35:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4340,NA,NA,NA,NA,NA,NA,NA
"623",2019-07-12 13:35:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4245,NA,NA,NA,NA,NA,NA
"624",2019-07-12 13:35:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3572.5,NA,NA,NA,NA,NA
"625",2019-07-12 13:35:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.5,NA,NA,NA,NA
"626",2019-07-12 13:36:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4345,NA,NA,NA,NA,NA,NA,NA
"627",2019-07-12 13:36:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4235,NA,NA,NA,NA,NA,NA
"628",2019-07-12 13:36:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3572.5,NA,NA,NA,NA,NA
"629",2019-07-12 13:36:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512.5,NA,NA,NA,NA
"630",2019-07-12 13:37:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4320,NA,NA,NA,NA,NA,NA,NA
"631",2019-07-12 13:37:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4205,NA,NA,NA,NA,NA,NA
"632",2019-07-12 13:37:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3557.5,NA,NA,NA,NA,NA
"633",2019-07-12 13:37:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512.5,NA,NA,NA,NA
"634",2019-07-12 13:38:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4335,NA,NA,NA,NA,NA,NA,NA
"635",2019-07-12 13:38:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4195,NA,NA,NA,NA,NA,NA
"636",2019-07-12 13:38:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3502.5,NA,NA,NA,NA,NA
"637",2019-07-12 13:38:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522.5,NA,NA,NA,NA
"638",2019-07-12 13:39:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4290,NA,NA,NA,NA,NA,NA,NA
"639",2019-07-12 13:39:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4170,NA,NA,NA,NA,NA,NA
"640",2019-07-12 13:39:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3532.5,NA,NA,NA,NA,NA
"641",2019-07-12 13:39:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517.5,NA,NA,NA,NA
"642",2019-07-12 13:40:00,2.63,24.4,444.33,9.101,294.86,6.885,1.75643,0.12,26.5,51.4,2.325,45.44,2.45,0,NA,NA,NA,NA,NA,NA,NA,NA
"643",2019-07-12 13:40:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4320,NA,NA,NA,NA,NA,NA,NA
"644",2019-07-12 13:40:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4180,NA,NA,NA,NA,NA,NA
"645",2019-07-12 13:40:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3552.5,NA,NA,NA,NA,NA
"646",2019-07-12 13:40:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527.5,NA,NA,NA,NA
"647",2019-07-12 13:41:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4285,NA,NA,NA,NA,NA,NA,NA
"648",2019-07-12 13:41:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4165,NA,NA,NA,NA,NA,NA
"649",2019-07-12 13:41:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3497.5,NA,NA,NA,NA,NA
"650",2019-07-12 13:41:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522.5,NA,NA,NA,NA
"651",2019-07-12 13:42:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4280,NA,NA,NA,NA,NA,NA,NA
"652",2019-07-12 13:42:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4140,NA,NA,NA,NA,NA,NA
"653",2019-07-12 13:42:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3517.5,NA,NA,NA,NA,NA
"654",2019-07-12 13:42:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507.5,NA,NA,NA,NA
"655",2019-07-12 13:43:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4245,NA,NA,NA,NA,NA,NA,NA
