DateTime,airTemp_c
7/13/2019 16:15,6.804018
7/13/2019 16:20,6.897737
7/13/2019 16:25,6.853739
7/13/2019 16:30,6.872126
7/13/2019 16:35,6.925465
7/13/2019 16:40,6.946819
7/13/2019 16:45,6.954681
7/13/2019 16:50,6.793132
7/13/2019 16:55,6.69468
7/13/2019 17:00,6.655279
7/13/2019 17:05,6.620597
7/13/2019 17:10,6.640316
7/13/2019 17:15,6.495347
7/13/2019 17:20,6.539221
7/13/2019 17:25,6.579434
7/13/2019 17:30,6.509773
7/13/2019 17:35,6.453215
7/13/2019 17:40,6.415637
7/13/2019 17:45,6.392211
7/13/2019 17:50,6.355894
7/13/2019 17:55,6.297858
7/13/2019 18:00,6.261823
7/13/2019 18:05,6.254994
7/13/2019 18:10,6.215278
7/13/2019 18:15,6.242419
7/13/2019 18:20,6.226057
7/13/2019 18:25,6.205264
7/13/2019 18:30,6.213653
7/13/2019 18:35,6.174683
7/13/2019 18:40,6.090786
7/13/2019 18:45,6.096257
7/13/2019 18:50,6.071723
7/13/2019 18:55,5.97992
7/13/2019 19:00,5.941716
7/13/2019 19:05,5.88051
7/13/2019 19:10,5.758051
7/13/2019 19:15,5.751112
7/13/2019 19:20,5.725172
7/13/2019 19:25,5.722953
7/13/2019 19:30,5.637885
7/13/2019 19:35,5.593585
7/13/2019 19:40,5.639555
7/13/2019 19:45,5.660517
7/13/2019 19:50,5.668222
7/13/2019 19:55,5.693924
7/13/2019 20:00,5.697804
7/13/2019 20:05,5.725827
7/13/2019 20:10,5.71342
7/13/2019 20:15,5.728323
7/13/2019 20:20,5.740301
7/13/2019 20:25,5.713019
7/13/2019 20:30,5.690913
7/13/2019 20:35,5.674216
7/13/2019 20:40,5.703193
7/13/2019 20:45,5.685677
7/13/2019 20:50,5.643129
7/13/2019 20:55,5.628432
7/13/2019 21:00,5.607986
7/13/2019 21:05,5.59225
7/13/2019 21:10,5.577699
7/13/2019 21:15,5.473828
7/13/2019 21:20,5.495372
7/13/2019 21:25,5.463253
7/13/2019 21:30,5.425646
7/13/2019 21:35,5.359987
7/13/2019 21:40,5.345594
7/13/2019 21:45,5.338048
7/13/2019 21:50,5.341524
7/13/2019 21:55,5.344673
7/13/2019 22:00,5.337965
7/13/2019 22:05,5.340666
7/13/2019 22:10,5.377593
7/13/2019 22:15,5.34365
7/13/2019 22:20,5.343582
7/13/2019 22:25,5.33071
7/13/2019 22:30,5.366913
7/13/2019 22:35,5.312768
7/13/2019 22:40,5.327269
7/13/2019 22:45,5.38403
7/13/2019 22:50,5.325037
7/13/2019 22:55,5.276247
7/13/2019 23:00,5.277102
7/13/2019 23:05,5.318233
7/13/2019 23:10,5.301984
7/13/2019 23:15,5.267697
7/13/2019 23:20,5.281319
7/13/2019 23:25,5.298572
7/13/2019 23:30,5.311286
7/13/2019 23:35,5.27847
7/13/2019 23:40,5.250964
7/13/2019 23:45,5.215336
7/13/2019 23:50,5.219979
7/13/2019 23:55,5.214658
7/14/2019 0:00,5.226091
7/14/2019 0:05,5.250096
7/14/2019 0:10,5.202174
7/14/2019 0:15,5.16432
7/14/2019 0:20,5.202495
7/14/2019 0:25,5.235235
7/14/2019 0:30,5.20012
7/14/2019 0:35,5.176063
7/14/2019 0:40,5.026362
7/14/2019 0:45,4.904665
7/14/2019 0:50,4.689489
7/14/2019 0:55,4.627781
7/14/2019 1:00,4.605865
7/14/2019 1:05,4.60196
7/14/2019 1:10,4.592881
7/14/2019 1:15,4.596538
7/14/2019 1:20,4.621428
7/14/2019 1:25,4.639206
7/14/2019 1:30,4.652047
7/14/2019 1:35,4.674446
7/14/2019 1:40,4.682935
7/14/2019 1:45,4.711839
7/14/2019 1:50,4.716733
7/14/2019 1:55,4.717427
7/14/2019 2:00,4.733531
7/14/2019 2:05,4.74239
7/14/2019 2:10,4.776957
7/14/2019 2:15,4.765374
7/14/2019 2:20,4.779752
7/14/2019 2:25,4.792483
7/14/2019 2:30,4.784563
7/14/2019 2:35,4.784989
7/14/2019 2:40,4.766558
7/14/2019 2:45,4.76592
7/14/2019 2:50,4.754187
7/14/2019 2:55,4.717741
7/14/2019 3:00,4.72281
7/14/2019 3:05,4.754053
7/14/2019 3:10,4.758753
7/14/2019 3:15,4.764961
7/14/2019 3:20,4.765376
7/14/2019 3:25,4.784741
7/14/2019 3:30,4.842344
7/14/2019 3:35,4.846436
7/14/2019 3:40,4.837333
7/14/2019 3:45,4.855528
7/14/2019 3:50,4.888585
7/14/2019 3:55,4.942152
7/14/2019 4:00,4.994688
7/14/2019 4:05,4.999653
7/14/2019 4:10,5.00092
7/14/2019 4:15,5.00918
7/14/2019 4:20,5.028627
7/14/2019 4:25,5.04271
7/14/2019 4:30,5.036721
7/14/2019 4:35,5.042395
7/14/2019 4:40,5.026193
7/14/2019 4:45,4.981639
7/14/2019 4:50,4.976638
7/14/2019 4:55,4.946775
7/14/2019 5:00,4.902473
7/14/2019 5:05,4.864691
7/14/2019 5:10,4.837211
7/14/2019 5:15,4.841344
7/14/2019 5:20,4.824328
7/14/2019 5:25,4.795749
7/14/2019 5:30,4.77993
7/14/2019 5:35,4.810498
7/14/2019 5:40,4.830986
7/14/2019 5:45,4.821493
7/14/2019 5:50,4.785372
7/14/2019 5:55,4.788421
7/14/2019 6:00,4.810282
7/14/2019 6:05,4.794817
7/14/2019 6:10,4.784547
7/14/2019 6:15,4.764751
7/14/2019 6:20,4.728248
7/14/2019 6:25,4.748092
7/14/2019 6:30,4.769581
7/14/2019 6:35,4.768855
7/14/2019 6:40,4.755153
7/14/2019 6:45,4.78639
7/14/2019 6:50,4.80913
7/14/2019 6:55,4.826095
7/14/2019 7:00,4.865468
7/14/2019 7:05,4.89649
7/14/2019 7:10,4.910712
7/14/2019 7:15,4.91785
7/14/2019 7:20,4.944033
7/14/2019 7:25,5.010794
7/14/2019 7:30,5.018247
7/14/2019 7:35,5.037034
7/14/2019 7:40,5.065841
7/14/2019 7:45,5.115191
7/14/2019 7:50,5.138614
7/14/2019 7:55,5.13834
7/14/2019 8:00,5.187129
7/14/2019 8:05,5.213521
7/14/2019 8:10,5.135263
7/14/2019 8:15,5.12731
7/14/2019 8:20,4.947841
7/14/2019 8:25,4.776179
7/14/2019 8:30,4.577398
7/14/2019 8:35,4.632789
7/14/2019 8:40,4.5553
7/14/2019 8:45,4.684675
7/14/2019 8:50,4.718114
7/14/2019 8:55,4.767561
7/14/2019 9:00,4.840522
7/14/2019 9:05,4.797622
7/14/2019 9:10,4.813288
7/14/2019 9:15,4.823558
7/14/2019 9:20,4.906557
7/14/2019 9:25,5.072322
7/14/2019 9:30,5.119686
7/14/2019 9:35,5.26124
7/14/2019 9:40,5.320758
7/14/2019 9:45,5.275508
7/14/2019 9:50,5.319514
7/14/2019 9:55,5.348067
7/14/2019 10:00,5.344577
7/14/2019 10:05,5.374754
7/14/2019 10:10,5.306402
7/14/2019 10:15,5.231266
7/14/2019 10:20,5.318997
7/14/2019 10:25,5.493531
7/14/2019 10:30,5.506675
7/14/2019 10:35,5.534186
7/14/2019 10:40,5.511815
7/14/2019 10:45,5.674343
7/14/2019 10:50,5.698506
7/14/2019 10:55,5.864496
7/14/2019 11:00,5.774432
7/14/2019 11:05,5.647745
7/14/2019 11:10,5.685553
7/14/2019 11:15,5.714079
7/14/2019 11:20,5.511546
7/14/2019 11:25,5.577377
7/14/2019 11:30,5.500528
7/14/2019 11:35,5.390388
7/14/2019 11:40,5.214364
7/14/2019 11:45,5.181842
7/14/2019 11:50,5.298792
7/14/2019 11:55,5.327699
7/14/2019 12:00,5.453822
7/14/2019 12:05,5.641999
7/14/2019 12:10,5.734407
7/14/2019 12:15,5.658706
7/14/2019 12:20,5.665647
7/14/2019 12:25,5.767984
7/14/2019 12:30,5.750737
7/14/2019 12:35,5.922037
7/14/2019 12:40,6.085826
7/14/2019 12:45,6.191278
7/14/2019 12:50,6.076027
7/14/2019 12:55,5.960817
7/14/2019 13:00,5.991186
7/14/2019 13:05,5.906087
7/14/2019 13:10,5.913768
7/14/2019 13:15,5.727397
7/14/2019 13:20,5.684743
7/14/2019 13:25,5.771059
7/14/2019 13:30,5.782994
7/14/2019 13:35,5.796784
7/14/2019 13:40,5.941415
7/14/2019 13:45,5.898021
7/14/2019 13:50,5.974185
7/14/2019 13:55,5.969869
7/14/2019 14:00,5.967301
7/14/2019 14:05,5.882902
7/14/2019 14:10,5.964331
7/14/2019 14:15,5.911637
7/14/2019 14:20,5.808832
7/14/2019 14:25,5.875129
7/14/2019 14:30,5.895265
7/14/2019 14:35,5.911247
7/14/2019 14:40,5.835205
7/14/2019 14:45,5.896504
7/14/2019 14:50,5.914897
7/14/2019 14:55,5.888638
7/14/2019 15:00,5.880098
7/14/2019 15:05,5.895253
7/14/2019 15:10,5.962317
7/14/2019 15:15,6.112086
7/14/2019 15:20,6.017316
7/14/2019 15:25,6.042361
7/14/2019 15:30,6.048491
7/14/2019 15:35,5.992214
7/14/2019 15:40,5.94392
7/14/2019 15:45,6.075194
7/14/2019 15:50,5.972403
7/14/2019 15:55,5.936737
7/14/2019 16:00,6.017279
7/14/2019 16:05,5.994661
7/14/2019 16:10,5.936214
7/14/2019 16:15,5.953257
7/14/2019 16:20,5.953943
7/14/2019 16:25,5.971382
7/14/2019 16:30,6.079727
7/14/2019 16:35,6.274635
7/14/2019 16:40,6.282256
7/14/2019 16:45,6.24105
7/14/2019 16:50,6.149079
7/14/2019 16:55,6.072134
7/14/2019 17:00,5.978074
7/14/2019 17:05,5.923089
7/14/2019 17:10,5.831202
7/14/2019 17:15,5.782016
7/14/2019 17:20,5.746222
7/14/2019 17:25,5.775508
7/14/2019 17:30,5.755129
7/14/2019 17:35,5.624138
7/14/2019 17:40,5.627624
7/14/2019 17:45,5.527041
7/14/2019 17:50,5.484974
7/14/2019 17:55,5.505781
7/14/2019 18:00,5.497797
7/14/2019 18:05,5.514396
7/14/2019 18:10,5.578667
7/14/2019 18:15,5.525849
7/14/2019 18:20,5.486232
7/14/2019 18:25,5.460002
7/14/2019 18:30,5.467986
7/14/2019 18:35,5.468825
7/14/2019 18:40,5.462708
7/14/2019 18:45,5.413563
7/14/2019 18:50,5.381321
7/14/2019 18:55,5.357658
7/14/2019 19:00,5.349978
7/14/2019 19:05,5.348297
7/14/2019 19:10,5.342569
7/14/2019 19:15,5.367969
7/14/2019 19:20,5.42583
7/14/2019 19:25,5.448196
7/14/2019 19:30,5.392252
7/14/2019 19:35,5.400468
7/14/2019 19:40,5.382113
7/14/2019 19:45,5.372103
7/14/2019 19:50,5.375224
7/14/2019 19:55,5.427122
7/14/2019 20:00,5.421005
7/14/2019 20:05,5.390765
7/14/2019 20:10,5.398917
7/14/2019 20:15,5.399439
7/14/2019 20:20,5.395799
7/14/2019 20:25,5.36214
7/14/2019 20:30,5.353262
7/14/2019 20:35,5.358931
7/14/2019 20:40,5.349814
7/14/2019 20:45,5.330279
7/14/2019 20:50,5.294535
7/14/2019 20:55,5.298772
7/14/2019 21:00,5.314679
7/14/2019 21:05,5.304178
7/14/2019 21:10,5.307521
7/14/2019 21:15,5.295094
7/14/2019 21:20,5.297674
7/14/2019 21:25,5.267293
7/14/2019 21:30,5.286098
7/14/2019 21:35,5.30675
7/14/2019 21:40,5.309023
7/14/2019 21:45,5.290633
7/14/2019 21:50,5.302644
7/14/2019 21:55,5.305679
7/14/2019 22:00,5.296534
7/14/2019 22:05,5.291525
7/14/2019 22:10,5.251511
7/14/2019 22:15,5.224035
7/14/2019 22:20,5.085924
7/14/2019 22:25,5.012191
7/14/2019 22:30,5.00449
7/14/2019 22:35,4.999343
7/14/2019 22:40,4.990477
7/14/2019 22:45,4.950032
7/14/2019 22:50,4.942148
7/14/2019 22:55,4.916614
7/14/2019 23:00,4.896508
7/14/2019 23:05,4.879528
7/14/2019 23:10,4.881762
7/14/2019 23:15,4.894469
7/14/2019 23:20,4.929966
7/14/2019 23:25,4.918293
7/14/2019 23:30,4.932814
7/14/2019 23:35,4.958139
7/14/2019 23:40,4.924754
7/14/2019 23:45,4.921892
7/14/2019 23:50,4.939159
7/14/2019 23:55,4.921022
7/15/2019 0:00,4.920115
7/15/2019 0:05,4.928914
7/15/2019 0:10,4.932122
7/15/2019 0:15,4.93916
7/15/2019 0:20,4.974582
7/15/2019 0:25,4.994359
7/15/2019 0:30,5.051315
7/15/2019 0:35,5.05416
7/15/2019 0:40,5.078908
7/15/2019 0:45,5.071784
7/15/2019 0:50,5.073279
7/15/2019 0:55,5.034171
7/15/2019 1:00,5.016977
7/15/2019 1:05,5.008934
7/15/2019 1:10,4.963415
7/15/2019 1:15,4.829774
7/15/2019 1:20,4.677552
7/15/2019 1:25,4.701064
7/15/2019 1:30,4.731833
7/15/2019 1:35,4.770502
7/15/2019 1:40,4.797378
7/15/2019 1:45,4.792682
7/15/2019 1:50,4.80742
7/15/2019 1:55,4.842818
7/15/2019 2:00,4.811118
7/15/2019 2:05,4.829971
7/15/2019 2:10,4.82402
7/15/2019 2:15,4.848094
7/15/2019 2:20,4.843674
7/15/2019 2:25,4.814544
7/15/2019 2:30,4.781492
7/15/2019 2:35,4.771026
7/15/2019 2:40,4.773211
7/15/2019 2:45,4.74541
7/15/2019 2:50,4.733085
7/15/2019 2:55,4.721394
7/15/2019 3:00,4.665657
7/15/2019 3:05,4.661402
7/15/2019 3:10,4.660309
7/15/2019 3:15,4.673477
7/15/2019 3:20,4.656841
7/15/2019 3:25,4.688863
7/15/2019 3:30,4.671706
7/15/2019 3:35,4.692148
7/15/2019 3:40,4.682738
7/15/2019 3:45,4.619684
7/15/2019 3:50,4.590452
7/15/2019 3:55,4.594244
7/15/2019 4:00,4.594484
7/15/2019 4:05,4.60709
7/15/2019 4:10,4.602842
7/15/2019 4:15,4.619193
7/15/2019 4:20,4.577962
7/15/2019 4:25,4.611211
7/15/2019 4:30,4.588694
7/15/2019 4:35,4.577726
7/15/2019 4:40,4.547895
7/15/2019 4:45,4.490323
7/15/2019 4:50,4.498078
7/15/2019 4:55,4.48123
7/15/2019 5:00,4.455589
7/15/2019 5:05,4.417607
7/15/2019 5:10,4.402896
7/15/2019 5:15,4.423853
7/15/2019 5:20,4.499458
7/15/2019 5:25,4.500474
7/15/2019 5:30,4.536098
7/15/2019 5:35,4.544059
7/15/2019 5:40,4.582474
7/15/2019 5:45,4.635511
7/15/2019 5:50,4.602666
7/15/2019 5:55,4.588042
7/15/2019 6:00,4.544154
7/15/2019 6:05,4.557188
7/15/2019 6:10,4.582683
7/15/2019 6:15,4.569816
7/15/2019 6:20,4.585968
7/15/2019 6:25,4.568605
7/15/2019 6:30,4.510649
7/15/2019 6:35,4.509217
7/15/2019 6:40,4.498232
7/15/2019 6:45,4.596757
7/15/2019 6:50,4.701643
7/15/2019 6:55,4.772405
7/15/2019 7:00,4.75317
7/15/2019 7:05,4.725423
7/15/2019 7:10,4.737501
7/15/2019 7:15,4.588948
7/15/2019 7:20,4.73554
7/15/2019 7:25,4.775528
7/15/2019 7:30,4.772274
7/15/2019 7:35,4.772571
7/15/2019 7:40,4.771745
7/15/2019 7:45,4.733635
7/15/2019 7:50,4.71547
7/15/2019 7:55,4.769439
7/15/2019 8:00,4.771306
7/15/2019 8:05,4.782875
7/15/2019 8:10,4.806915
7/15/2019 8:15,4.82538
7/15/2019 8:20,4.828311
7/15/2019 8:25,4.828584
7/15/2019 8:30,4.912492
7/15/2019 8:35,4.934068
7/15/2019 8:40,5.015449
7/15/2019 8:45,5.020884
7/15/2019 8:50,5.065979
7/15/2019 8:55,5.029269
7/15/2019 9:00,5.155301
7/15/2019 9:05,5.158794
7/15/2019 9:10,5.28344
7/15/2019 9:15,5.358206
7/15/2019 9:20,5.326195
7/15/2019 9:25,5.383661
7/15/2019 9:30,5.423585
7/15/2019 9:35,5.373876
7/15/2019 9:40,5.287089
7/15/2019 9:45,5.167535
7/15/2019 9:50,5.211814
7/15/2019 9:55,5.158019
7/15/2019 10:00,5.205298
7/15/2019 10:05,5.204634
7/15/2019 10:10,5.157926
7/15/2019 10:15,5.116642
7/15/2019 10:20,5.066626
7/15/2019 10:25,5.005488
7/15/2019 10:30,4.918007
7/15/2019 10:35,4.993721
7/15/2019 10:40,5.087135
7/15/2019 10:45,5.192301
7/15/2019 10:50,5.280614
7/15/2019 10:55,5.336373
7/15/2019 11:00,5.460502
7/15/2019 11:05,5.687468
7/15/2019 11:10,5.899084
7/15/2019 11:15,5.940427
7/15/2019 11:20,5.992531
7/15/2019 11:25,6.097036
7/15/2019 11:30,5.968486
7/15/2019 11:35,6.294706
7/15/2019 11:40,6.244047
7/15/2019 11:45,6.098115
7/15/2019 11:50,6.131116
7/15/2019 11:55,6.494505
7/15/2019 12:00,6.403918
7/15/2019 12:05,6.41948
7/15/2019 12:10,6.334399
7/15/2019 12:15,6.341732
7/15/2019 12:20,6.30022
7/15/2019 12:25,6.31264
7/15/2019 12:30,6.108956
7/15/2019 12:35,5.933261
7/15/2019 12:40,5.920128
7/15/2019 12:45,5.909004
7/15/2019 12:50,6.002563
7/15/2019 12:55,5.950297
7/15/2019 13:00,5.753136
7/15/2019 13:05,5.623846
7/15/2019 13:10,5.636608
7/15/2019 13:15,5.621603
7/15/2019 13:20,5.623561
7/15/2019 13:25,5.713802
7/15/2019 13:30,5.823396
7/15/2019 13:35,6.249691
7/15/2019 13:40,6.143336
7/15/2019 13:45,6.216764
7/15/2019 13:50,6.39122
7/15/2019 13:55,6.359609
7/15/2019 14:00,6.385612
7/15/2019 14:05,6.159149
7/15/2019 14:10,6.229552
7/15/2019 14:15,6.387045
7/15/2019 14:20,5.966531
7/15/2019 14:25,5.818305
7/15/2019 14:30,5.76034
7/15/2019 14:35,5.746924
7/15/2019 14:40,5.969142
7/15/2019 14:45,5.882906
7/15/2019 14:50,5.805031
7/15/2019 14:55,5.700428
7/15/2019 15:00,5.865741
7/15/2019 15:05,6.115428
7/15/2019 15:10,6.479116
7/15/2019 15:15,6.563671
7/15/2019 15:20,6.793743
7/15/2019 15:25,6.802951
7/15/2019 15:30,6.464406
7/15/2019 15:35,6.287009
7/15/2019 15:40,6.094531
7/15/2019 15:45,6.190642
7/15/2019 15:50,6.205784
7/15/2019 15:55,6.361958
7/15/2019 16:00,6.262125
7/15/2019 16:05,6.102989
7/15/2019 16:10,5.917812
7/15/2019 16:15,5.809304
7/15/2019 16:20,6.074156
7/15/2019 16:25,6.076877
7/15/2019 16:30,6.024717
7/15/2019 16:35,6.119121
7/15/2019 16:40,6.105835
7/15/2019 16:45,6.03496
7/15/2019 16:50,5.939685
7/15/2019 16:55,5.874879
7/15/2019 17:00,5.887873
7/15/2019 17:05,6.016865
7/15/2019 17:10,5.997399
7/15/2019 17:15,5.964036
7/15/2019 17:20,5.787259
7/15/2019 17:25,5.538517
7/15/2019 17:30,5.40942
7/15/2019 17:35,5.378963
7/15/2019 17:40,5.43302
7/15/2019 17:45,5.438808
7/15/2019 17:50,5.370939
7/15/2019 17:55,5.220136
7/15/2019 18:00,5.10945
7/15/2019 18:05,5.002698
7/15/2019 18:10,4.996775
7/15/2019 18:15,5.021319
7/15/2019 18:20,5.136548
7/15/2019 18:25,5.165487
7/15/2019 18:30,5.074123
7/15/2019 18:35,4.956405
7/15/2019 18:40,4.79821
7/15/2019 18:45,4.615996
7/15/2019 18:50,4.370265
7/15/2019 18:55,4.188815
7/15/2019 19:00,4.190948
7/15/2019 19:05,4.311225
7/15/2019 19:10,4.360528
7/15/2019 19:15,4.266268
7/15/2019 19:20,4.139396
7/15/2019 19:25,3.839822
7/15/2019 19:30,3.698787
7/15/2019 19:35,3.65887
7/15/2019 19:40,3.809024
7/15/2019 19:45,3.899792
7/15/2019 19:50,3.90948
7/15/2019 19:55,3.918222
7/15/2019 20:00,3.992954
7/15/2019 20:05,3.752393
7/15/2019 20:10,3.420365
7/15/2019 20:15,3.256374
7/15/2019 20:20,3.128606
7/15/2019 20:25,3.147908
7/15/2019 20:30,3.199133
7/15/2019 20:35,3.2247
7/15/2019 20:40,3.182166
7/15/2019 20:45,3.102466
7/15/2019 20:50,3.044307
7/15/2019 20:55,3.001511
7/15/2019 21:00,2.955079
7/15/2019 21:05,2.941658
7/15/2019 21:10,2.954563
7/15/2019 21:15,3.028237
7/15/2019 21:20,3.128315
7/15/2019 21:25,3.161383
7/15/2019 21:30,3.1029
7/15/2019 21:35,3.035572
7/15/2019 21:40,2.954293
7/15/2019 21:45,3.019672
7/15/2019 21:50,3.034484
7/15/2019 21:55,3.049823
7/15/2019 22:00,3.085176
7/15/2019 22:05,3.102594
7/15/2019 22:10,2.983954
7/15/2019 22:15,2.972119
7/15/2019 22:20,2.991794
7/15/2019 22:25,2.975638
7/15/2019 22:30,2.966558
7/15/2019 22:35,2.84947
7/15/2019 22:40,2.647993
7/15/2019 22:45,2.509018
7/15/2019 22:50,2.339223
7/15/2019 22:55,2.369649
7/15/2019 23:00,2.35742
7/15/2019 23:05,2.318686
7/15/2019 23:10,2.241267
7/15/2019 23:15,2.348528
7/15/2019 23:20,2.599333
7/15/2019 23:25,2.419156
7/15/2019 23:30,2.335851
7/15/2019 23:35,2.430199
7/15/2019 23:40,2.778717
7/15/2019 23:45,2.977594
7/15/2019 23:50,2.937437
7/15/2019 23:55,2.959559
7/16/2019 0:00,3.016397
7/16/2019 0:05,3.048192
7/16/2019 0:10,3.075146
7/16/2019 0:15,3.078297
7/16/2019 0:20,2.99168
7/16/2019 0:25,2.924693
7/16/2019 0:30,2.905135
7/16/2019 0:35,2.898514
7/16/2019 0:40,2.891199
7/16/2019 0:45,2.920098
7/16/2019 0:50,2.954798
7/16/2019 0:55,2.999553
7/16/2019 1:00,3.088717
7/16/2019 1:05,3.102746
7/16/2019 1:10,3.127291
7/16/2019 1:15,3.13796
7/16/2019 1:20,3.159606
7/16/2019 1:25,3.18907
7/16/2019 1:30,3.151413
7/16/2019 1:35,3.129802
7/16/2019 1:40,3.146081
7/16/2019 1:45,3.189521
7/16/2019 1:50,3.16607
7/16/2019 1:55,3.133536
7/16/2019 2:00,3.142573
7/16/2019 2:05,3.174729
7/16/2019 2:10,3.161268
7/16/2019 2:15,3.136078
7/16/2019 2:20,3.051765
7/16/2019 2:25,2.907823
7/16/2019 2:30,2.817667
7/16/2019 2:35,2.81294
7/16/2019 2:40,2.795666
7/16/2019 2:45,2.836599
7/16/2019 2:50,2.892811
7/16/2019 2:55,2.911263
7/16/2019 3:00,3.051717
7/16/2019 3:05,3.111964
7/16/2019 3:10,3.123541
7/16/2019 3:15,3.123704
7/16/2019 3:20,3.10928
7/16/2019 3:25,3.066732
7/16/2019 3:30,3.032554
7/16/2019 3:35,2.998401
7/16/2019 3:40,2.99621
7/16/2019 3:45,2.996477
7/16/2019 3:50,2.935793
7/16/2019 3:55,2.873429
7/16/2019 4:00,2.79088
7/16/2019 4:05,2.709537
7/16/2019 4:10,2.639086
7/16/2019 4:15,2.697495
7/16/2019 4:20,2.874123
7/16/2019 4:25,2.971089
7/16/2019 4:30,2.994795
7/16/2019 4:35,3.056364
7/16/2019 4:40,3.088961
7/16/2019 4:45,3.136815
7/16/2019 4:50,3.223621
7/16/2019 4:55,3.194583
7/16/2019 5:00,3.233318
7/16/2019 5:05,3.211957
7/16/2019 5:10,3.171286
7/16/2019 5:15,3.133375
7/16/2019 5:20,3.093593
7/16/2019 5:25,3.053832
7/16/2019 5:30,3.017292
7/16/2019 5:35,2.996095
7/16/2019 5:40,3.01462
7/16/2019 5:45,3.007052
7/16/2019 5:50,3.023374
7/16/2019 5:55,3.049022
7/16/2019 6:00,3.072587
7/16/2019 6:05,3.050834
7/16/2019 6:10,3.046445
7/16/2019 6:15,3.073887
7/16/2019 6:20,3.11741
7/16/2019 6:25,3.1222
7/16/2019 6:30,3.117387
7/16/2019 6:35,3.150961
7/16/2019 6:40,3.221848
7/16/2019 6:45,3.289128
7/16/2019 6:50,3.418376
7/16/2019 6:55,3.616747
7/16/2019 7:00,3.731332
7/16/2019 7:05,3.736825
7/16/2019 7:10,3.762366
7/16/2019 7:15,3.84259
7/16/2019 7:20,3.926609
7/16/2019 7:25,4.010694
7/16/2019 7:30,4.136468
7/16/2019 7:35,4.227632
7/16/2019 7:40,4.296702
7/16/2019 7:45,4.379013
7/16/2019 7:50,4.460201
7/16/2019 7:55,4.507201
7/16/2019 8:00,4.540596
7/16/2019 8:05,4.562221
7/16/2019 8:10,4.563812
7/16/2019 8:15,4.600632
7/16/2019 8:20,4.598478
7/16/2019 8:25,4.599729
7/16/2019 8:30,4.608063
7/16/2019 8:35,4.680359
7/16/2019 8:40,4.732476
7/16/2019 8:45,4.824117
7/16/2019 8:50,5.131392
7/16/2019 8:55,5.273113
7/16/2019 9:00,5.179053
7/16/2019 9:05,5.283944
7/16/2019 9:10,5.611436
7/16/2019 9:15,5.891151
7/16/2019 9:20,6.139262
7/16/2019 9:25,6.228129
7/16/2019 9:30,6.279298
7/16/2019 9:35,6.396594
7/16/2019 9:40,6.505494
7/16/2019 9:45,6.449933
7/16/2019 9:50,6.43867
7/16/2019 9:55,6.507751
7/16/2019 10:00,6.652032
7/16/2019 10:05,6.702316
7/16/2019 10:10,6.945762
7/16/2019 10:15,6.709163
7/16/2019 10:20,6.738116
7/16/2019 10:25,6.663825
7/16/2019 10:30,6.689157
7/16/2019 10:35,6.749789
7/16/2019 10:40,6.681265
7/16/2019 10:45,6.719216
7/16/2019 10:50,6.705244
7/16/2019 10:55,6.622948
7/16/2019 11:00,6.867002
7/16/2019 11:05,6.678585
7/16/2019 11:10,6.472827
7/16/2019 11:15,6.263676
7/16/2019 11:20,6.372459
7/16/2019 11:25,6.387873
7/16/2019 11:30,6.37676
7/16/2019 11:35,6.31902
7/16/2019 11:40,6.419952
7/16/2019 11:45,6.864295
7/16/2019 11:50,6.803874
7/16/2019 11:55,6.416081
7/16/2019 12:00,6.422881
7/16/2019 12:05,6.203166
7/16/2019 12:10,5.976942
7/16/2019 12:15,5.766207
7/16/2019 12:20,5.72448
7/16/2019 12:25,5.604619
7/16/2019 12:30,5.54163
7/16/2019 12:35,5.499815
7/16/2019 12:40,5.543508
7/16/2019 12:45,5.637007
7/16/2019 12:50,5.644178
7/16/2019 12:55,5.751687
7/16/2019 13:00,5.899022
7/16/2019 13:05,6.068366
7/16/2019 13:10,6.19945
7/16/2019 13:15,6.350904
7/16/2019 13:20,6.323801
7/16/2019 13:25,6.277593
7/16/2019 13:30,6.29885
7/16/2019 13:35,6.260487
7/16/2019 13:40,6.293911
7/16/2019 13:45,6.385325
7/16/2019 13:50,6.347699
7/16/2019 13:55,6.392628
7/16/2019 14:00,6.534189
7/16/2019 14:05,6.45169
7/16/2019 14:10,6.464826
7/16/2019 14:15,6.478871
7/16/2019 14:20,6.269527
7/16/2019 14:25,6.260642
7/16/2019 14:30,6.327317
7/16/2019 14:35,6.425917
7/16/2019 14:40,6.476176
7/16/2019 14:45,6.583102
7/16/2019 14:50,6.61872
7/16/2019 14:55,6.593234
7/16/2019 15:00,6.644373
7/16/2019 15:05,6.725152
7/16/2019 15:10,6.708613
7/16/2019 15:15,7.086222
7/16/2019 15:20,7.483142
7/16/2019 15:25,7.623991
7/16/2019 15:30,7.819475
7/16/2019 15:35,7.759133
7/16/2019 15:40,7.807333
7/16/2019 15:45,7.751883
7/16/2019 15:50,7.671697
7/16/2019 15:55,7.822839
7/16/2019 16:00,7.698989
7/16/2019 16:05,7.457527
7/16/2019 16:10,7.388852
7/16/2019 16:15,7.344954
7/16/2019 16:20,7.361427
7/16/2019 16:25,7.248611
7/16/2019 16:30,7.103546
7/16/2019 16:35,7.032852
7/16/2019 16:40,6.92843
7/16/2019 16:45,6.915111
7/16/2019 16:50,6.799375
7/16/2019 16:55,6.831295
7/16/2019 17:00,6.811797
